param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_fodder,precision_misc.,precision_orchards,precision_protein_crops,precision_vegetables,recall_wheat,recall_fodder,recall_misc.,recall_orchards,recall_protein_crops,recall_vegetables
1.25,0.574375652383951,0.4892015524247242,0.574375652383951,0.5490796420432364,0.5490492321777045,0.574375652383951,0.5742592592592592,0.574375652383951,0.574375652383951,0.6254066537503082,0.6253027634169078,0.5007301021092327,0.6938953280888764,0.6127528957528957,0.6576933087734753,0.4854103143233578,0.6188099060964336,0.6838781694668106,0.702746913580247,0.583179012345679,0.22966049382716047,0.7261728395061728,0.458611111111111,0.7451851851851853
1.5,0.5157452057866996,0.41891455420472984,0.5157452057866996,0.49680364763537765,0.49680578674921405,0.5157452057866996,0.5156790123456789,0.5157452057866996,0.5157452057866996,0.5538098112965695,0.553884706131704,0.4618376363370388,0.5141387888177272,0.7042350661194711,0.5562607745236853,0.4596535903582253,0.4270482736164098,0.661522374343898,0.5679938271604938,0.47407407407407404,0.24987654320987654,0.6753703703703704,0.4835802469135803,0.6431790123456791
2.0,0.5739745171280441,0.4887603056897424,0.5739745171280441,0.5618478288076321,0.5618477423428356,0.5739745171280441,0.5739763374485596,0.5739745171280441,0.5739745171280441,0.5927514037522484,0.5927017697021917,0.5259756062612501,0.6396724315412352,0.6127404435855139,0.5357212231493803,0.4858976276310421,0.5117240952363106,0.7707526013700088,0.7162345679012346,0.5735802469135802,0.3284567901234568,0.6356481481481481,0.5591666666666667,0.6307716049382716
3.0,0.4667351040795024,0.3601423700719558,0.4667351040795024,0.42932231153057226,0.42936884173552514,0.4667351040795024,0.46677469135802474,0.4667351040795024,0.4667351040795024,0.47579755483549,0.4757951282091901,0.32701380818772563,0.6255041572644519,0.5355649122807018,0.323108875128999,0.39815563233036033,0.4454722395287229,0.5269795124797041,0.3714506172839506,0.5613888888888889,0.13999999999999999,0.671141975308642,0.31132716049382714,0.7453395061728395
4.0,0.4837518654946041,0.3806017459264746,0.48375186549460414,0.44347432253318225,0.443286115655543,0.4837518654946041,0.48405349794238683,0.4837518654946041,0.4837518654946041,0.5264514954220857,0.5261857077254462,0.3221963409262549,0.5835851062107814,0.734782544596786,0.3647356790753017,0.4049494138317232,0.45180360368737055,0.6188526251305515,0.4670061728395062,0.32108024691358017,0.2,0.7264814814814814,0.4594753086419753,0.7302777777777777
