epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_fodder,precision_misc.,precision_orchards,precision_protein_crops,precision_vegetables,recall_wheat,recall_fodder,recall_misc.,recall_orchards,recall_protein_crops,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
20,0.6733254994124559,0.5877403202105753,0.6733254994124559,0.6384337657900202,0.6669061682605592,0.6733254994124559,0.6538195985535337,0.6733254994124559,0.6733254994124559,0.6735719492223268,0.7186967281668197,0.6155360783848433,0.8104265402843602,0.879245283018868,0.5254237288135594,0.45,0.6736334405144695,0.7027027027027027,0.8507462686567164,0.46506986027944114,0.31313131313131315,0.8059701492537313,0.838,0.65,1.0982554,1.1542274,69418752,1457793792,35.209431886672974,101830
21,0.6921269095182139,0.6121373007026643,0.6921269095182139,0.6545230619927398,0.7015179500452315,0.6921269095182139,0.6668041075996657,0.6921269095182139,0.6921269095182139,0.6581856692504292,0.723053339218962,0.6573427250199521,0.9034090909090909,0.8098765432098766,0.3026315789473684,0.5035211267605634,0.754,0.6756756756756757,0.7910447761194029,0.654690618762475,0.46464646464646464,0.7114427860696517,0.754,0.625,1.0886238,1.1461308,69418752,1527212544,35.13074994087219,101830
22,0.7079905992949471,0.6299472324371335,0.7079905992949472,0.6745974636945705,0.7092341597977395,0.7079905992949471,0.6823978691192919,0.7079905992949471,0.7079905992949471,0.682889482497123,0.7237762761274129,0.6632251143138519,0.9096045197740112,0.8063725490196079,0.5064935064935064,0.5855855855855856,0.7311411992263056,0.5581395348837209,0.8009950248756219,0.656686626746507,0.3939393939393939,0.6467661691542289,0.756,0.84,1.2266469,1.0330615,69418752,1596631296,35.2592933177948,101830
23,0.7044653349001175,0.6278070244464858,0.7044653349001175,0.6673552209728264,0.7069893493807665,0.7044653349001175,0.685226269156245,0.7044653349001175,0.7044653349001175,0.6601229801380758,0.7225720705694261,0.6705196529222761,0.8151658767772512,0.839142091152815,0.4056603773584906,0.5366795366795367,0.7490272373540856,0.6150627615062761,0.8557213930348259,0.624750499001996,0.43434343434343436,0.6915422885572139,0.77,0.735,1.0105441,1.0663948,69418752,1666050048,34.80451560020447,101830
24,0.700352526439483,0.6153639933159957,0.700352526439483,0.6722050134149634,0.6974862523439189,0.700352526439483,0.6629163534832943,0.700352526439483,0.700352526439483,0.7155078479598073,0.7297085468149355,0.6403520839529399,0.9289940828402367,0.8597014925373134,0.6727272727272727,0.5714285714285714,0.6367647058823529,0.6234309623430963,0.7810945273631841,0.5748502994011976,0.37373737373737376,0.6368159203980099,0.866,0.745,1.0545008,1.0416932,69418752,1735468800,35.095831632614136,101830
25,0.7121034077555817,0.6369555072645465,0.7121034077555817,0.6752225266223331,0.7126216542304361,0.7121034077555817,0.6927154221633621,0.7121034077555817,0.7121034077555817,0.6714767157631779,0.7320290386551614,0.674580259595548,0.8073394495412844,0.8760806916426513,0.4329896907216495,0.5357142857142857,0.7294332723948812,0.6473029045643154,0.8756218905472637,0.6067864271457086,0.42424242424242425,0.6716417910447762,0.798,0.78,1.0298519,1.0597738,69418752,1804887552,36.37371277809143,101830
26,0.7144535840188014,0.6398876265083371,0.7144535840188013,0.6721180688372553,0.7141348505060536,0.7144535840188014,0.6843992798362267,0.7144535840188014,0.7144535840188014,0.7357051492679186,0.7581159222974898,0.6396513647744864,0.9447852760736196,0.8524590163934426,0.7878787878787878,0.5138461538461538,0.7633136094674556,0.551948051948052,0.7661691542288557,0.6227544910179641,0.26262626262626265,0.8308457711442786,0.774,0.85,1.0025045,1.0356182,69418752,1874306304,36.24864721298218,101830
27,0.7126909518213866,0.637677171970108,0.7126909518213865,0.6781806207296895,0.7097952473568973,0.7126909518213866,0.6965875812072523,0.7126909518213866,0.7126909518213866,0.6809778659429124,0.7319333567351025,0.6717883089526245,0.8071748878923767,0.8678678678678678,0.5066666666666667,0.5670498084291188,0.723826714801444,0.61328125,0.8955223880597015,0.5768463073852296,0.3838383838383838,0.736318407960199,0.802,0.785,1.0523767,1.0426842,69418752,1943725056,36.142916202545166,101830
28,0.7068155111633373,0.6208308257719568,0.7068155111633373,0.6633247618266819,0.7025277982634466,0.7068155111633373,0.6467289410324534,0.7068155111633373,0.7068155111633373,0.7269460049794233,0.7299373149839995,0.6157784058648789,0.9699248120300752,0.8063725490196079,0.6976744186046512,0.5887850467289719,0.65402124430956,0.6448979591836734,0.6417910447761194,0.656686626746507,0.30303030303030304,0.6268656716417911,0.862,0.79,1.0100962,1.0119941,69418752,2013143808,35.337703227996826,101830
29,0.718566392479436,0.6456774155414509,0.7185663924794361,0.6723640451965384,0.7138631767271924,0.718566392479436,0.6923048984196539,0.718566392479436,0.718566392479436,0.7134496520447784,0.757424309871145,0.6397549793078648,0.8762376237623762,0.9029126213592233,0.6410256410256411,0.49411764705882355,0.7486437613019892,0.6177606177606177,0.8805970149253731,0.5568862275449101,0.25252525252525254,0.835820895522388,0.828,0.8,1.0696547,1.0203133,69418752,2082562560,35.260438442230225,101830
30,0.7350176263219741,0.6620762096284256,0.7350176263219741,0.7008160015295566,0.7315520054147153,0.7350176263219741,0.7010297166860308,0.7350176263219741,0.7350176263219741,0.7378271360267691,0.7510276913096102,0.6692734383628671,0.9354838709677419,0.8217054263565892,0.7333333333333333,0.5674603174603174,0.7269565217391304,0.642023346303502,0.8656716417910447,0.6347305389221557,0.3333333333333333,0.7114427860696517,0.836,0.825,0.9166389,0.9370777,69418752,2151981312,35.679399490356445,101830
31,0.7109283196239718,0.6296971409543595,0.7109283196239718,0.6773626847641392,0.7101394317222482,0.7109283196239718,0.6775463585116815,0.7109283196239718,0.7109283196239718,0.6922939029301619,0.72861051674231,0.6622147104200746,0.8774509803921569,0.8174603174603174,0.392,0.6060606060606061,0.6713178294573643,0.7894736842105263,0.8905472636815921,0.6167664670658682,0.494949494949495,0.5970149253731343,0.866,0.6,1.0148022,1.0269029,69418752,2221400064,35.104870080947876,101830
32,0.7391304347826086,0.6715618077295682,0.7391304347826085,0.7007267820793511,0.7368677198807799,0.7391304347826086,0.7193823616147773,0.7391304347826086,0.7391304347826086,0.7221007049693808,0.761097335705517,0.6829788263467761,0.8472222222222222,0.8514588859416445,0.6666666666666666,0.5392156862745098,0.7950819672131147,0.6329588014981273,0.9104477611940298,0.6407185628742516,0.32323232323232326,0.8208955223880597,0.776,0.845,1.0250444,0.9673104,69418752,2290818816,35.32174324989319,101830
33,0.7232667450058754,0.6482998981281374,0.7232667450058755,0.6838433721004296,0.7233883272393435,0.7232667450058754,0.688870457186035,0.7232667450058754,0.7232667450058754,0.6967618486362973,0.7440594390989415,0.6628113915328888,0.9157894736842105,0.8461538461538461,0.42857142857142855,0.5166666666666667,0.7247863247863248,0.7486033519553073,0.8656716417910447,0.6147704590818364,0.36363636363636365,0.7711442786069652,0.848,0.67,0.98836756,1.0038862,69418752,2360237568,35.08671855926514,101830
34,0.7044653349001175,0.6322274889660429,0.7044653349001175,0.6711245369599284,0.70603379196414,0.7044653349001175,0.7063895456486393,0.7044653349001175,0.7044653349001175,0.6650861717109255,0.7439422209398789,0.6862549755637507,0.8125,0.8996655518394648,0.371900826446281,0.5034722222222222,0.7784431137724551,0.6245353159851301,0.9054726368159204,0.5369261477045908,0.45454545454545453,0.7213930348258707,0.78,0.84,1.0309019,1.0541663,69418752,2429656320,35.06620788574219,101830
35,0.7285546415981199,0.6566738505496195,0.7285546415981199,0.6938369117558807,0.7263297613457984,0.7285546415981199,0.7043247634085064,0.7285546415981199,0.7285546415981199,0.724872201010521,0.7531120532701521,0.6717400378361269,0.8974358974358975,0.8551532033426184,0.7021276595744681,0.5368421052631579,0.7467652495378928,0.610909090909091,0.8706467661691543,0.6127744510978044,0.3333333333333333,0.7611940298507462,0.808,0.84,0.9340389,0.9551451,69418752,2499075072,35.746423959732056,101830
36,0.7168037602820212,0.6431873587790244,0.7168037602820213,0.6816535556376317,0.7146701421028553,0.7168037602820212,0.6965122847926941,0.7168037602820212,0.7168037602820212,0.7194873384168071,0.7545862404619902,0.6555075495372412,0.8625592417061612,0.8730650154798761,0.6521739130434783,0.46630727762803237,0.7422303473491774,0.7205882352941176,0.9054726368159204,0.562874251497006,0.30303030303030304,0.8606965174129353,0.812,0.735,0.9684619,0.993333,69418752,2568493824,37.2918963432312,101830
37,0.7385428907168038,0.6678985073213254,0.7385428907168038,0.7021097475302556,0.7356279196544234,0.7385428907168038,0.708632612357074,0.7385428907168038,0.7385428907168038,0.728191428891298,0.7545000561587389,0.6743201929460342,0.9114583333333334,0.837696335078534,0.6530612244897959,0.5444839857651246,0.7422867513611615,0.680161943319838,0.8706467661691543,0.6387225548902196,0.32323232323232326,0.7611940298507462,0.818,0.84,0.9756649,0.9204501,69418752,2637912576,37.337655544281006,101830
38,0.7297297297297297,0.6574457807709002,0.7297297297297297,0.6949396858899212,0.7273899645648726,0.7297297297297297,0.7036864937394922,0.7297297297297297,0.7297297297297297,0.7155281678501154,0.7557680155723855,0.6735313352504944,0.9139784946236559,0.8708708708708709,0.5384615384615384,0.5159235668789809,0.7283531409168081,0.7255813953488373,0.845771144278607,0.5788423153692615,0.35353535353535354,0.8059701492537313,0.858,0.78,0.92084414,0.9659905,69418752,2707331328,37.34434413909912,101830
39,0.745005875440658,0.6734676917051365,0.7450058754406581,0.7060471407963839,0.7393343844270143,0.745005875440658,0.7042003753686656,0.745005875440658,0.745005875440658,0.7336516989160188,0.75652420980908,0.6693229317561885,0.9242424242424242,0.8501362397820164,0.6226415094339622,0.575107296137339,0.7090620031796503,0.7207207207207207,0.9104477611940298,0.6227544910179641,0.3333333333333333,0.6666666666666666,0.892,0.8,0.89394,0.9198235,69418752,2776750080,36.50332522392273,101830
40,0.7491186839012925,0.6820845862507317,0.7491186839012925,0.7070841326822391,0.7463864653342016,0.7491186839012925,0.7169118538138557,0.7491186839012925,0.7491186839012925,0.7403651912102197,0.7687332836225456,0.6775051647794023,0.93048128342246,0.8426395939086294,0.6976744186046512,0.585820895522388,0.7842003853564548,0.6013745704467354,0.8656716417910447,0.6626746506986028,0.30303030303030304,0.7810945273631841,0.814,0.875,0.8771804,0.9092913,69418752,2846168832,35.16864252090454,101830
41,0.7238542890716804,0.651286674315686,0.7238542890716804,0.6836203657503009,0.7212417279983995,0.7238542890716804,0.6978711402763597,0.7238542890716804,0.7238542890716804,0.7057630654262285,0.7515628398819584,0.6618422490467049,0.9206349206349206,0.8798798798798799,0.5714285714285714,0.5381679389312977,0.7455197132616488,0.5789473684210527,0.8656716417910447,0.5848303393213573,0.32323232323232326,0.7014925373134329,0.832,0.88,0.92737734,0.9654225,69418752,2915587584,35.204894065856934,101830
42,0.7309048178613397,0.6635591303732324,0.7309048178613397,0.6995386160304723,0.7298983091734357,0.7309048178613397,0.7289831266157569,0.7309048178613397,0.7309048178613397,0.6946117703584518,0.7567453483731379,0.7057884562287312,0.8451327433628318,0.8636363636363636,0.5,0.5104166666666666,0.8121212121212121,0.6363636363636364,0.9502487562189055,0.5688622754491018,0.4444444444444444,0.7313432835820896,0.804,0.875,0.9377029,0.9724057,69418752,2985006336,36.065789461135864,101830
43,0.7538190364277321,0.6868318744337826,0.753819036427732,0.7139023700726393,0.7499769003934644,0.7538190364277321,0.7227920707657502,0.7538190364277321,0.7538190364277321,0.7163961702048701,0.7598427293996366,0.6962596587356302,0.8604651162790697,0.8601583113456465,0.5064935064935064,0.616822429906542,0.7478260869565218,0.7066115702479339,0.9203980099502488,0.6506986027944112,0.3939393939393939,0.6567164179104478,0.86,0.855,0.873258,0.9097872,69418752,3054425088,37.02673578262329,101830
44,0.7491186839012925,0.6805676305039421,0.7491186839012925,0.7155990580510873,0.7438013855832095,0.7491186839012925,0.71932619142839,0.7491186839012925,0.7491186839012925,0.7574599765014858,0.7759578286556488,0.6844278817595767,0.8926829268292683,0.906060606060606,0.7555555555555555,0.5514705882352942,0.7129032258064516,0.7260869565217392,0.9104477611940298,0.5968063872255489,0.3434343434343434,0.746268656716418,0.884,0.835,0.89610374,0.9298538,69418752,3123843840,36.21939015388489,101830
45,0.7226792009400705,0.6493809400772341,0.7226792009400705,0.684614109656283,0.7189858820681836,0.7226792009400705,0.695578060673467,0.7226792009400705,0.7226792009400705,0.7274782987346686,0.7644099250515322,0.6518503220232389,0.9395604395604396,0.8970099667774086,0.6170212765957447,0.4715909090909091,0.7298657718120806,0.7098214285714286,0.8507462686567164,0.5389221556886228,0.29292929292929293,0.8258706467661692,0.87,0.795,0.93814766,0.96382356,69418752,3193262592,36.17807722091675,101830
46,0.7379553466509988,0.6688081724222633,0.7379553466509987,0.6949873734021775,0.7350814860206129,0.7379553466509988,0.7059124237579417,0.7379553466509988,0.7379553466509988,0.7514697820432427,0.7797855569467864,0.6604374897889028,0.9378531073446328,0.8987730061349694,0.7567567567567568,0.4836795252225519,0.7663716814159292,0.6653846153846154,0.8258706467661692,0.5848303393213573,0.2828282828282828,0.8109452736318408,0.866,0.865,0.87426114,0.9584056,69418752,3262681344,36.27957534790039,101830
47,0.7297297297297297,0.6592034906700144,0.7297297297297297,0.6919203467672298,0.726195408039736,0.7297297297297297,0.7090485884856249,0.7297297297297297,0.7297297297297297,0.7065190368279715,0.7503376845635474,0.6787488229392056,0.8193832599118943,0.868421052631579,0.631578947368421,0.5298507462686567,0.7676579925650557,0.6222222222222222,0.9253731343283582,0.592814371257485,0.36363636363636365,0.7064676616915423,0.826,0.84,0.9485967,0.9588125,69418752,3332100096,36.35996603965759,101830
48,0.7144535840188014,0.6413652687445235,0.7144535840188013,0.6775500142444907,0.7136203726393425,0.7144535840188014,0.6926769166325873,0.7144535840188014,0.7144535840188014,0.7379622298457266,0.7748893591141229,0.6423255668287562,0.9310344827586207,0.8900343642611683,0.6585365853658537,0.42725173210161665,0.7685352622061483,0.7523809523809524,0.8059701492537313,0.5169660678642715,0.2727272727272727,0.9203980099502488,0.85,0.79,0.9079881,1.0347247,69418752,3401518848,35.27287149429321,101830
49,0.7314923619271445,0.6612745046805812,0.7314923619271444,0.6792804502338866,0.7265197236457108,0.7314923619271445,0.6981138833444223,0.7314923619271445,0.7314923619271445,0.7371648924224132,0.7677068740580699,0.6368138037615432,0.9076923076923077,0.880466472303207,0.7586206896551724,0.5284280936454849,0.7740112994350282,0.5737704918032787,0.8805970149253731,0.6027944111776448,0.2222222222222222,0.7860696517412935,0.822,0.875,0.96583927,0.9427416,69418752,3470937600,35.384854316711426,101830
50,0.7555816686251469,0.6839436338054323,0.7555816686251468,0.707310415452269,0.7479018040197174,0.7555816686251469,0.693594658263753,0.7555816686251469,0.7555816686251469,0.7772282580699755,0.7700226385776393,0.6475849157550007,0.915,0.8369829683698297,0.84375,0.5990783410138248,0.6989247311827957,0.7696335078534031,0.9104477611940298,0.6866267465069861,0.2727272727272727,0.6467661691542289,0.91,0.735,0.87043583,0.89768505,69418752,3540356352,35.17395567893982,101830
51,0.7438307873090482,0.6773789364537298,0.7438307873090481,0.7158914137314936,0.7386534456508292,0.7438307873090482,0.7347228570147508,0.7438307873090482,0.7438307873090482,0.7354358391538772,0.7734882001159212,0.7065120410902123,0.8545454545454545,0.9046052631578947,0.6721311475409836,0.5294117647058824,0.7605633802816901,0.691358024691358,0.9353233830845771,0.5489021956087824,0.41414141414141414,0.8059701492537313,0.864,0.84,0.81239176,0.9356634,69418752,3609775104,35.16928505897522,101830
52,0.7414806110458284,0.6750599109373963,0.7414806110458283,0.7084252791821867,0.7395123929001608,0.7414806110458284,0.7272599537845762,0.7414806110458284,0.7414806110458284,0.732246353190065,0.7715926521742136,0.6931270165469277,0.8921568627450981,0.861764705882353,0.660377358490566,0.5029239766081871,0.8015564202334631,0.6746987951807228,0.9054726368159204,0.5848303393213573,0.35353535353535354,0.8557213930348259,0.824,0.84,0.87675357,0.9057398,69418752,3679193856,35.15977382659912,101830
53,0.7385428907168038,0.6725045002038766,0.7385428907168038,0.7109305182963062,0.7362321811036178,0.7385428907168038,0.740293179358154,0.7385428907168038,0.7385428907168038,0.7042870658796989,0.7627875166731185,0.723495783970122,0.7829787234042553,0.890282131661442,0.53125,0.5421245421245421,0.7915869980879541,0.6875,0.9154228855721394,0.5668662674650699,0.5151515151515151,0.736318407960199,0.828,0.88,0.91285086,0.9470577,69418752,3748612608,36.34562087059021,101830
54,0.717978848413631,0.6488593387143152,0.717978848413631,0.67061670331413,0.7176945559571963,0.717978848413631,0.7021663147397351,0.717978848413631,0.717978848413631,0.7363987513625814,0.7790794624729613,0.6298001999211124,0.9132653061224489,0.8537313432835821,0.7407407407407407,0.43309002433090027,0.8627002288329519,0.6148648648648649,0.8905472636815921,0.5708582834331337,0.20202020202020202,0.8855721393034826,0.754,0.91,0.84575766,0.97252625,69418752,3818031360,36.31412053108215,101830
55,0.7232667450058754,0.6531385080025789,0.7232667450058755,0.6695339232886125,0.7218213315477835,0.7232667450058754,0.6938693782343349,0.7232667450058754,0.7232667450058754,0.7164460619871903,0.7703715468396867,0.6205525815269259,0.953757225433526,0.8618618618618619,0.5588235294117647,0.44527363184079605,0.8235294117647058,0.6554307116104869,0.8208955223880597,0.5728542914171657,0.1919191919191919,0.8905472636815921,0.812,0.875,0.8645556,0.97347003,69418752,3887450112,35.92610263824463,101830
56,0.7074030552291422,0.6322075893341432,0.7074030552291422,0.6577922597478286,0.7069548800863595,0.7074030552291422,0.6757055080251076,0.7074030552291422,0.7074030552291422,0.7296239820662622,0.758610820948084,0.6135330280017304,0.9456521739130435,0.8575498575498576,0.7777777777777778,0.5487804878048781,0.7818181818181819,0.46616541353383456,0.8656716417910447,0.6007984031936128,0.21212121212121213,0.6716417910447762,0.774,0.93,0.8778312,0.96652585,69418752,3956868864,35.9805691242218,101830
57,0.7285546415981199,0.6569949434143991,0.7285546415981199,0.6895248526298531,0.7223748532888564,0.7285546415981199,0.703764377621961,0.7285546415981199,0.7285546415981199,0.7370852046704037,0.768484157893971,0.6605484216443193,0.9090909090909091,0.918918918918919,0.7317073170731707,0.5288135593220339,0.7310924369747899,0.6028880866425993,0.8955223880597015,0.5429141716566867,0.30303030303030304,0.7761194029850746,0.87,0.835,0.91296595,0.94091856,69418752,4026287616,36.0320508480072,101830
