Metric,test_Highest GMean Epoch,val_Highest GMean Epoch,val_mean,val_std,val_min,val_25%,val_50%,val_75%,val_max
accuracy,0.6473967521599493,0.8391666666666666,0.8059645909645912,0.07716285899576808,0.2777777777777778,0.815,0.8263888888888888,0.834375,0.8440277777777778
kappa,0.5949973181544015,0.795400837772908,0.74942354489762,0.10644460245605353,0.0,0.7625560840217085,0.7777799707890893,0.7871310960088648,0.8002376711195002
f1_micro,0.6473967521599493,0.8391666666666666,0.8059645909645912,0.0771628589957681,0.2777777777777778,0.815,0.8263888888888888,0.834375,0.8440277777777778
f1_macro,0.5557070989674251,0.6259989891954952,0.5433717831101569,0.10047947033827205,0.0483091787439613,0.5391443596147913,0.578911950433397,0.600993306481625,0.6259989891954952
f1_weighted,0.607054063005603,0.8214789602279973,0.7710655740408666,0.09337067047447906,0.1207729468599034,0.7800543515969216,0.7960662337812343,0.8075795372118071,0.8214789602279973
recall_micro,0.6473967521599493,0.8391666666666666,0.8059645909645912,0.07716285899576808,0.2777777777777778,0.815,0.8263888888888888,0.834375,0.8440277777777778
recall_macro,0.5983201372607145,0.6116666666666668,0.5426422466422468,0.08788943016517599,0.1111111111111111,0.5373888888888889,0.5744444444444445,0.5913333333333333,0.6236666666666667
recall_weighted,0.6473967521599493,0.8391666666666666,0.8059645909645912,0.07716285899576808,0.2777777777777778,0.815,0.8263888888888888,0.834375,0.8440277777777778
precision_micro,0.6473967521599493,0.8391666666666666,0.8059645909645912,0.07716285899576808,0.2777777777777778,0.815,0.8263888888888888,0.834375,0.8440277777777778
precision_macro,0.6025024905292266,0.6723965779998659,0.6028029338558433,0.11350790997389192,0.0308641975308642,0.6014525232288902,0.6294352119046839,0.6613886728073052,0.7527496155382053
precision_weighted,0.6708828508981008,0.8152246908335407,0.7677321522788121,0.09901987277242462,0.0771604938271604,0.7764096635513313,0.7949184369960591,0.8074944355923147,0.8223499498375307
gmean,0.755984394579345,0.4115616141896251,0.1228028988054408,0.16961671773160764,0.0,0.0,0.0,0.32279342046195003,0.4115616141896251
