Metric,test_Highest GMean Epoch,val_Highest GMean Epoch,val_mean,val_std,val_min,val_25%,val_50%,val_75%,val_max
accuracy,0.6490179059375704,0.7494011040516613,0.7355114218612983,0.07311444460128963,0.3172586188938652,0.7365899385480679,0.7585668159566712,0.7705447349234454,0.7979377148213728
kappa,0.6161372772096491,0.7050598125138492,0.6890844917294414,0.08004391687048074,0.2180460007401499,0.6880255020914083,0.7143029799739828,0.727590893755744,0.7578350073078131
f1_micro,0.6490179059375704,0.7494011040516613,0.7355114218612983,0.07311444460128963,0.3172586188938652,0.7365899385480679,0.7585668159566712,0.7705447349234454,0.7979377148213728
f1_macro,0.6117935696121579,0.5825759847192824,0.5534647171633548,0.06077517639634228,0.1727816660429023,0.5492209596837577,0.5688012720082612,0.5839285644867788,0.6041489264609142
f1_weighted,0.6626904329099198,0.7827368324917376,0.7637476900014876,0.07520531233019448,0.3220017880689479,0.7669318441801243,0.7879316728773893,0.79616573777025,0.8164459957091867
recall_micro,0.6490179059375704,0.7494011040516613,0.7355114218612983,0.07311444460128963,0.3172586188938652,0.7365899385480679,0.7585668159566712,0.7705447349234454,0.7979377148213728
recall_macro,0.6500828751987496,0.6959037007396333,0.6467472142220149,0.0550461153845182,0.2452725576662144,0.6370790366350068,0.6566738677401717,0.6724125275004039,0.6959037007396333
recall_weighted,0.6490179059375704,0.7494011040516613,0.7355114218612983,0.07311444460128963,0.3172586188938652,0.7365899385480679,0.7585668159566712,0.7705447349234454,0.7979377148213728
precision_micro,0.6490179059375704,0.7494011040516613,0.7355114218612983,0.07311444460128963,0.3172586188938652,0.7365899385480679,0.7585668159566712,0.7705447349234454,0.7979377148213728
precision_macro,0.627662864947536,0.5665984454875005,0.5524076157728935,0.04488895377343905,0.2593434449538107,0.5468532139268537,0.5640638902967922,0.5753082714888323,0.6040521792649364
precision_weighted,0.6966646473276782,0.848433674454079,0.8335791579917348,0.03372137818598187,0.5666993478996252,0.8302059767048853,0.8405057776605629,0.8467993050749142,0.8539537239008977
gmean,0.7934624479837349,0.6751953419562111,0.597694403747324,0.082245598701353,0.0,0.5810662212125504,0.6154358899298928,0.6382263248685638,0.6751953419562111
precision_barley,0.8883834849545137,0.8656036446469249,0.7782475747364941,0.14662384315696167,0.0,0.7528735632183908,0.8125,0.8671171171171171,0.9394904458598726
