param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_orchards,precision_perm._meadows,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_wheat,recall_corn,recall_orchards,recall_perm._meadows,recall_rapeseed,recall_temp._meadows,recall_vegetables
1.25,0.7790849673202614,0.6960895315112179,0.7790849673202614,0.6076819990768595,0.7952723972046456,0.7790849673202614,0.6810119047619049,0.7790849673202614,0.7790849673202614,0.5980349301791832,0.8470255901722592,0.6160435113186493,0.6971926955183797,0.9411669031789479,0.3880656527388305,0.29095313414498475,0.5877359370989945,0.36716613303627177,0.913964055537873,0.8516666666666668,0.78,0.6625,0.29166666666666663,0.9166666666666666,0.4666666666666667,0.7979166666666668
1.5,0.5954248366013072,0.4674756227433717,0.5954248366013072,0.44608170971789535,0.6124632855433402,0.5954248366013072,0.5604166666666666,0.5954248366013072,0.5954248366013072,0.4776032565289456,0.7209251785914352,0.29528491314749833,0.4862905340938786,0.8068366625814356,0.28320104564617293,0.30033037138300295,0.32534322720738906,0.3233073593073593,0.8179135954833802,0.6050000000000001,0.5204166666666665,0.6833333333333333,0.225,0.9125,0.3166666666666667,0.6599999999999999
2.0,0.6998366013071895,0.5994418835134375,0.6998366013071895,0.5103686284673292,0.7084830385176424,0.6998366013071895,0.6026785714285714,0.6998366013071895,0.6998366013071895,0.4996267605828848,0.7791410305528746,0.3580573500185317,0.5908221241775281,0.8844711212328672,0.3396202502345612,0.20103408224117608,0.4216064635031481,0.20144703425701221,0.8583862484339007,0.675,0.6712499999999999,0.6166666666666667,0.225,0.9625,0.30833333333333335,0.76
3.0,0.5805555555555555,0.442168735293013,0.5805555555555555,0.4266885751628789,0.5857786791321539,0.5805555555555555,0.5489880952380953,0.5805555555555555,0.5805555555555555,0.446017824856001,0.6952523119269369,0.32834003344463836,0.4677496838446741,0.7681640865641999,0.32112934684363253,0.19925256178420736,0.31261733570193473,0.25132333443032023,0.8018884248230377,0.5616666666666668,0.5404166666666668,0.5583333333333333,0.17500000000000002,0.9125,0.475,0.6199999999999999
4.0,0.7124183006535948,0.6067059545225807,0.7124183006535947,0.5279635688289174,0.7360549441515996,0.7124183006535948,0.6321428571428571,0.7124183006535948,0.7124183006535948,0.5084683537860226,0.7985581903123571,0.4800889439221151,0.5659067381893469,0.9053417343041292,0.3347597502850099,0.24013157894736842,0.3215578435503007,0.29443600327564073,0.897144827950363,0.7266666666666667,0.7245833333333332,0.55,0.26666666666666666,0.9333333333333332,0.5,0.72375
