epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_fallow,precision_misc.,precision_protein_crops,precision_rapeseed,recall_fallow,recall_misc.,recall_protein_crops,recall_rapeseed,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.6549262256068539,0.49798415868080625,0.6549262256068539,0.6811314445598238,0.6547471315652568,0.6549262256068539,0.6906683168316832,0.6549262256068539,0.6549262256068539,0.6962876818149096,0.6836707130116767,0.6779911394403535,0.790633608815427,0.47952218430034127,0.6340425531914894,0.8809523809523809,0.574,0.562,0.894,0.7326732673267327,0.68534,0.7485387,85436416,939800576,41.134252309799194,101700
11,0.675392670157068,0.5151531352346896,0.675392670157068,0.6555329292406205,0.670498890682012,0.675392670157068,0.7126980198019802,0.675392670157068,0.675392670157068,0.6306968794923495,0.6778020444964606,0.6887909825565371,0.7568134171907757,0.5815789473684211,0.6436974789915967,0.5406976744186046,0.722,0.442,0.766,0.9207920792079208,0.6896905,0.75176007,85436416,1025236992,41.305570125579834,101700
12,0.6554021894336031,0.5045377838130283,0.6554021894336031,0.7066084354083839,0.657348586218628,0.6554021894336031,0.7219455445544554,0.6554021894336031,0.6554021894336031,0.721318196356662,0.700011591752137,0.7085368940206341,0.7921092564491654,0.4533333333333333,0.717607973421927,0.9222222222222223,0.522,0.68,0.864,0.8217821782178217,0.65807855,0.710049,85436416,1110673408,41.02641987800598,101700
13,0.666825321275583,0.512688101498185,0.666825321275583,0.7023587776277634,0.670343202725095,0.666825321275583,0.7290222772277228,0.666825321275583,0.666825321275583,0.6884509700092787,0.6892302572202205,0.7184964542736971,0.7614795918367347,0.4696969696969697,0.7467652495378928,0.7758620689655172,0.597,0.62,0.808,0.8910891089108911,0.6257106,0.6876954,85436416,1196109824,42.44207167625427,101700
14,0.658257972394098,0.503462717851693,0.658257972394098,0.6794196897303791,0.655879144668022,0.658257972394098,0.7217722772277227,0.658257972394098,0.658257972394098,0.6595673762760552,0.6780886909896022,0.7036623224829935,0.7856191744340879,0.5173745173745173,0.6152758132956153,0.72,0.59,0.536,0.87,0.8910891089108911,0.62525064,0.7386431,85436416,1281546240,42.857133626937866,101700
15,0.6844359828653023,0.5331823033524299,0.6844359828653023,0.6828452302655297,0.6787425856832757,0.6844359828653023,0.7343985148514851,0.6844359828653023,0.6844359828653023,0.6635355055229152,0.6952463415312926,0.7076335466228382,0.7865296803652968,0.6158038147138964,0.601123595505618,0.6506849315068494,0.689,0.452,0.856,0.9405940594059405,0.5986473,0.73341995,85436416,1366982656,43.26673364639282,101700
16,0.7058543550690147,0.564171090684991,0.7058543550690147,0.7290957908199288,0.7054072094988573,0.7058543550690147,0.7492970297029703,0.7058543550690147,0.7058543550690147,0.7153528091771273,0.7127272689264864,0.7367541434167516,0.7850467289719626,0.5298507462686567,0.73,0.8165137614678899,0.672,0.568,0.876,0.8811881188118812,0.6817601,0.66316277,85436416,1452419072,42.824445962905884,101700
17,0.732032365540219,0.5913112309486824,0.7320323655402191,0.73943970708937,0.7268942929322082,0.732032365540219,0.7520222772277227,0.732032365540219,0.732032365540219,0.7312454955418988,0.7250005798052547,0.7337753028401192,0.7570456754130224,0.5961538461538461,0.7753222836095764,0.7964601769911505,0.779,0.496,0.842,0.8910891089108911,0.5612652,0.63943964,85436416,1537855488,41.16550326347351,101700
18,0.6249405045216564,0.4769566720100288,0.6249405045216564,0.6927282520255327,0.6201949197350969,0.6249405045216564,0.7340470297029703,0.6249405045216564,0.6249405045216564,0.7213618983937418,0.7178421949501033,0.6991190399571993,0.8204592901878914,0.4123076923076923,0.7886029411764706,0.8640776699029126,0.393,0.804,0.858,0.8811881188118812,0.56548834,0.6812791,85436416,1623291904,40.96926021575928,101700
19,0.6772965254640647,0.535334833202364,0.6772965254640647,0.7241422613899958,0.6770618142104406,0.6772965254640647,0.7500470297029703,0.6772965254640647,0.6772965254640647,0.7240483880104303,0.7134944620553341,0.7354597019073958,0.8121301775147929,0.4905933429811867,0.7034700315457413,0.89,0.549,0.678,0.892,0.8811881188118812,0.60361326,0.6763444,85436416,1708728320,41.74641251564026,101700
