Metric,test_Highest GMean Epoch,val_Highest GMean Epoch,val_mean,val_std,val_min,val_25%,val_50%,val_75%,val_max
accuracy,0.668601753305773,0.7084567999326971,0.6889581652058399,0.029646226554605363,0.585479393151927,0.6747118593368792,0.6936314603800746,0.7105483319156096,0.7284326830499444
kappa,0.6394830257827957,0.6610305245142538,0.6397518423289055,0.03165909006120686,0.5305914403524457,0.6255890007056877,0.6447772909514389,0.6631262741552993,0.6816068446916939
f1_micro,0.668601753305773,0.708456799932697,0.6889581652058399,0.02964622655460537,0.585479393151927,0.6747118593368792,0.6936314603800746,0.7105483319156096,0.7284326830499444
f1_macro,0.6363452767442423,0.6123525969698737,0.5901693562841164,0.02787685160780115,0.4929741400452435,0.5779195831447322,0.5927027336163824,0.6116010423485188,0.6275779730005037
f1_weighted,0.6767885488720471,0.7280239791732928,0.712577030785318,0.02422303411652739,0.6164314120509272,0.7028665705835875,0.7168661458070096,0.7303302144487855,0.7451358699971842
recall_micro,0.668601753305773,0.7084567999326971,0.6889581652058399,0.029646226554605363,0.585479393151927,0.6747118593368792,0.6936314603800746,0.7105483319156096,0.7284326830499444
recall_macro,0.6672366773011935,0.7092026517204162,0.6868296056188464,0.023636475267851526,0.5968825543096331,0.6815499246137908,0.6952970746440793,0.7002665037646283,0.7092026517204162
recall_weighted,0.668601753305773,0.7084567999326971,0.6889581652058399,0.029646226554605363,0.585479393151927,0.6747118593368792,0.6936314603800746,0.7105483319156096,0.7284326830499444
precision_micro,0.668601753305773,0.7084567999326971,0.6889581652058399,0.029646226554605363,0.585479393151927,0.6747118593368792,0.6936314603800746,0.7105483319156096,0.7284326830499444
precision_macro,0.641702644590769,0.5971091768185836,0.5855173194903904,0.020865125512686076,0.5220089428715775,0.574625805496117,0.5878679278670969,0.5981517500619429,0.6234924774156411
precision_weighted,0.6974639209812648,0.7735230059407101,0.769487928739428,0.010769345559847994,0.7303123256706494,0.7655552602923493,0.7719844077082088,0.7756051928352455,0.7830003860276898
gmean,0.8055482497941344,0.6812322819425793,0.6521540347332213,0.030143126699129216,0.546236930393124,0.6471001637785334,0.6641805556169078,0.6713110475030105,0.6812322819425793
precision_barley,0.9199860237596088,0.9554051709179248,0.9472440920252944,0.025550173340716208,0.8103173453122736,0.9372763242592475,0.9523859110179855,0.9605815278400205,0.9761904761904762
precision_wheat,0.8311183144246354,0.9493486645804526,0.9436272459868746,0.011879504890536678,0.9106294991576044,0.9395865062572359,0.9456868093196369,0.9506858633847199,0.9754343358864188
precision_corn,0.9008290816326532,0.9829579009533452,0.9825318975632844,0.002893313115961168,0.9729384733214196,0.9807065483891308,0.9829704630498581,0.9843955636206188,0.9893578480210126
precision_fodder,0.632679180887372,0.343474646716542,0.3999391636084753,0.0643518283628871,0.2530274967944151,0.3551060181220657,0.4044448422191931,0.44119458099978104,0.5570590888588183
precision_fallow,0.4780615586116568,0.0921956003923217,0.07836613543176905,0.014470500000504483,0.0477530285267682,0.06974497836772425,0.0809892223079672,0.08960042538603663,0.1033281059418017
precision_misc.,0.5451400899342788,0.3694974003466204,0.3488038000653415,0.03893399509111581,0.239269406392694,0.32254371480253946,0.35445420409068784,0.37643936915041626,0.4216931216931217
precision_orchards,0.1170061582188536,0.0944272445820433,0.09697219084724404,0.03779676382176929,0.0296786853078243,0.06969365092302045,0.08365181879547645,0.12618332298561488,0.1727659574468085
precision_cereals,0.6923076923076923,0.5326732673267327,0.5148063967469669,0.08955799516865857,0.2337278106508875,0.4774323517673028,0.539010360349033,0.5652838825932236,0.6696658097686375
precision_perm._meadows,0.4604147031102733,0.5459144655567975,0.5335058024816631,0.02518065086797706,0.4813718233407352,0.5149191239334951,0.5322896818950478,0.5551116693175095,0.5804166226075923
precision_protein_crops,0.4003139717425432,0.3407043407043407,0.25593091566010046,0.05950194267983527,0.1360883505521909,0.21331165641449815,0.2510915441147999,0.304233491986487,0.3638914873713751
precision_rapeseed,0.9817444219066938,0.9693385895751204,0.9436161299700816,0.023674897440381225,0.8707269155206286,0.9338451830037863,0.9485923644782248,0.96153052642645,0.9732338745063625
precision_temp._meadows,0.4765539803707743,0.7323309224717676,0.7345946909726059,0.029347882618781605,0.6485833290481823,0.7183442111564486,0.7350101419427156,0.7564868973662168,0.7888367240479917
