param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_corn,precision_orchards,precision_cereals,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_corn,recall_orchards,recall_cereals,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables
1.25,0.6280092592592592,0.5643528573475073,0.6280092592592592,0.5400181698375718,0.6667015704155617,0.6280092592592592,0.6520833333333333,0.6280092592592592,0.6280092592592592,0.5758693549237588,0.7855078576203203,0.5866222113264931,0.09829787028673742,0.8340371913325807,0.08970131181362205,0.8118682380504424,0.3924588289178075,0.6708426551345237,0.9376835033422832,0.7720652405120734,0.65,0.8150000000000001,0.6333333333333332,0.4258333333333334,0.335,0.9149999999999998,0.6591666666666668,0.7833333333333334
1.5,0.6385416666666667,0.5720378610747747,0.6385416666666667,0.5451623082578541,0.6834055661996109,0.6385416666666667,0.64234375,0.6385416666666667,0.6385416666666667,0.5812691928258147,0.7809936918716776,0.5280206458092848,0.1135061246193146,0.8085474920715345,0.08313306712413418,0.8040474545199476,0.3607927442821789,0.7588550548539085,0.9057527564867618,0.8155188486487372,0.625,0.7833333333333334,0.6833333333333333,0.5025000000000001,0.26833333333333337,0.8883333333333333,0.7120833333333334,0.6758333333333333
2.0,0.6377314814814815,0.5729813059237683,0.6377314814814815,0.5513798123249345,0.6844695949744067,0.6377314814814815,0.6534375,0.6377314814814815,0.6377314814814815,0.5886069505195752,0.7864678830364419,0.5889999952723242,0.07243783960878429,0.8552841451956731,0.10664184565364505,0.7898384100448033,0.41548398841396483,0.7544747864897989,0.9100258478490426,0.8046687409008907,0.65,0.8833333333333334,0.6583333333333333,0.4854166666666666,0.25,0.915,0.63875,0.7466666666666667
3.0,0.5734953703703705,0.5071158843346104,0.5734953703703705,0.49596469293373324,0.6236485076985755,0.5734953703703705,0.6054166666666667,0.5734953703703705,0.5734953703703705,0.5565292829172398,0.7801987135411164,0.45768377210532274,0.08041061096273838,0.8747783383158488,0.0653133959451994,0.824314118235139,0.2724977767973473,0.6234106226038489,0.9199881618407222,0.7915212386370738,0.5416666666666667,0.7875,0.7083333333333333,0.39958333333333335,0.1933333333333333,0.9466666666666667,0.58125,0.685
4.0,0.6625,0.602287393289723,0.6625,0.5813358289750882,0.7028047867931722,0.6625,0.69265625,0.6625,0.6625,0.6143386962230707,0.8235788963250789,0.6596294806207477,0.13041874959902483,0.8236294400924515,0.08209286317225899,0.8948739025221671,0.4048943738414888,0.8235756236201123,0.9256800314587899,0.8295445854782724,0.7333333333333334,0.9141666666666666,0.6249999999999999,0.4804166666666667,0.4716666666666667,0.945,0.6791666666666667,0.6925000000000001
