epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_corn,precision_orchards,precision_cereals,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_corn,recall_orchards,recall_cereals,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
12,0.7736425496458825,0.7244172725428166,0.7736425496458825,0.6750581961232986,0.8011381073391471,0.7736425496458825,0.7692709918551782,0.7736425496458825,0.7736425496458825,0.6740133472846166,0.8490761127737464,0.7607306606857968,0.20157068062827224,0.9474226804123711,0.13609467455621302,0.8083067092651757,0.5155963302752293,0.9623430962343096,0.955793703951775,0.8649789029535865,0.77,0.919,0.69,0.759,0.562,0.9218436873747495,0.7131434282858571,0.8191808191808192,0.9303167,0.99386585,357782144,4651167872,182.0358054637909,101960
13,0.7504513262046938,0.7010014036083636,0.7504513262046939,0.6672753868371568,0.779460810678229,0.7504513262046938,0.7848958896860881,0.7504513262046938,0.7504513262046938,0.661656088847917,0.8526246182657632,0.7768159204789962,0.22043010752688172,0.9651416122004357,0.14046121593291405,0.8815165876777251,0.4065934065934066,0.948,0.9663003663003663,0.7648054145516074,0.82,0.886,0.67,0.651,0.74,0.9498997995991983,0.6591704147926037,0.903096903096903,0.93403417,1.0967181,357782144,5008950016,188.72784972190857,101960
14,0.7611442855159005,0.709648328025571,0.7611442855159005,0.6687970651639136,0.7896614374926578,0.7611442855159005,0.7632763599765395,0.7611442855159005,0.7611442855159005,0.6853599877467873,0.8530373353302858,0.7466595093761483,0.22865853658536586,0.9202334630350194,0.10955056179775281,0.7921077959576516,0.6143617021276596,0.9849137931034483,0.9709119496855346,0.8621420996818664,0.75,0.946,0.78,0.823,0.462,0.9158316633266533,0.617191404297851,0.8121878121878122,0.9849755,1.0009123,357782144,5366732160,186.6929440498352,101960
15,0.7586446326899042,0.7089185099430426,0.7586446326899042,0.6638243562234419,0.7865952139382307,0.7586446326899042,0.7679055195278432,0.7586446326899042,0.7586446326899042,0.6551020530208715,0.8438787252819133,0.7551133862273887,0.16901408450704225,0.958109559613319,0.15902140672782875,0.8402822322001283,0.43226600985221675,0.9082397003745318,0.9602911978821972,0.8135922330097087,0.84,0.892,0.52,0.655,0.702,0.9719438877755511,0.7251374312843578,0.8371628371628371,0.9134542,1.0457066,357782144,5724514304,189.97139954566956,101960
16,0.7548951534509096,0.70704025479625,0.7548951534509096,0.6828968363704038,0.7898525181629141,0.7548951534509096,0.7985878833071373,0.7548951534509096,0.7548951534509096,0.6871356807893525,0.8702338289567183,0.7888896098318571,0.27181208053691275,0.9417670682730924,0.0954653937947494,0.8841536614645858,0.5443037974683544,0.9731404958677686,0.9737732656514383,0.8126696832579186,0.81,0.938,0.8,0.7365,0.688,0.9438877755511023,0.5752123938030984,0.8971028971028971,0.96974665,1.0142168,357782144,6082296448,184.79982948303223,101960
17,0.7885015970004166,0.7432823452424457,0.7885015970004166,0.6988043259456513,0.8108233577697264,0.7885015970004166,0.7864631996637317,0.7885015970004166,0.7885015970004166,0.6857521334592258,0.8595882718157654,0.7788572982414385,0.3056768558951965,0.93419740777667,0.14065934065934066,0.8554621848739495,0.4654320987654321,0.9694501018329938,0.96671388101983,0.8484251968503937,0.7,0.937,0.64,0.7635,0.754,0.9539078156312625,0.6821589205397302,0.8611388611388612,0.80659276,0.9444294,357782144,6440078592,185.2357497215271,101960
18,0.7760033328704347,0.7303505536383157,0.7760033328704348,0.6839750724103904,0.8033858852308005,0.7760033328704347,0.7942710501790485,0.7760033328704347,0.7760033328704347,0.674543942650266,0.864490480942232,0.7856384414397604,0.20300751879699247,0.9528205128205128,0.14351851851851852,0.8916223404255319,0.4613526570048309,0.9598393574297188,0.9588671611598112,0.8253234750462107,0.81,0.929,0.62,0.6705,0.764,0.9579158316633266,0.7106446776611695,0.8921078921078921,1.034897,0.97935545,357782144,6797860736,185.02291822433472,101960
19,0.7473961949729204,0.6994481400796426,0.7473961949729204,0.6722045255051299,0.7796574296251078,0.7473961949729204,0.7880131963835709,0.7473961949729204,0.7473961949729204,0.6736267139592513,0.8707037190219257,0.7784199221364589,0.2840466926070039,0.9451776649746193,0.1126331811263318,0.9569377990430622,0.4016393442622951,0.9647302904564315,0.9634235552304315,0.7604251839738349,0.73,0.931,0.74,0.6,0.784,0.9318637274549099,0.6581709145427287,0.929070929070929,0.87817955,1.0977514,357782144,7155642880,188.64067673683167,101960
20,0.7455908901541453,0.6972258600738956,0.7455908901541453,0.6774716896218917,0.7872512961823678,0.7455908901541453,0.8009078805063623,0.7455908901541453,0.7455908901541453,0.6877347759149925,0.8784849499405929,0.7918991861921039,0.25925925925925924,0.9639448568398727,0.09120521172638436,0.902948402948403,0.5042492917847026,0.9713114754098361,0.9735042735042735,0.8354554358472086,0.84,0.909,0.84,0.735,0.712,0.9498997995991983,0.5692153923038481,0.8521478521478522,0.8504311,1.0091377,357782144,7513425024,183.70720434188843,101960
21,0.7719761144285516,0.7266080667258921,0.7719761144285516,0.6867966343988494,0.8041747451521722,0.7719761144285516,0.801022233329958,0.7719761144285516,0.7719761144285516,0.6826751930655832,0.8751961555231981,0.7946251607968404,0.24213836477987422,0.9539406345957011,0.11802232854864433,0.9194719471947195,0.4731585518102372,0.9693877551020408,0.9660159074475777,0.8192660550458716,0.77,0.932,0.74,0.6965,0.758,0.9519038076152304,0.6676661669165417,0.8921078921078921,0.8207614,0.96739066,357782144,7871207168,184.42472457885742,101960
22,0.7335092348284961,0.6841101644256145,0.7335092348284961,0.6740439822089803,0.7724472864435907,0.7335092348284961,0.7914654010267314,0.7335092348284961,0.7335092348284961,0.688459768000798,0.8755878368209222,0.7784829824143509,0.30158730158730157,0.9625779625779626,0.0846774193548387,0.9029896278218426,0.48538754764930114,0.9808917197452229,0.9744094488188977,0.8151571164510166,0.76,0.926,0.84,0.74,0.764,0.9258517034068137,0.4947526236881559,0.8811188811188811,0.81056535,1.0280721,357782144,8228989312,187.3908770084381,101960
23,0.7580891542841272,0.7114261483137784,0.7580891542841272,0.6976958645744251,0.7937022082014786,0.7580891542841272,0.7998280981197583,0.7580891542841272,0.7580891542841272,0.7029421819631528,0.8804217879505116,0.7924338604917689,0.4528301886792453,0.9554865424430642,0.11020408163265306,0.9640397857689365,0.3953261927945472,0.9872340425531915,0.9495798319327731,0.8088367899008115,0.72,0.923,0.81,0.63,0.812,0.9298597194388778,0.6776611694152923,0.8961038961038961,0.75701785,1.0379326,357782144,8586771456,188.08155179023743,101960
24,0.7651715039577837,0.7196220931571244,0.7651715039577837,0.7028106654137656,0.80182864592842,0.7651715039577837,0.8075163405457031,0.7651715039577837,0.7651715039577837,0.7067066002015645,0.883225390904285,0.7993116280268764,0.41621621621621624,0.9250720461095101,0.0952914798206278,0.9512837393021725,0.5062586926286509,0.9913419913419913,0.9635499207606973,0.8046387154326494,0.77,0.963,0.85,0.7225,0.728,0.9178356713426854,0.607696151924038,0.9010989010989011,0.82665837,0.9863848,357782144,8944553600,182.044851064682,101960
25,0.7704485488126649,0.72489460044731,0.7704485488126649,0.7026652699319549,0.8009697052559209,0.7704485488126649,0.8061500078080736,0.7704485488126649,0.7704485488126649,0.7001817665550504,0.8750442726352907,0.7981532585801794,0.4088397790055249,0.9274661508704062,0.1103448275862069,0.9142504626773597,0.45539906103286387,0.98125,0.9702572347266881,0.8336466165413534,0.74,0.959,0.8,0.741,0.776,0.9438877755511023,0.6031984007996002,0.8861138861138861,0.8552128,0.9270255,357782144,9302335744,182.72542071342468,101960
26,0.672545479794473,0.6203510156440364,0.672545479794473,0.6298071987945602,0.7159038832696806,0.672545479794473,0.7919743437594635,0.672545479794473,0.672545479794473,0.6678344248952155,0.8778891851656682,0.7633901126082161,0.20316027088036118,0.9626068376068376,0.07960644007155634,0.9369779802581625,0.39361702127659576,0.9710144927536232,0.9780077619663649,0.8176845943482224,0.9,0.901,0.89,0.617,0.814,0.9398797595190381,0.3778110944527736,0.8961038961038961,0.85105616,1.1551852,357782144,9660117888,190.40441823005676,101960
27,0.7808637689209832,0.7322825629762832,0.7808637689209832,0.689808171812305,0.8054123780971222,0.7808637689209832,0.7902842232802951,0.7808637689209832,0.7808637689209832,0.6963674879288342,0.8600507983224346,0.7803277248106849,0.18722466960352424,0.9394550958627649,0.15964523281596452,0.7702702702702703,0.6430155210643016,0.9754098360655737,0.9724907063197026,0.9234285714285714,0.85,0.931,0.72,0.8265,0.58,0.9539078156312625,0.6536731634182908,0.8071928071928072,0.9141823,0.9168964,357782144,10017900032,185.04597735404968,101960
28,0.7725315928343286,0.7268502753106092,0.7725315928343286,0.7011012250739972,0.8093133859563084,0.7725315928343286,0.8109037530009118,0.7725315928343286,0.7725315928343286,0.7037403955364052,0.8833697920835292,0.8062151201184029,0.3389121338912134,0.9694989106753813,0.10526315789473684,0.8991793669402111,0.4785276073619632,0.98125,0.9608138658628486,0.8964781216648879,0.81,0.89,0.82,0.767,0.78,0.9438877755511023,0.6371814092953523,0.8391608391608392,0.96772003,0.97754306,357782144,10375682176,183.70221734046936,101960
29,0.7622552423274546,0.7159870252772476,0.7622552423274545,0.7037798429751387,0.7977548183646834,0.7622552423274546,0.802396429312501,0.7622552423274546,0.7622552423274546,0.7129427797318743,0.8825271628040696,0.7926104249593312,0.46405228758169936,0.9346534653465347,0.09608938547486033,0.9229850746268656,0.4796547472256473,0.9956427015250545,0.9695121951219512,0.840952380952381,0.71,0.944,0.86,0.773,0.778,0.9158316633266533,0.5562218890554723,0.8821178821178821,0.8709052,0.9793546,357782144,10733464320,184.65876650810242,101960
30,0.7275378419663936,0.6774518380105461,0.7275378419663935,0.6611649496609151,0.7704270320293494,0.7275378419663936,0.7978503845166325,0.7275378419663936,0.7275378419663936,0.6779033756946055,0.8761902476715104,0.786430400384566,0.20145631067961164,0.9721603563474388,0.09477124183006536,0.8873152709359606,0.48641655886157825,0.9503968253968254,0.9830348727615457,0.847675568743818,0.83,0.873,0.87,0.7205,0.752,0.9599198396793587,0.5212393803098451,0.8561438561438561,0.8172116,1.077123,357782144,11091246464,185.43715381622314,101960
31,0.7848909873628662,0.7409836137901824,0.7848909873628662,0.7149022610687683,0.8168373790010907,0.7848909873628662,0.8011472874761666,0.7848909873628662,0.7848909873628662,0.7155397070222815,0.8807660169892078,0.7940928094054421,0.46853146853146854,0.9410589410589411,0.10471204188481675,0.9323262839879154,0.5114093959731544,0.9852941176470589,0.9492273730684326,0.831758034026465,0.67,0.942,0.8,0.7715,0.762,0.9398797595190381,0.6446776611694153,0.8791208791208791,0.82700956,0.89000595,357782144,11449028608,181.5053915977478,101960
32,0.7185113178725177,0.6690543438770314,0.7185113178725175,0.6786912581486648,0.760692819876696,0.7185113178725177,0.795286445161355,0.7185113178725177,0.7185113178725177,0.7019095361485574,0.8861695434806282,0.7763912575808501,0.4020618556701031,0.9661016949152542,0.07426597582037997,0.9352148813341886,0.4499437570303712,0.9854771784232366,0.9764044943820225,0.8258064516129032,0.78,0.912,0.86,0.729,0.8,0.9519038076152304,0.43428285857071464,0.8951048951048951,0.7852614,1.0168495,357782144,11806810752,192.10329699516296,101960
33,0.7150395778364116,0.6657600285153891,0.7150395778364116,0.6732597212686956,0.7590984498365746,0.7150395778364116,0.8025381337601276,0.7150395778364116,0.7150395778364116,0.6972569095432393,0.88975355516242,0.7831814377012077,0.3611111111111111,0.9740820734341252,0.08003442340791739,0.9537223340040242,0.43482905982905984,0.9734693877551021,0.9756906077348066,0.8251162790697675,0.78,0.902,0.93,0.711,0.814,0.9559118236472945,0.44127936031984005,0.8861138861138861,0.79686624,1.0900693,357782144,12164592896,185.65434336662292,101960
34,0.6957367032356617,0.6445861794418442,0.6957367032356617,0.6704290637445844,0.7389327547929188,0.6957367032356617,0.7867897660282814,0.6957367032356617,0.6957367032356617,0.7131662362616725,0.8922631912079627,0.7556324951251543,0.45180722891566266,0.9643231899265478,0.06810035842293907,0.9210843373493975,0.43722466960352424,0.9935205183585313,0.9811866859623734,0.8880829015544042,0.75,0.919,0.95,0.7645,0.794,0.9218436873747495,0.33883058470764615,0.8561438561438561,0.76883227,1.0480769,357782144,12522375040,183.22729086875916,101960
35,0.7690598527982224,0.7242053551994647,0.7690598527982225,0.7040371820167761,0.8040063729503629,0.7690598527982224,0.8086403469266585,0.7690598527982224,0.7690598527982224,0.7065806416877021,0.885458018021255,0.8009195806677327,0.4114285714285714,0.9412935323383085,0.10375,0.9563139931740614,0.4631336405529954,0.9956896551724138,0.959511077158136,0.8215246636771301,0.72,0.946,0.83,0.7005,0.804,0.9258517034068137,0.6276861569215393,0.9150849150849151,0.73882926,0.97891814,357782144,12880157184,185.02040266990662,101960
36,0.7758644632689904,0.7312444216473589,0.7758644632689904,0.7120498485530553,0.8096268878437651,0.7758644632689904,0.8212811724980239,0.7758644632689904,0.7758644632689904,0.7140323206402717,0.8860813511412583,0.811461650243899,0.4019607843137255,0.9649484536082474,0.09830508474576272,0.9037493005036373,0.5541795665634675,0.9580838323353293,0.9701619778346121,0.8608695652173913,0.82,0.936,0.87,0.8075,0.716,0.9619238476953907,0.5687156421789106,0.8901098901098901,0.7350292,0.8586026,357782144,13237939328,185.46505069732666,101960
37,0.7704485488126649,0.7260733947069613,0.7704485488126649,0.7118637522439543,0.8089609899407748,0.7704485488126649,0.8213962214981365,0.7704485488126649,0.7704485488126649,0.7164441552635407,0.8919595794054491,0.8135305390728169,0.41237113402061853,0.9566968781470292,0.09405405405405405,0.9451180599872367,0.5226063829787234,0.9914712153518124,0.9583333333333334,0.8509021842355176,0.8,0.95,0.87,0.7405,0.786,0.9318637274549099,0.5977011494252874,0.8951048951048951,0.72921485,0.9657959,357782144,13595721472,182.8944718837738,101960
38,0.7896125538119706,0.7461150914944379,0.7896125538119706,0.7176693187768266,0.8168213917605379,0.7896125538119706,0.8062773046916973,0.7896125538119706,0.7896125538119706,0.7108154148905803,0.8774326608106496,0.7998409441199129,0.4863013698630137,0.9691489361702128,0.12111292962356793,0.9032825322391559,0.45871559633027525,0.9289827255278311,0.9682187730968219,0.8507604562737643,0.71,0.911,0.74,0.7705,0.8,0.969939879759519,0.6546726636681659,0.8941058941058941,0.75257355,0.88691115,357782144,13953503616,190.11354851722717,101960
39,0.773920288848771,0.7292419538812144,0.773920288848771,0.716618339452029,0.8100072101285707,0.773920288848771,0.8188396714902635,0.773920288848771,0.773920288848771,0.7190800007722611,0.8864891670968871,0.8108637672556438,0.4581005586592179,0.9690501600853789,0.0924092409240924,0.9257950530035336,0.5527859237536656,0.9578313253012049,0.9551020408163265,0.8415657036346692,0.82,0.908,0.84,0.786,0.754,0.9559118236472945,0.5847076461769115,0.9020979020979021,0.73232555,0.97389656,357782144,14311285760,182.81907057762146,101960
40,0.7553117622552423,0.7090527467243858,0.7553117622552423,0.688935073397025,0.7930246566926827,0.7553117622552423,0.8209713342416153,0.7553117622552423,0.7553117622552423,0.6934693060344251,0.8853058169419086,0.809550060281629,0.29553264604810997,0.9693446088794926,0.09642470205850487,0.9213275968039336,0.5281385281385281,0.9185606060606061,0.981216457960644,0.8372093023255814,0.86,0.917,0.89,0.7495,0.732,0.9719438877755511,0.5482258870564718,0.8991008991008991,0.7126845,0.9886739,357782144,14669067904,186.42466044425964,101960
41,0.7485071517844744,0.7015047480641314,0.7485071517844744,0.6834912259296799,0.7893387983713264,0.7485071517844744,0.8173425167597017,0.7485071517844744,0.7485071517844744,0.6961216715434406,0.8852277927035825,0.804453734718852,0.2335958005249344,0.963076923076923,0.09119496855345911,0.9125786163522013,0.5886287625418061,0.9815573770491803,0.9695613249776186,0.8287795992714025,0.89,0.939,0.87,0.7255,0.704,0.9599198396793587,0.5412293853073463,0.9090909090909091,0.82557094,0.94578385,357782144,15026850048,183.4539840221405,101960
42,0.8279405638105819,0.7892110851803921,0.8279405638105819,0.7230185883144402,0.8431860130219182,0.8279405638105819,0.7993897334510114,0.8279405638105819,0.8279405638105819,0.702508284700766,0.8739129751479007,0.7803272665883199,0.268370607028754,0.9542217700915565,0.22631578947368422,0.8958090803259604,0.493116395494368,0.9594320486815415,0.9478005865102639,0.875,0.84,0.938,0.43,0.7695,0.788,0.9478957915831663,0.8075962018990505,0.8741258741258742,0.6715474,0.79477215,357782144,15384632192,187.6204206943512,101960
43,0.766004721566449,0.7193600475088082,0.766004721566449,0.7105095782380928,0.8003919292138333,0.766004721566449,0.8086635959653237,0.766004721566449,0.766004721566449,0.7214375814958102,0.8830425802526103,0.7975958758459527,0.4807692307692308,0.9346534653465347,0.09621621621621622,0.8790450928381963,0.505464480874317,0.9854771784232366,0.9720972097209721,0.9177777777777778,0.75,0.944,0.89,0.8285,0.74,0.9519038076152304,0.5397301349325337,0.8251748251748252,0.8983877,0.8753196,357782144,15742414336,183.39309787750244,101960
44,0.7461463685599222,0.698688018171431,0.7461463685599222,0.695548983444579,0.7791992129287253,0.7461463685599222,0.8037837684503051,0.7461463685599222,0.7461463685599222,0.7092362259081906,0.8825108879609171,0.7857306342204216,0.4605263157894737,0.9616580310880829,0.08846918489065607,0.911318553092182,0.4917825537294564,0.9524752475247524,0.9851222104144527,0.8225377107364685,0.7,0.928,0.89,0.781,0.778,0.9639278557114228,0.46326836581709147,0.926073926073926,0.7451651,0.9802356,357782144,16100196480,183.76391005516052,101960
45,0.7865574225801972,0.7429443895064044,0.7865574225801972,0.7174778493984109,0.8171109557242074,0.7865574225801972,0.8177131985953199,0.7865574225801972,0.7865574225801972,0.714210120672784,0.8831724361808796,0.8115451502851864,0.41711229946524064,0.9636174636174636,0.10914051841746249,0.8995459704880817,0.5116883116883116,0.9753086419753086,0.9627618308766486,0.8745059288537549,0.78,0.927,0.8,0.7925,0.788,0.9498997995991983,0.6201899050474763,0.8841158841158842,0.80028903,0.8568016,357782144,16457978624,182.98214721679688,101960
46,0.7950284682682961,0.7529068159695271,0.7950284682682962,0.7186888197382819,0.8239140390611276,0.7950284682682961,0.8225878637765105,0.7950284682682961,0.7950284682682961,0.7123888522770444,0.8859672559828664,0.8157775501634724,0.3694581280788177,0.9440559440559441,0.11624649859943978,0.9100286532951289,0.5458452722063037,0.97165991902834,0.9657273419649657,0.8760890609874153,0.75,0.945,0.83,0.794,0.762,0.9619238476953907,0.6336831584207896,0.9040959040959041,0.68935263,0.83512545,357782144,16815760768,186.27964663505554,101960
47,0.7618386335231218,0.7158330546247051,0.7618386335231218,0.7085850187887015,0.7972774740871078,0.7618386335231218,0.8087853534632131,0.7618386335231218,0.7618386335231218,0.7215852578483388,0.8886796479376288,0.7944856069812015,0.47058823529411764,0.951417004048583,0.08794466403162056,0.9074380165289256,0.5358649789029536,0.9675456389452333,0.9727626459143969,0.8791208791208791,0.72,0.94,0.89,0.8235,0.762,0.9559118236472945,0.49975012493753124,0.8791208791208791,0.8059201,0.91378486,357782144,17173542912,183.41797304153442,101960
48,0.7528121094292459,0.7059947052448848,0.7528121094292459,0.6797860534476213,0.7906903863178384,0.7528121094292459,0.8093965749590635,0.7528121094292459,0.7528121094292459,0.6904036637065767,0.88296724200073,0.7986507276699268,0.21393034825870647,0.9535603715170279,0.0985576923076923,0.9296320206584894,0.5819672131147541,0.9978813559322034,0.975799481417459,0.771900826446281,0.86,0.924,0.82,0.72,0.71,0.9438877755511023,0.5642178910544727,0.9330669330669331,0.7685466,0.98755825,357782144,17531325056,183.15942788124084,101960
49,0.7919733370365227,0.7490279720871944,0.7919733370365227,0.7116262384003279,0.8243768493359597,0.7919733370365227,0.8207013766602856,0.7919733370365227,0.7919733370365227,0.7102588509511959,0.8843169454677751,0.8141974885980792,0.3153846153846154,0.9424603174603174,0.11300919842312747,0.928226779252111,0.6018018018018018,0.987152034261242,0.9368932038834952,0.8571428571428571,0.82,0.95,0.86,0.7695,0.668,0.9238476953907816,0.6751624187906047,0.8991008991008991,0.6730035,0.89876354,357782144,17889107200,184.83155393600464,101960
50,0.7548951534509096,0.7081258485404645,0.7548951534509096,0.6943971409539843,0.7907196932917434,0.7548951534509096,0.8135357946874288,0.7548951534509096,0.7548951534509096,0.7031731994068338,0.8847142192087816,0.8007484957255158,0.34375,0.9554865424430642,0.09458023379383634,0.8970840480274442,0.4987309644670051,0.967741935483871,0.9751908396946565,0.8928210313447927,0.77,0.923,0.89,0.7845,0.786,0.9619238476953907,0.5107446276861569,0.8821178821178821,0.7282038,0.9244857,357782144,18246889344,190.92234754562378,101960
51,0.8104429940286071,0.7691700457767953,0.8104429940286071,0.7154400321666148,0.8357176280656576,0.8104429940286071,0.8127176705052715,0.8104429940286071,0.8104429940286071,0.7068426721634969,0.8825227971585554,0.8078814167167145,0.27241379310344827,0.9579487179487179,0.13636363636363635,0.8739406779661016,0.5789473684210527,0.9600798403193613,0.962862930452397,0.9121844127332601,0.79,0.934,0.72,0.825,0.726,0.9639278557114228,0.7126436781609196,0.8301698301698301,0.6768663,0.849869,357782144,18604671488,188.1842908859253,101960
