epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,recall_barley,recall_wheat,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.43346046799299043,0.38139116507099524,0.4334604679929905,0.3908319519731452,0.4965376932840218,0.43346046799299043,0.45665964537249176,0.43346046799299043,0.43346046799299043,0.5477449267583882,0.7413898065119982,0.3405399747954542,0.9366407650926479,0.8628158844765343,0.8617424242424242,0.026239907727797,0.7246376811594203,0.2857142857142857,0.1468459152016546,0.058823529411764705,0.639751552795031,0.945,0.5369822485207101,0.7835,0.4789579158316633,0.2275,0.900990099009901,0.15015015015015015,0.07960199004975124,0.71,0.155,0.412,0.9440559440559441,0.1815,1.0121758,1.2424462,544702848,5991731328,266.80844616889954,102155
11,0.5177816719925781,0.4603456489857074,0.5177816719925781,0.44643521110373396,0.5800952532740724,0.5177816719925781,0.49470552892068603,0.5177816719925781,0.5177816719925781,0.5493106737056909,0.7403208613798766,0.43075318002740015,0.9192439862542955,0.8698630136986302,0.8343483556638246,0.03326904532304725,0.7121212121212122,0.2336448598130841,0.12147887323943662,0.07035175879396985,0.769811320754717,0.9018691588785047,0.5764158262218774,0.8025,0.5090180360721442,0.3425,0.6831683168316832,0.2822822822822823,0.24875621890547264,0.69,0.14,0.408,0.964035964035964,0.3715,1.067697,1.0921899,544702848,6536434176,266.0861167907715,102155
12,0.5157200288630038,0.4632020048399488,0.5157200288630038,0.4646110483539005,0.5804480878915268,0.5157200288630038,0.541090231283052,0.5157200288630038,0.5157200288630038,0.5347162743630777,0.7456690096242296,0.4927120643970341,0.9686006825938567,0.7445972495088409,0.8337209302325581,0.03779366700715015,0.7157676348547718,0.16507936507936508,0.14698162729658792,0.06482982171799027,0.6975476839237057,0.9004694835680751,0.6064908722109533,0.7095,0.7595190380761523,0.3585,0.7326732673267327,0.34534534534534533,0.5174129353233831,0.56,0.2,0.512,0.958041958041958,0.299,1.0716698,1.1401545,544702848,7081137024,263.91806840896606,102155
13,0.5631378208432121,0.5058538930177936,0.5631378208432121,0.49356232169098724,0.6250293489068267,0.5631378208432121,0.547052862486369,0.5631378208432121,0.5631378208432121,0.5639735891368806,0.7456210751959157,0.5235114741627961,0.9753801593048516,0.8082901554404145,0.715528781793842,0.046153846153846156,0.7550607287449392,0.28135593220338984,0.132013201320132,0.10625,0.823076923076923,0.9487437185929648,0.6118560338743825,0.6735,0.625250501002004,0.5345,0.6534653465346535,0.3733733733733734,0.4129353233830846,0.6,0.34,0.428,0.9430569430569431,0.4335,1.0168992,1.0288603,544702848,7625839872,262.12103056907654,102155
14,0.4428409442325533,0.39204108990624065,0.44284094423255327,0.41137611153647896,0.5114108248335105,0.4428409442325533,0.46699861283374705,0.4428409442325533,0.4428409442325533,0.5517999952871655,0.7417760007459213,0.37083289799709646,0.9800133244503664,0.8561872909698997,0.8363095238095238,0.024949813593346717,0.7009646302250804,0.3375,0.16604244694132334,0.056818181818181816,0.6978193146417445,0.8552631578947368,0.5579322638146168,0.7355,0.5130260521042084,0.281,0.8613861386138614,0.2182182182182182,0.13432835820895522,0.665,0.15,0.448,0.974025974025974,0.1565,1.0464935,1.2165496,544702848,8170542720,266.8538975715637,102155
15,0.5382950211318421,0.48408408953237725,0.5382950211318421,0.47803783241713105,0.604989582796602,0.5382950211318421,0.5364351688240276,0.5382950211318421,0.5382950211318421,0.5579648130173002,0.7510607597697394,0.49629299578772246,0.971042471042471,0.8166259168704156,0.801477377654663,0.03720693170234455,0.6780952380952381,0.26848249027237353,0.1469248291571754,0.08689024390243902,0.7975708502024291,0.9146919431279621,0.6186046511627907,0.7545,0.6693386773547094,0.434,0.7227722772277227,0.3563563563563564,0.34328358208955223,0.645,0.285,0.394,0.964035964035964,0.3325,1.0120032,1.0473247,544702848,8715245568,265.34585070610046,102155
16,0.4747964127409545,0.419342660713393,0.4747964127409545,0.41671978695876927,0.529840935983194,0.4747964127409545,0.4768800128495364,0.4747964127409545,0.4747964127409545,0.5439397322965701,0.7330782037206436,0.3858911123458996,0.9346846846846847,0.8125,0.9074446680080482,0.029834651329978434,0.6476426799007444,0.3466666666666667,0.15393794749403342,0.05952380952380952,0.7142857142857143,0.852112676056338,0.5247035573122529,0.83,0.625250501002004,0.2255,0.8217821782178217,0.26126126126126126,0.12935323383084577,0.645,0.175,0.3,0.967032967032967,0.2655,1.0365248,1.1663877,544702848,9259948416,270.60559582710266,102155
17,0.5878775383981033,0.5312558650276522,0.5878775383981033,0.4943726548527658,0.6338287829385683,0.5878775383981033,0.5637532170443028,0.5878775383981033,0.5878775383981033,0.5363108100599955,0.7324784554886687,0.5271500926738238,0.978796169630643,0.8029556650246306,0.7190446260213702,0.054910242872228086,0.7090464547677262,0.14317425083240842,0.17533432392273401,0.12362637362637363,0.6503340757238307,0.9035004730368968,0.6386962552011096,0.7155,0.6533066132264529,0.572,0.5148514851485149,0.2902902902902903,0.6417910447761194,0.59,0.225,0.584,0.954045954045954,0.4605,1.0732168,0.97582066,544702848,9804651264,263.52217173576355,102155
18,0.5279868054839707,0.4739090647902512,0.5279868054839707,0.47809258542948574,0.5913782551928513,0.5279868054839707,0.5390151148211465,0.5279868054839707,0.5279868054839707,0.5511032060164847,0.7495318486746588,0.48364420301447736,0.9611528822055138,0.7369477911646586,0.8609550561797753,0.03508771929824561,0.6775510204081633,0.26591760299625467,0.17069701280227595,0.07505070993914807,0.7535410764872521,0.9519519519519519,0.5732824427480916,0.767,0.7354709418837675,0.3065,0.7920792079207921,0.33233233233233234,0.35323383084577115,0.6,0.185,0.532,0.9500499500499501,0.3755,1.0853974,1.115469,544702848,10349354112,265.6281313896179,102155
19,0.5716936398309452,0.51682344007034,0.5716936398309452,0.4972774721892975,0.6242089817718565,0.5716936398309452,0.5725886712544405,0.5716936398309452,0.5716936398309452,0.5407214246806383,0.7436520294413853,0.5348017948215076,0.9850340136054422,0.7293666026871402,0.8200654307524536,0.05115089514066496,0.6753048780487805,0.17908309455587393,0.15220125786163521,0.08928571428571429,0.7439353099730458,0.942,0.5805084745762712,0.724,0.7615230460921844,0.376,0.594059405940594,0.44344344344344344,0.6218905472636815,0.605,0.2,0.552,0.9410589410589411,0.4795,1.0093663,1.0275018,544702848,10894056960,269.29137778282166,102155
20,0.5523141944129472,0.499759327530487,0.5523141944129472,0.4903212906391371,0.6105616065344903,0.5523141944129472,0.5596637680985962,0.5523141944129472,0.5523141944129472,0.5541335622596439,0.7523602711898995,0.5214262360028887,0.9601640304628002,0.7976744186046512,0.7992988606485539,0.036026200873362446,0.722707423580786,0.2068230277185501,0.18694362017804153,0.0896358543417367,0.7431693989071039,0.9193857965451055,0.6336405529953917,0.8195,0.687374749498998,0.456,0.6534653465346535,0.33133133133133136,0.48258706467661694,0.63,0.32,0.544,0.957042957042957,0.275,0.9940685,1.0367589,544702848,11438759808,264.83616280555725,102155
21,0.5463354293371817,0.49361939891173146,0.5463354293371817,0.4847351551287551,0.6096157436838684,0.5463354293371817,0.5492830624269989,0.5463354293371817,0.5463354293371817,0.5567018736589829,0.7601263882461206,0.4771706990534938,0.9765822784810126,0.7669322709163346,0.750748502994012,0.03513281919451585,0.7386666666666667,0.18761061946902655,0.2156448202959831,0.06336088154269973,0.7521613832853026,0.9491525423728814,0.6877278250303767,0.7715,0.7715430861723447,0.5015,0.8118811881188119,0.2772772772772773,0.527363184079602,0.51,0.115,0.522,0.951048951048951,0.283,0.96956736,1.0473363,544702848,11983462656,263.2911584377289,102155
22,0.49984537676528196,0.44794503392101526,0.49984537676528196,0.4544389194607248,0.5640874436876652,0.49984537676528196,0.5352544812169988,0.49984537676528196,0.49984537676528196,0.5293907062254993,0.7494148543563316,0.48545673912507464,0.9847677075399848,0.5639686684073107,0.8758344459279038,0.036757775683317624,0.7529691211401425,0.1966824644549763,0.12435233160621761,0.07503828483920368,0.7183462532299741,0.9171428571428571,0.5774378585086042,0.6465,0.8657314629258517,0.328,0.7722772277227723,0.3173173173173173,0.4129353233830846,0.48,0.245,0.556,0.962037962037962,0.302,0.9799943,1.1450783,544702848,12528165504,262.0591812133789,102155
23,0.5670549427894032,0.5135425511950851,0.5670549427894032,0.49147813850647837,0.6223747346381396,0.5670549427894032,0.5606044170312185,0.5670549427894032,0.5670549427894032,0.5407419521259715,0.7447095264769763,0.5132928926017363,0.9663551401869159,0.6529680365296804,0.814143245693563,0.04092526690391459,0.639921722113503,0.18115942028985507,0.19466666666666665,0.08771929824561403,0.804953560371517,0.9328140214216164,0.6325350949628407,0.7755,0.8597194388777555,0.449,0.6831683168316832,0.32732732732732733,0.6218905472636815,0.365,0.225,0.52,0.957042957042957,0.383,0.9803628,1.0233716,544702848,13072868352,267.0952904224396,102155
24,0.5479847438408412,0.49564007714371805,0.5479847438408412,0.4933707909011209,0.6080816187322889,0.5479847438408412,0.5737800217471133,0.5479847438408412,0.5479847438408412,0.5537430967613878,0.7489481449763504,0.5338695968387442,0.9756402248594629,0.7763440860215054,0.8259615384615384,0.04617117117117117,0.6666666666666666,0.2196969696969697,0.2006125574272588,0.07657142857142857,0.786144578313253,0.9240384615384616,0.5933263816475496,0.781,0.7234468937875751,0.4295,0.8118811881188119,0.3763763763763764,0.43283582089552236,0.655,0.335,0.522,0.9600399600399601,0.2845,0.94396675,1.0159304,544702848,13617571200,262.142169713974,102155
25,0.5456138542418307,0.4926800406268751,0.5456138542418307,0.4858250176563704,0.5932692785793398,0.5456138542418307,0.5606502402165957,0.5456138542418307,0.5456138542418307,0.5364393310510184,0.7295571165933886,0.5155171104724312,0.9412423055400112,0.6530920060331825,0.8433292533659731,0.04353932584269663,0.6373801916932907,0.1806853582554517,0.2356687898089172,0.06576576576576576,0.8028169014084507,0.9523336643495531,0.5449790794979079,0.841,0.8677354709418837,0.3445,0.6138613861386139,0.3993993993993994,0.5771144278606966,0.37,0.365,0.57,0.958041958041958,0.2605,0.94692755,1.0162253,544702848,14162274048,268.7734363079071,102155
26,0.5537573446036491,0.5009464940658619,0.5537573446036491,0.4877286312798463,0.6120054114624737,0.5537573446036491,0.564306021261195,0.5537573446036491,0.5537573446036491,0.5392635255686381,0.7467752134804093,0.5196833167371534,0.9859719438877755,0.6388888888888888,0.826844262295082,0.04240506329113924,0.6458333333333334,0.14609286523216308,0.1870967741935484,0.0872210953346856,0.8153846153846154,0.9546370967741935,0.6015228426395939,0.738,0.875751503006012,0.4035,0.6633663366336634,0.4034034034034034,0.6417910447761194,0.435,0.215,0.53,0.9460539460539461,0.3555,0.9454938,1.0679834,544702848,14706976896,265.7520136833191,102155
27,0.48623853211009177,0.43545699248369807,0.48623853211009177,0.45685743947434293,0.5536694502476343,0.48623853211009177,0.5353576768045024,0.48623853211009177,0.48623853211009177,0.5414976867246966,0.7454363048212215,0.4948330661306736,0.9864661654135338,0.6972477064220184,0.8666666666666667,0.03543512245961438,0.6734375,0.214123006833713,0.13498312710911137,0.06618962432915922,0.8086642599277978,0.9341199606686332,0.5391414141414141,0.656,0.7615230460921844,0.3185,0.6732673267326733,0.4314314314314314,0.46766169154228854,0.6,0.37,0.448,0.949050949050949,0.2135,0.9350468,1.1676465,544702848,15251679744,268.9621047973633,102155
28,0.49386661168951657,0.4432154229806279,0.49386661168951657,0.4594276403858355,0.5457780214240859,0.49386661168951657,0.5459683841350902,0.49386661168951657,0.49386661168951657,0.5292912845235441,0.7311958978020557,0.4877483898451895,0.9688917692806222,0.6199158485273493,0.9051724137931034,0.039466666666666664,0.6649305555555556,0.22474747474747475,0.17550274223034734,0.054699537750385205,0.753968253968254,0.9313346228239845,0.4835742444152431,0.7475,0.8857715430861723,0.2625,0.7326732673267327,0.3833833833833834,0.4427860696517413,0.48,0.355,0.57,0.962037962037962,0.184,0.88176453,1.133312,544702848,15796382592,272.2156867980957,102155
29,0.5511802906916813,0.49831324806067445,0.5511802906916813,0.49073214200233556,0.6024731817058889,0.5511802906916813,0.5738794325659785,0.5511802906916813,0.5511802906916813,0.5460474943160846,0.7452548233978754,0.534999495271275,0.9484126984126984,0.747104247104247,0.8643031784841075,0.04884856943475227,0.6911764705882353,0.20695970695970695,0.19109461966604824,0.07109448082319925,0.7313432835820896,0.9369544131910766,0.5692307692307692,0.8365,0.7755511022044088,0.3535,0.693069306930693,0.32932932932932935,0.5621890547263682,0.515,0.38,0.588,0.965034965034965,0.3145,0.94093394,1.0046031,544702848,16341085440,262.70128059387207,102155
30,0.5591176167405422,0.5071548010414002,0.5591176167405422,0.49622944991369367,0.6213085130860875,0.5591176167405422,0.5787856039800412,0.5591176167405422,0.5591176167405422,0.5516974989734186,0.7608051226477534,0.5440763229004989,0.9857045609257998,0.7218045112781954,0.8086642599277978,0.04735758407687028,0.7148362235067437,0.158311345646438,0.1673582295988935,0.08320493066255778,0.7866666666666666,0.953,0.6417641764176417,0.724,0.7695390781563126,0.448,0.6831683168316832,0.3713713713713714,0.5970149253731343,0.605,0.27,0.59,0.952047952047952,0.3565,0.964867,1.0283045,544702848,16885788288,263.2051463127136,102155
31,0.5792186372538913,0.5275872719370882,0.5792186372538913,0.5063683634602598,0.6301143803397642,0.5792186372538913,0.5891628627490914,0.5792186372538913,0.5792186372538913,0.5403455129312222,0.7500325615480856,0.5571041726854228,0.9712186160440907,0.7276190476190476,0.8388671875,0.048412698412698414,0.6717428087986463,0.1767180925666199,0.21413721413721415,0.08678237650200267,0.6427255985267035,0.9323017408123792,0.6332752613240418,0.793,0.7655310621242485,0.4295,0.6039603960396039,0.3973973973973974,0.6268656716417911,0.515,0.325,0.698,0.9630369630369631,0.3635,0.88853043,0.9716175,544702848,17430491136,269.1744327545166,102155
32,0.5289145448922792,0.47808531573719537,0.5289145448922792,0.4780010493501327,0.5885441925875596,0.5289145448922792,0.564834355942419,0.5289145448922792,0.5289145448922792,0.5379326117756417,0.754074435756484,0.5328465558582567,0.9883040935672515,0.6858108108108109,0.8726591760299626,0.0426497277676951,0.6484375,0.12822966507177033,0.15244755244755245,0.08231707317073171,0.7762039660056658,0.9431372549019608,0.5970619097586569,0.676,0.8136272545090181,0.3495,0.46534653465346537,0.4984984984984985,0.6666666666666666,0.545,0.405,0.548,0.961038961038961,0.2845,0.91046894,1.0757465,544702848,17975193984,267.40914154052734,102155
33,0.5424183073909906,0.4911603778436252,0.5424183073909906,0.48584892509894506,0.6022155357802016,0.5424183073909906,0.5805943035970011,0.5424183073909906,0.5424183073909906,0.5379471893699319,0.7555279611235399,0.5466352446172656,0.9870036101083033,0.7185185185185186,0.8583690987124464,0.04919236417033774,0.7049180327868853,0.152,0.1683748169838946,0.07969151670951156,0.6645702306079665,0.9120151371807,0.6227657572906867,0.6835,0.7775551102204409,0.4,0.6633663366336634,0.38738738738738737,0.6616915422885572,0.575,0.31,0.634,0.9630369630369631,0.331,0.93081176,1.0599229,544702848,18519896832,275.1548454761505,102155
34,0.5537573446036491,0.5027659274433931,0.5537573446036491,0.5034256835090191,0.6071392237732255,0.5537573446036491,0.5892819224832148,0.5537573446036491,0.5537573446036491,0.5553865622313009,0.749247965460851,0.5527690302914603,0.9705705705705706,0.7717171717171717,0.8507936507936508,0.05442176870748299,0.684044233807267,0.23714285714285716,0.22598870056497175,0.07772979642196175,0.7326732673267327,0.9322362052274927,0.5719339622641509,0.808,0.7655310621242485,0.402,0.6336633663366337,0.43343343343343343,0.4129353233830846,0.6,0.63,0.592,0.962037962037962,0.2425,0.8402473,0.9776629,544702848,19064599680,263.05400562286377,102155
35,0.5216987939387692,0.47151356927618104,0.5216987939387692,0.48057945450155337,0.5847066132897378,0.5216987939387692,0.5752746462737456,0.5216987939387692,0.5216987939387692,0.5411949273167203,0.7549567050693656,0.5455347195254184,0.9951338199513382,0.6994727592267135,0.8504486540378864,0.051353874883286646,0.695447409733124,0.18388791593695272,0.13626373626373625,0.07702794819359236,0.7219512195121951,0.942156862745098,0.6,0.6135,0.7975951903807615,0.4265,0.5445544554455446,0.44344344344344344,0.5223880597014925,0.62,0.565,0.592,0.9600399600399601,0.243,0.9660969,1.1072493,544702848,19609302528,266.37173438072205,102155
36,0.5606638490877229,0.5073386773292543,0.5606638490877229,0.4987239323030235,0.6117044317932375,0.5606638490877229,0.5833184051055756,0.5606638490877229,0.5606638490877229,0.5540443216724008,0.7498513552834687,0.547158584040676,0.9671746776084408,0.7660818713450293,0.8566591422121896,0.04971002485501243,0.6760925449871465,0.19865319865319866,0.22593320235756384,0.0807914262159934,0.7551020408163265,0.9524281466798811,0.5658612626656274,0.825,0.7875751503006012,0.3795,0.594059405940594,0.26326326326326327,0.5870646766169154,0.575,0.49,0.592,0.9600399600399601,0.363,0.9413121,0.9895555,544702848,20154005376,270.034471988678,102155
37,0.5328316668384703,0.47918875808863814,0.5328316668384703,0.4840955954845832,0.5893310848152801,0.5328316668384703,0.5708795097266995,0.5328316668384703,0.5328316668384703,0.5467066427495514,0.7487733047032968,0.5390374386411878,0.970209884901828,0.6233382570162481,0.890295358649789,0.05451586655817738,0.6880733944954128,0.25203252032520324,0.14762516046213095,0.07545671167593328,0.8076923076923077,0.9702564102564103,0.5342771982116244,0.7165,0.845691382765531,0.3165,0.6633663366336634,0.37537537537537535,0.4626865671641791,0.575,0.475,0.546,0.945054945054945,0.3585,0.87832814,1.048483,544702848,20698708224,266.63730478286743,102155
38,0.5766415833419235,0.5241014866958487,0.5766415833419235,0.5005341988236656,0.6242730671292713,0.5766415833419235,0.5811483621891299,0.5766415833419235,0.5766415833419235,0.540238897444499,0.7439704900704004,0.5463656746027387,0.9646017699115044,0.7473498233215548,0.8439125910509886,0.05402930402930403,0.6533546325878594,0.14958775029446408,0.21691973969631237,0.07960199004975124,0.7391304347826086,0.8789521228545619,0.6151877133105802,0.8175,0.8476953907815631,0.4055,0.5841584158415841,0.4094094094094094,0.6318407960199005,0.5,0.32,0.544,0.972027972027972,0.3605,0.9085958,0.9755978,544702848,21243411072,270.26638078689575,102155
39,0.5767446654984022,0.5218284385189444,0.5767446654984022,0.500459440671916,0.6275913228200708,0.5767446654984022,0.5817612752493501,0.5767446654984022,0.5767446654984022,0.5348132882829361,0.742202062123361,0.553001746604003,0.9916349809885932,0.7189189189189189,0.8293795620437956,0.061076604554865424,0.574468085106383,0.17379679144385027,0.15042735042735042,0.102880658436214,0.7024793388429752,0.9743062692702981,0.6035776110790536,0.652,0.7995991983967936,0.4545,0.5841584158415841,0.2972972972972973,0.6467661691542289,0.44,0.375,0.68,0.9470529470529471,0.523,0.88390523,1.0057735,544702848,21788113920,262.5697042942047,102155
40,0.4738686733326461,0.42450062744942063,0.4738686733326461,0.4423583708111362,0.5374596419571629,0.4738686733326461,0.5368556377520046,0.4738686733326461,0.4738686733326461,0.5367521105128455,0.7517747233553491,0.4851362276303347,0.993367722918202,0.7270916334661355,0.8860569715142429,0.037920489296636085,0.6876310272536688,0.11120471777590564,0.15632754342431762,0.06183574879227053,0.7678571428571429,0.920268972142171,0.5547112462006079,0.674,0.7314629258517034,0.2955,0.6138613861386139,0.3283283283283283,0.6567164179104478,0.63,0.32,0.516,0.957042957042957,0.1825,0.9679772,1.1926777,544702848,22332816768,262.79568338394165,102155
41,0.5510772085352026,0.4999106244605789,0.5510772085352026,0.49581327100545053,0.6030075126841161,0.5510772085352026,0.5820952504915224,0.5510772085352026,0.5510772085352026,0.546353794019027,0.7479461543251296,0.5464592097473273,0.9742804654011022,0.7001675041876047,0.879951980792317,0.05530371713508613,0.6379310344827587,0.1985981308411215,0.1889763779527559,0.0726764500349406,0.7982954545454546,0.9446640316205533,0.5590465872156013,0.7955,0.8376753507014028,0.3665,0.6039603960396039,0.48148148148148145,0.4228855721393035,0.6,0.52,0.562,0.955044955044955,0.258,0.8991829,1.0160528,544702848,22877519616,273.2941162586212,102155
42,0.5771569941243171,0.5258606492323132,0.5771569941243171,0.5076095942486286,0.6279912530142462,0.5771569941243171,0.5954100610159043,0.5771569941243171,0.5771569941243171,0.5384227841027502,0.7504092101368132,0.5705849120304153,0.9821782178217822,0.674457429048414,0.8572905894519132,0.06,0.6309226932668329,0.21206225680933852,0.1592797783933518,0.08547008547008547,0.6980306345733042,0.9395711500974658,0.6233877901977644,0.744,0.8096192384769539,0.4145,0.594059405940594,0.5065065065065065,0.5422885572139303,0.575,0.4,0.638,0.9630369630369631,0.3625,0.87276864,1.002038,544702848,23422222464,270.9732644557953,102155
