epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_wheat,recall_corn,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.8047410403325469,0.7633213295305481,0.8047410403325469,0.4960484629291136,0.7838145605265779,0.8047410403325469,0.5283061969015492,0.8047410403325469,0.8047410403325469,0.5050903492221377,0.7878069082707921,0.0,0.8849066128218072,0.9448568398727466,0.125,0.0,0.0,0.4427083333333333,0.618020304568528,0.5300207039337475,0.9798515376458112,0.5255391600454029,0.8760619690154923,0.891,0.01,0.0,0.0,0.17,0.974,0.512,0.924,0.926,0.70501816,0.7006005,186905600,2055961600,103.7991144657135,102090
11,0.812492978317043,0.7710434648283402,0.812492978317043,0.4874935929603764,0.7800590348761458,0.812492978317043,0.5198533983008496,0.812492978317043,0.812492978317043,0.5020223505316705,0.7802713017505563,0.0,0.8355734767025089,0.9235668789808917,0.0,0.0,0.0,0.4909090909090909,0.6128010139416984,0.5,0.992757660167131,0.6646153846153846,0.9320339830084957,0.9425,0.0,0.0,0.0,0.054,0.967,0.548,0.891,0.864,0.5949034,0.68233246,186905600,2242867200,100.51986002922058,102090
12,0.8100213459161892,0.7699817965566965,0.8100213459161892,0.49865444109866675,0.7889734614632559,0.8100213459161892,0.5363560469765117,0.8100213459161892,0.8100213459161892,0.493370594583327,0.7901320139053057,0.0,0.8883838383838384,0.9521052631578948,0.0,0.0,0.0,0.4426229508196721,0.6526458616010855,0.4779050736497545,0.98544474393531,0.5345982142857143,0.8790604697651174,0.9045,0.0,0.0,0.0,0.162,0.962,0.584,0.914,0.958,0.6157724,0.6769413,186905600,2429772800,101.01672291755676,102090
13,0.8251881811032469,0.7855057322420057,0.8251881811032469,0.5100197066955101,0.7950001117145605,0.8251881811032469,0.5232520989505247,0.8251881811032469,0.8251881811032469,0.5690266462587148,0.79031955812164,0.0,0.8277202072538861,0.8987873134328358,0.25,0.0,0.3333333333333333,0.38372093023255816,0.6532423208191126,0.6125,0.9870828848223897,0.743879472693032,0.9580209895052474,0.9635,0.015,0.0,0.01,0.132,0.957,0.49,0.917,0.79,0.5811518,0.61614734,186905600,2616678400,101.97550821304321,102090
14,0.8018200202224469,0.7598063319953006,0.8018200202224469,0.490637848419578,0.78047753994188,0.8018200202224469,0.5236058470764618,0.8018200202224469,0.8018200202224469,0.5336569534091825,0.7936599334607156,0.0,0.8830584707646177,0.9234189723320159,0.14492753623188406,0.0,0.25,0.5135135135135135,0.681294964028777,0.49095022624434387,0.9922092376182526,0.45719661335841955,0.8830584707646177,0.9345,0.05,0.0,0.01,0.114,0.947,0.434,0.8915,0.972,0.60596997,0.7050345,186905600,2803584000,101.3366129398346,102090
15,0.8075497135153353,0.7664393120319052,0.8075497135153352,0.4933445524118885,0.7800623558266685,0.8075497135153353,0.5318035232383809,0.8075497135153353,0.8075497135153353,0.5440957610228132,0.8035342760213682,0.0,0.8631090487238979,0.9479535118746841,0.2962962962962963,0.0,0.0,0.6388888888888888,0.6171825647504738,0.4353099730458221,0.9964136282127914,0.6458036984352774,0.9295352323838081,0.938,0.04,0.0,0.0,0.046,0.977,0.646,0.8335,0.908,0.60865945,0.6745542,186905600,2990489600,102.08717012405396,102090
16,0.8127176721716661,0.7719028689603817,0.8127176721716661,0.4995278633609518,0.7850227665503041,0.8127176721716661,0.529153023488256,0.8127176721716661,0.8127176721716661,0.563873659728779,0.7989569239516126,0.0,0.8502939846223428,0.925800193986421,0.6,0.0,0.0,0.49074074074074076,0.62143310082435,0.47906197654941374,0.997626112759644,0.6737804878048781,0.9395302348825587,0.9545,0.015,0.0,0.0,0.106,0.98,0.572,0.8405,0.884,0.54185355,0.6269643,186905600,3177395200,101.27666974067688,102090
17,0.8119312436804853,0.7704733576457654,0.8119312436804853,0.4913556658988737,0.7799079103751524,0.8119312436804853,0.5219546726636681,0.8119312436804853,0.8119312436804853,0.5575028126795265,0.7977619842169829,0.0,0.8654580152671756,0.8956120092378753,0.4,0.0,0.0,0.6458333333333334,0.5970785149117468,0.522633744855967,0.9949037372593431,0.6535087719298246,0.9065467266366817,0.9695,0.02,0.0,0.0,0.062,0.981,0.508,0.8785,0.894,0.51860803,0.65145826,186905600,3364300800,101.59065198898315,102090
18,0.8311425682507584,0.7956326108148855,0.8311425682507584,0.544421763048136,0.8158913015803844,0.8311425682507584,0.571105672163918,0.8311425682507584,0.8311425682507584,0.5769151632381506,0.8236637195261236,0.0,0.9023397761953205,0.9619675456389453,0.4,0.0,0.1896551724137931,0.4703196347031963,0.7307073954983923,0.44130925507900676,0.9866666666666667,0.6861861861861862,0.8865567216391804,0.9485,0.03,0.0,0.11,0.206,0.909,0.782,0.925,0.914,0.55699426,0.63038766,186905600,3551206400,107.19745922088623,102090
19,0.8399056285810583,0.8048022921307942,0.8399056285810583,0.531710656171644,0.8163740894347228,0.8399056285810583,0.5517035732133933,0.8399056285810583,0.8399056285810583,0.5496321397213406,0.8116089754909921,0.0,0.8789025543992431,0.951048951048951,0.2222222222222222,0.0,0.0,0.4703703703703704,0.6515353805073432,0.67,0.9807090719499478,0.6715328467153284,0.928535732133933,0.952,0.01,0.0,0.0,0.254,0.976,0.536,0.9405,0.92,0.5818043,0.56954235,186905600,3738112000,109.05528569221497,102090
20,0.8438377710369621,0.8088742457822585,0.8438377710369621,0.5397332063318464,0.8176618222311,0.8438377710369621,0.5545517991004497,0.8438377710369621,0.8438377710369621,0.6058986002131934,0.8177100008838594,0.0,0.834703591518823,0.9242065371861677,0.7,0.0,0.08333333333333333,0.4398148148148148,0.7272012578616353,0.6108949416342413,0.992984349703184,0.7458471760797342,0.9640179910044977,0.9755,0.035,0.0,0.01,0.19,0.925,0.628,0.92,0.898,0.59031457,0.55935055,186905600,3925017600,108.02834796905518,102090
21,0.8365352207617122,0.801069207189606,0.8365352207617122,0.5338743425244722,0.811930549096983,0.8365352207617122,0.5584027236381809,0.8365352207617122,0.8365352207617122,0.5667826383911683,0.817570976787378,0.0,0.8663003663003663,0.966373512674599,0.27906976744186046,0.0,0.11538461538461539,0.56,0.6799714896650035,0.5786618444846293,0.9888653234358431,0.6331994645247657,0.9455272363818091,0.934,0.06,0.0,0.06,0.112,0.954,0.64,0.9325,0.946,0.54725057,0.5971185,186905600,4111923200,102.33556365966797,102090
22,0.8385574654533199,0.8031957203951756,0.8385574654533199,0.5407035088388996,0.8145639538115919,0.8385574654533199,0.5595525237381309,0.8385574654533199,0.8385574654533199,0.5850094132432199,0.8188525595077305,0.0,0.8512544802867383,0.9516691579471849,0.4,0.0,0.1282051282051282,0.5686274509803921,0.6789250353606789,0.584870848708487,0.9934282584884995,0.6931137724550899,0.9495252373813093,0.955,0.04,0.0,0.05,0.174,0.96,0.634,0.907,0.926,0.48635015,0.58155924,186905600,4298828800,103.31711339950562,102090
23,0.8222671609931468,0.7830818274301848,0.8222671609931468,0.5100791047161928,0.7906365418381145,0.8222671609931468,0.5382024737631184,0.8222671609931468,0.8222671609931468,0.5874260902343359,0.8161038455523164,0.0,0.8412206988058382,0.9184834123222749,0.2647058823529412,0.0,0.21212121212121213,0.8333333333333334,0.7151607963246555,0.5359477124183006,0.9955282280603689,0.5577596266044341,0.9505247376311844,0.969,0.09,0.0,0.07,0.03,0.934,0.492,0.8905,0.956,0.49958116,0.5928856,186905600,4485734400,100.65904569625854,102090
24,0.8333895067969891,0.7968429868616487,0.8333895067969892,0.531101433291611,0.8108164610491209,0.8333895067969891,0.5493514742628686,0.8333895067969891,0.8333895067969891,0.5433233494301827,0.805424511552623,0.0,0.8352688172043011,0.9567839195979899,0.14285714285714285,0.0,0.08333333333333333,0.43722943722943725,0.6862885857860732,0.5479204339963833,0.9977324263038548,0.745819397993311,0.9705147426286856,0.952,0.025,0.0,0.01,0.202,0.956,0.606,0.88,0.892,0.46839204,0.57277286,186905600,4672640000,105.75895023345947,102090
25,0.8352994045612853,0.7987872679713427,0.8352994045612853,0.5386017300950358,0.8100539340684272,0.8352994045612853,0.5541518740629685,0.8352994045612853,0.8352994045612853,0.5813600988061711,0.8126754477105647,0.0,0.8352124891587164,0.9340077071290944,0.43333333333333335,0.0,0.10526315789473684,0.4789915966386555,0.7033457249070632,0.6388888888888888,0.9950603732162459,0.6894977168949772,0.9625187406296851,0.9695,0.065,0.0,0.12,0.114,0.946,0.552,0.9065,0.906,0.53574467,0.5667729,186905600,4859545600,104.06107497215271,102090
26,0.8408044039995506,0.8060274511841203,0.8408044039995506,0.5457690747193226,0.8161668308701117,0.8408044039995506,0.5648525987006497,0.8408044039995506,0.8408044039995506,0.6858606706584784,0.8324553787139004,0.2843829857124725,0.8642369020501139,0.9503722084367245,0.36619718309859156,1.0,0.19230769230769232,0.5757575757575758,0.7175572519083969,0.6042884990253411,0.990405117270789,0.5974842767295597,0.9480259870064968,0.9575,0.13,0.01,0.05,0.114,0.94,0.62,0.929,0.95,0.47809258,0.5612551,186905600,5046451200,106.57074522972107,102090
27,0.8369846084709583,0.8014523607226163,0.8369846084709583,0.5487558971999571,0.8158035440974833,0.8369846084709583,0.5655021239380309,0.8369846084709583,0.8369846084709583,0.568557876076534,0.8154129561908363,0.0,0.8433098591549296,0.9603658536585366,0.256198347107438,0.0,0.16666666666666666,0.5,0.7289348171701113,0.5934489402697495,0.9919354838709677,0.644718792866941,0.9575212393803099,0.945,0.155,0.0,0.07,0.132,0.917,0.616,0.9225,0.94,0.46688595,0.57273793,186905600,5233356800,102.44061756134033,102090
28,0.8430513425457814,0.8081216145119454,0.8430513425457814,0.5449119230013262,0.8154086847520955,0.8430513425457814,0.5607514492753622,0.8430513425457814,0.8430513425457814,0.5996891314963351,0.8210838763167542,0.0,0.8425845620121423,0.939290917921321,0.47058823529411764,0.0,0.16393442622950818,0.5773195876288659,0.7151561309977151,0.6425339366515838,0.9903588644884842,0.6551246537396122,0.9710144927536232,0.967,0.08,0.0,0.1,0.112,0.939,0.568,0.9245,0.946,0.4684254,0.54180723,186905600,5420262400,102.12519574165344,102090
29,0.843613077182339,0.8086142192797565,0.843613077182339,0.5517874281460776,0.817415642659451,0.843613077182339,0.5638514492753623,0.843613077182339,0.843613077182339,0.5993074833442313,0.8188203815889524,0.0,0.8282182438192668,0.9255725190839694,0.4166666666666667,0.0,0.1780821917808219,0.5407407407407407,0.7227799227799228,0.672645739910314,0.9967409016838674,0.7116279069767442,0.9710144927536232,0.97,0.05,0.0,0.13,0.146,0.936,0.6,0.9175,0.918,0.45148265,0.55342853,186905600,5607168000,101.91033840179443,102090
30,0.8339512414335468,0.7977674337124497,0.8339512414335468,0.5384003224325906,0.8112366564488872,0.8339512414335468,0.5573519490254872,0.8339512414335468,0.8339512414335468,0.5715301945532378,0.8206746261705138,0.0,0.844161545215101,0.9619868220983274,0.1724137931034483,0.0,0.09523809523809523,0.65625,0.6555479918311776,0.5731497418244407,0.9994350282485875,0.7571189279731994,0.9610194902548725,0.949,0.1,0.0,0.02,0.126,0.963,0.666,0.8845,0.904,0.5162205,0.5713887,186905600,5794073600,102.90357279777527,102090
31,0.8324907313784968,0.7966609497150802,0.8324907313784968,0.5467031697060121,0.8127978699821979,0.8324907313784968,0.5692522988505747,0.8324907313784968,0.8324907313784968,0.5722514867290762,0.8204914106825412,0.0,0.8677272727272727,0.9582284851534978,0.2631578947368421,0.0,0.16666666666666666,0.5714285714285714,0.698956780923994,0.5197080291970803,0.9988472622478386,0.6777939042089985,0.9540229885057471,0.952,0.15,0.0,0.05,0.136,0.938,0.712,0.8665,0.934,0.4986498,0.58445966,186905600,5980979200,105.70208764076233,102090
32,0.8484439950567352,0.8156452425492495,0.8484439950567353,0.5794229702973724,0.8318008179115879,0.8484439950567352,0.594802323838081,0.8484439950567352,0.8484439950567352,0.5960055658613068,0.8333510781030047,0.0,0.8660916931457104,0.952263779527559,0.3275862068965517,0.0,0.1724137931034483,0.5855263157894737,0.7674216027874564,0.610051993067591,0.9951742627345844,0.6835260115606936,0.9535232383808095,0.9675,0.19,0.0,0.2,0.178,0.881,0.704,0.928,0.946,0.5711411,0.5633646,186905600,6167884800,103.23677062988281,102090
33,0.8457476688012583,0.812603391639076,0.8457476688012583,0.5688063437936633,0.8293732207730147,0.8457476688012583,0.584503548225887,0.8457476688012583,0.8457476688012583,0.592169094297169,0.8316673356523846,0.0,0.8920345489443378,0.9468503937007874,0.3333333333333333,0.0,0.18478260869565216,0.5866666666666667,0.7178899082568807,0.6482617586912065,0.9983827493261456,0.6134889753566797,0.9290354822588706,0.962,0.075,0.0,0.17,0.264,0.939,0.634,0.926,0.946,0.51404756,0.5515636,186905600,6354790400,101.22396206855774,102090
34,0.8438377710369621,0.8093707060360142,0.8438377710369621,0.5585212897119058,0.8243731369906181,0.8438377710369621,0.5652014992503748,0.8438377710369621,0.8438377710369621,0.6012327463945771,0.8232045112780145,0.0,0.8359173126614987,0.9544103072348861,0.4583333333333333,0.0,0.17391304347826086,0.4440993788819876,0.6871832005792904,0.639511201629328,0.9988839285714286,0.8200757575757576,0.9700149925037481,0.963,0.055,0.0,0.04,0.286,0.949,0.628,0.895,0.866,0.4850581,0.5475588,186905600,6541696000,101.92410969734192,102090
35,0.847769913492866,0.814358765595471,0.847769913492866,0.5658930566662242,0.8254406908023332,0.847769913492866,0.5804016241879061,0.847769913492866,0.847769913492866,0.6221239633582154,0.8313266046337969,0.0,0.8491228070175438,0.9513034923757994,0.6190476190476191,0.0,0.2073170731707317,0.5393939393939394,0.7206106870229008,0.6275229357798165,0.9972436604189636,0.7096774193548387,0.9675162418790605,0.967,0.065,0.0,0.17,0.178,0.944,0.684,0.9045,0.924,0.49886003,0.5464288,186905600,6728601600,103.49520468711853,102090
36,0.8447365464554545,0.8114483160825631,0.8447365464554545,0.5704174196886183,0.8263141810696557,0.8447365464554545,0.5962532733633183,0.8447365464554545,0.8447365464554545,0.6053471661312175,0.8355296225989298,0.0,0.878346641615782,0.9663779928680591,0.4375,0.0,0.19745222929936307,0.6166666666666667,0.7382113821138211,0.5814332247557004,0.9889821615949633,0.6485013623978202,0.9345327336331835,0.9485,0.105,0.0,0.31,0.148,0.908,0.714,0.9425,0.952,0.44026002,0.55498976,186905600,6915507200,113.9726893901825,102090
37,0.8397932816537468,0.8051553862195397,0.8397932816537468,0.5511552581791472,0.8182758415864113,0.8397932816537468,0.5732525987006497,0.8397932816537468,0.8397932816537468,0.6077505268862714,0.8353350129123166,0.0,0.8717830882352942,0.9542943244600703,0.4594594594594595,0.0,0.1111111111111111,0.7209302325581395,0.6891304347826087,0.6130841121495327,0.996195652173913,0.6615168539325843,0.9480259870064968,0.95,0.085,0.0,0.16,0.124,0.951,0.656,0.9165,0.942,0.4761546,0.57193893,186905600,7102412800,107.44616723060608,102090
38,0.8443995056735198,0.8107664400606394,0.84439950567352,0.5804295008821685,0.8312900106408669,0.8443995056735198,0.588502223888056,0.8443995056735198,0.8443995056735198,0.5914199278399996,0.8315971431093611,0.0,0.8305821025195482,0.9735309687665431,0.27218934911242604,0.0,0.09302325581395349,0.5702127659574469,0.7250193648334624,0.6270096463022508,0.9962018448182312,0.8264299802761341,0.9555222388805598,0.9195,0.23,0.0,0.04,0.268,0.936,0.78,0.918,0.838,0.4671671,0.55642,186905600,7289318400,107.626797914505,102090
39,0.8557465453319851,0.824621818255475,0.8557465453319851,0.5888309349744949,0.8408114240415715,0.8557465453319851,0.6091019740129935,0.8557465453319851,0.8557465453319851,0.6354372930466269,0.8501537441331244,0.0,0.8653759567762269,0.9682939104177152,0.56,0.0,0.165,0.6701030927835051,0.7550167224080268,0.6354515050167224,0.9967689822294022,0.7383627608346709,0.960519740129935,0.962,0.07,0.0,0.33,0.26,0.903,0.76,0.9255,0.92,0.48580045,0.52753145,186905600,7476224000,105.27926278114319,102090
40,0.8467587911470621,0.8137525088873958,0.8467587911470621,0.5631978184168733,0.8274090038705985,0.8467587911470621,0.5840527736131934,0.8467587911470621,0.8467587911470621,0.5967886732200901,0.8366370547137365,0.0,0.8835904628330996,0.9669547534316217,0.31666666666666665,0.0,0.16666666666666666,0.6721311475409836,0.721146398140976,0.6456692913385826,0.9915700737618546,0.6034912718204489,0.9445277361319341,0.951,0.095,0.0,0.19,0.164,0.931,0.656,0.941,0.968,0.42844677,0.5389252,186905600,7663129600,101.2434012889862,102090
41,0.8447365464554545,0.8102476653218786,0.8447365464554545,0.5732948281983126,0.8268310633196642,0.8447365464554545,0.5742509995002498,0.8447365464554545,0.8447365464554545,0.5919938344233506,0.8223683787608932,0.0,0.8053388090349076,0.9668198060234814,0.3220338983050847,0.0,0.15384615384615385,0.42857142857142855,0.7277777777777777,0.7410071942446043,0.9967654986522911,0.7777777777777778,0.9800099950024987,0.947,0.19,0.0,0.08,0.204,0.917,0.618,0.9245,0.882,0.4609764,0.5361362,186905600,7850035200,102.91397547721863,102090
42,0.8500168520390967,0.8171335233285417,0.8500168520390967,0.5716653088004007,0.8272346234343333,0.8500168520390967,0.5892517241379311,0.8500168520390967,0.8500168520390967,0.6127643085778984,0.8359728407618838,0.0,0.8533568904593639,0.9486552567237164,0.36363636363636365,0.0,0.21100917431192662,0.6842105263157895,0.7481781376518218,0.6699801192842942,0.9951377633711507,0.6534788540245566,0.9655172413793104,0.97,0.12,0.0,0.23,0.13,0.924,0.674,0.921,0.958,0.4987687,0.52982247,186905600,8036940800,101.58839654922485,102090
43,0.8458600157285698,0.8126264747728162,0.8458600157285698,0.5527788025293496,0.8233338075629737,0.8458600157285698,0.5778026736631684,0.8458600157285698,0.8458600157285698,0.6159423078524047,0.8421285000160994,0.0,0.8792943361188487,0.9709392838609238,0.47619047619047616,0.0,0.1346153846153846,0.7368421052631579,0.684248039914469,0.6698292220113852,0.9962825278810409,0.6111817026683609,0.9465267366316842,0.9355,0.05,0.0,0.14,0.14,0.96,0.706,0.938,0.962,0.48360538,0.54046476,186905600,8223846400,107.07035636901855,102090
44,0.8452982810920121,0.8109574899946881,0.8452982810920121,0.5511852690493735,0.8171569615426983,0.8452982810920121,0.5683016491754123,0.8452982810920121,0.8452982810920121,0.5964821371360306,0.8245071025177699,0.0,0.8265698419478855,0.958374628344896,0.3684210526315789,0.0,0.14035087719298245,0.5892857142857143,0.6964155084125823,0.68125,0.997828447339848,0.7063253012048193,0.967016491754123,0.967,0.14,0.0,0.08,0.066,0.952,0.654,0.919,0.938,0.50187635,0.53905165,186905600,8410752000,107.02135443687439,102090
45,0.8524884844399506,0.8202572126115655,0.8524884844399505,0.5641084680325609,0.8307794380924567,0.8524884844399506,0.5794516741629185,0.8524884844399506,0.8524884844399506,0.6151758295017735,0.8377434545396127,0.0,0.8637784725323805,0.9703930576824911,0.5,0.0,0.1506849315068493,0.6107784431137725,0.6861209964412811,0.6685934489402697,0.9973118279569892,0.7040971168437026,0.9665167416291854,0.9505,0.05,0.0,0.11,0.204,0.964,0.694,0.9275,0.928,0.42733368,0.5161791,186905600,8597657600,100.87715697288513,102090
