epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
0,0.6113536301517121,0.5534724635725885,0.6113536301517121,0.5097908041688077,0.649905033556789,0.6113536301517121,0.5968825543096331,0.6113536301517121,0.6113536301517121,0.5253384654337238,0.7303123256706494,0.5566383938837457,0.9280512028249834,0.9311831666091755,0.9774091697425179,0.3019443385436523,0.05290070658237263,0.23926940639269406,0.03890973730989532,0.23372781065088757,0.5442288306451613,0.20737647877522616,0.9245122985581001,0.6485833290481823,0.8013035749555599,0.682851575186749,0.7468013002282315,0.9005941405449703,0.43528441879637264,0.5337711069418386,0.2990867579908676,0.46462264150943394,0.6333217148832345,0.24588670651864503,0.5687022900763359,0.9515495416848537,0.48608755973485435,0.8109134519288427,2.9158754,1.134693,7038583936,7038583936,5693.305979967117,102285
1,0.585479393151927,0.5305914403524457,0.585479393151927,0.4929741400452435,0.6164314120509272,0.585479393151927,0.6142034117704119,0.585479393151927,0.585479393151927,0.5220089428715775,0.7323542528374887,0.546236930393124,0.951782449725777,0.9106294991576045,0.9729384733214195,0.25302749679441516,0.04775302852676827,0.2600812753985621,0.02967868530782438,0.28244403299107895,0.5604736396955173,0.13608835055219096,0.9416630387461907,0.6598487916835426,0.779707495429616,0.6763559597271841,0.8223943564561864,0.936939151813153,0.4880461665292663,0.573170731707317,0.3165905631659056,0.5707547169811321,0.5848727779714186,0.11317961855963564,0.7290076335877863,0.9441292012221737,0.3767149683983351,0.8524885068958625,1.1449628,1.1851622,7038583936,14077167872,3546.7027163505554,102285
2,0.6138307518297984,0.5599996430868177,0.6138307518297984,0.5254531963970128,0.6555288208211055,0.6138307518297984,0.6320374379162966,0.6138307518297984,0.6138307518297984,0.5363520840647085,0.7454515453615649,0.5810889221057924,0.9192307692307692,0.9441412246290295,0.9825489159175039,0.41309071156979904,0.0481594731271316,0.2873204247345409,0.06965442764578833,0.2948090107737512,0.4949236076885165,0.14543486106098882,0.8934359805510534,0.7186258797296355,0.7612018061827023,0.7762260474179928,0.7656822740161837,0.9135832821143208,0.4179719703215169,0.7682926829268293,0.350076103500761,0.30424528301886794,0.6294876263506448,0.28585254768004553,0.7690839694656488,0.9624618070711479,0.3974487436411284,0.8760743553867679,1.0342973,1.1092771,7038583936,21115751808,4045.38791847229,102285
3,0.6468372297366773,0.5943883064568567,0.6468372297366773,0.5423286294401076,0.6760662965270994,0.6468372297366773,0.6504845299750797,0.6468372297366773,0.6468372297366773,0.549204243559725,0.7484791494026356,0.6008399018953576,0.92253136933988,0.9267806267806268,0.9801095914052724,0.3552352691818567,0.054404145077720206,0.2965779467680608,0.046535893155258766,0.4866906474820144,0.5619205756192057,0.17855540601166442,0.9279050042408821,0.6884114875476778,0.7139972036663041,0.8238064306593049,0.899923922816239,0.9307928703134604,0.46056608958505085,0.650093808630394,0.3561643835616438,0.5259433962264151,0.47159288950853956,0.23119840592086535,0.7595419847328244,0.9550414666084679,0.4729844303992601,0.9186488107135719,1.0238945,1.0479516,7038583936,28154335744,3601.1541078090668,102285
4,0.6580169939894746,0.6059871996768091,0.6580169939894746,0.5625091463140185,0.6902229043429458,0.6580169939894746,0.6400785736019707,0.6580169939894746,0.6580169939894746,0.5677728369528217,0.7585753780524891,0.5937614946834998,0.9070879590093937,0.9358561258898463,0.9843331724228727,0.5570590888588183,0.053734783548224446,0.29083550159005495,0.07357102433503113,0.4244316762428179,0.500828474992329,0.2572298325722983,0.8707269155206286,0.7331561557247522,0.7921961696796134,0.8624553426437155,0.8637526799917007,0.9190739602540463,0.33937895026106074,0.699812382739212,0.3828006088280061,0.30660377358490565,0.5921924015336354,0.4646171363506974,0.6450381679389313,0.9672632038411174,0.39336365037767845,0.8846691984809114,0.9706264,1.0107267,7038583936,35192919680,3851.7194361686707,102285
5,0.6656353116032119,0.6120516628585406,0.6656353116032119,0.555395560584528,0.6950053652492476,0.6656353116032119,0.6500230464110608,0.6656353116032119,0.6656353116032119,0.5627040796436285,0.7542356142736345,0.5967047975445217,0.8103173453122736,0.9495322289932194,0.9849786353024096,0.478125,0.05997474747474747,0.3890374331550802,0.06895368782161235,0.3677208287895311,0.5804166226075923,0.24935064935064935,0.9079754601226994,0.6810786313165647,0.78769176512079,0.9080870412471582,0.7651289854070129,0.9162056955541897,0.37840065952184665,0.7129455909943715,0.22146118721461186,0.4740566037735849,0.5876612059951203,0.3124964417876459,0.732824427480916,0.9690091663029244,0.5791583166332666,0.8928642814311413,1.0114093,0.999973,7038583936,42231503616,3553.870403289795,102285
6,0.6848166462576767,0.6338801376327561,0.6848166462576767,0.5766573017085602,0.7107044523021953,0.6848166462576767,0.662357298300743,0.6848166462576767,0.6848166462576767,0.5743563696760632,0.7630443116623683,0.6236914648880517,0.9112133605998637,0.9509939898289412,0.9829155701281332,0.4562481709101551,0.06807031888798037,0.36668097896092744,0.08393983503153808,0.4696655815329979,0.51241766547889,0.21235721703011423,0.9210196406184705,0.7313605660984239,0.7997499106823865,0.8683013965573239,0.853586001798188,0.9335382093833231,0.4284143995603188,0.624765478424015,0.3249619482496195,0.4080188679245283,0.5531544092018125,0.5403358952462283,0.7805343511450382,0.9620253164556962,0.4381455218128565,0.8948630821507095,0.9238382,0.9497943,7038583936,49270087552,3539.4018354415894,102285
7,0.6959683676235523,0.6459167174271419,0.6959683676235523,0.5907241965100438,0.7188530186993246,0.6959683676235523,0.6699015228994697,0.6959683676235523,0.6959683676235523,0.5883994996461137,0.7647173303597238,0.6391343707806356,0.927855006158719,0.9187954309449636,0.9778796417006602,0.48100470957613817,0.08161559888579387,0.3177790903721205,0.05708342962791772,0.5159878828677213,0.5193553840085648,0.3297199638663053,0.9112936344969199,0.7317211055276381,0.8791026173660158,0.856284507957129,0.9179058026142887,0.9527965580823602,0.4209947787853806,0.549718574108818,0.4094368340943683,0.5825471698113207,0.5343325200418264,0.5247366922857957,0.6965648854961832,0.9685726756874727,0.4489363342068753,0.8458924645212872,0.9774417,0.91952384,7038583936,56308671488,3877.0714802742004,102285
8,0.6701782592845325,0.6193232955550944,0.6701782592845325,0.5697148253445301,0.7020382048080023,0.6701782592845325,0.6627453253552791,0.6701782592845325,0.6701782592845325,0.5729828830156052,0.7632287179784488,0.6168564551985396,0.9327567949170491,0.9353262850893183,0.9845185217128811,0.4311547403771635,0.0583683395976122,0.37556357078449054,0.09144893111638955,0.500503524672709,0.5169729274793099,0.1797371767698177,0.9006890960680989,0.7309608540925266,0.8107767165255001,0.8582331925949984,0.8871982848053116,0.9354640442532268,0.45864248419895576,0.7429643527204502,0.3169710806697108,0.3632075471698113,0.5196932729173929,0.4196413321947054,0.8091603053435115,0.9698821475338281,0.43537074148296595,0.8992604437337598,0.9163046,0.975817,7038583936,63347255424,3850.8523671627045,102285
9,0.6851157703848418,0.6356905925753457,0.6851157703848418,0.5782278874896475,0.710914720263572,0.6851157703848418,0.687969885351293,0.6851157703848418,0.6851157703848418,0.5687857460990144,0.764382474740089,0.6553179888152543,0.9368513632365875,0.9477484183103834,0.9806555843714128,0.380659700880967,0.07283937715539764,0.3704682779456193,0.0822117133503092,0.47730398899587345,0.5522211391171146,0.18870461676378306,0.8989448051948052,0.7226533166458072,0.782952397319127,0.8648911984410523,0.8806279825714088,0.9451341938127433,0.510579829623523,0.6538461538461539,0.3732876712328767,0.5330188679245284,0.6047403276402927,0.45152291488756047,0.8034351145038168,0.9668267132256656,0.4450439340218899,0.9106536078352988,0.9041306,0.9243885,7038583936,70385839360,4093.65899515152,102285
