epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
30,0.6977631123865432,0.649631628289437,0.6977631123865432,0.6048697539490713,0.7215830631104215,0.6977631123865432,0.6989050029190504,0.6977631123865432,0.6977631123865432,0.5936883766415211,0.7764613255736752,0.6677671592243353,0.9193813754524515,0.9652949136352782,0.9819591974371944,0.40625,0.07749077490774908,0.388560157790927,0.10028929604628736,0.4351437699680511,0.538253254983293,0.343804537521815,0.9593777009507347,0.7524719401389631,0.849671977507029,0.9074374797012017,0.8387163704267239,0.9545584921122721,0.5251442704039572,0.6894934333958724,0.3748097412480974,0.49056603773584906,0.7120948065528059,0.531910048391688,0.7519083969465649,0.9690091663029244,0.4340604285494065,0.9060563661802918,0.8709867,0.8889613,8678072000,8678072000,4125.67857170105,102285
31,0.6788341637143739,0.6301786532929914,0.6788341637143739,0.5823136213039085,0.7071396437732939,0.6788341637143739,0.7045950264737375,0.6788341637143739,0.6788341637143739,0.575002892099167,0.7720940011531989,0.6732648889807052,0.9265414658467674,0.9547129260055266,0.9822904368358913,0.36848249027237356,0.07802425964375478,0.3443688118811881,0.05806173105978847,0.46653296565555274,0.544220572640509,0.21209166260360798,0.9421030225627927,0.744877911872018,0.8527293404094011,0.9053264046768431,0.860225465108237,0.9545584921122721,0.5204726573234405,0.6697936210131332,0.4235159817351598,0.6344339622641509,0.6486580690135936,0.4382578992314261,0.8301526717557252,0.9659537319947621,0.4091259441960845,0.8992604437337598,0.87849957,0.91972315,8678072000,17356144000,4179.572409152985,102285
32,0.7090176576711317,0.6608014815352696,0.7090176576711317,0.6070202813518721,0.7275556585822087,0.7090176576711317,0.6886343510249673,0.7090176576711317,0.7090176576711317,0.6027653299937605,0.7782977084311478,0.6502775035402479,0.8950510604870385,0.9615384615384616,0.9829643685431162,0.43370165745856354,0.08130992404432823,0.4576271186440678,0.09966297544535388,0.49944812362030905,0.5191088827925456,0.33495934959349594,0.9427723611699873,0.7599644493060778,0.8678405572755418,0.9251380318285157,0.8610553980219933,0.9551731202622413,0.4745809288266007,0.6125703564727955,0.2979452054794521,0.4882075471698113,0.6308818403624956,0.6248220893822943,0.7862595419847328,0.9707551287647316,0.42839525204254664,0.8964621227263642,0.87087274,0.857706,8678072000,26034216000,4155.366293430328,102285
33,0.6836762355228596,0.6354733199712241,0.6836762355228596,0.589356717140497,0.7014920435679968,0.6836762355228596,0.7044779737468415,0.6836762355228596,0.6836762355228596,0.5761439776910776,0.7722418470652421,0.6718563844765416,0.9119689872395412,0.9580714395216925,0.9795730044880667,0.3229069405539994,0.08265368228849665,0.3584097859327217,0.08399545970488081,0.471875,0.5230553002865019,0.2513562386980108,0.9303876615256357,0.7691762621789194,0.846441947565543,0.9168561221175706,0.8644442907531641,0.9569350542921532,0.5702115965924704,0.6369606003752345,0.4459665144596651,0.5235849056603774,0.6842105263157895,0.5508682038144036,0.7958015267175572,0.9742470536883457,0.3346693386773547,0.9034579252448531,0.83506966,0.8905167,8678072000,34712288000,4242.161139726639,102285
34,0.6531842698099627,0.6041938375502192,0.6531842698099627,0.5737048697776617,0.68191971068239,0.6531842698099627,0.6972331976310804,0.6531842698099627,0.6531842698099627,0.5723771236594247,0.7729652938853292,0.6596832117463536,0.9450077332875064,0.9623195303823576,0.9832871455979535,0.29272627837024884,0.06284686938169311,0.34525357607282187,0.0819373634377276,0.42943255040532113,0.5376655629139073,0.24051371862230006,0.9527085124677558,0.757242287434161,0.8499614791987673,0.8929847353036701,0.8389930147313093,0.9450112681827494,0.5883484473756526,0.7542213883677298,0.4041095890410959,0.5306603773584906,0.7201115371209481,0.44372331340734417,0.7862595419847328,0.9672632038411174,0.3102743949437336,0.8820707575454727,0.89768904,0.9623484,8678072000,43390360000,4237.530830860138,102285
35,0.6859570569924939,0.6374747853209295,0.6859570569924939,0.5881712314828952,0.7116614162187487,0.6859570569924939,0.7074187295620475,0.6859570569924939,0.6859570569924939,0.5751698121542577,0.7692452945187535,0.6787155415975877,0.9392602646759416,0.953339845217522,0.9845484036196005,0.3356262997920333,0.07763401109057301,0.30824639841033286,0.10118785745710515,0.49041372351160445,0.5599938190527698,0.19538670284938942,0.9511358765537934,0.7213258286429018,0.859108527131783,0.8989931796037675,0.8775157341448233,0.9451341938127433,0.57653201428964,0.6697936210131332,0.4722222222222222,0.5424528301886793,0.6775880097594981,0.4126387702818104,0.8244274809160306,0.9685726756874727,0.444504393402189,0.8860683589846092,0.84683114,0.90671146,8678072000,52068432000,4205.586278915405,102285
36,0.6784135204105478,0.6289755401724186,0.6784135204105478,0.5857171524928447,0.6910167554076524,0.6784135204105478,0.6940729889612951,0.6784135204105478,0.6784135204105478,0.5816338241022602,0.777196484510028,0.6538742362516166,0.9271478814268966,0.9560199155099578,0.9835036682074552,0.3997289972899729,0.07912476516742181,0.3838998211091234,0.09607390300230947,0.4872383869321082,0.4792968245077341,0.23582766439909297,0.8822371012209531,0.8020086083213773,0.8491321762349799,0.8989931796037675,0.8764783180026281,0.9502970702724851,0.48639736191261335,0.6716697936210131,0.4082952815829528,0.49056603773584906,0.6653886371558034,0.6333048676345004,0.7938931297709924,0.9777389786119598,0.28006012024048094,0.8898660803517889,0.9045847,0.9030426,8678072000,60746504000,4217.770203590393,102285
37,0.6721599566270016,0.6230319452981794,0.6721599566270016,0.5909456608131604,0.6839916944745817,0.6721599566270016,0.695437203749724,0.6721599566270016,0.6721599566270016,0.5876450359010111,0.770316451354739,0.6518107274788445,0.9310694374049671,0.9304132572371587,0.9734746916381337,0.33970964987190433,0.06979488110364858,0.36465324384787473,0.11956521739130435,0.5602488539620171,0.47651519006666326,0.2797297297297297,0.9622886866059818,0.794987817612252,0.8369348102415108,0.8949334199415394,0.935818521336192,0.9669330055316534,0.5465787304204451,0.7213883677298312,0.4341704718417047,0.4669811320754717,0.5963750435691879,0.5331056077426701,0.7900763358778626,0.9690091663029244,0.2640665947279174,0.9212472516490106,0.8732798,0.8969473,8678072000,69424576000,4291.766126155853,102285
38,0.6841436169715551,0.6354829302054462,0.6841436169715551,0.5824906283852707,0.7081865296416977,0.6841436169715551,0.704153638788527,0.6841436169715551,0.6841436169715551,0.5674032657523687,0.7676686468530611,0.6756221064333661,0.9410659378202938,0.9650111075848937,0.9803921568627451,0.2930470079874296,0.08314146840624201,0.31585677749360613,0.09484193011647254,0.4527075812274368,0.5721085905541093,0.20446096654275092,0.9207593891869583,0.7205086403651777,0.8323409006326759,0.8946086391685613,0.8412061691679923,0.958819913952059,0.6150041220115416,0.6097560975609756,0.4699391171993912,0.5377358490566038,0.6556291390728477,0.43791631084543126,0.8396946564885496,0.9738105630728939,0.4258131647911207,0.8940635618628823,0.8622076,0.8734386,8678072000,78102648000,4286.421390533447,102285
39,0.6943979659559353,0.6454109975809492,0.6943979659559353,0.599204114157937,0.704047309937759,0.6943979659559353,0.6935279944935642,0.6943979659559353,0.6943979659559353,0.5915116234951282,0.7752392815005923,0.6556569718955152,0.9037872683319903,0.9476735758805624,0.983702571937866,0.46393709327548804,0.0864146809093399,0.35161486898232786,0.12196639701306783,0.5279661016949152,0.47707630257634376,0.2494061757719715,0.9514187446259673,0.791105513031683,0.8335818114051435,0.9106852874309841,0.904350231689605,0.9497234173325139,0.4701841165155262,0.5919324577861164,0.439117199391172,0.46226415094339623,0.6514464970372952,0.6599487617421008,0.8015267175572519,0.9659537319947621,0.31466779713272697,0.8940635618628823,0.8019079,0.88546026,8678072000,86780720000,4357.073894500732,102285
