epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
1,0.3621645369651988,0.3017571077673509,0.3621645369651988,0.28719867461198867,0.4032597164678734,0.3621645369651988,0.3703621135092296,0.3621645369651988,0.3621645369651988,0.36708051718603113,0.6048444686987263,0.23440850278651612,0.3053657301948874,0.6855561220773545,0.9354929577464789,0.2807570977917981,0.021788441263857386,0.36705882352941177,0.015342465753424657,0.12163287975562344,0.4742014742014742,0.12844036697247707,0.4403747870528109,0.6363567189164511,0.35967885816235506,0.3918480025982462,0.6508990318118949,0.4082527454515653,0.09785596481583288,0.6391752577319587,0.11867630277672118,0.2647754137115839,0.1526664342976647,0.03296327924850555,0.026717557251908396,0.9026625927542558,0.322298443039926,0.8059164501299221,3.208424,1.9032732,2232267136,2232267136,1366.7194216251373,102285
2,0.39828377532039,0.35046580147943185,0.39828377532039,0.3812988849836559,0.4514973238230314,0.39828377532039,0.45587178042036525,0.39828377532039,0.39828377532039,0.4975638095309583,0.687855273687154,0.29070144265244685,0.7544747785210631,0.8572645205246125,0.9887858149365899,0.5076660988074957,0.01863897923442582,0.35195530726256985,0.00963297158883063,0.1789066813914964,0.32615112160566706,0.1664025356576862,0.9497737556561086,0.6834462729912875,0.6752306857246245,0.6776550828190971,0.6961272475795297,0.6900917882314375,0.08191313908741067,0.13964386129334583,0.04792696842906048,0.933806146572104,0.4517253398396654,0.06290919442072303,0.40076335877862596,0.9161938018332606,0.0816247880376137,0.7459524285428742,1.5701697,1.6548054,2232267136,4464534272,1357.6746757030487,102285
3,0.5306088110750709,0.4754591250611736,0.5306088110750709,0.43996934568066054,0.5564514787900313,0.5306088110750709,0.5248575886047162,0.5306088110750709,0.5306088110750709,0.5179013298157926,0.7055660284038915,0.35869468588221676,0.8459886785086863,0.8570665241784665,0.9605909226762307,0.41846361185983827,0.027303754266211604,0.44251968503937006,0.016820941574599384,0.22596033140848606,0.45666666666666667,0.1853932584269663,0.9755043227665706,0.6734730431667563,0.6469655470664553,0.7037999350438454,0.8874135546334716,0.9218980495000819,0.17069818581638263,0.3898781630740394,0.10688474705211107,0.7990543735224587,0.3136981526664343,0.015599202960432679,0.44083969465648853,0.8865124399825404,0.2898103900107908,0.8970617629422346,1.3250952,1.5241485,2232267136,6696801408,1353.1843616962433,102285
4,0.5681114985184008,0.5128127576186663,0.5681114985184008,0.4865845118244927,0.6070206760674247,0.5681114985184008,0.5710311400997458,0.5681114985184008,0.5681114985184008,0.5173543371522827,0.718949821959956,0.4906898683098826,0.7544462711104468,0.894787573218655,0.9807012775210655,0.43,0.03133842969970858,0.2819277108433735,0.0404244567963618,0.27155620195304386,0.4977738201246661,0.19748177601060304,0.927715996578272,0.6777769673984392,0.7396759017250392,0.819746670997077,0.8345781466113417,0.8870676938206852,0.23639362286970864,0.6954076850984068,0.26702168124762266,0.37825059101654845,0.45555942837225516,0.1272986051807572,0.5687022900763359,0.9467481449148843,0.3581393556343456,0.848490905456726,1.3440704,1.4023734,2232267136,8929068544,1365.4258871078491,102285
5,0.48218809299021304,0.43127901444157357,0.48218809299021304,0.4305602369581846,0.5204785173904708,0.48218809299021304,0.5228645421127829,0.48218809299021304,0.48218809299021304,0.5345480516373867,0.7229334977820219,0.3491012446001028,0.9054089365037888,0.8452419096443448,0.986703988803359,0.3644033748493371,0.025435680467412108,0.5203252032520326,0.014735493318689365,0.2346763085399449,0.42887029288702927,0.24077328646748683,0.9537494387067804,0.7194354962417548,0.7093652616040675,0.5626826891848002,0.9121715076071922,0.8088837895426979,0.24931280923584387,0.4732895970009372,0.024343856979840244,0.7612293144208038,0.4750784245381666,0.035012809564474806,0.5229007633587787,0.9271060672195548,0.18074610759981502,0.864481311213272,1.1941206,1.4391434,2232267136,11161335680,1333.164678812027,102285
6,0.48307611774273457,0.4329665249450406,0.48307611774273457,0.42167684092171265,0.5239595665825675,0.48307611774273457,0.5340173103105156,0.48307611774273457,0.48307611774273457,0.5286196138632611,0.7359350092916295,0.3563976292971381,0.9047824213700991,0.9057992346187813,0.9874082887170336,0.5454545454545454,0.028312159709618874,0.33147113594040967,0.01423556189961807,0.30816679003207503,0.48299319727891155,0.12770137524557956,0.9416740872662511,0.7163991625959526,0.577657020093517,0.6820396232543033,0.8511756569847856,0.816177675790854,0.09565695437053326,0.4386129334582943,0.06770635222518068,0.8723404255319149,0.43534332520041824,0.02829490463990891,0.6202290076335878,0.9231776516804888,0.19781871435178047,0.9136518089146513,1.1405694,1.4863153,2232267136,13393602816,1345.8515617847443,102285
7,0.5400592639676945,0.4834446943167856,0.5400592639676945,0.47098599182328993,0.5954266208308107,0.5400592639676945,0.5569848050378478,0.5400592639676945,0.5400592639676945,0.5294738444384592,0.7289426270964936,0.4874204769933874,0.9584251968503937,0.8544908180300501,0.9896928154353897,0.48905109489051096,0.034702850929034086,0.2140266021765417,0.02522715125601283,0.27130400317082837,0.4712730954188813,0.20075046904315197,0.9498239436619719,0.7026914075560013,0.721700529281202,0.4941539460863917,0.884923928077455,0.7987215210621209,0.20258383727322704,0.6879100281162137,0.20197793837961203,0.557919621749409,0.4771697455559428,0.21201252490748648,0.6125954198473282,0.9419467481449149,0.32399414213041466,0.8448930641615031,1.3360245,1.4181501,2232267136,15625869952,1349.0624084472656,102285
8,0.5816936034174931,0.524392100595648,0.5816936034174931,0.48484113876649515,0.614816036840946,0.5816936034174931,0.5784932893468498,0.5816936034174931,0.5816936034174931,0.5291016915969243,0.7302920606257773,0.4870669161381824,0.8971286924189217,0.8355237475601822,0.9864085077972244,0.440744920993228,0.03671320668345159,0.3167082294264339,0.042598187311178246,0.30059760956175297,0.5774888812863497,0.14842148421484214,0.919209282337774,0.6625183413944894,0.7142608997741879,0.7052614485222475,0.8881051175656984,0.8475659727913457,0.21467839472237493,0.7516401124648547,0.24153670597185242,0.3333333333333333,0.5259672359707215,0.09610019925989183,0.6908396946564885,0.9336534264513313,0.46982426391244025,0.8219068558864682,1.0893795,1.3541517,2232267136,17858137088,1351.2161619663239,102285
9,0.5358621785584087,0.4823108538725708,0.5358621785584087,0.46446617819311253,0.5772330905375777,0.5358621785584087,0.5626895539853524,0.5358621785584087,0.5358621785584087,0.5343319636001733,0.7355574053270337,0.4507095863335276,0.9545584452700772,0.8911602209944751,0.9852180678229829,0.5437158469945356,0.028805073431241654,0.24582701062215478,0.03941231343283582,0.2713501230827495,0.45594626629790597,0.1672710788757933,0.9624773960216998,0.7220294476226202,0.6785442363331811,0.5423838908736602,0.8923928077455049,0.882150467136535,0.21880153930731172,0.8088097469540768,0.18486116394066185,0.39952718676122934,0.49947716974555595,0.06569883290634786,0.7041984732824428,0.9292885202968136,0.29670880221982426,0.8906656006396162,1.2424527,1.3237252,2232267136,20090404224,1385.8733596801758,102285
10,0.597743482365698,0.5409774188212795,0.597743482365698,0.4968804090205123,0.6274418826370438,0.597743482365698,0.5816853001857665,0.597743482365698,0.597743482365698,0.5196648320671005,0.7222480741400064,0.5199750859204467,0.9206268958543984,0.8312739404423576,0.9811228351364587,0.28970099667774085,0.055660081530260266,0.24703196347031964,0.020645347578141918,0.2954825968896569,0.5776265418970651,0.22958771220695232,0.9345391903531438,0.6560128083491461,0.7163319064866644,0.5914257875933745,0.9304979253112033,0.9030077036551385,0.3595382078064871,0.33270852858481725,0.4115633320654241,0.6761229314420804,0.41721854304635764,0.15462567606034727,0.5419847328244275,0.947184635530336,0.42635270541082165,0.8696781930841495,1.1479739,1.318114,2232267136,22322671360,1357.451476097107,102285
