param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables
1.25,0.5948711125088073,0.5376286740325156,0.5948711125088073,0.49237272072948046,0.6287718436472282,0.5948711125088073,0.5761329470733066,0.5948711125088073,0.5948711125088073,0.523946790418098,0.7205257865092181,0.5092286520357827,0.8657074019378154,0.8630160904537189,0.9726886947262608,0.4250312743061559,0.05856681984949078,0.2564272749665072,0.028979844419884743,0.3072008189329699,0.46288201060084794,0.15833194927840646,0.901882225406743,0.6932668520226308,0.8173270185338417,0.6944229195888605,0.8745846233551443,0.9137442376643333,0.2880799788205011,0.42109375,0.2980826604281438,0.5802950883323627,0.43860752016741483,0.3172022527298143,0.5761904761904761,0.9417943368107302,0.32799682923073414,0.8176336386344711
1.5,0.5519886313289717,0.49609320100402554,0.5519886313289717,0.47142384809528126,0.5900365160372332,0.5519886313289717,0.5660578317010809,0.5519886313289717,0.5519886313289717,0.5232532109301073,0.7252266160869464,0.4755897491899037,0.864517729655503,0.8915974443962835,0.9811698829426971,0.38035308290145453,0.042742226646340184,0.2862571714530918,0.021902035578349608,0.2864958343817709,0.45088695929202594,0.17547883160610434,0.9417162489592721,0.7085943403820321,0.7705799538964697,0.7128278163229969,0.8245195556097995,0.8638210688065563,0.2821764556318332,0.50703125,0.18707015822705206,0.6433119782566492,0.41704610659196,0.29080644035825787,0.6206349206349205,0.9399576088756417,0.2479273037559207,0.8216211490424646
2.0,0.5734021634001458,0.5164450185408749,0.5734021634001458,0.47900295983238117,0.6050273896305385,0.5734021634001458,0.5588730834133437,0.5734021634001458,0.5734021634001458,0.5335414418796738,0.7229558762497857,0.46534936931202087,0.9029159948492298,0.8553074182596957,0.9747570445497713,0.34209266039803615,0.05380957962637445,0.31903968337129845,0.021165041481221485,0.3043912363576346,0.506398696922252,0.26534428150090905,0.9302647675743974,0.6746527648748974,0.7858995746700417,0.5934474756368053,0.8972392578441214,0.9061635649649992,0.34059543749557664,0.42890625,0.2115261741252233,0.698854591341487,0.37924190771931005,0.1942389271171676,0.5301587301587302,0.9024646464646464,0.34806335741991673,0.8344497640854843
3.0,0.5548009077035793,0.49684931308054187,0.5548009077035793,0.4608092465172574,0.590617836507118,0.5548009077035793,0.5551980094499182,0.5548009077035793,0.5548009077035793,0.49862783605101146,0.7117798111058302,0.4773469334121013,0.9053480463791173,0.8975451449302275,0.977839392790283,0.25112184912896396,0.0467356379118334,0.28725347574831056,0.022450906386656987,0.25870079337063323,0.4980275664486834,0.11263912412031382,0.8117653024702136,0.6457052413618611,0.7670293876160516,0.6431209992093472,0.809060764489965,0.8716407717261397,0.40654729607523965,0.33828125,0.24696651825019494,0.6279751504562221,0.41072754581969145,0.21187777004958797,0.5698412698412699,0.9570683888060938,0.31749234872190935,0.806974049403275
4.0,0.5360507008746246,0.47703909875055467,0.5360507008746246,0.4440408506070817,0.5749868994267565,0.5360507008746246,0.5255662339233396,0.5360507008746246,0.5360507008746246,0.500634712222426,0.7039827328601144,0.4200033633082539,0.9073315701061222,0.841610417856438,0.9765930153277431,0.32578974664672,0.04887717020015823,0.28500095997110575,0.01912896431980852,0.2311124019182423,0.4839850324414671,0.10852102297673931,0.8983904634322275,0.6462050829682674,0.7357054107264976,0.5768153637690413,0.842309161873971,0.8473621307836776,0.23361747413506123,0.3265625,0.18836163308429552,0.6750728013977868,0.3328585411955311,0.14209179964030155,0.5841269841269842,0.9381467130319588,0.3495716026886456,0.7954643352761587
