epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.5632235754021951,0.5180670375445426,0.5632235754021951,0.4312253415275445,0.5590574021136507,0.5632235754021951,0.5693918045215406,0.5632235754021951,0.5632235754021951,0.46572438182272535,0.6858560790302013,0.41242941981642806,0.9215080346106304,0.1813953488372093,0.9133234274393264,0.1936842105263158,0.2845394736842105,0.7265745007680492,0.07735697018533441,0.4833040421792619,0.48484848484848486,0.5969773299748111,0.9283309283309283,0.0878754171301446,0.1746987951807229,0.7455,0.78,0.922,0.46,0.5184815184815185,0.2365,0.47761194029850745,0.55,0.008,0.474,0.965,0.395,0.87,1.4293644,1.3251957,656863296,7225496256,364.46090173721313,102285
11,0.5497669523379943,0.5006429062091061,0.5497669523379943,0.4203935265498966,0.5367597164196395,0.5497669523379943,0.5281021112450505,0.5497669523379943,0.5497669523379943,0.5077465753522881,0.7377355928569451,0.3992459618340156,0.927172582619339,0.1772428884026258,0.958968347010551,0.38636363636363635,0.21348314606741572,0.8412698412698413,0.10412573673870335,0.4985808893093661,0.7009345794392523,0.6209912536443148,0.8895481515289821,0.10669975186104218,0.17532467532467533,0.7575,0.81,0.818,0.255,0.8541458541458542,0.0795,0.263681592039801,0.527,0.075,0.426,0.9745,0.215,0.81,1.4361652,1.4151825,656863296,7882359552,352.477126121521,102285
12,0.5833709216659149,0.5386755183441128,0.5833709216659149,0.46400709037051957,0.5955000191919897,0.5833709216659149,0.5893087499947431,0.5833709216659149,0.5833709216659149,0.4989399159925597,0.7303497694560454,0.5211734648429315,0.9464402351404311,0.12297297297297298,0.9299691040164778,0.2986577181208054,0.27969987494789494,0.7886977886977887,0.09918478260869565,0.4891304347826087,0.6332842415316642,0.5597014925373134,0.9646286003031834,0.10761789600967352,0.2662337662337662,0.7245,0.91,0.903,0.445,0.6703296703296703,0.1605,0.36318407960199006,0.45,0.215,0.6,0.9545,0.445,0.82,1.3871131,1.2929652,656863296,8539222848,350.4177715778351,102285
13,0.5794617350774319,0.533072305896755,0.5794617350774319,0.4673476481613799,0.6059483112725422,0.5794617350774319,0.5569478951970341,0.5794617350774319,0.5794617350774319,0.5021393468738571,0.7325891301275643,0.5083233903911245,0.9772727272727273,0.125,0.9471928849360756,0.26953125,0.26229508196721313,0.7492537313432835,0.10723860589812333,0.404743687834736,0.6844978165938864,0.5974842767295597,0.9596163553760727,0.10860655737704918,0.33507853403141363,0.559,0.88,0.852,0.345,0.6873126873126874,0.251,0.39800995024875624,0.529,0.3135,0.57,0.9505,0.265,0.64,1.3058927,1.3469708,656863296,9196086144,346.58560585975647,102285
14,0.5743497218463389,0.5311974540975952,0.5743497218463389,0.4586624031411582,0.5900927210545553,0.5743497218463389,0.5961890447860596,0.5743497218463389,0.5743497218463389,0.5024890488559914,0.744995509810373,0.5166877740409458,0.9617021276595744,0.16058394160583941,0.9371754932502596,0.2438423645320197,0.3261933904528764,0.7427854454203262,0.08023872679045092,0.5403930131004366,0.7450980392156863,0.5385964912280702,0.9396005845104725,0.08426395939086294,0.2318840579710145,0.678,0.88,0.9025,0.495,0.5324675324675324,0.296,0.6019900497512438,0.495,0.076,0.614,0.9645,0.415,0.8,1.4397666,1.2672002,656863296,9852949440,358.07903504371643,102285
15,0.5981807247030522,0.5549077946874816,0.5981807247030522,0.48607357131657736,0.6314207353834124,0.5981807247030522,0.5946737520038324,0.5981807247030522,0.5981807247030522,0.5196752621667697,0.749685432080094,0.5500391777534785,0.9517286366601435,0.14507772020725387,0.9450261780104712,0.2556818181818182,0.29686539643515675,0.7849293563579278,0.08111455108359134,0.5784810126582278,0.6638388123011665,0.6550868486352357,0.9714139867279225,0.10653409090909091,0.32,0.7295,0.84,0.9025,0.45,0.4825174825174825,0.25,0.6517412935323383,0.457,0.313,0.528,0.9515,0.375,0.8,1.3455682,1.2550097,656863296,10509812736,347.0015482902527,102285
16,0.577807848443843,0.5329405093607174,0.577807848443843,0.4530173721020316,0.581794320268302,0.577807848443843,0.5829182933407963,0.577807848443843,0.577807848443843,0.49130114644671635,0.7239190651746062,0.49976816306678024,0.937012987012987,0.2134502923976608,0.932140978432404,0.24853801169590642,0.287092328892972,0.7729257641921398,0.09849246231155778,0.5533678756476684,0.6728971962616822,0.5203094777562862,0.8861454046639232,0.0912087912087912,0.17333333333333334,0.7215,0.73,0.886,0.425,0.6243756243756243,0.2655,0.48756218905472637,0.534,0.072,0.538,0.969,0.415,0.91,1.4158549,1.2687576,656863296,11166676032,349.09930181503296,102285
17,0.6311832807096677,0.5877189136506941,0.6311832807096677,0.49690825893291,0.6542283579857491,0.6311832807096677,0.5983619577896271,0.6311832807096677,0.6311832807096677,0.5256705386021685,0.7469901744033985,0.5512861668886986,0.9252013808975834,0.14814814814814814,0.9358778625954198,0.3064516129032258,0.2895823772372648,0.7518072289156627,0.12410841654778887,0.6997929606625258,0.6449152542372881,0.682741116751269,0.9711246200607903,0.11127596439169139,0.24269005847953215,0.804,0.88,0.9195,0.38,0.6303696303696303,0.312,0.43283582089552236,0.338,0.3805,0.538,0.9585,0.375,0.83,1.3345935,1.184078,656863296,11823539328,352.72462368011475,102285
18,0.5881070515711923,0.5424369811999745,0.5881070515711923,0.462573280983851,0.5842200281576334,0.5881070515711923,0.5762728553497785,0.5881070515711923,0.5881070515711923,0.5215146127941305,0.7411795687438187,0.479454077879663,0.9281575898030128,0.144,0.9282442748091603,0.3360655737704918,0.2447900466562986,0.7963709677419355,0.14596949891067537,0.5518763796909493,0.6848739495798319,0.7290322580645161,0.9330120481927711,0.09742895805142084,0.2598684210526316,0.801,0.9,0.912,0.41,0.7862137862137862,0.1975,0.3333333333333333,0.5,0.0815,0.452,0.968,0.36,0.79,1.3879126,1.2548039,656863296,12480402624,343.6915988922119,102285
19,0.5627725154112163,0.5187282582813577,0.5627725154112163,0.45089304758864246,0.5736086040413352,0.5627725154112163,0.5779645473164416,0.5627725154112163,0.5627725154112163,0.49764244990813233,0.7396670408044523,0.4987270069826818,0.9691535150645624,0.21515151515151515,0.9575892857142857,0.18530884808013356,0.27038971474487744,0.7777777777777778,0.09055118110236221,0.5561330561330561,0.648854961832061,0.5431472081218274,0.959758551307847,0.08084696823869104,0.21468926553672316,0.6755,0.71,0.858,0.555,0.6723276723276723,0.189,0.4577114427860697,0.535,0.085,0.642,0.954,0.42,0.76,1.3552451,1.3500708,656863296,13137265920,344.7064859867096,102285
