epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,recall_barley,recall_wheat,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
19,0.5189690721649485,0.4563933552008129,0.5189690721649485,0.4339445574183655,0.5504023244062659,0.5189690721649485,0.49804545454545457,0.5189690721649485,0.5189690721649485,0.4895047801983793,0.6929740147248352,0.44241752256505257,0.9539236861051116,0.8108882521489972,0.7792207792207793,0.040983606557377046,0.6781954887218045,0.12807881773399016,0.11363636363636363,0.08955223880597014,0.40175953079178883,0.8759398496240601,0.5123739688359303,0.6625,0.566,0.18,0.25,0.451,0.65,0.5,0.18,0.548,0.932,0.559,0.7288915,0.88075566,202928512,4058570240,136.93684315681458,102155
20,0.5080412371134021,0.43961656777798885,0.5080412371134021,0.37762284731578366,0.5362800151916398,0.5080412371134021,0.4444545454545455,0.5080412371134021,0.5080412371134021,0.48099560348272347,0.6785050922703554,0.3446155245644195,0.9686998394863563,0.9519230769230769,0.7048249763481551,0.04896907216494845,0.7295597484276729,0.10914454277286136,0.11338100102145046,0.10975609756097561,0.3249581239530988,0.6643741403026134,0.5653610193487494,0.6035,0.198,0.3725,0.19,0.232,0.74,0.555,0.045,0.388,0.966,0.599,0.7607045,0.93029064,202928512,4261498752,141.042222738266,102155
21,0.5534020618556701,0.48734978710944654,0.5534020618556701,0.4471822513453194,0.5850103506225441,0.5534020618556701,0.4854090909090909,0.5534020618556701,0.5534020618556701,0.503179764424341,0.6912002889943163,0.44087437424878173,0.943067649028801,0.8576642335766423,0.7352587244283996,0.03288490284005979,0.7269372693726938,0.15256588072122051,0.13702623906705538,0.09975669099756691,0.5130641330166271,0.8189730200174065,0.5177786656012785,0.704,0.47,0.3055,0.22,0.394,0.55,0.47,0.205,0.432,0.941,0.648,0.88322514,0.8865198,202928512,4464427264,128.89950585365295,102155
22,0.5283505154639175,0.4659843685132037,0.5283505154639175,0.44376885083061346,0.5574833617192372,0.5283505154639175,0.5117272727272727,0.5283505154639175,0.5283505154639175,0.49744527942679756,0.6966842479500045,0.46164324965455406,0.9346446700507615,0.7126654064272212,0.7995642701525054,0.04631828978622328,0.7348066298342542,0.14823529411764705,0.12883435582822086,0.07717041800643087,0.5235602094240838,0.871177015755329,0.494921514312096,0.7365,0.754,0.1835,0.39,0.399,0.63,0.42,0.24,0.4,0.94,0.536,0.7588817,0.8610405,202928512,4667355776,141.74065709114075,102155
23,0.5314432989690722,0.47004156819564213,0.5314432989690722,0.44173199220249076,0.5711406067890624,0.5314432989690722,0.5059545454545454,0.5314432989690722,0.5314432989690722,0.4777944969401318,0.6884050257611116,0.46193652541902663,0.9841584158415841,0.7396061269146609,0.7051282051282052,0.05912596401028278,0.7241379310344828,0.1378579003181336,0.09680851063829787,0.1111111111111111,0.3235294117647059,0.7803700724054706,0.5939058171745152,0.497,0.676,0.4125,0.23,0.399,0.65,0.455,0.19,0.55,0.97,0.536,0.74348366,0.8870804,202928512,4870284288,140.5273768901825,102155
24,0.5220618556701031,0.4601257928080321,0.5220618556701031,0.43451745323138924,0.5589192586600047,0.5220618556701031,0.49059090909090913,0.5220618556701031,0.5220618556701031,0.48839898038831825,0.6890466080392285,0.42896920857041837,0.9482155353393982,0.824,0.7767295597484277,0.03563636363636364,0.7337057728119181,0.22285714285714286,0.12274774774774774,0.10215053763440861,0.3359253499222395,0.7137628111273792,0.5566579634464752,0.6775,0.618,0.247,0.49,0.394,0.39,0.545,0.095,0.432,0.975,0.533,0.7798273,0.8916921,202928512,5073212800,133.03381419181824,102155
25,0.5216494845360825,0.4626706016064488,0.5216494845360825,0.44080960282475184,0.5703636958425296,0.5216494845360825,0.5051363636363636,0.5216494845360825,0.5216494845360825,0.49422678132192055,0.7060372126843121,0.45576518703417446,0.9665907365223994,0.8108882521489972,0.7713178294573644,0.037751677852348994,0.7180385288966725,0.14721485411140584,0.11699507389162561,0.09375,0.34891676168757124,0.8506261180679785,0.5744047619047619,0.6365,0.566,0.2985,0.45,0.41,0.555,0.475,0.12,0.612,0.951,0.4825,0.8455702,0.85335517,202928512,5276141312,125.10630822181702,102155
26,0.4361855670103093,0.3822641685200928,0.4361855670103093,0.39731878191543296,0.4734019355389976,0.4361855670103093,0.4972272727272728,0.4361855670103093,0.4361855670103093,0.4757489648791919,0.6758908791082574,0.4363135008951792,0.9554896142433235,0.7903225806451613,0.8293515358361775,0.04264870931537598,0.6259445843828715,0.11877729257641921,0.12101910828025478,0.06263345195729537,0.4091816367265469,0.8597285067873304,0.41814159292035397,0.644,0.588,0.1215,0.38,0.497,0.68,0.57,0.44,0.41,0.95,0.189,0.72425485,0.87567127,202928512,5479069824,122.41511940956116,102155
27,0.4618556701030928,0.40233922684409773,0.4618556701030928,0.41122693639897573,0.48815872248731307,0.4618556701030928,0.46972727272727277,0.4618556701030928,0.4618556701030928,0.5104714920327053,0.6853817723469368,0.387049325947388,0.8519259629814907,0.7737556561085973,0.9015544041450777,0.032955159373311727,0.725177304964539,0.3333333333333333,0.1435523114355231,0.06174496644295302,0.5259067357512953,0.8753488372093023,0.38993174061433444,0.8515,0.684,0.087,0.61,0.409,0.195,0.295,0.46,0.406,0.941,0.2285,0.7824437,0.9039877,202928512,5681998336,116.99071073532104,102155
28,0.5080412371134021,0.4486634181667455,0.5080412371134021,0.42848329686699477,0.5571825836035259,0.5080412371134021,0.492,0.5080412371134021,0.5080412371134021,0.519774627998687,0.7114462037714171,0.45571021631317127,0.9188732394366197,0.903954802259887,0.7875507442489851,0.036487322201607914,0.7893518518518519,0.18712273641851107,0.1442857142857143,0.07609988109393578,0.510250569476082,0.8205128205128205,0.543031226199543,0.8155,0.32,0.291,0.59,0.341,0.465,0.505,0.32,0.448,0.96,0.3565,0.8182844,0.86743414,202928512,5884926848,146.47543334960938,102155
