param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,recall_barley,recall_wheat,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows
0.5,0.3715635738831616,0.2947110076929579,0.37156357388316147,0.2863401699915737,0.386615456215495,0.3715635738831616,0.35045454545454546,0.3715635738831616,0.3715635738831616,0.35202371501018515,0.5273135712846442,0.15256322804837416,0.6720519879494424,0.36691454495458026,0.5484474050893671,0.012880583576199747,0.622126171937073,0.08929045632170932,0.060801113854765866,0.08759953879370784,0.2015673859585248,0.7024139155151845,0.5081677611614814,0.3383333333333333,0.5033333333333334,0.21416666666666667,0.058333333333333334,0.16916666666666663,0.6166666666666666,0.22916666666666666,0.22083333333333335,0.24,0.7908333333333334,0.4741666666666666
1.0,0.3877147766323024,0.3074351506301207,0.3877147766323024,0.2771541270170289,0.3794977322185995,0.3877147766323024,0.34674242424242424,0.3877147766323024,0.3877147766323024,0.3702248116005088,0.5371515464281122,0.05016994511501436,0.6373822836468878,0.5423083518133325,0.54520900882414,0.024007597340930675,0.7127569099929129,0.0829112344834878,0.09844596960585035,0.05544056273336194,0.25289413482441947,0.5571647996803358,0.5639520746599376,0.4945833333333334,0.48166666666666663,0.3683333333333333,0.075,0.13083333333333333,0.5375,0.15,0.24166666666666664,0.18333333333333332,0.9241666666666667,0.22708333333333336
1.5,0.4286082474226804,0.3494642201246126,0.4286082474226804,0.3157752243640088,0.43811498716510167,0.4286082474226804,0.3719318181818182,0.4286082474226804,0.4286082474226804,0.385967813444075,0.5556689031440871,0.23557738853445712,0.6766680334211921,0.5322821962841108,0.5824883281711839,0.032211355439791624,0.658064418634774,0.09027850208404056,0.11811930605182139,0.05780395625505881,0.3002198894560525,0.6541212367877238,0.543388725299075,0.5616666666666668,0.47000000000000003,0.3395833333333333,0.049999999999999996,0.1325,0.5708333333333333,0.19583333333333336,0.2125,0.2683333333333333,0.9275,0.3625
2.0,0.32783505154639175,0.24807418349732008,0.32783505154639175,0.2282295243572478,0.3228700938782787,0.32783505154639175,0.29776515151515154,0.32783505154639175,0.32783505154639175,0.2957249566019376,0.46127427771687257,0.08504810289994227,0.5691805853193859,0.27193424722501386,0.5131383118208652,0.0419300299594982,0.5204452233684143,0.08193978689202495,0.057037781669023,0.04308855855192062,0.13667998667998668,0.4908358914366593,0.5267641196985215,0.3083333333333333,0.21000000000000002,0.22875,0.09166666666666667,0.195,0.4625,0.2916666666666667,0.18749999999999997,0.09333333333333334,0.8516666666666666,0.355
2.5,0.4563573883161512,0.37391069993416465,0.4563573883161512,0.32589961439365317,0.44794393873923466,0.4563573883161512,0.37738636363636363,0.4563573883161512,0.4563573883161512,0.3819259892519068,0.5487419173868497,0.2685422892546954,0.6855827247899065,0.5120225351310964,0.5641129349284216,0.03576808534493438,0.6856939221932588,0.12012468537858885,0.08875128218501713,0.09161522947700211,0.2770031095083176,0.6014992589086571,0.5390121139257741,0.58625,0.53,0.3179166666666667,0.16666666666666666,0.18666666666666668,0.5,0.12083333333333332,0.1375,0.1916666666666667,0.925,0.48875
3.0,0.3964776632302406,0.3147091693811084,0.3964776632302406,0.2978838216385666,0.3949838907825158,0.3964776632302406,0.3561363636363636,0.3964776632302406,0.3964776632302406,0.35946085447078013,0.5231131007821803,0.18829476659811198,0.6375978659514431,0.4320259991787725,0.5426208262321215,0.021099124339190263,0.645153153438818,0.1291655916458269,0.10002776635129577,0.08835759295441432,0.21442890041513216,0.6074261699831103,0.5361664086884567,0.4666666666666667,0.4683333333333334,0.39625,0.21666666666666665,0.10916666666666666,0.375,0.10833333333333332,0.32916666666666666,0.2833333333333333,0.8783333333333333,0.28625
