epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_wheat,recall_corn,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.7493540051679587,0.7031020991177042,0.7493540051679587,0.5499704419303895,0.7712394913178263,0.7493540051679587,0.6147748373227648,0.7493540051679587,0.7493540051679587,0.6011848092969363,0.8530372024548444,0.5364059001416759,0.9345386533665836,0.9794483504597079,0.18527315914489312,0.20833333333333334,0.10674157303370786,0.3276643990929705,0.8908045977011494,0.805668016194332,0.9672379032258065,0.6061381074168798,0.7491254372813593,0.9055,0.39,0.15151515151515152,0.76,0.578,0.31,0.398,0.9595,0.9461077844311377,0.5208918,0.30883455,485954560,5345500160,237.2758288383484,102090
11,0.7549713515335356,0.709576590076869,0.7549713515335355,0.5719246139216743,0.7801385981367576,0.7549713515335356,0.6276285870220397,0.7549713515335356,0.7549713515335356,0.623111488443082,0.8581614730329108,0.5588410378997194,0.9269256089532587,0.9783549783549783,0.18,0.24561403508771928,0.14105263157894737,0.296195652173913,0.8774617067833698,0.8559322033898306,0.9556650246305419,0.7739130434782608,0.703648175912044,0.904,0.54,0.1414141414141414,0.67,0.654,0.401,0.404,0.97,0.8882235528942116,0.5507155,0.27824962,485954560,5831454720,232.65212607383728,102090
12,0.772609819121447,0.7293648035637342,0.772609819121447,0.5834394262296583,0.7957337157477439,0.772609819121447,0.6210855443082306,0.772609819121447,0.772609819121447,0.6229827063076668,0.8593424018246099,0.559408906968819,0.9257075471698113,0.9808114035087719,0.1610738255033557,0.17699115044247787,0.20496894409937888,0.3388822829964328,0.8910505836575876,0.8468085106382979,0.952263779527559,0.751269035532995,0.784607696151924,0.8945,0.72,0.20202020202020202,0.33,0.57,0.458,0.398,0.9675,0.8862275449101796,0.47776648,0.29011387,485954560,6317409280,235.45981693267822,102090
13,0.7724974721941354,0.7296959451388729,0.7724974721941354,0.5732480385941406,0.7982730240770277,0.7724974721941354,0.6248292446364371,0.7724974721941354,0.7724974721941354,0.6091750345311764,0.8585661775658919,0.5422511924336832,0.9324644549763034,0.9808008776741635,0.15472312703583063,0.16666666666666666,0.12878787878787878,0.3603851444291609,0.8671328671328671,0.844,0.9706031424227065,0.6861861861861862,0.7866066966516742,0.894,0.475,0.10101010101010101,0.68,0.524,0.496,0.422,0.9575,0.9121756487025948,0.5326421,0.32945383,485954560,6803363840,231.9043164253235,102090
14,0.7871025727446355,0.74588058450948,0.7871025727446355,0.6013827627377886,0.8062170212427916,0.7871025727446355,0.6380082165005321,0.7871025727446355,0.7871025727446355,0.6241506089050107,0.8550435765526907,0.5857582622963752,0.9228504122497055,0.9704356846473029,0.18885869565217392,0.18487394957983194,0.23353293413173654,0.3381818181818182,0.8645276292335116,0.7972972972972973,0.9601990049751243,0.7807486631016043,0.7831084457771115,0.9355,0.695,0.2222222222222222,0.39,0.558,0.485,0.472,0.965,0.874251497005988,0.4689961,0.2720906,485954560,7289318400,244.2085292339325,102090
15,0.7777777777777778,0.734835886670552,0.7777777777777778,0.5713624143300964,0.797027239872362,0.7777777777777778,0.621053422222839,0.7777777777777778,0.7777777777777778,0.6112410220417087,0.8567525997735482,0.5226133500002942,0.898870636550308,0.9812878370941112,0.1522491349480969,0.125,0.14728682170542637,0.40763052208835343,0.8964705882352941,0.8027210884353742,0.9695740365111561,0.7313195548489666,0.8750624687656172,0.8915,0.66,0.08080808080808081,0.57,0.406,0.381,0.472,0.956,0.9181636726546906,0.4775287,0.30858836,485954560,7775272960,236.31443524360657,102090
16,0.738568700146051,0.690748393853682,0.738568700146051,0.5386522983218726,0.7593301071298922,0.738568700146051,0.615525657720949,0.738568700146051,0.738568700146051,0.6053402063170166,0.859106311867117,0.5243100277505597,0.9320732427643237,0.9823160296634341,0.16888045540796964,0.11627906976744186,0.09706546275395034,0.3841554559043348,0.9295774647887324,0.8470588235294118,0.9455782312925171,0.6504178272980501,0.7886056971514243,0.861,0.445,0.15151515151515152,0.86,0.514,0.198,0.432,0.973,0.9321357285429142,0.41668648,0.31563872,485954560,8261227520,233.8204846382141,102090
17,0.7290192113245703,0.6809561739252421,0.7290192113245701,0.5446479462174096,0.7574087827319403,0.7290192113245703,0.6200122986864398,0.7290192113245703,0.7290192113245703,0.6035111406336735,0.8611585495907412,0.5422108177696185,0.9440323668240054,0.9830508474576272,0.15729047072330654,0.1,0.13279678068410464,0.3158458244111349,0.9288025889967637,0.8489795918367347,0.9542547958681751,0.6700581395348837,0.6996501749125438,0.841,0.685,0.13131313131313133,0.66,0.59,0.287,0.416,0.97,0.9201596806387226,0.49008968,0.34477696,485954560,8747182080,240.5377655029297,102090
18,0.8041793056959892,0.7654784312753895,0.8041793056959892,0.5978030820432675,0.8194501065855062,0.8041793056959892,0.6470923235079975,0.8041793056959892,0.8041793056959892,0.6429760062513081,0.8627334666335563,0.5421377647312154,0.9140010487676979,0.9764644351464435,0.18375241779497098,0.3684210526315789,0.1431297709923664,0.4492481203007519,0.8733944954128441,0.8148148148148148,0.9669172932330827,0.7396166134185304,0.8710644677661169,0.9335,0.475,0.0707070707070707,0.75,0.478,0.476,0.528,0.9645,0.9241516966067864,0.4439134,0.24207114,485954560,9233136640,236.35652375221252,102090
19,0.8018200202224469,0.7634236274937108,0.8018200202224469,0.618607443265353,0.8206322868167041,0.8018200202224469,0.6707876897787723,0.8018200202224469,0.8018200202224469,0.6304474105499548,0.8629781500944864,0.629357904347491,0.9217342342342343,0.9781682641107561,0.20773930753564154,0.22608695652173913,0.17632241813602015,0.3905579399141631,0.8870703764320785,0.8098159509202454,0.9717314487632509,0.7352472089314195,0.8180909545227386,0.9185,0.51,0.26262626262626265,0.7,0.546,0.542,0.528,0.9625,0.9201596806387226,0.44277453,0.25238293,485954560,9719091200,235.76105570793152,102090
