Metric,test_Highest GMean Epoch,val_Highest GMean Epoch,val_mean,val_std,val_min,val_25%,val_50%,val_75%,val_max
accuracy,0.5942416147224696,0.7389894623074844,0.6749527154823021,0.07412928931299648,0.4112402053499054,0.6571196973790867,0.7041340178330181,0.7195352607403405,0.7546609024587949
kappa,0.4755379029228019,0.6074749978672884,0.5253818096626638,0.10107133701484501,0.0,0.5076546581963041,0.560802096916269,0.5816904078115396,0.6276831153780744
f1_micro,0.5942416147224696,0.7389894623074845,0.6749527154823021,0.07412928931299648,0.4112402053499054,0.6571196973790867,0.7041340178330181,0.7195352607403405,0.7546609024587949
f1_macro,0.5497329616382725,0.5587057153048143,0.4996138890439453,0.06801842218424745,0.1403262585511314,0.4830578532996018,0.5213247472620978,0.5422399753376542,0.5724938281713046
f1_weighted,0.6108504483743301,0.7703332243076975,0.7141755744295072,0.07016843319144477,0.3791576831967884,0.7088906181613814,0.7384735092070365,0.7530298185511334,0.7807872091177985
recall_micro,0.5942416147224696,0.7389894623074844,0.6749527154823021,0.07412928931299648,0.4112402053499054,0.6571196973790867,0.7041340178330181,0.7195352607403405,0.7546609024587949
recall_macro,0.6511776376424934,0.7114771228771228,0.6572017200191114,0.071839374478888,0.2,0.6478655344655345,0.6789889110889111,0.6955649350649351,0.7114771228771228
recall_weighted,0.5942416147224696,0.7389894623074844,0.6749527154823021,0.07412928931299648,0.4112402053499054,0.6571196973790867,0.7041340178330181,0.7195352607403405,0.7546609024587949
precision_micro,0.5942416147224696,0.7389894623074844,0.6749527154823021,0.07412928931299648,0.4112402053499054,0.6571196973790867,0.7041340178330181,0.7195352607403405,0.7546609024587949
precision_macro,0.5517028014000652,0.5549900232085074,0.5216225969446532,0.056522730596656266,0.1080788975952445,0.5118456213040344,0.5347100953262303,0.5446156635687046,0.5657344695064517
precision_weighted,0.6744275206467539,0.8324717449729697,0.8080985416452684,0.06496730893284558,0.2920262026350838,0.8030619253173608,0.8193234013694088,0.8257563004175573,0.8413778609532023
gmean,0.7653870294219385,0.6908071662591371,0.6208055927979024,0.09525589498172023,0.0,0.6096272350153856,0.6458107582496425,0.6655355541768361,0.6908071662591371
precision_fodder,0.6597300337457818,0.5747422680412371,0.5429197154727213,0.09341333618599838,0.0,0.5186335403726708,0.5444839857651246,0.5826972010178118,0.6964980544747081
precision_orchards,0.209085252022402,0.1878048780487805,0.16873422258706458,0.037217587644638464,0.0,0.1481481481481481,0.1690140845070422,0.1907356948228883,0.2565217391304348
precision_protein_crops,0.3947169811320755,0.2422535211267605,0.18264443497272315,0.059632434709239124,0.0,0.1533442088091354,0.1868583162217659,0.2175066312997347,0.3388429752066115
precision_temp._meadows,0.6051546391752577,0.7904884318766067,0.7441984426874008,0.09746520215150753,0.0,0.7334235453315291,0.758575197889182,0.7749712973593571,0.8309178743961353
precision_vegetables,0.889827100924809,0.9796610169491524,0.9696161690033552,0.05326680127425873,0.5403944879762227,0.971635485817743,0.977043673012318,0.9817407181984176,0.9911783238815376
recall_fodder,0.391,0.446,0.37426086956521737,0.11120458784625868,0.0,0.312,0.388,0.438,0.65
recall_orchards,0.7368421052631579,0.77,0.6884057971014493,0.10795727897435382,0.0,0.66,0.7,0.74,0.84
recall_protein_crops,0.8033794162826421,0.86,0.8676811594202896,0.1153019683462443,0.0,0.86,0.89,0.91,0.94
recall_temp._meadows,0.587,0.6143856143856143,0.5566172957477307,0.12686699072569382,0.0,0.5044955044955045,0.5764235764235764,0.6453546453546454,0.7652347652347652
recall_vegetables,0.7376666666666667,0.867,0.7990434782608694,0.1057509817479959,0.427,0.7815,0.828,0.8615,1.0
epoch,,49.0,34.0,20.062402647738878,0.0,17.0,34.0,51.0,68.0
trainloss,,0.26025343,0.3141632988405797,0.1389607489047324,0.21383092,0.25434035,0.27701753,0.32496297,1.143437
valloss,,0.28349078,0.35124588362318826,0.08730660901025458,0.26615798,0.309232,0.32398975,0.35805687,0.86966205
FLOPs_per_epoch,,218933440.0,218933440.0,0.0,218933440.0,218933440.0,218933440.0,218933440.0,218933440.0
cumulative_FLOPs,,10946672000.0,7662670400.0,4392330826.33458,218933440.0,3940801920.0,7662670400.0,11384538880.0,15106407360.0
runtime_per_epoch,,105.27579379081726,108.81041985318281,4.3177078885781395,104.6612319946289,106.39111185073853,108.46276092529295,109.95455694198608,138.6651771068573
Params,,101765.0,101765.0,0.0,101765.0,101765.0,101765.0,101765.0,101765.0
Statistical Parity Difference,-0.1555524775344195,,,,,,,,
Error Rate Ratio,1.4114709803824486,,,,,,,,
Disparate Impact,0.7498995589622748,,,,,,,,
True Positive Rate (Privileged),0.6219600288947749,,,,,,,,
True Positive Rate (Unprivileged),0.4664075513603553,,,,,,,,
False Positive Rate (Privileged),0.3780399711052251,,,,,,,,
False Positive Rate (Unprivileged),0.5335924486396446,,,,,,,,
Accuracy (Privileged),0.6219600288947749,,,,,,,,
Accuracy (Unprivileged),0.4664075513603553,,,,,,,,
F1 Macro (Privileged),0.5464456028001757,,,,,,,,
F1 Macro (Unprivileged),0.4563927775201474,,,,,,,,
F1 Macro Difference,0.0900528252800283,,,,,,,,
