epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.6794083949588584,0.6278919504670667,0.6794083949588584,0.5057701349305401,0.7124503417117742,0.6794083949588584,0.6273066285640688,0.6794083949588584,0.6794083949588584,0.5055448376289132,0.821231803063155,0.5821163404735737,0.5240443896424167,0.12083333333333333,0.7605042016806722,0.33495145631067963,0.1206896551724138,0.20650406504065041,0.9017199017199017,0.8206214689265536,0.22009569377990432,0.9812695109261186,0.13464991023339318,0.9406544647809207,0.8483033932135728,0.87,0.905,0.345,0.35353535353535354,0.6318407960199005,0.367,0.581,0.46,0.943,0.375,0.848,0.7670089,0.6864978,672876288,7401639168,326.17124462127686,102220
11,0.7225289032392459,0.6738493255238271,0.722528903239246,0.5343662320654946,0.7577770183577368,0.7225289032392459,0.6154471048480455,0.7225289032392459,0.7225289032392459,0.5260545417557184,0.8252073249319374,0.5634684259662114,0.6448445171849427,0.23367697594501718,0.8202764976958525,0.33157894736842103,0.13071895424836602,0.1536819637139808,0.8495049504950495,0.8368846436443791,0.22167487684729065,0.9868143459915611,0.15132924335378323,0.9516685845799769,0.7864271457085829,0.68,0.89,0.315,0.20202020202020202,0.7164179104477612,0.6435,0.5695,0.45,0.9355,0.37,0.827,0.74084795,0.65926504,672876288,8074515456,320.39939427375793,102220
12,0.7289865638995938,0.6804930713180108,0.7289865638995938,0.5312723594380215,0.7586867386436039,0.7289865638995938,0.6258798773251025,0.7289865638995938,0.7289865638995938,0.5220007560921398,0.8196071050419833,0.5732672559504836,0.654424040066778,0.13322884012539185,0.7659574468085106,0.389937106918239,0.11846689895470383,0.23492723492723494,0.8415435139573071,0.8229226361031519,0.21610169491525424,0.987726787620064,0.15878378378378377,0.9399890889252591,0.782435129740519,0.85,0.9,0.31,0.3434343434343434,0.5621890547263682,0.5125,0.718,0.51,0.9255,0.235,0.8615,0.7753087,0.6325449,672876288,8747391744,326.8652172088623,102220
13,0.7040933236121237,0.6540856759468262,0.7040933236121237,0.5307308574917525,0.7430637455844502,0.7040933236121237,0.6348670018623992,0.7040933236121237,0.7040933236121237,0.5268300853382278,0.8246283353872274,0.5907253981244287,0.6714285714285714,0.15828677839851024,0.8099547511312217,0.36619718309859156,0.1276595744680851,0.15739769150052466,0.8548516439454691,0.8214793741109531,0.2737430167597765,0.9783169850283944,0.1424581005586592,0.9601873536299765,0.7504990019960079,0.85,0.895,0.39,0.36363636363636365,0.746268656716418,0.533,0.5775,0.49,0.9475,0.255,0.82,0.7203734,0.66493064,672876288,9420268032,321.0515511035919,102220
14,0.7151338402249766,0.6640120634948501,0.7151338402249766,0.5276645972730313,0.7494234050126395,0.7151338402249766,0.6094693551988439,0.7151338402249766,0.7151338402249766,0.5200273498848095,0.8102995255635276,0.5576038215250463,0.680073126142596,0.16129032258064516,0.8142857142857143,0.3062200956937799,0.15527950310559005,0.1687192118226601,0.7979604843849586,0.7886133032694476,0.2639593908629442,0.9866879659211928,0.14330218068535824,0.9739368998628258,0.7425149700598802,0.75,0.855,0.32,0.25252525252525254,0.681592039800995,0.626,0.6995,0.52,0.9265,0.23,0.71,0.7320447,0.70047235,672876288,10093144320,324.6091785430908,102220
15,0.7287782522653891,0.6807306041127423,0.7287782522653891,0.5370292917685583,0.758912252559679,0.7287782522653891,0.630929798702008,0.7287782522653891,0.7287782522653891,0.5320746951781288,0.8269131398524272,0.5767738097979052,0.6555740432612313,0.13374805598755832,0.8099547511312217,0.3684210526315789,0.12149532710280374,0.2157190635451505,0.8768821966341895,0.8155283129013426,0.3103448275862069,0.9825819672131147,0.14666666666666667,0.9479800774764804,0.7864271457085829,0.86,0.895,0.315,0.3939393939393939,0.6417910447761194,0.495,0.6985,0.45,0.959,0.22,0.8565,0.7220352,0.6194127,672876288,10766020608,319.1574342250824,102220
16,0.6673263201749817,0.6160310763263721,0.6673263201749817,0.5156217764421204,0.708616161739405,0.6673263201749817,0.6573715660793594,0.6673263201749817,0.6673263201749817,0.5158362940209861,0.8259164283544875,0.6289498152322107,0.6759098786828422,0.11615487316421896,0.7740585774058577,0.3333333333333333,0.11848341232227488,0.215929203539823,0.8490196078431372,0.8463768115942029,0.2,0.9839378238341969,0.12753623188405797,0.9492957746478873,0.7784431137724551,0.87,0.925,0.49,0.5050505050505051,0.6069651741293532,0.433,0.438,0.61,0.9495,0.44,0.8425,0.6809239,0.6442578,672876288,11438896896,328.0046238899231,102220
17,0.7123216331632122,0.6617009729561829,0.7123216331632121,0.5187859746005902,0.7430607880951822,0.7123216331632122,0.609028041196365,0.7123216331632122,0.7123216331632122,0.5207225814342095,0.8159644059729028,0.5394681345289536,0.624420401854714,0.11658031088082901,0.805,0.34574468085106386,0.13076923076923078,0.18376722817764166,0.849250936329588,0.7904564315352697,0.3103448275862069,0.9843096234309623,0.14754098360655737,0.9604863221884499,0.8063872255489022,0.9,0.805,0.325,0.3434343434343434,0.5970149253731343,0.4535,0.762,0.45,0.941,0.135,0.79,0.7113334,0.66043204,672876288,12111773184,323.7549407482147,102220
18,0.6431621706072285,0.5895452556102311,0.6431621706072285,0.4853634177575979,0.6899426812785073,0.6431621706072285,0.6092845205112164,0.6431621706072285,0.6431621706072285,0.5043220975518976,0.819115267906703,0.5513079372287147,0.6627118644067796,0.08260869565217391,0.771551724137931,0.3191489361702128,0.1064516129032258,0.1896067415730337,0.8126721763085399,0.8389487870619946,0.1814814814814815,0.9929309407286568,0.13194444444444445,0.9618077657542966,0.780439121756487,0.95,0.895,0.225,0.3333333333333333,0.6716417910447762,0.295,0.6225,0.49,0.913,0.38,0.7555,0.72761303,0.7392964,672876288,12784649472,321.9682822227478,102220
19,0.7290907197166961,0.680628971699174,0.7290907197166961,0.5390321585371984,0.7627349351715198,0.7290907197166961,0.6351809981725077,0.7290907197166961,0.7290907197166961,0.5310038554936757,0.8262168574342055,0.5800735517972835,0.8041958041958042,0.1867881548974943,0.7894736842105263,0.28012048192771083,0.15577889447236182,0.1686182669789227,0.8606498194945849,0.7850356294536817,0.21544715447154472,0.9859958506224067,0.17616580310880828,0.9637767220902613,0.688622754491018,0.82,0.9,0.465,0.31313131313131315,0.7164179104477612,0.596,0.661,0.53,0.9505,0.17,0.8115,0.74421537,0.65132624,672876288,13457525760,321.4975576400757,102220
20,0.7233621497760649,0.6741412878522626,0.7233621497760649,0.5303725873191211,0.75398246963614,0.7233621497760649,0.6215820430223526,0.7233621497760649,0.7233621497760649,0.5380271467170764,0.8239397179670238,0.5317920224384727,0.7914893617021277,0.11741935483870967,0.8071748878923767,0.4304635761589404,0.16049382716049382,0.17647058823529413,0.8471223021582733,0.8036529680365296,0.26344086021505375,0.9926238145416227,0.1342281879194631,0.9317460317460318,0.7425149700598802,0.91,0.9,0.325,0.26262626262626265,0.7313432835820896,0.471,0.704,0.49,0.942,0.1,0.8805,0.75232613,0.61854815,672876288,14130402048,319.46097898483276,102220
21,0.7434642224768253,0.6973736414311058,0.7434642224768254,0.5469438617744279,0.7681116937866453,0.7434642224768253,0.6408421815723295,0.7434642224768253,0.7434642224768253,0.5385670136801342,0.8318041895430682,0.5863412618448156,0.611878453038674,0.14427860696517414,0.7649572649572649,0.4492753623188406,0.13821138211382114,0.24949290060851928,0.8967052537845058,0.8272463768115942,0.3,0.9831029185867896,0.15606936416184972,0.9415862808145766,0.8842315369261478,0.87,0.895,0.31,0.3434343434343434,0.6119402985074627,0.5035,0.7135,0.45,0.96,0.27,0.8785,0.6156385,0.5924184,672876288,14803278336,322.87582540512085,102220
22,0.7261743568378294,0.6785201909491838,0.7261743568378294,0.5460205172885059,0.7614721293457385,0.7261743568378294,0.6490673079064244,0.7261743568378294,0.7261743568378294,0.5403671410818904,0.8343280985984306,0.6092627787557845,0.7683982683982684,0.12927191679049035,0.7905982905982906,0.3626943005181347,0.13733905579399142,0.21962616822429906,0.8488464598249801,0.8510494245091401,0.27835051546391754,0.9855744461617723,0.16666666666666666,0.9459901800327333,0.7085828343313373,0.87,0.925,0.35,0.32323232323232326,0.7014925373134329,0.5335,0.6285,0.54,0.9565,0.385,0.867,0.6666201,0.5982278,672876288,15476154624,325.09411358833313,102220
23,0.7154463076762837,0.6666074150795853,0.7154463076762837,0.5320741894055947,0.7520353231846493,0.7154463076762837,0.626986793561979,0.7154463076762837,0.7154463076762837,0.539613076709527,0.8357334527067984,0.5682380186564789,0.7311233885819521,0.13709677419354838,0.8356807511737089,0.4295774647887324,0.13793103448275862,0.15628192032686414,0.9013824884792627,0.8187096774193549,0.25,0.9829545454545454,0.15254237288135594,0.9420765027322404,0.7924151696606786,0.85,0.89,0.305,0.32323232323232326,0.7611940298507462,0.489,0.6345,0.44,0.9515,0.225,0.862,0.7080425,0.6508843,672876288,16149030912,326.69517636299133,102220
24,0.7426309759400063,0.6955077334309869,0.7426309759400063,0.533161214908963,0.7704851731215878,0.7426309759400063,0.6219487216205309,0.7426309759400063,0.7426309759400063,0.5363030351191135,0.8296078440429053,0.5411229055027446,0.6877133105802048,0.1457286432160804,0.7918552036199095,0.4807692307692308,0.13846153846153847,0.19461077844311378,0.866462010744436,0.7971163748712667,0.21138211382113822,0.9885476314419573,0.16265060240963855,0.9703389830508474,0.8043912175648703,0.87,0.875,0.25,0.2727272727272727,0.6467661691542289,0.5645,0.774,0.52,0.9495,0.135,0.8015,0.67516017,0.606374,672876288,16821907200,326.0723547935486,102220
25,0.7266951359233413,0.6780331024800629,0.7266951359233415,0.5389391443155164,0.7583333893986884,0.7266951359233413,0.6260989063257474,0.7266951359233413,0.7266951359233413,0.5416893024399746,0.8301681963298945,0.5626567379342332,0.7544204322200393,0.13530326594090203,0.8148148148148148,0.37628865979381443,0.19014084507042253,0.15932203389830507,0.8896991795806746,0.7808510638297872,0.26857142857142857,0.9875389408099688,0.18877551020408162,0.9545454545454546,0.7664670658682635,0.87,0.88,0.365,0.2727272727272727,0.7014925373134329,0.488,0.734,0.47,0.951,0.185,0.8295,0.680258,0.6760145,672876288,17494783488,326.9963879585266,102220
26,0.7437766899281325,0.6961713511836113,0.7437766899281325,0.5464828473855269,0.7724141135472637,0.7437766899281325,0.6263531798531687,0.7437766899281325,0.7437766899281325,0.548968988241498,0.8255858466391205,0.5657799900955995,0.8457142857142858,0.14502529510961215,0.8080357142857143,0.3829787234042553,0.21311475409836064,0.1976127320954907,0.8033444816053512,0.826530612244898,0.2611111111111111,0.9850361197110423,0.16942148760330578,0.9497025419145484,0.590818363273453,0.86,0.905,0.36,0.26262626262626265,0.7412935323383084,0.6005,0.6885,0.47,0.9545,0.205,0.878,0.6628992,0.57509995,672876288,18167659776,324.09363436698914,102220
27,0.7632538277262785,0.7178680217575089,0.7632538277262785,0.5562314027526823,0.7852457603160707,0.7632538277262785,0.6317877278384584,0.7632538277262785,0.7632538277262785,0.547127754916979,0.8264552870024395,0.5661014909446628,0.7775510204081633,0.14146341463414633,0.8063063063063063,0.3673469387755102,0.13653136531365315,0.30434782608695654,0.8329764453961456,0.790808999521302,0.27807486631016043,0.9931434599156118,0.1744186046511628,0.9625638116846285,0.7604790419161677,0.87,0.895,0.36,0.37373737373737376,0.4527363184079602,0.5835,0.826,0.52,0.9415,0.15,0.8485,0.6389438,0.56189156,672876288,18840536064,325.82082891464233,102220
28,0.7430475992084158,0.6964960899712741,0.7430475992084158,0.5524868938994346,0.7727222788686404,0.7430475992084158,0.6395520760830217,0.7430475992084158,0.7430475992084158,0.5507803471819516,0.8320109439570019,0.5875317070107543,0.7514677103718199,0.1199442119944212,0.763265306122449,0.5035971223021583,0.12727272727272726,0.25357873210633947,0.8462770216172938,0.819634703196347,0.31343283582089554,0.9810838445807771,0.16791044776119404,0.9618995030369961,0.7664670658682635,0.86,0.935,0.35,0.42424242424242425,0.6169154228855721,0.5285,0.718,0.42,0.9595,0.225,0.871,0.5953676,0.56283736,672876288,19513412352,320.58421897888184,102220
29,0.7556504530778044,0.7101047315451277,0.7556504530778044,0.5534386773498857,0.7792451707616254,0.7556504530778044,0.643874709310461,0.7556504530778044,0.7556504530778044,0.5531903347835446,0.8319287580767827,0.567731578772877,0.7430167597765364,0.14590163934426228,0.8271028037383178,0.463768115942029,0.11283185840707964,0.27320954907161804,0.8798701298701299,0.8094725511302476,0.28350515463917525,0.9865563598759048,0.18333333333333332,0.9297157622739018,0.7964071856287425,0.89,0.885,0.32,0.5151515151515151,0.5124378109452736,0.542,0.752,0.55,0.954,0.11,0.8995,0.610564,0.5413954,672876288,20186288640,324.51940655708313,102220
30,0.7573169461514425,0.7107410915971049,0.7573169461514425,0.5499471899707737,0.7784636434824173,0.7573169461514425,0.6226888660866117,0.7573169461514425,0.7573169461514425,0.5495436019519052,0.8206697689140028,0.5404786049889806,0.7229601518026565,0.13292117465224113,0.8269230769230769,0.36548223350253806,0.1343669250645995,0.305019305019305,0.8401162790697675,0.7809798270893372,0.3728813559322034,0.9791560752414845,0.17475728155339806,0.9589595375722544,0.7604790419161677,0.86,0.86,0.36,0.5252525252525253,0.39303482587064675,0.578,0.813,0.44,0.963,0.09,0.8295,0.67939866,0.5997645,672876288,20859164928,317.4789845943451,102220
31,0.7633579835433809,0.718951329383757,0.7633579835433809,0.5601916901931658,0.7860341708513807,0.7633579835433809,0.6459428971470597,0.7633579835433809,0.7633579835433809,0.55507517892914,0.8375725908718407,0.5845180257445656,0.7329650092081031,0.1352154531946508,0.8262910798122066,0.40476190476190477,0.1413427561837456,0.2864864864864865,0.8839506172839506,0.8063725490196079,0.271356783919598,0.9901656314699793,0.22727272727272727,0.9547211485367201,0.7944111776447106,0.91,0.88,0.34,0.40404040404040403,0.527363184079602,0.537,0.8225,0.54,0.9565,0.175,0.8645,0.7054012,0.56287766,672876288,21532041216,317.7015697956085,102220
32,0.7618998021039475,0.7166431567572592,0.7618998021039475,0.5569327095474276,0.7840712940202269,0.7618998021039475,0.6288777208510764,0.7618998021039475,0.7618998021039475,0.5513097350599155,0.8267663125002893,0.5624283494425691,0.7264150943396226,0.13741721854304637,0.8207547169811321,0.4533333333333333,0.19444444444444445,0.2543689320388349,0.8364153627311522,0.8086642599277978,0.28125,0.9787018255578094,0.16037735849056603,0.9635742743312464,0.7684630738522954,0.83,0.87,0.34,0.2828282828282828,0.6517412935323383,0.588,0.784,0.45,0.965,0.17,0.8465,0.684191,0.5564828,672876288,22204917504,333.04555916786194,102220
33,0.7494011040516613,0.7041633200417747,0.7494011040516613,0.5613991085627617,0.7773701240111502,0.7494011040516613,0.6555850211231389,0.7494011040516613,0.7494011040516613,0.5554909320750199,0.8400962391695139,0.6001507497987831,0.77431906614786,0.14356435643564355,0.8008849557522124,0.39823008849557523,0.15073529411764705,0.1986013986013986,0.8990901571546733,0.8316953316953317,0.3484848484848485,0.9836065573770492,0.20454545454545456,0.9321336760925449,0.7944111776447106,0.87,0.905,0.45,0.41414141414141414,0.7064676616915423,0.5435,0.677,0.46,0.96,0.18,0.9065,0.6675224,0.55382156,672876288,22877793792,322.0249228477478,102220
34,0.7078429330278097,0.6585220892325482,0.7078429330278097,0.5219674837718988,0.7464372309013056,0.7078429330278097,0.6234904259775338,0.7078429330278097,0.7078429330278097,0.5278148619102331,0.834345141793307,0.5579590152016747,0.6683250414593698,0.135258358662614,0.7792792792792793,0.3582089552238806,0.15483870967741936,0.15566502463054188,0.8897126969416126,0.8136222910216718,0.25668449197860965,0.9926393270241851,0.16034985422740525,0.9691943127962085,0.8043912175648703,0.89,0.865,0.24,0.24242424242424243,0.7860696517412935,0.48,0.657,0.48,0.944,0.275,0.818,0.6703767,0.6924329,672876288,23550670080,331.52473545074463,102220
35,0.7641912300802,0.7197477585114832,0.7641912300802,0.5621610024488911,0.7908588074509358,0.7641912300802,0.6382845418765967,0.7641912300802,0.7641912300802,0.5579914811563721,0.8391234303250084,0.5731795075988033,0.863517060367454,0.23255813953488372,0.8238095238095238,0.4188034188034188,0.1642512077294686,0.17406542056074767,0.8692449355432781,0.8181818181818182,0.2231404958677686,0.9836817950025497,0.17391304347826086,0.9507309149972929,0.656686626746507,0.7,0.865,0.49,0.3434343434343434,0.7412935323383084,0.708,0.6525,0.54,0.9645,0.12,0.878,0.61557853,0.5379106,672876288,24223546368,321.2815628051758,102220
