param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_fallow,precision_misc.,precision_protein_crops,precision_rapeseed,recall_fallow,recall_misc.,recall_protein_crops,recall_rapeseed
1.25,0.5018670767532185,0.33629129520869744,0.5018670767532185,0.433833215925412,0.4335964210265709,0.5018670767532185,0.5023259493670886,0.5018670767532185,0.5018670767532185,0.5234577473474994,0.5232209353819206,0.34900330157129444,0.5172001865262233,0.4643404940857943,0.6068531468531468,0.5054371619248331,0.30287974683544305,0.772120253164557,0.24531645569620256,0.6889873417721519
1.5,0.5389030184736106,0.3849137293431862,0.5389030184736106,0.5138368148740693,0.5139457366920636,0.5389030184736106,0.5385522151898734,0.5389030184736106,0.5389030184736106,0.5461339389886517,0.5461852222565471,0.4122820038367756,0.43089755813337566,0.5125930400567077,0.513358238956238,0.7276869188082855,0.44424050632911394,0.5718354430379746,0.5475949367088608,0.5905379746835443
2.0,0.5007294808856292,0.3348761107542753,0.5007294808856292,0.42521920890747433,0.4248088775143361,0.5007294808856292,0.5015981012658227,0.5007294808856292,0.5007294808856292,0.5008757331048319,0.5007670674115035,0.23717127241009245,0.4729093646261145,0.45347220233834407,0.40744310459081257,0.6696782608640567,0.6344620253164557,0.34335443037974683,0.4613607594936709,0.5672151898734177
3.0,0.5132174050196171,0.3503686669076672,0.5132174050196171,0.47413792632164126,0.4745882480492873,0.5132174050196171,0.5122231012658227,0.5132174050196171,0.5132174050196171,0.5841781574435334,0.5838763101677646,0.4258101127084081,0.5393863163912898,0.6091847359309217,0.5251707551707552,0.662970822281167,0.5334810126582278,0.40873417721518984,0.5742721518987343,0.5324050632911392
4.0,0.5030855069892155,0.33760238125367553,0.5030855069892155,0.4356695043568437,0.43575211931936497,0.5030855069892155,0.5032594936708861,0.5030855069892155,0.5030855069892155,0.46175927208785233,0.4620838800639633,0.15991977421677994,0.47560102698482876,0.3624630541871921,0.4376552795031056,0.5713177276762826,0.7440189873417722,0.1531012658227848,0.3315506329113924,0.784367088607595
