param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_wheat,recall_corn,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables
1.25,0.7090157103573739,0.6535721550888071,0.7090157103573739,0.5001768206251553,0.7312928719013434,0.7090157103573739,0.5353770661157025,0.7090157103573739,0.7090157103573739,0.5522967674619056,0.788592760213556,0.43997905916718716,0.861083576309602,0.935166385472588,0.1356991346785934,0.3731509625126646,0.09769206789378235,0.25560986402375346,0.8367521172296499,0.44124429758780154,0.915714358888633,0.6708549100219879,0.7412500000000001,0.835,0.2166666666666667,0.13333333333333333,0.5833333333333334,0.31499999999999995,0.4216666666666667,0.43918732782369146,0.9400000000000001,0.7283333333333333
1.5,0.6676310817608079,0.6037173336680277,0.6676310817608079,0.4612464458853765,0.6777211419296184,0.6676310817608079,0.4962865013774104,0.6676310817608079,0.6676310817608079,0.5129585226236915,0.7546858088408339,0.39169928202972776,0.7738455494707799,0.9137429395404213,0.10826914375217545,0.1931687919923214,0.09184004401395705,0.25102700391006844,0.8016705294673011,0.38782275528902216,0.9109483221978696,0.6972501466029992,0.7166666666666666,0.7366666666666666,0.27083333333333337,0.17500000000000002,0.4333333333333334,0.18833333333333332,0.5083333333333333,0.40286501377410466,0.9008333333333333,0.6299999999999999
2.0,0.6865443698418623,0.6247334014327649,0.6865443698418623,0.46708848658987884,0.6966047139633267,0.6865443698418623,0.508883953168044,0.6865443698418623,0.6865443698418623,0.5021993005588017,0.7394609770408318,0.3159235500815315,0.7728861012705897,0.8989781772675725,0.14101627647124312,0.2482758620689655,0.08915155154243098,0.19126052597486723,0.7877901803942463,0.37612757357584947,0.8973111656684185,0.6191955913538338,0.7625,0.7541666666666667,0.175,0.13333333333333333,0.5833333333333333,0.18166666666666664,0.49916666666666665,0.3392561983471074,0.9204166666666665,0.74
3.0,0.6715732615466045,0.6099648124766885,0.6715732615466046,0.45919817016686454,0.6899914493771937,0.6715732615466045,0.49780991735537183,0.6715732615466045,0.6715732615466045,0.5015440670219292,0.7545119587642877,0.3113405707776235,0.8463843471819248,0.9416652414673523,0.1339944790223036,0.25105263157894736,0.06493595513397493,0.2204561403508772,0.8191984231865053,0.34949659396726734,0.8551304575028362,0.5331264008273027,0.6825,0.7583333333333334,0.19166666666666668,0.13333333333333333,0.5083333333333334,0.2316666666666667,0.445,0.3347658402203857,0.9458333333333332,0.7466666666666667
4.0,0.6518323054300982,0.5905137414332821,0.6518323054300982,0.45029698758394804,0.6722063161314221,0.6518323054300982,0.50491391184573,0.6518323054300982,0.6518323054300982,0.49945193516890224,0.7552300908728347,0.3728865697070384,0.8209707747214123,0.9225426298053842,0.12538306411257233,0.19,0.08677274274508709,0.24965844793055963,0.8285112937468538,0.33872317325782053,0.8956860872763392,0.5362711380929921,0.6691666666666667,0.7220833333333333,0.225,0.08333333333333333,0.6416666666666667,0.2816666666666667,0.3341666666666666,0.4299724517906336,0.9204166666666665,0.7416666666666667
