epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fallow,precision_misc.,precision_orchards,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_barley,recall_wheat,recall_fallow,recall_misc.,recall_orchards,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
21,0.6275,0.5639044087425079,0.6275,0.4944239643267687,0.677347415492175,0.6275,0.5512777777777778,0.6275,0.6275,0.5942478771982187,0.8351521538485667,0.388058270296966,0.49074074074074076,0.9803560466543892,0.1702127659574468,0.6388888888888888,0.07954022988505748,0.8832599118942731,0.2972972972972973,0.8926605504587156,0.9152744630071599,0.53,0.7985,0.04,0.092,0.865,0.401,0.495,0.973,0.767,1.1068307,1.2095631,154862784,3406981248,85.61653137207031,102025
22,0.6472222222222223,0.5858892579836557,0.6472222222222223,0.531060222769751,0.6928270982992458,0.6472222222222223,0.5911666666666666,0.6472222222222223,0.6472222222222223,0.5836802663286201,0.8337758843577051,0.504290875159857,0.5,0.9535752401280683,0.10655737704918032,0.45614035087719296,0.09362662154540327,0.9109947643979057,0.34536082474226804,0.9854910714285714,0.9013761467889908,0.52,0.8935,0.13,0.26,0.83,0.348,0.67,0.883,0.786,1.1884775,1.1237887,154862784,3561844032,87.44843673706055,102025
23,0.6313888888888889,0.5706977778676425,0.6313888888888889,0.5230040879387823,0.6734646988100097,0.6313888888888889,0.5978888888888889,0.6313888888888889,0.6313888888888889,0.5935100910264148,0.8407140684337413,0.47856842592526777,0.5094339622641509,0.9690778575372723,0.15126050420168066,0.5069767441860465,0.08657156910969012,0.9069020866773676,0.3277310924369748,0.9817204301075269,0.9019165727170236,0.54,0.8775,0.09,0.218,0.88,0.2825,0.78,0.913,0.8,1.0649319,1.089084,154862784,3716706816,83.70834350585938,102025
24,0.6443055555555556,0.5835302089215132,0.6443055555555556,0.5136834763076914,0.6833756985320781,0.6443055555555556,0.6174999999999999,0.6443055555555556,0.6443055555555556,0.5485088541390899,0.8254748022060273,0.5677171072256734,0.23745819397993312,0.952819956616052,0.0814663951120163,0.4693140794223827,0.153954802259887,0.9034013605442177,0.2658450704225352,0.9575328614762386,0.9147869674185464,0.71,0.8785,0.4,0.26,0.545,0.332,0.755,0.947,0.73,1.060524,1.0774608,154862784,3871569600,83.69203305244446,102025
25,0.6855555555555556,0.6267166185391366,0.6855555555555556,0.5511324976393358,0.7256639514758947,0.6855555555555556,0.6259444444444445,0.6855555555555556,0.6855555555555556,0.5667049996917891,0.8256661721398222,0.5922770415262659,0.3333333333333333,0.9622340425531914,0.09816612729234088,0.4112903225806452,0.17118402282453637,0.8832188420019627,0.3498452012383901,0.9595141700404858,0.9315589353612167,0.67,0.9045,0.455,0.306,0.6,0.45,0.565,0.948,0.735,1.0577645,1.0557412,154862784,4026432384,81.53976464271545,102025
26,0.6041666666666666,0.5431288991009524,0.6041666666666666,0.5132342930775118,0.6526292017961618,0.6041666666666666,0.5896111111111112,0.6041666666666666,0.6041666666666666,0.580138530943981,0.8408174904207428,0.5329559832573663,0.5098039215686274,0.9791914387633769,0.0794392523364486,0.4227941176470588,0.10818933132982719,0.9182156133828996,0.3055555555555556,0.9907727797001153,0.9072847682119205,0.52,0.8235,0.425,0.23,0.72,0.247,0.66,0.859,0.822,1.0211338,1.0888062,154862784,4181295168,83.39035511016846,102025
27,0.6383333333333333,0.5767392614699713,0.6383333333333333,0.5103491997245656,0.6915005323241175,0.6383333333333333,0.6075555555555554,0.6383333333333333,0.6383333333333333,0.5612138643157503,0.8362507351490269,0.5570295363612509,0.29743589743589743,0.9786845310596833,0.10983981693363844,0.5057471264367817,0.12776176753121998,0.8939393939393939,0.23987034035656402,0.9466800804828974,0.950965824665676,0.58,0.8035,0.48,0.176,0.665,0.4425,0.74,0.941,0.64,1.0177673,1.1415254,154862784,4336157952,88.50667977333069,102025
28,0.6670833333333334,0.6081759421336185,0.6670833333333334,0.5402328909243956,0.6940677446460884,0.6670833333333334,0.6153888888888889,0.6670833333333334,0.6670833333333334,0.5802342408823771,0.8284921274554969,0.5455052449336038,0.29596412556053814,0.9544973544973545,0.09010600706713781,0.41875,0.11797307996832937,0.9259818731117825,0.6190476190476191,0.9812889812889813,0.8184991273996509,0.66,0.902,0.255,0.268,0.745,0.3065,0.52,0.944,0.938,0.98299813,1.0191745,154862784,4491020736,87.48171305656433,102025
29,0.6926388888888889,0.6358433817546875,0.6926388888888889,0.5682427838892257,0.7227327873317644,0.6926388888888889,0.6446111111111111,0.6926388888888889,0.6926388888888889,0.5837654225220356,0.8298972488324475,0.5973209841556627,0.4117647058823529,0.9577101598762249,0.11129296235679215,0.40852130325814534,0.13996138996138996,0.9056152927120669,0.4576271186440678,0.955044955044955,0.9063509149623251,0.63,0.9285,0.34,0.326,0.725,0.379,0.675,0.956,0.842,1.184458,1.004122,154862784,4645883520,85.1615469455719,102025
30,0.67,0.6111991163616282,0.67,0.549974791778836,0.6979429529818639,0.67,0.6341666666666668,0.67,0.67,0.5789043845634343,0.8276252214495586,0.5814021755998927,0.40963855421686746,0.9532282663955262,0.10059171597633136,0.4360655737704918,0.1390532544378698,0.9093525179856116,0.41924398625429554,0.9314009661835749,0.9115646258503401,0.68,0.9375,0.425,0.266,0.705,0.316,0.61,0.964,0.804,0.87825537,1.0240167,154862784,4800746304,85.07455253601074,102025
