epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_fodder,precision_misc.,precision_orchards,precision_protein_crops,precision_vegetables,recall_wheat,recall_fodder,recall_misc.,recall_orchards,recall_protein_crops,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
0,0.1410105757931845,0.01689666629923603,0.1410105757931845,0.08113939316440949,0.07192437363648954,0.1410105757931845,0.19187574346256983,0.1410105757931845,0.1410105757931845,0.09837935829065243,0.12054853702179098,0.0,0.0,0.3333333333333333,0.1308411214953271,0.0,0.0,0.12610169491525425,0.0,0.07984031936127745,0.1414141414141414,0.0,0.0,0.93,2.0980303,1.794434,80098560,80098560,159.6111352443695,101830
1,0.11750881316098707,0.0,0.11750881316098707,0.03505082369435682,0.024712684155833244,0.11750881316098707,0.16666666666666666,0.11750881316098707,0.11750881316098707,0.019584802193497845,0.01380832117050377,0.0,0.0,0.0,0.0,0.0,0.0,0.11750881316098707,0.0,0.0,0.0,0.0,0.0,1.0,1.7950839,1.7987345,80098560,160197120,38.88573455810547,101830
2,0.058166862514688604,0.0,0.058166862514688604,0.018323153803442533,0.0063948022087220125,0.058166862514688604,0.16666666666666666,0.058166862514688604,0.058166862514688604,0.009694477085781434,0.003383383894802686,0.0,0.0,0.0,0.058166862514688604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7977535,1.8159616,80098560,240295680,40.37948775291443,101830
3,0.058166862514688604,0.0,0.058166862514688604,0.018323153803442533,0.0063948022087220125,0.058166862514688604,0.16666666666666666,0.058166862514688604,0.058166862514688604,0.009694477085781434,0.003383383894802686,0.0,0.0,0.0,0.058166862514688604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7878515,1.8323376,80098560,320394240,39.356690645217896,101830
4,0.154524089306698,0.0799087564230776,0.154524089306698,0.10290532712527596,0.07609372547324288,0.154524089306698,0.2849695054335773,0.154524089306698,0.154524089306698,0.2161758683345629,0.31521520300895545,0.0,0.0,0.9473684210526315,0.07992733878292461,0.0,0.0,0.2697594501718213,0.0,0.03592814371257485,0.8888888888888888,0.0,0.0,0.785,1.7901295,1.780291,80098560,400492800,38.76746439933777,101830
5,0.2796709753231492,0.17541594696174878,0.2796709753231492,0.23476763339361414,0.24052238270971232,0.2796709753231492,0.3463909765272711,0.2796709753231492,0.2796709753231492,0.2526473369111373,0.31889539434965264,0.0,0.1937046004842615,0.8341463414634146,0.11666666666666667,0.09473684210526316,0.0,0.2766295707472178,0.39800995024875624,0.3413173652694611,0.42424242424242425,0.04477611940298507,0.0,0.87,1.7685372,1.6329701,80098560,480591360,39.162790060043335,101830
6,0.2779083431257344,0.18014032510491473,0.2779083431257344,0.265713544240158,0.24210425579505404,0.2779083431257344,0.3640351344649762,0.2779083431257344,0.2779083431257344,0.37271158325764503,0.48608480036355084,0.24580836517302665,0.2716049382716049,0.8854166666666666,0.06887052341597796,0.23633156966490299,0.4,0.37404580152671757,0.3283582089552239,0.16966067864271456,0.25252525252525254,0.6666666666666666,0.032,0.735,1.6332314,1.5277412,80098560,560689920,39.52502799034119,101830
7,0.3683901292596945,0.25983325667298973,0.3683901292596945,0.3415268014642973,0.35371996785434767,0.3683901292596945,0.42299624405643704,0.3683901292596945,0.3683901292596945,0.4142709520620051,0.5255004486401633,0.35055359703751715,0.3835616438356164,0.8235294117647058,0.1518987341772152,0.2899786780383795,0.546875,0.2897822445561139,0.27860696517412936,0.33532934131736525,0.24242424242424243,0.6766169154228856,0.14,0.865,1.5123758,1.3791153,80098560,640788480,38.54404616355896,101830
8,0.46415981198589895,0.35421594115892363,0.46415981198589895,0.4322013159996239,0.47402097896747236,0.46415981198589895,0.4821500811132145,0.46415981198589895,0.46415981198589895,0.4645955964707292,0.5725230145826229,0.4554732983162966,0.42857142857142855,0.7777777777777778,0.22941176470588234,0.35555555555555557,0.683982683982684,0.31227436823104693,0.40298507462686567,0.5169660678642715,0.3939393939393939,0.39800995024875624,0.316,0.865,1.3401648,1.2482564,80098560,720887040,38.7290985584259,101830
9,0.4289071680376028,0.3239200397226767,0.4289071680376028,0.4130520922021215,0.4275732238676756,0.4289071680376028,0.49016801358838186,0.4289071680376028,0.4289071680376028,0.456940563057765,0.5678897724230535,0.45046449422051343,0.4144736842105263,0.8514851485148515,0.23076923076923078,0.3026315789473684,0.6150442477876106,0.3272394881170018,0.6268656716417911,0.34331337325349304,0.45454545454545453,0.34328358208955223,0.278,0.895,1.2366983,1.2581989,80098560,800985600,39.696475982666016,101830
