epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_fodder,precision_orchards,precision_protein_crops,precision_temp._meadows,precision_vegetables,recall_fodder,recall_orchards,recall_protein_crops,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.6546879221831937,0.5024409948701711,0.6546879221831937,0.4950185497122172,0.7014997106286953,0.6546879221831937,0.6433042957042957,0.6546879221831937,0.6546879221831937,0.5028528870026119,0.7972921586354359,0.6275645735561876,0.43094841930116473,0.21660649819494585,0.14072847682119205,0.7531446540880503,0.9728363866077069,0.518,0.6,0.85,0.4785214785214785,0.77,0.87184775,0.9174363,218933440,2408267840,105.30985617637634,101765
11,0.6519859497433126,0.5000123767412922,0.6519859497433126,0.48412061935386747,0.7025782254827205,0.6519859497433126,0.6395867132867133,0.6519859497433126,0.6519859497433126,0.49829862061285546,0.796885193255624,0.6161415441092531,0.4833759590792839,0.1671018276762402,0.14381270903010032,0.7186311787072244,0.9785714285714285,0.378,0.64,0.86,0.5664335664335665,0.7535,0.83044094,0.9376818,218933440,2627201280,102.44926619529724,101765
12,0.5911915698459875,0.434779778010566,0.5911915698459875,0.4436940468920625,0.6571624573977602,0.5911915698459875,0.6292186813186813,0.5911915698459875,0.5911915698459875,0.49151008159873777,0.8017876050397181,0.5957892258431875,0.47665847665847666,0.13263525305410123,0.12205270457697642,0.7495395948434622,0.9766643788606726,0.388,0.76,0.88,0.4065934065934066,0.7115,0.8285033,0.9752734,218933440,2846134720,101.64083623886108,101765
13,0.687111591461767,0.5386748672216013,0.687111591461767,0.5145379289751306,0.7206081213842925,0.687111591461767,0.6634088911088911,0.687111591461767,0.687111591461767,0.5110907632596584,0.8009411501727608,0.6440962858474832,0.4187779433681073,0.182370820668693,0.21588089330024815,0.7625418060200669,0.9758823529411764,0.562,0.6,0.87,0.45554445554445555,0.8295,0.8356462,0.811656,218933440,3065068160,106.03916788101196,101765
14,0.6176708997568224,0.4622065887283161,0.6176708997568224,0.46108815647806356,0.6736340545560022,0.6176708997568224,0.6383206793206794,0.6176708997568224,0.6176708997568224,0.49293454703203815,0.80224407518219,0.610372723010358,0.42988929889298894,0.15777262180974477,0.1323529411764706,0.7649325626204239,0.9797253106605625,0.466,0.68,0.9,0.3966033966033966,0.749,0.7949598,0.9567539,218933440,3284001600,108.18928670883179,101765
15,0.6444204269116455,0.4914547343471838,0.6444204269116455,0.47587925434466455,0.6900369774643365,0.6444204269116455,0.6541280719280719,0.6444204269116455,0.6444204269116455,0.5071987552202755,0.8142628229457872,0.6245730388244519,0.45068027210884354,0.1524390243902439,0.15543071161048688,0.7982261640798226,0.9792176039119804,0.53,0.75,0.83,0.3596403596403596,0.801,0.7883716,0.9076495,218933440,3502935040,112.14291620254517,101765
16,0.6765738989462308,0.5310928388330458,0.6765738989462308,0.5118079351289003,0.7209166591218499,0.6765738989462308,0.6638931068931069,0.6765738989462308,0.6765738989462308,0.512214264051106,0.8085681717180886,0.6513890839082043,0.45266781411359724,0.1897590361445783,0.16898608349900596,0.7697841726618705,0.979874213836478,0.526,0.63,0.85,0.5344655344655345,0.779,0.77880776,0.8971985,218933440,3721868480,111.29245376586914,101765
17,0.6676573898946231,0.5231640780525881,0.6676573898946231,0.507326722255236,0.7184630169394113,0.6676573898946231,0.6668853146853146,0.6676573898946231,0.6676573898946231,0.5162267601598957,0.8140200265332754,0.6482233834768883,0.4989293361884368,0.19003115264797507,0.1492776886035313,0.7572559366754618,0.9856396866840731,0.466,0.61,0.93,0.5734265734265734,0.755,0.75563526,0.91470224,218933440,3940801920,108.34726548194885,101765
18,0.6906241556336126,0.5472771750464085,0.6906241556336126,0.5178252529404785,0.7322103633416465,0.6906241556336126,0.6655753246753248,0.6906241556336126,0.6906241556336126,0.5169720972264579,0.8080232339435601,0.6445684922123565,0.49292452830188677,0.20469798657718122,0.16666666666666666,0.734982332155477,0.9855889724310777,0.418,0.61,0.89,0.6233766233766234,0.7865,0.7606924,0.8513877,218933440,4159735360,109.31322240829468,101765
19,0.7049446095649824,0.5632362533971782,0.7049446095649824,0.52787248153269,0.7408187238223002,0.7049446095649824,0.6803989010989011,0.7049446095649824,0.7049446095649824,0.5277726914613832,0.818719312772333,0.6605169025199876,0.4694244604316547,0.2012987012987013,0.19077568134171907,0.7993680884676145,0.9779965257672264,0.522,0.62,0.91,0.5054945054945055,0.8445,0.8307698,0.7830784,218933440,4378668800,106.70621490478516,101765
