epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_corn,precision_orchards,precision_cereals,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_corn,recall_orchards,recall_cereals,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
0,0.4163310651298431,0.29953733660866066,0.4163310651298431,0.24850066923491648,0.3928658133524294,0.4163310651298431,0.29027287526997103,0.4163310651298431,0.4163310651298431,0.2926305268375917,0.4688462655313142,0.15290944646362783,0.027932960893854747,0.23333333333333334,0.016905071521456438,0.5425685425685426,0.10283315844700944,0.3,0.733502538071066,0.3839686098654709,0.1,0.007,0.13,0.188,0.196,0.15030060120240482,0.8665667166416792,0.6843156843156843,2.4276347,1.7303873,384482304,384482304,770.7634100914001,101960
1,0.5439522288571031,0.45991865190620085,0.5439522288571031,0.4287806207588548,0.5635992379987316,0.5439522288571031,0.5040610152583533,0.5439522288571031,0.5439522288571031,0.4440058201760285,0.6561073733164294,0.45606323708144436,0.07197943444730077,0.5110876451953538,0.06550218340611354,0.7750952986022872,0.20652173913043478,0.47218934911242605,0.8595988538681948,0.5900720576461169,0.28,0.484,0.45,0.305,0.228,0.7995991983967936,0.7496251874062968,0.7362637362637363,1.8310256,1.3248459,384482304,768964608,197.7628116607666,101960
2,0.6054714622969032,0.5348679099584472,0.6054714622969032,0.5152492896945873,0.6343704718911947,0.6054714622969032,0.5975978743892909,0.6054714622969032,0.6054714622969032,0.5363232018905743,0.7477014201122554,0.5483518652974566,0.17886178861788618,0.7853932584269663,0.08233731739707835,0.8676293622141997,0.21415607985480944,0.6345381526104418,0.8845161290322581,0.6431535269709544,0.22,0.699,0.62,0.3605,0.472,0.9498997995991983,0.6851574212893553,0.7742257742257742,1.4358305,1.1140337,384482304,1153446912,193.57718348503113,101960
3,0.6910151367865575,0.630635549904639,0.6910151367865575,0.5911873816410624,0.7224232413752053,0.6910151367865575,0.6907799095542684,0.6910151367865575,0.6910151367865575,0.5934627285329015,0.7900515724105938,0.6668442551134989,0.11320754716981132,0.8095238095238095,0.10829103214890017,0.8233082706766918,0.38613861386138615,0.8211805555555556,0.9202947086403215,0.7657572906867357,0.6,0.901,0.64,0.5475,0.39,0.9478957915831663,0.6866566716641679,0.8131868131868132,1.1738373,0.855893,384482304,1537929216,202.66943955421448,101960
4,0.6971253992501042,0.6407198906552195,0.6971253992501042,0.632777885433532,0.741847126227596,0.6971253992501042,0.7133989644997476,0.6971253992501042,0.6971253992501042,0.64863209301597,0.8346815244885057,0.7007141733207962,0.30857142857142855,0.9254859611231101,0.0697211155378486,0.9112,0.38461538461538464,0.9278557114228457,0.90625,0.7553571428571428,0.54,0.857,0.7,0.5695,0.63,0.9278557114228457,0.6376811594202898,0.8451548451548452,0.95954037,0.84585404,384482304,1922411520,194.0049524307251,101960
5,0.6799055686710179,0.6237665848894989,0.6799055686710179,0.6181786103894776,0.7251520355771839,0.6799055686710179,0.7505365081368753,0.6799055686710179,0.6799055686710179,0.6396272767600051,0.8375254339638158,0.7340357757039147,0.1475095785440613,0.9430979978925185,0.0863157894736842,0.8415770609318997,0.4329004329004329,0.9244186046511628,0.960710944808232,0.7804878048780488,0.77,0.895,0.82,0.587,0.6,0.9559118236472945,0.5132433783108445,0.8631368631368631,0.8223527,0.80257237,384482304,2306893824,199.97329950332642,101960
6,0.70615192334398,0.6517889215961781,0.70615192334398,0.6419036524368488,0.7514637738088474,0.70615192334398,0.7518415268524599,0.70615192334398,0.70615192334398,0.6561976244893488,0.8476566183552934,0.7438519967833465,0.23809523809523808,0.9705882352941176,0.08370044052863436,0.8837209302325582,0.3894849785407725,0.9338677354709419,0.9211495946941783,0.8289738430583501,0.7,0.858,0.76,0.589,0.726,0.9338677354709419,0.624687656171914,0.8231768231768232,0.78257424,0.75014144,384482304,2691376128,196.12736988067627,101960
7,0.7429523677267046,0.692187338562934,0.7429523677267046,0.6637839578716748,0.7786669422506708,0.7429523677267046,0.7588470008213222,0.7429523677267046,0.7429523677267046,0.6665365615230066,0.8546535295995163,0.7497567051279416,0.2831050228310502,0.9443882709807887,0.10027855153203342,0.8684047175667288,0.3925845147219193,0.923828125,0.9560185185185185,0.8636847710330139,0.62,0.934,0.72,0.6995,0.72,0.9478957915831663,0.6191904047976012,0.8101898101898102,0.7897032,0.7025511,384482304,3075858432,195.84070873260498,101960
8,0.7100402721844188,0.6559859008949769,0.7100402721844189,0.6384638633064353,0.7621760950717144,0.7100402721844188,0.7640975304328901,0.7100402721844188,0.7100402721844188,0.6635865748524733,0.856901644947695,0.7535255732360728,0.10859188544152745,0.9726962457337884,0.1141552511415525,0.8392857142857143,0.5173611111111112,0.9478957915831663,0.9548104956268222,0.8538961038961039,0.91,0.855,0.75,0.611,0.596,0.9478957915831663,0.6546726636681659,0.7882117882117882,0.7197449,0.74448335,384482304,3460340736,196.0853910446167,101960
9,0.7610054159144564,0.713397654651431,0.7610054159144563,0.6735198742314927,0.7888315262304854,0.7610054159144564,0.783582458847841,0.7610054159144564,0.7610054159144564,0.6650312131774467,0.857204902249397,0.7739218230448085,0.24213836477987422,0.9387550200803213,0.11956521739130435,0.9062715368711234,0.4445859872611465,0.9372549019607843,0.9618705035971223,0.7698081734778982,0.77,0.935,0.66,0.6575,0.698,0.9579158316633266,0.6681659170414792,0.922077922077922,0.6746076,0.65383714,384482304,3844823040,190.49495387077332,101960
10,0.7623941119288987,0.7138252638489273,0.7623941119288988,0.6712949063221871,0.7948005376219064,0.7623941119288987,0.7760179363849263,0.7623941119288987,0.7623941119288987,0.6710562643211258,0.8561564934401598,0.7673552165135424,0.19158878504672897,0.9338677354709419,0.11091549295774648,0.8601485148514851,0.5077399380804953,0.9746835443037974,0.9492350486787204,0.8402710551790901,0.82,0.932,0.63,0.695,0.656,0.9258517034068137,0.6821589205397302,0.8671328671328671,0.66137516,0.65396005,384482304,4229305344,200.69718956947327,101960
