epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,recall_barley,recall_wheat,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.36742268041237114,0.3106903496509976,0.36742268041237114,0.3335831696858396,0.4244376905919882,0.36742268041237114,0.41113636363636363,0.36742268041237114,0.36742268041237114,0.4384523992579684,0.6454927788226053,0.37294147845384634,0.8429752066115702,0.5756457564575646,0.6955074875207987,0.03145235892691952,0.7590027700831025,0.15013774104683195,0.06081708449396472,0.06673842841765339,0.2896281800391389,0.7681518151815182,0.5829195630585898,0.357,0.312,0.209,0.34,0.274,0.545,0.655,0.31,0.296,0.931,0.2935,1.6508477,1.6851695,202928512,2232213632,126.87663769721985,102155
11,0.45144329896907215,0.38886586561459513,0.45144329896907215,0.3790745662343951,0.5099258558954555,0.45144329896907215,0.4311363636363637,0.45144329896907215,0.45144329896907215,0.46290135625771406,0.666992471379731,0.36592882343213845,0.8799019607843137,0.7183673469387755,0.6718562874251497,0.02531645569620253,0.7292682926829268,0.10375099760574621,0.06866002214839424,0.06735751295336788,0.3544973544973545,0.8957528957528957,0.5771857923497268,0.5385,0.352,0.2805,0.12,0.299,0.65,0.62,0.13,0.402,0.928,0.4225,1.5236411,1.608465,202928512,2435142144,121.71494150161743,102155
12,0.4781443298969072,0.4017583660062234,0.4781443298969072,0.3677699732648297,0.49154743083055746,0.4781443298969072,0.4193636363636364,0.4781443298969072,0.4781443298969072,0.460370135770766,0.6462316334782604,0.33094861019558547,0.9676409185803758,0.8313953488372093,0.46965072906069855,0.07142857142857142,0.7575757575757576,0.11926605504587157,0.09973753280839895,0.08163265306122448,0.23833097595473834,0.8206713780918727,0.6067415730337079,0.4635,0.286,0.6925,0.14,0.225,0.52,0.38,0.06,0.674,0.929,0.243,1.603261,1.649915,202928512,2638070656,121.92424988746643,102155
13,0.5442268041237114,0.47799566656928616,0.5442268041237114,0.4215603292884213,0.5800866409955805,0.5442268041237114,0.469,0.5442268041237114,0.5442268041237114,0.48272895284986,0.6757777075484852,0.382281458728649,0.9424157303370787,0.8620689655172413,0.6173969914977109,0.052941176470588235,0.6594827586206896,0.11145752143413874,0.12173913043478261,0.09905660377358491,0.3237051792828685,0.9282051282051282,0.5915492957746479,0.671,0.3,0.472,0.09,0.306,0.715,0.42,0.105,0.65,0.905,0.525,1.7778699,1.5605174,202928512,2840999168,121.80036091804504,102155
14,0.5022680412371134,0.44132302784700195,0.5022680412371134,0.42076910763106723,0.5570061547454064,0.5022680412371134,0.47368181818181815,0.5022680412371134,0.5022680412371134,0.48388713765228303,0.6916253146874477,0.3951446368533991,0.9676044330775788,0.7981651376146789,0.6853582554517134,0.031914893617021274,0.6762075134168157,0.08769864626250735,0.09958932238193019,0.11538461538461539,0.3663101604278075,0.9083820662768031,0.5861434702636419,0.5675,0.522,0.33,0.15,0.378,0.745,0.485,0.075,0.548,0.932,0.478,1.5115256,1.5397075,202928512,3043927680,132.24550437927246,102155
15,0.48649484536082477,0.42756758549929974,0.48649484536082477,0.41302886216305096,0.5474773914786147,0.48649484536082477,0.46672727272727277,0.48649484536082477,0.48649484536082477,0.48481427942596045,0.692749761636792,0.4000228188748841,0.925160370634355,0.7905604719764012,0.6789423984891407,0.025191675794085433,0.7107061503416856,0.10535259133389975,0.082425068119891,0.10967741935483871,0.3549848942598187,0.933933933933934,0.6160220994475138,0.649,0.536,0.3595,0.23,0.312,0.62,0.605,0.085,0.47,0.933,0.3345,1.3482907,1.5302843,202928512,3246856192,126.52253270149231,102155
16,0.5412371134020618,0.47673396652988487,0.5412371134020618,0.43081132488807833,0.5669178825866946,0.5412371134020618,0.4866818181818182,0.5412371134020618,0.5412371134020618,0.4985899699008298,0.6887913764902258,0.4365365441961326,0.8913043478260869,0.915929203539823,0.7563150074294205,0.03832335329341317,0.7041884816753927,0.12410256410256411,0.15397923875432526,0.13029315960912052,0.3694362017804154,0.8475770925110132,0.553041018387553,0.7995,0.414,0.2545,0.32,0.269,0.605,0.445,0.2,0.498,0.962,0.5865,1.406373,1.5305362,202928512,3449784704,123.90863561630249,102155
17,0.4485567010309278,0.3942348442835878,0.4485567010309278,0.39146001705532035,0.501832918976189,0.4485567010309278,0.463,0.4485567010309278,0.4485567010309278,0.45886645469188725,0.6876185242956115,0.36366283183252535,0.9733700642791552,0.5749279538904899,0.7097560975609756,0.024024024024024024,0.696652719665272,0.06698950766747377,0.10412926391382406,0.054989816700611,0.33229166666666665,0.9150390625,0.595360824742268,0.53,0.798,0.291,0.08,0.333,0.83,0.29,0.135,0.638,0.937,0.231,1.477177,1.5664861,202928512,3652713216,126.13764595985413,102155
18,0.5332989690721649,0.4744067133228722,0.5332989690721649,0.44942578477809736,0.5808768761910026,0.5332989690721649,0.5092727272727273,0.5332989690721649,0.5332989690721649,0.4924442652656698,0.690547374826064,0.44370350334883796,0.9294631710362048,0.7969543147208121,0.7140186915887851,0.04411764705882353,0.6855123674911661,0.11203633610900833,0.13421828908554573,0.07317073170731707,0.45098039215686275,0.919260700389105,0.5571542765787371,0.7445,0.628,0.382,0.09,0.388,0.74,0.455,0.375,0.506,0.945,0.3485,1.4854043,1.4687333,202928512,3855641728,122.45883440971375,102155
19,0.48896907216494845,0.4330648964769137,0.48896907216494845,0.43555717698328533,0.5401724112800654,0.48896907216494845,0.5057727272727273,0.48896907216494845,0.48896907216494845,0.4852751662742966,0.6794627859722588,0.4588623586121792,0.9505277044854882,0.7181467181467182,0.7185697808535179,0.0451505016722408,0.7,0.1259259259259259,0.1511627906976744,0.061048082117774176,0.4456140350877193,0.9451913133402275,0.4766899766899767,0.7205,0.744,0.3115,0.27,0.406,0.595,0.325,0.565,0.508,0.914,0.2045,1.4290998,1.4939404,202928512,4058570240,125.60206389427185,102155
