Metric,test_Highest GMean Epoch,val_Highest GMean Epoch,val_mean,val_std,val_min,val_25%,val_50%,val_75%,val_max
accuracy,0.620371184800774,0.6823034130205984,0.6302891440903824,0.07868581256324043,0.0151105096977898,0.6205833709216659,0.6497519170049617,0.6721545632235754,0.6974139227183882
kappa,0.5871274622811162,0.6442839006477885,0.5890871089048137,0.07931364898100478,0.0,0.5787097682404636,0.6094556104309313,0.63200284491318,0.6595667911744569
f1_micro,0.620371184800774,0.6823034130205984,0.6302891440903824,0.07868581256324043,0.0151105096977898,0.6205833709216659,0.6497519170049617,0.6721545632235754,0.6974139227183882
f1_macro,0.5865278992757459,0.5507910945669381,0.5077771806743726,0.07119937295668821,0.0022900893818467,0.5032715837159006,0.529509481078664,0.544645238149239,0.5684660594016302
f1_weighted,0.6294243909688162,0.7038595453569457,0.6448038657419451,0.0839705183615011,0.0004498574315716,0.6347649344100111,0.6674051856896348,0.6881489798964077,0.7121096897432659
recall_micro,0.620371184800774,0.6823034130205984,0.6302891440903824,0.07868581256324043,0.0151105096977898,0.6205833709216659,0.6497519170049617,0.6721545632235754,0.6974139227183882
recall_macro,0.6177773154971796,0.6657341913731122,0.6147295214869155,0.07013795243105134,0.0769230769230769,0.6006556640833336,0.6378437066186778,0.6480406994459808,0.6657341913731122
recall_weighted,0.620371184800774,0.6823034130205984,0.6302891440903824,0.07868581256324043,0.0151105096977898,0.6205833709216659,0.6497519170049617,0.6721545632235754,0.6974139227183882
precision_micro,0.620371184800774,0.6823034130205984,0.6302891440903824,0.07868581256324043,0.0151105096977898,0.6205833709216659,0.6497519170049617,0.6721545632235754,0.6974139227183882
precision_macro,0.5964755871940306,0.5565430413212229,0.5339453409600314,0.06363010642643425,0.0011623468998299,0.53498770648704,0.5516995404699946,0.5573730051291522,0.5837792193841059
precision_weighted,0.6548975054895148,0.7775175212729017,0.7514504466324841,0.0800783894821193,0.0002283275033269,0.7567624367201845,0.769821031512338,0.774983164518848,0.7860054729621712
gmean,0.7735068827645412,0.6284103315009982,0.5516676161020321,0.08764847722095766,0.0,0.5334579438566911,0.580560497066788,0.6003891388271674,0.6284103315009982
precision_barley,0.8865472427116263,0.9422459893048128,0.9220668976932161,0.09958797194542018,0.0,0.9181910569105692,0.9375655823714586,0.9515669515669516,0.9772727272727272
precision_wheat,0.780549415850963,0.2129629629629629,0.21548703977325656,0.05302637617700971,0.0,0.1884368308351177,0.2219321148825065,0.2441176470588235,0.354679802955665
