epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_fodder,precision_misc.,precision_orchards,precision_protein_crops,precision_vegetables,recall_wheat,recall_fodder,recall_misc.,recall_orchards,recall_protein_crops,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
20,0.3974132863021752,0.2985581120279365,0.3974132863021752,0.3795783135062954,0.36415012455086526,0.3974132863021752,0.4853073852295409,0.3974132863021752,0.3974132863021752,0.4391080816448252,0.5420633563101693,0.38721317241597175,0.37962962962962965,0.8349056603773585,0.20689655172413793,0.35376044568245124,0.5492957746478874,0.31016042780748665,0.615,0.354,0.36,0.635,0.07784431137724551,0.87,0.98380256,0.95145696,37379328,784965888,20.358645915985107,101830
21,0.4279835390946502,0.32643807268043434,0.42798353909465026,0.410474236668543,0.4112338291692489,0.4279835390946502,0.4889494344644045,0.4279835390946502,0.4279835390946502,0.5117205334976177,0.611775529501016,0.4089340525755871,0.3746031746031746,0.8521739130434782,0.4489795918367347,0.404320987654321,0.7169811320754716,0.27326440177252587,0.59,0.392,0.22,0.655,0.15169660678642716,0.925,0.91825724,0.96597594,37379328,822345216,20.327627658843994,101830
22,0.48559670781893005,0.38274203334426804,0.48559670781893005,0.45470243705305236,0.4955018930758791,0.48559670781893005,0.5248902195608782,0.48559670781893005,0.48559670781893005,0.501035546151325,0.599300487226843,0.4666378411606896,0.6019900497512438,0.7372654155495979,0.1708542713567839,0.38636363636363635,0.7112068965517241,0.39853300733496333,0.605,0.55,0.68,0.17,0.32934131736526945,0.815,0.93515176,0.88749546,37379328,859724544,21.191762924194336,101830
23,0.5661375661375662,0.4677182795689806,0.5661375661375662,0.5238840915333576,0.5661933445218631,0.5661375661375662,0.5678589487691285,0.5661375661375662,0.5661375661375662,0.5463107543372199,0.6292526698250315,0.5102920015774104,0.6118721461187214,0.767379679144385,0.33962264150943394,0.4563106796116505,0.726027397260274,0.3766519823788546,0.67,0.574,0.18,0.705,0.4231536926147705,0.855,0.87020665,0.85539156,37379328,897103872,20.5012845993042,101830
24,0.5984714873603763,0.5030532431190817,0.5984714873603763,0.5489506098094404,0.5928870064113095,0.5984714873603763,0.5926696606786427,0.5984714873603763,0.5984714873603763,0.5766597705257963,0.6386090174864747,0.5215444911863438,0.5860805860805861,0.7880434782608695,0.4838709677419355,0.44542772861356933,0.6852367688022284,0.47129909365558914,0.8,0.58,0.15,0.755,0.49101796407185627,0.78,0.82662696,0.78165716,37379328,934483200,20.76438617706299,101830
25,0.5784832451499118,0.4834556487886196,0.5784832451499118,0.5446866379332352,0.5834245931491019,0.5784832451499118,0.5991869594145044,0.5784832451499118,0.5784832451499118,0.5538013368781626,0.640677341014867,0.5733549440355858,0.5884476534296029,0.7429906542056075,0.23673469387755103,0.5267175572519084,0.7508532423208191,0.47706422018348627,0.815,0.636,0.58,0.345,0.43912175648702595,0.78,0.74697804,0.7641908,37379328,971862528,21.44304585456848,101830
26,0.5802469135802469,0.4881817492224835,0.5802469135802469,0.5336564122907511,0.576264567792774,0.5802469135802469,0.5908629407850964,0.5802469135802469,0.5802469135802469,0.587043046863885,0.6680606681167237,0.496376370309633,0.6808510638297872,0.7959770114942529,0.4444444444444444,0.4405797101449275,0.789272030651341,0.3711340206185567,0.8,0.554,0.12,0.76,0.4111776447105788,0.9,0.73700047,0.78020716,37379328,1009241856,20.27561330795288,101830
27,0.63668430335097,0.5449258937148294,0.63668430335097,0.5988831495202104,0.6394628919264534,0.63668430335097,0.6181357285429141,0.63668430335097,0.63668430335097,0.6125847443980221,0.6673233673036998,0.5853448510325023,0.7761194029850746,0.7535545023696683,0.45161290322580644,0.5391705069124424,0.7279411764705882,0.42710997442455245,0.78,0.636,0.28,0.585,0.592814371257485,0.835,0.8044698,0.7491073,37379328,1046621184,20.301052570343018,101830
28,0.6231628453850676,0.5208139045320344,0.6231628453850676,0.5779545230563004,0.6225904225695928,0.6231628453850676,0.582810379241517,0.6231628453850676,0.6231628453850676,0.6080197577915267,0.6494126587773792,0.5540339444447353,0.9032258064516129,0.6606170598911071,0.3815789473684211,0.5099009900990099,0.7142857142857143,0.4785100286532951,0.56,0.728,0.29,0.515,0.5688622754491018,0.835,0.7565755,0.7764789,37379328,1084000512,20.23352551460266,101830
29,0.6355085243974132,0.5417293847314393,0.6355085243974132,0.5791194241530563,0.6298369200949074,0.6355085243974132,0.6046397205588822,0.6355085243974132,0.6355085243974132,0.6467109888613108,0.6701875366700449,0.5323886277429122,0.6954732510288066,0.7276785714285714,0.75,0.539906103286385,0.7329974811083123,0.4342105263157895,0.845,0.652,0.15,0.575,0.5808383233532934,0.825,0.7232104,0.7726566,37379328,1121379840,20.369144916534424,101830
30,0.6213991769547325,0.5259933769819618,0.6213991769547325,0.5815246509612363,0.6279920697829512,0.6213991769547325,0.5954790419161676,0.6213991769547325,0.6213991769547325,0.6231655855124458,0.6756637546168461,0.5507207220375524,0.9194630872483222,0.717439293598234,0.43137254901960786,0.5251141552511416,0.7621621621621621,0.38344226579520696,0.685,0.65,0.22,0.575,0.562874251497006,0.88,0.6864891,0.7555896,37379328,1158759168,20.413302183151245,101830
31,0.5937683715461494,0.5044757305497647,0.5937683715461494,0.5633094482569099,0.5948353816819804,0.5937683715461494,0.6180149700598804,0.5937683715461494,0.5937683715461494,0.5629070725513777,0.6572889220301531,0.5851989753228324,0.6124567474048442,0.7718309859154929,0.2894736842105263,0.42153846153846153,0.7972027972027972,0.48493975903614456,0.885,0.548,0.33,0.685,0.4550898203592814,0.805,0.7151568,0.7117569,37379328,1196138496,20.403456926345825,101830
32,0.6390358612580834,0.5529204680830844,0.6390358612580834,0.5997409053404884,0.6395819503745858,0.6390358612580834,0.6346563539587492,0.6390358612580834,0.6390358612580834,0.6321145359485282,0.6938670600507141,0.5856890620023795,0.7276595744680852,0.7577937649880095,0.5581395348837209,0.49063670411985016,0.83125,0.42720763723150357,0.855,0.632,0.24,0.655,0.530938123752495,0.895,0.6890905,0.710748,37379328,1233517824,20.205023765563965,101830
33,0.6407995296884186,0.5477294238213042,0.6407995296884186,0.6057251438766571,0.6429814484143455,0.6407995296884186,0.6209690618762475,0.6407995296884186,0.6407995296884186,0.6018411813313428,0.6553179918997369,0.5959103743964533,0.8048780487804879,0.7121212121212122,0.36046511627906974,0.4560810810810811,0.7139423076923077,0.5635593220338984,0.825,0.658,0.31,0.675,0.592814371257485,0.665,0.64595187,0.69092673,37379328,1270897152,21.56277847290039,101830
34,0.660787771898883,0.5682659456121113,0.660787771898883,0.6178122567735616,0.6618442736947082,0.660787771898883,0.6211117764471058,0.660787771898883,0.660787771898883,0.6226629205599017,0.6686584109837796,0.5985317212287206,0.8488372093023255,0.7090909090909091,0.3855421686746988,0.5327102803738317,0.7176724137931034,0.5421245421245421,0.73,0.702,0.32,0.57,0.6646706586826348,0.74,0.7222843,0.6936296,37379328,1308276480,21.09849762916565,101830
35,0.6431510875955321,0.5530622925216682,0.6431510875955321,0.6067396505746528,0.645891074786329,0.6431510875955321,0.6312624750499002,0.6431510875955321,0.6431510875955321,0.5990102212397027,0.6695484390829746,0.6117714563317496,0.7565217391304347,0.8132530120481928,0.3053435114503817,0.46153846153846156,0.6865384615384615,0.5708661417322834,0.87,0.54,0.4,0.54,0.7125748502994012,0.725,0.6652842,0.65769756,37379328,1345655808,21.027616500854492,101830
36,0.6449147560258671,0.5569557970905124,0.6449147560258671,0.5928939006142526,0.6448023730405853,0.6449147560258671,0.6221157684630739,0.6449147560258671,0.6449147560258671,0.6437849733928119,0.6983988512320704,0.5417273264837794,0.9225806451612903,0.7932011331444759,0.4827586206896552,0.43977591036414565,0.75,0.4743935309973046,0.715,0.56,0.14,0.785,0.6526946107784432,0.88,0.63637054,0.7112837,37379328,1383035136,20.280039310455322,101830
37,0.6549088771310994,0.5693239959317087,0.6549088771310994,0.6181175932493496,0.6551973130493133,0.6549088771310994,0.6474331337325349,0.6549088771310994,0.6549088771310994,0.6140591505656664,0.6834309329343571,0.6191034787474577,0.7692307692307693,0.8115501519756839,0.3655913978494624,0.48627450980392156,0.7267080745341615,0.525,0.85,0.534,0.34,0.62,0.7005988023952096,0.84,0.6704831,0.6639254,37379328,1420414464,19.58776593208313,101830
38,0.6696061140505585,0.5863146046702437,0.6696061140505585,0.634306781943944,0.6727280993306091,0.6696061140505585,0.6527651363938789,0.6696061140505585,0.6696061140505585,0.6590504730460048,0.7080835145595631,0.6161176683437707,0.9090909090909091,0.7814207650273224,0.5283018867924528,0.44108761329305135,0.7707423580786026,0.5236593059936908,0.8,0.572,0.28,0.73,0.7045908183632734,0.83,0.65620095,0.6761442,37379328,1457793792,20.063217878341675,101830
39,0.6854791299235744,0.6035091143649223,0.6854791299235744,0.6392212006044969,0.6838998793118568,0.6854791299235744,0.6577598137059214,0.6854791299235744,0.6854791299235744,0.6395482765223908,0.6968179694794895,0.6197035165021144,0.8027522935779816,0.7786069651741293,0.4307692307692308,0.5102040816326531,0.7552301255230126,0.5597269624573379,0.875,0.626,0.28,0.625,0.720558882235529,0.82,0.58012104,0.64561933,37379328,1495173120,19.675854682922363,101830
40,0.6966490299823633,0.6171953232126222,0.6966490299823633,0.6393160147109835,0.6917403629723413,0.6966490299823633,0.6604311377245509,0.6966490299823633,0.6966490299823633,0.698722606304313,0.7250863635912875,0.5882113270770349,0.845,0.7645687645687645,0.7391304347826086,0.5143884892086331,0.7955056179775281,0.5337423312883436,0.845,0.656,0.17,0.715,0.7065868263473054,0.87,0.56501764,0.665469,37379328,1532552448,19.764009714126587,101830
41,0.6748971193415638,0.5918546483903986,0.6748971193415638,0.6222508595440309,0.6745279589169297,0.6748971193415638,0.6447831004657352,0.6748971193415638,0.6748971193415638,0.662824409295088,0.7112266826051676,0.5716918484821035,0.9055555555555556,0.7414187643020596,0.5333333333333333,0.4409221902017291,0.815,0.5407166123778502,0.815,0.648,0.16,0.765,0.6506986027944112,0.83,0.64068556,0.64703023,37379328,1569931776,20.09379506111145,101830
42,0.6537330981775427,0.5730003162363948,0.6537330981775427,0.6243786946242237,0.6598510804245877,0.6537330981775427,0.6576330671989356,0.6537330981775427,0.6537330981775427,0.6743786586372379,0.7308223213869938,0.6105386497197375,0.8802083333333334,0.8069164265129684,0.6341463414634146,0.4375,0.847887323943662,0.4396135265700483,0.845,0.56,0.26,0.77,0.6007984031936128,0.91,0.6206966,0.65934086,37379328,1607311104,19.896804094314575,101830
43,0.6825396825396826,0.6014696171237817,0.6825396825396826,0.638216366560617,0.6800080919578364,0.6825396825396826,0.6614251497005987,0.6825396825396826,0.6825396825396826,0.6587286072837597,0.7083608383705006,0.6092297942916068,0.8413461538461539,0.8016759776536313,0.5227272727272727,0.465625,0.7515527950310559,0.5694444444444444,0.875,0.574,0.23,0.745,0.7245508982035929,0.82,0.5986055,0.6489922,37379328,1644690432,20.694566249847412,101830
44,0.6948853615520282,0.6119485451680327,0.6948853615520282,0.619519218550813,0.6850041583399141,0.6948853615520282,0.640918496340652,0.6948853615520282,0.6948853615520282,0.684004528541417,0.7127289465896688,0.5156668676869685,0.9184782608695652,0.7557603686635944,0.6153846153846154,0.5425101214574899,0.7520161290322581,0.5198776758409785,0.845,0.656,0.08,0.67,0.7445109780439122,0.85,0.6149383,0.709483,37379328,1682069760,19.558632135391235,101830
45,0.6901822457378013,0.5986587439525282,0.6901822457378013,0.6287556769092605,0.6817306900202751,0.6901822457378013,0.6185558882235529,0.6901822457378013,0.6901822457378013,0.6886298261846443,0.6978789355379335,0.5583429183953668,0.93125,0.7377777777777778,0.6206896551724138,0.5743589743589743,0.6693418940609952,0.5983606557377049,0.745,0.664,0.18,0.56,0.8323353293413174,0.73,0.6534398,0.6910294,37379328,1719449088,19.533965587615967,101830
46,0.7048794826572604,0.6271521987445725,0.7048794826572604,0.6598193188721356,0.7021008066510664,0.7048794826572604,0.6749165003326679,0.7048794826572604,0.7048794826572604,0.6810759465647657,0.7204341728466321,0.6326655430218984,0.8405797101449275,0.782716049382716,0.6,0.5212355212355212,0.7752577319587629,0.5666666666666667,0.87,0.634,0.27,0.675,0.7504990019960079,0.85,0.70327425,0.64284325,37379328,1756828416,21.517927408218384,101830
47,0.6731334509112287,0.5948619005107942,0.6731334509112287,0.6373826512004478,0.6759947631811393,0.6731334509112287,0.6702791084497671,0.6731334509112287,0.6731334509112287,0.6601798331724886,0.7243593012519206,0.6279173825326027,0.8064516129032258,0.8103448275862069,0.5490196078431373,0.42382271468144045,0.836272040302267,0.5351681957186545,0.875,0.564,0.28,0.765,0.6626746506986028,0.875,0.58199877,0.6410248,37379328,1794207744,20.762898206710815,101830
48,0.6578483245149912,0.5753927474047018,0.6578483245149912,0.6276042567991188,0.6648300021175819,0.6578483245149912,0.6532950765136395,0.6578483245149912,0.6578483245149912,0.6558769983119742,0.7160965194768371,0.616279351812629,0.8711340206185567,0.7894736842105263,0.5172413793103449,0.5316455696202531,0.8169761273209549,0.4087912087912088,0.845,0.6,0.3,0.63,0.6147704590818364,0.93,0.619274,0.6881454,37379328,1831587072,20.374910354614258,101830
49,0.6713697824808936,0.5906817429470377,0.6713697824808936,0.6315824156589583,0.675577145062029,0.6713697824808936,0.6567924151696607,0.6713697824808936,0.6713697824808936,0.6668329684968,0.7238723916433202,0.6089285573913603,0.875,0.7761557177615572,0.5555555555555556,0.5138339920948617,0.8432432432432433,0.4372093023255814,0.84,0.638,0.25,0.65,0.6227544910179641,0.94,0.6082308,0.6529774,37379328,1868966400,20.32112979888916,101830
50,0.6878306878306878,0.6096544964469492,0.6878306878306878,0.6379859570150078,0.6850889824716169,0.6878306878306878,0.6681230871590152,0.6878306878306878,0.6878306878306878,0.6831356789469419,0.7272420054051826,0.6000631477713122,0.8364485981308412,0.7615740740740741,0.6551724137931034,0.4819672131147541,0.8449197860962567,0.5187319884726225,0.895,0.658,0.19,0.735,0.6307385229540918,0.9,0.6571292,0.62897456,37379328,1906345728,20.274978637695312,101830
51,0.6801881246325691,0.6029686049899234,0.6801881246325691,0.6481364165481066,0.6846498456828162,0.6801881246325691,0.6824657351962742,0.6801881246325691,0.6801881246325691,0.6448225512852169,0.7213916149351016,0.6580199377238369,0.8301886792452831,0.7563805104408353,0.3786407766990291,0.5057034220532319,0.877906976744186,0.5201149425287356,0.88,0.652,0.39,0.665,0.6027944111776448,0.905,0.5601504,0.6282141,37379328,1943725056,19.661758184432983,101830
52,0.6772486772486772,0.5997382876658311,0.6772486772486772,0.6432347676167187,0.6825413704558014,0.6772486772486772,0.6779424484364603,0.6772486772486772,0.6772486772486772,0.6353980883952101,0.7156995702144904,0.6538483455187181,0.8127853881278538,0.7967032967032966,0.34545454545454546,0.46534653465346537,0.8320987654320988,0.56,0.89,0.58,0.38,0.705,0.6726546906187625,0.84,0.6289823,0.6246835,37379328,1981104384,19.80819821357727,101830
53,0.6813639035861259,0.6042584809695162,0.6813639035861259,0.6259434980195231,0.6744136363683435,0.6813639035861259,0.6695971390552229,0.6813639035861259,0.6813639035861259,0.6705212722534694,0.729116712406665,0.592956273575604,0.708029197080292,0.8640776699029126,0.6428571428571429,0.4608433734939759,0.7995495495495496,0.5477707006369427,0.97,0.534,0.18,0.765,0.7085828343313373,0.86,0.6064402,0.6192238,37379328,2018483712,19.68771266937256,101830
54,0.708994708994709,0.6290669613002646,0.708994708994709,0.6595536547695071,0.7068413140673111,0.708994708994709,0.6618965402528277,0.708994708994709,0.708994708994709,0.6875706044751989,0.724364608520265,0.620406349870258,0.8848167539267016,0.8177215189873418,0.5531914893617021,0.49169435215946844,0.7211367673179396,0.6568627450980392,0.845,0.646,0.26,0.74,0.810379241516966,0.67,0.55794895,0.61965674,37379328,2055863040,19.88805079460144,101830
55,0.7019400352733686,0.6203887110575856,0.7019400352733686,0.6535559084086568,0.6957279787980846,0.7019400352733686,0.6603918829008649,0.7019400352733686,0.7019400352733686,0.6954079254079254,0.7211947501189123,0.613662872172348,0.8686868686868687,0.8214285714285714,0.6666666666666666,0.57,0.705982905982906,0.5396825396825397,0.86,0.598,0.26,0.57,0.8243512974051896,0.85,0.54198736,0.689371,37379328,2093242368,20.742499113082886,101830
56,0.7095825984714874,0.6325018827688818,0.7095825984714875,0.661484339634081,0.7074088342906704,0.7095825984714874,0.6752511643379906,0.7095825984714874,0.7095825984714874,0.6789785980780297,0.7234801766816396,0.6228719414780796,0.9289617486338798,0.7593457943925234,0.48936170212765956,0.508833922261484,0.7873684210526316,0.6,0.85,0.65,0.23,0.72,0.7465069860279441,0.855,0.59392536,0.613631,37379328,2130621696,21.00805377960205,101830
57,0.713697824808936,0.635969374190597,0.713697824808936,0.6637573091454966,0.7105251537808993,0.713697824808936,0.6705758483033932,0.713697824808936,0.713697824808936,0.7044746000867447,0.7293556756049373,0.6192891088872724,0.8994974874371859,0.7726218097447796,0.6764705882352942,0.49666666666666665,0.7678571428571429,0.6137339055793991,0.895,0.666,0.23,0.745,0.7724550898203593,0.715,0.52738273,0.6192368,37379328,2168001024,21.080564498901367,101830
58,0.7166372721928278,0.6396743945658594,0.7166372721928278,0.6643323693696791,0.714059155705452,0.7166372721928278,0.6714051896207586,0.7166372721928278,0.7166372721928278,0.6872800920813447,0.7281117797109485,0.6249042463563412,0.9269662921348315,0.7819025522041764,0.5319148936170213,0.5336134453781513,0.7721021611001965,0.5771812080536913,0.825,0.674,0.25,0.635,0.7844311377245509,0.86,0.5561898,0.61007494,37379328,2205380352,21.120014905929565,101830
59,0.6984126984126984,0.6236861988128568,0.6984126984126984,0.6621496755004181,0.7005265021377273,0.6984126984126984,0.6940871590153028,0.6984126984126984,0.6984126984126984,0.65310545945651,0.7258591926774192,0.6739949099886668,0.7956521739130434,0.8277777777777777,0.4107142857142857,0.539906103286385,0.8096280087527352,0.5349544072948328,0.915,0.596,0.46,0.575,0.7385229540918163,0.88,0.54825765,0.60597414,37379328,2242759680,22.48280620574951,101830
60,0.720164609053498,0.644179166395666,0.7201646090534979,0.6698641717179491,0.7150267727616216,0.720164609053498,0.6807491683300068,0.720164609053498,0.720164609053498,0.6843264995953252,0.7225927083220932,0.6332030495503871,0.8591549295774648,0.7604395604395604,0.5416666666666666,0.568075117370892,0.777319587628866,0.5993031358885017,0.915,0.692,0.26,0.605,0.7524950099800399,0.86,0.5100221,0.61542666,37379328,2280139008,22.28830122947693,101830
61,0.7101704879482658,0.6298640337035755,0.7101704879482658,0.6431963064185077,0.7023580572395248,0.7101704879482658,0.6544258150365935,0.7101704879482658,0.7101704879482658,0.710749264886679,0.7281408300590843,0.5585107844887595,0.9570552147239264,0.7283702213279678,0.6666666666666666,0.5160142348754448,0.776824034334764,0.6195652173913043,0.78,0.724,0.12,0.725,0.7225548902195609,0.855,0.51703733,0.64624304,37379328,2317518336,19.837600231170654,101830
62,0.7107583774250441,0.6324095828298627,0.7107583774250441,0.665062135400161,0.7097825655321589,0.7107583774250441,0.6705765136393879,0.7107583774250441,0.7107583774250441,0.6852945413678805,0.7244493627014871,0.6358155227703997,0.9273743016759777,0.7793103448275862,0.543859649122807,0.5566502463054187,0.7658730158730159,0.5386996904024768,0.83,0.678,0.31,0.565,0.7704590818363274,0.87,0.5659987,0.6321937,37379328,2354897664,19.80603861808777,101830
