param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_fodder,precision_misc.,precision_orchards,precision_protein_crops,precision_vegetables,recall_wheat,recall_fodder,recall_misc.,recall_orchards,recall_protein_crops,recall_vegetables
0.5,0.44607843137254893,0.3341178760688929,0.44607843137254893,0.3967087151157765,0.4254348118258172,0.44607843137254893,0.4690277777777777,0.44607843137254893,0.44607843137254893,0.4387392495860033,0.5201844702773967,0.20453341063433267,0.386491862574046,0.7578472845757236,0.25892458723784023,0.3535238476144918,0.5212159110647907,0.35443200444912776,0.4666666666666667,0.4766666666666667,0.275,0.55,0.2666666666666667,0.7791666666666667
1.0,0.48872549019607847,0.387914953417923,0.48872549019607847,0.4440096934966875,0.47404898446158394,0.48872549019607847,0.5047222222222223,0.48872549019607847,0.48872549019607847,0.53459308031591,0.6220260501753716,0.3980267090741352,0.4644993894993895,0.7787870619946091,0.3239653621232569,0.42275315782450623,0.7156433551099417,0.5019101553437568,0.6,0.505,0.3083333333333333,0.5625,0.34833333333333333,0.7041666666666667
1.5,0.4759803921568627,0.3709540260715688,0.4759803921568627,0.4306970665008662,0.4533321467489297,0.4759803921568627,0.48611111111111105,0.4759803921568627,0.4759803921568627,0.521388983901183,0.5967032346645336,0.3821010516347438,0.5433163586799656,0.7615751401808358,0.29965307467746494,0.39204510316254215,0.6340716122059439,0.49767261450034556,0.6208333333333333,0.425,0.26666666666666666,0.5166666666666667,0.4166666666666667,0.6708333333333334
2.0,0.5029411764705882,0.3851541368016937,0.5029411764705882,0.4450525729894528,0.4897928397381067,0.5029411764705882,0.4918055555555555,0.5029411764705882,0.5029411764705882,0.4792486143412438,0.5660592658010943,0.352850365121558,0.4705903335116818,0.7417044389624067,0.20757194921702915,0.38714971250149294,0.618160926284496,0.450314325570356,0.4208333333333333,0.47833333333333333,0.2916666666666667,0.5583333333333333,0.5016666666666667,0.7
2.5,0.45098039215686275,0.3347302640828747,0.45098039215686275,0.4020047034215118,0.4352994882319174,0.45098039215686275,0.4563888888888889,0.45098039215686275,0.45098039215686275,0.47166333219264356,0.548620799537669,0.29275106348752483,0.3118136589778381,0.77327771732347,0.3257371665809354,0.39451606958572905,0.5574992068130583,0.46713617387483064,0.22916666666666669,0.41500000000000004,0.45,0.5,0.465,0.6791666666666667
3.0,0.4431372549019608,0.32895825793257066,0.4431372549019608,0.3832595481070193,0.42481267062759576,0.4431372549019608,0.45763888888888893,0.4431372549019608,0.4431372549019608,0.46576560117820004,0.5685450165096098,0.2291858443685145,0.4013980463980464,0.7980444249747569,0.24783333333333335,0.33938350469985407,0.6432593749780096,0.36467492268520035,0.2791666666666667,0.4133333333333333,0.20833333333333334,0.7333333333333334,0.33666666666666667,0.7749999999999999
