epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_orchards,precision_perm._meadows,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_wheat,recall_corn,recall_orchards,recall_perm._meadows,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
25,0.9066849637326014,0.8632589398146417,0.9066849637326014,0.6749239654623306,0.901078681881674,0.9066849637326014,0.7062897479831513,0.9066849637326014,0.9066849637326014,0.7294517362880659,0.9093210645022227,0.4172124824423235,0.9194499017681729,0.9647419519672968,0.47619047619047616,0.5,0.7991803278688525,0.5,0.9465994962216625,0.936,0.9435282358820589,0.8,0.01,0.975,0.34,0.9395,0.25916642,0.34635687,106799360,2776783360,60.306490421295166,101895
26,0.9206038031758479,0.8827376289888635,0.920603803175848,0.7060168517030784,0.915098310375417,0.9206038031758479,0.7113598914828299,0.9206038031758479,0.9206038031758479,0.7481232134309249,0.9168633960200697,0.556379512633604,0.9346534653465347,0.9615192403798101,0.5390070921985816,0.47058823529411764,0.9356435643564357,0.44594594594594594,0.9495049504950495,0.944,0.9615192403798101,0.76,0.08,0.945,0.33,0.959,0.2634125,0.3105754,106799360,2883582720,60.972063064575195,101895
27,0.9029602038815918,0.8572710429392297,0.9029602038815918,0.6790293618907673,0.9007191175779229,0.9029602038815918,0.7050058899121867,0.9029602038815918,0.9029602038815918,0.6933917227584019,0.9072908965500006,0.46940357111876513,0.9819004524886877,0.9860365198711063,0.4707792207792208,0.25,0.9150943396226415,0.3357664233576642,0.9141651031894934,0.868,0.9175412293853074,0.725,0.02,0.97,0.46,0.9745,0.2433887,0.34687185,106799360,2990382080,58.68727397918701,101895
28,0.9168790433248383,0.8774634652208709,0.9168790433248383,0.6763081597121424,0.908964602911784,0.9168790433248383,0.7000749982151782,0.9168790433248383,0.9168790433248383,0.6731914127690629,0.9056230838187286,0.0,0.9558232931726908,0.9703930576824911,0.4984709480122324,0.0,0.8863636363636364,0.46296296296296297,0.9383259911894273,0.952,0.9500249875062469,0.815,0.0,0.975,0.25,0.9585,0.25918123,0.30542788,106799360,3097181440,57.54075574874878,101895
29,0.9151146833954127,0.875141239169214,0.9151146833954127,0.6856730838986527,0.910923471423044,0.9151146833954127,0.7115036410366246,0.9151146833954127,0.9151146833954127,0.8133210817368253,0.9302069317127047,0.4228693615011448,0.9759825327510917,0.9743458183683941,0.46875,1.0,0.9326923076923077,0.3978494623655914,0.9436274509803921,0.894,0.9490254872563718,0.825,0.01,0.97,0.37,0.9625,0.23050569,0.32160825,106799360,3203980800,58.95616674423218,101895
30,0.9164869633405215,0.8767346847089079,0.9164869633405215,0.6832032075654972,0.9102189854293825,0.9164869633405215,0.7005751053044905,0.9164869633405215,0.9164869633405215,0.684241749085617,0.9086200668014349,0.0,0.9602510460251046,0.9738327347357619,0.4766081871345029,0.0,0.9593908629441624,0.484375,0.9352344127597874,0.918,0.9485257371314343,0.815,0.0,0.945,0.31,0.9675,0.26850736,0.3067865,106799360,3310780160,57.522716999053955,101895
31,0.915310723387571,0.8744477184269455,0.915310723387571,0.6730110504558146,0.908520454690309,0.915310723387571,0.6816457128578567,0.915310723387571,0.915310723387571,0.7286860505925855,0.913339160220814,0.46909860298247247,0.9862385321100917,0.9643574297188755,0.4699140401146132,0.2777777777777778,0.95,0.5161290322580645,0.9363855421686746,0.86,0.9600199900049975,0.82,0.05,0.95,0.16,0.9715,0.29195487,0.32231852,106799360,3417579520,58.30078864097595,101895
32,0.9145265634189375,0.874661912462569,0.9145265634189375,0.6999345111643978,0.9115242979396261,0.9145265634189375,0.7172189976440351,0.9145265634189375,0.9145265634189375,0.7154084128065036,0.9152117565283797,0.5708759196218031,0.932806324110672,0.9805876180482687,0.5,0.3333333333333333,0.9198113207547169,0.4,0.941320293398533,0.944,0.9340329835082459,0.835,0.11,0.975,0.26,0.9625,0.22644997,0.3211422,106799360,3524378880,59.555946588516235,101895
33,0.9217800431287982,0.8848571034823601,0.9217800431287982,0.6880225121387532,0.9157676240309653,0.9217800431287982,0.7072165702862854,0.9217800431287982,0.9217800431287982,0.7507313202062232,0.9229322146597135,0.47295622998336856,0.9558232931726908,0.9622454048683556,0.4785100286532951,0.5,0.9414634146341463,0.45454545454545453,0.9625316455696202,0.952,0.968015992003998,0.835,0.03,0.965,0.25,0.9505,0.22847852,0.29415965,106799360,3631178240,62.084258794784546,101895
34,0.9180552832777886,0.8795333445237599,0.9180552832777886,0.6900393364411455,0.9136788468495779,0.9180552832777886,0.7132177482687228,0.9180552832777886,0.9180552832777886,0.7269823586532744,0.9199617091324606,0.4879925691546184,0.9808102345415778,0.9774127310061602,0.4788732394366197,0.375,0.8930232558139535,0.4383561643835616,0.9454008853910477,0.92,0.9515242378810594,0.85,0.03,0.96,0.32,0.961,0.2607797,0.310617,106799360,3737977600,60.354405879974365,101895
