param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fallow,precision_misc.,precision_orchards,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_barley,recall_wheat,recall_fallow,recall_misc.,recall_orchards,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables
0.5,0.5517361111111111,0.479719278695136,0.5517361111111111,0.4084308317687434,0.5875356799206048,0.5517361111111111,0.48328703703703696,0.5517361111111111,0.5517361111111111,0.46123924457090587,0.744700962842853,0.3217668126426815,0.08459989801694108,0.931743081576547,0.08307594833921648,0.40043244695138325,0.10965850046402037,0.8474577520167387,0.17245426441171122,0.7830913056437984,0.7386400037177973,0.4416666666666666,0.5991666666666667,0.32083333333333336,0.22666666666666666,0.4541666666666666,0.3545833333333333,0.25,0.9316666666666666,0.7708333333333333
1.0,0.5363425925925926,0.45951719449621303,0.5363425925925926,0.36519963879207556,0.5695326180027674,0.5363425925925926,0.43115740740740743,0.5363425925925926,0.5363425925925926,0.4407461979847419,0.7247075186375401,0.23380634482463786,0.06683055432064337,0.9179020060347295,0.08288774419525025,0.38161747273589375,0.09248228713754607,0.8362715303585686,0.13967865467865467,0.6494705698710362,0.7995749625303546,0.3666666666666667,0.58,0.07916666666666666,0.06333333333333332,0.6000000000000001,0.4295833333333333,0.15416666666666665,0.915,0.6925
1.5,0.6175925925925927,0.5467288524031095,0.6175925925925927,0.4430135103601585,0.6497084641773491,0.6175925925925927,0.4996759259259259,0.6175925925925927,0.6175925925925927,0.4819859941789826,0.7515290059654349,0.333304021246553,0.16560963114754096,0.9128347417827637,0.09081261940462618,0.4445756225902503,0.10652569875397178,0.8258275151298031,0.17040028464685997,0.7841509499343385,0.8371368842206882,0.4416666666666667,0.7454166666666666,0.15833333333333333,0.20666666666666664,0.5458333333333334,0.475,0.25833333333333336,0.9191666666666667,0.7466666666666668
2.0,0.5935185185185184,0.5166354497265889,0.5935185185185184,0.3986985012098225,0.6164097908547546,0.5935185185185184,0.44847222222222227,0.5935185185185184,0.5935185185185184,0.4541056572761448,0.7339124054596702,0.21406002118845105,0.06440431335517108,0.8909497641146874,0.0819327731092437,0.415294185002164,0.14393332839898448,0.8317313107818161,0.09894851918107732,0.689638720244925,0.8701180012972344,0.36666666666666664,0.7820833333333334,0.12916666666666668,0.20666666666666664,0.4666666666666666,0.4616666666666667,0.12083333333333332,0.9233333333333332,0.5791666666666667
2.5,0.5725694444444445,0.5038638844547784,0.5725694444444445,0.420165006127046,0.596976607341636,0.5725694444444445,0.4948611111111111,0.5725694444444445,0.5725694444444445,0.496974500128404,0.7763797470688717,0.3036743164767511,0.1520095310712924,0.9413355495112274,0.06873820771159475,0.3873121719853153,0.10284805411133287,0.8743657294237133,0.28850490972442194,0.8340080705691622,0.8236482770475758,0.3916666666666666,0.7449999999999999,0.25,0.22000000000000003,0.7125,0.28625,0.1625,0.9216666666666666,0.7641666666666667
3.0,0.5532407407407407,0.480721891135569,0.5532407407407407,0.3941345029254778,0.5837428325974804,0.5532407407407407,0.4640740740740741,0.5532407407407407,0.5532407407407407,0.49493335670106087,0.7647825281664827,0.2918113971726731,0.10157334137635969,0.9080362983475958,0.08054121575706516,0.41863451589061346,0.09303461594606191,0.8362786636764742,0.3158587987355111,0.832321161456334,0.8681215991235319,0.5,0.64875,0.2458333333333333,0.12666666666666665,0.4916666666666667,0.44125,0.225,0.8183333333333334,0.6791666666666667
