epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fallow,precision_misc.,precision_orchards,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_barley,recall_wheat,recall_fallow,recall_misc.,recall_orchards,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
20,0.6031944444444445,0.536975928618698,0.6031944444444445,0.4870961652005469,0.6319812798480366,0.6031944444444445,0.5686111111111111,0.6031944444444445,0.6031944444444445,0.5620730949998571,0.8190787863360037,0.5011645317458341,0.4015748031496063,0.9034090909090909,0.07809523809523809,0.47738693467336685,0.11404255319148936,0.9100418410041841,0.27615062761506276,0.9706840390879479,0.9272727272727272,0.51,0.954,0.41,0.19,0.67,0.2175,0.66,0.894,0.612,0.82141614,0.8097241,154862784,3252118464,114.61625981330872,102025
21,0.64625,0.5825407593230834,0.64625,0.5120717159774264,0.6802106775230979,0.64625,0.5818333333333333,0.64625,0.64625,0.5550213941121765,0.8121814859425246,0.5139129120971564,0.4367816091954023,0.9207823960880196,0.10914454277286136,0.3346228239845261,0.11503067484662577,0.893048128342246,0.27695167286245354,0.9828510182207931,0.9259796806966618,0.38,0.9415,0.185,0.346,0.75,0.334,0.745,0.917,0.638,0.70847964,0.75244415,154862784,3406981248,108.60802698135376,102025
22,0.5988888888888889,0.5375644384348854,0.5988888888888889,0.49054228835988845,0.6072380983276411,0.5988888888888889,0.5980000000000001,0.5988888888888889,0.5988888888888889,0.5650512188279428,0.8335793444609533,0.48993617472669826,0.375,0.9470198675496688,0.07861271676300578,0.448,0.1047945205479452,0.933649289099526,0.3201663201663202,0.985792349726776,0.8924259055982436,0.54,0.9295,0.34,0.224,0.765,0.0985,0.77,0.902,0.813,0.70121384,0.7189144,154862784,3561844032,117.61098885536194,102025
23,0.5838888888888889,0.5227167126148891,0.5838888888888889,0.4735809645289616,0.6367635772138793,0.5838888888888889,0.5601666666666667,0.5838888888888889,0.5838888888888889,0.5452724582003374,0.8325349162281286,0.4828255193555066,0.23529411764705882,0.9891304347826086,0.10625,0.5191256830601093,0.09003215434083602,0.9073170731707317,0.22661870503597123,0.9551792828685259,0.8785046728971962,0.36,0.6825,0.255,0.19,0.84,0.279,0.63,0.959,0.846,0.62639344,0.8074446,154862784,3716706816,112.09793400764465,102025
24,0.5976388888888889,0.5331759229211195,0.5976388888888889,0.47477380219455134,0.6020254546794173,0.5976388888888889,0.582,0.5976388888888889,0.5976388888888889,0.5595548092756917,0.8227330677859906,0.4753358762627041,0.3333333333333333,0.9001901140684411,0.07502131287297528,0.5419847328244275,0.11575875486381323,0.9333333333333333,0.2777777777777778,0.961499493414387,0.8970944309927361,0.58,0.947,0.44,0.142,0.595,0.119,0.725,0.949,0.741,0.8218874,0.77922595,154862784,3871569600,115.72486567497253,102025
25,0.6136111111111111,0.5520379295306891,0.6136111111111111,0.5060488070835236,0.641849561038153,0.6136111111111111,0.6059444444444444,0.6136111111111111,0.6136111111111111,0.5601496180008176,0.8333427790993945,0.5455856664623534,0.3014354066985646,0.9471502590673575,0.09174311926605505,0.4116161616161616,0.11564625850340136,0.9344660194174758,0.3498542274052478,0.9719917012448133,0.9174434087882823,0.63,0.914,0.4,0.326,0.765,0.1925,0.6,0.937,0.689,0.6939286,0.7635796,154862784,4026432384,115.66213750839233,102025
26,0.5940277777777778,0.5322295643824473,0.5940277777777778,0.4750855771785188,0.6019529375196849,0.5940277777777778,0.5746666666666667,0.5940277777777778,0.5940277777777778,0.5661220214988008,0.8313212013983113,0.44348268164172705,0.4392523364485981,0.9571129707112971,0.06501950585175553,0.4782608695652174,0.10091743119266056,0.9279279279279279,0.2842741935483871,0.9492031872509961,0.8931297709923665,0.47,0.915,0.25,0.132,0.825,0.103,0.705,0.953,0.819,0.6430981,0.77346456,154862784,4181295168,129.51167488098145,102025
27,0.6404166666666666,0.579649978915751,0.6404166666666666,0.5304265984735856,0.6869582304555789,0.6404166666666666,0.6110555555555556,0.6404166666666666,0.6404166666666666,0.5751192392845411,0.8376337607811252,0.5575863570971288,0.4050632911392405,0.9639737991266376,0.10909090909090909,0.4262295081967213,0.10860927152317881,0.9139344262295082,0.3389830508474576,0.9779179810725552,0.9322709163346613,0.64,0.883,0.33,0.26,0.82,0.3345,0.6,0.93,0.702,0.68293345,0.75607526,154862784,4336157952,115.8932101726532,102025
28,0.6022222222222222,0.5402786757329172,0.6022222222222222,0.4939291608883896,0.6432794070537007,0.6022222222222222,0.6073888888888889,0.6022222222222222,0.6022222222222222,0.5464108840879616,0.825236222160953,0.5548641901890058,0.1905940594059406,0.9652223489167617,0.08365758754863813,0.43209876543209874,0.17794970986460348,0.897196261682243,0.30193236714975846,0.9403714565004888,0.9286754002911208,0.77,0.8465,0.645,0.28,0.46,0.24,0.625,0.962,0.638,0.64378434,0.7730075,154862784,4491020736,114.28890943527222,102025
29,0.6655555555555556,0.6042682857240679,0.6655555555555556,0.5348256983357138,0.7013943226123737,0.6655555555555556,0.5945555555555555,0.6655555555555556,0.6655555555555556,0.5779435798027117,0.8263264830107777,0.5198653929837416,0.4731182795698925,0.9248780487804878,0.13524590163934427,0.3958333333333333,0.10592105263157894,0.9118773946360154,0.34005037783375314,0.9910313901345291,0.9235364396654719,0.44,0.948,0.165,0.304,0.805,0.357,0.675,0.884,0.773,0.70170057,0.7472538,154862784,4645883520,114.83565378189087,102025
