epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_orchards,precision_perm._meadows,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_wheat,recall_corn,recall_orchards,recall_perm._meadows,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.886907095256762,0.8385787248490548,0.886907095256762,0.6966675273807008,0.8961408717455787,0.886907095256762,0.7483109644538073,0.886907095256762,0.886907095256762,0.6871466470722424,0.91771137635086,0.6719651424485867,0.8536155202821869,0.9796875,0.44191919191919193,0.48,0.8616071428571429,0.21081081081081082,0.9823863636363637,0.968,0.9400299850074962,0.8706467661691543,0.24,0.965,0.39,0.8645,0.6264826,0.41333434,368457792,4053035712,176.93051195144653,101895
11,0.8978831830654646,0.8527828481352882,0.8978831830654646,0.7338447835809345,0.902247585746064,0.8978831830654646,0.7723728775271212,0.8978831830654646,0.8978831830654646,0.7117959618140174,0.9121294615522462,0.731503469824011,0.784688995215311,0.9843918191603875,0.6272727272727273,0.4375,0.8628318584070797,0.327683615819209,0.9582027168234065,0.984,0.9140429785107447,0.6865671641791045,0.35,0.975,0.58,0.917,0.6524392,0.36755008,368457792,4421493504,179.5717544555664,101895
12,0.9031752254018032,0.8594672409185345,0.9031752254018032,0.6841979718934065,0.9043847212219259,0.9031752254018032,0.7287842129042088,0.9031752254018032,0.9031752254018032,0.6897601820448774,0.9168463095370727,0.4795480053073143,0.9691358024691358,0.9870828848223897,0.4326241134751773,0.2222222222222222,0.9458128078817734,0.328,0.9434434434434434,0.942,0.9165417291354323,0.9104477611940298,0.02,0.96,0.41,0.9425,0.5837833,0.33008716,368457792,4789951296,180.56551575660706,101895
13,0.8729909839278714,0.8183302529317849,0.8729909839278714,0.6633152900466739,0.8794453635178008,0.8729909839278714,0.730975117451935,0.8729909839278714,0.8729909839278714,0.6748501334139199,0.9070689386742578,0.6526720506655568,0.7369207772795217,0.9838012958963283,0.7313432835820896,0.2536231884057971,0.7848605577689243,0.26595744680851063,0.967444384156267,0.986,0.9105447276361819,0.24378109452736318,0.35,0.985,0.75,0.8915,0.6618227,0.4004335,368457792,5158409088,184.51703691482544,101895
14,0.8880831046648373,0.838615052147992,0.8880831046648374,0.7324682620871013,0.8914775212556127,0.8880831046648373,0.772933304136844,0.8880831046648373,0.8880831046648373,0.7016106133319572,0.9009674647533503,0.7362991675314713,0.8085808580858086,0.9908831908831909,0.5941422594142259,0.43410852713178294,0.8132780082987552,0.34545454545454546,0.9248269040553907,0.98,0.8690654672663668,0.7064676616915423,0.56,0.98,0.38,0.935,0.69240963,0.37004605,368457792,5526866880,183.33514761924744,101895
15,0.9063112504900039,0.864752837840341,0.9063112504900039,0.7259537112802341,0.9104653178842946,0.9063112504900039,0.7579788400043048,0.9063112504900039,0.9063112504900039,0.7176300971237287,0.921416572985228,0.6903373948985644,0.8677248677248677,0.9827225130890053,0.4827586206896552,0.5333333333333333,0.9027777777777778,0.2833333333333333,0.9707602339181286,0.984,0.9380309845077461,0.835820895522388,0.32,0.975,0.34,0.913,0.576444,0.32700336,368457792,5895324672,181.1383559703827,101895
16,0.9061152489219914,0.8642074790242819,0.9061152489219915,0.7358172511646159,0.9088687771452607,0.9061152489219914,0.767532075113829,0.9061152489219914,0.9061152489219914,0.7110382772971363,0.9154407719677118,0.7245611781757434,0.7961476725521669,0.9836842105263158,0.6519607843137255,0.4214876033057851,0.8242677824267782,0.3333333333333333,0.9663865546218487,0.992,0.9340329835082459,0.6616915422885572,0.51,0.985,0.37,0.92,0.57404673,0.31871322,368457792,6263782464,184.21522736549377,101895
17,0.8908271266170129,0.8425344154361393,0.8908271266170129,0.7264915703870346,0.8961012067567833,0.8908271266170129,0.7741522000193932,0.8908271266170129,0.8908271266170129,0.6968756503271087,0.9068170918715925,0.7434417985459192,0.8596802841918295,0.9895489548954896,0.6703910614525139,0.3924050632911392,0.7323420074349443,0.3006993006993007,0.9330628803245437,0.968,0.8990504747626187,0.5970149253731343,0.62,0.985,0.43,0.92,0.5710681,0.3538861,368457792,6632240256,176.53473687171936,101895
18,0.8906311250490004,0.8437417035071884,0.8906311250490004,0.727196413691731,0.9006875673459769,0.8906311250490004,0.7877101118950119,0.8906311250490004,0.8906311250490004,0.6951195383577801,0.9187641014770761,0.7652277932009227,0.8238255033557047,0.9817136886102403,0.6307692307692307,0.39568345323741005,0.8099173553719008,0.24472573839662448,0.9792017987633502,0.982,0.9390304847576212,0.6119402985074627,0.55,0.98,0.58,0.871,0.5353257,0.36638927,368457792,7000698048,177.84691858291626,101895
19,0.8920031360250882,0.8447039682549328,0.8920031360250882,0.7071573318669847,0.8995552927479499,0.8920031360250882,0.7630534002721454,0.8920031360250882,0.8920031360250882,0.6945708302954545,0.917490033486045,0.7234593259307625,0.8697183098591549,0.9866595517609391,0.75,0.3299492385786802,0.72,0.2459016393442623,0.9597670725251456,0.988,0.9240379810094953,0.43283582089552236,0.65,0.99,0.45,0.9065,0.5551865,0.34872162,368457792,7369155840,180.57643461227417,101895
20,0.9072912583300666,0.865830478606674,0.9072912583300666,0.7243047453126853,0.9112000523492418,0.9072912583300666,0.7701710946232639,0.9072912583300666,0.9072912583300666,0.7077703686340213,0.9209545651679957,0.6985741980280425,0.8573913043478261,0.9878306878306878,0.6705882352941176,0.34210526315789475,0.8552631578947368,0.27848101265822783,0.9627329192546584,0.986,0.9330334832583708,0.5671641791044776,0.78,0.975,0.22,0.93,0.6112442,0.30373833,368457792,7737613632,183.2602241039276,101895
21,0.9145433163465307,0.8761034009640719,0.9145433163465307,0.7405619314799016,0.9199388505411527,0.9145433163465307,0.7701754661049005,0.9145433163465307,0.9145433163465307,0.7293503626154506,0.9290432479752857,0.7153716037532397,0.9264150943396227,0.9867654843832716,0.6047430830039525,0.4411764705882353,0.9285714285714286,0.25510204081632654,0.962678936605317,0.982,0.9315342328835582,0.7611940298507462,0.3,0.975,0.5,0.9415,0.5736191,0.29987118,368457792,8106071424,182.3071358203888,101895
22,0.9053312426499412,0.8625180613858658,0.9053312426499412,0.7026153015072334,0.9082089445761771,0.9053312426499412,0.7492401363284242,0.9053312426499412,0.9053312426499412,0.7220566124302426,0.9260292888795488,0.6788075477163843,0.8754448398576512,0.9789203084832905,0.7714285714285715,0.30120481927710846,0.8660714285714286,0.291044776119403,0.970281543274244,0.984,0.9515242378810594,0.26865671641791045,0.75,0.97,0.39,0.9305,0.5423811,0.29362053,368457792,8474529216,184.40950298309326,101895
23,0.9159153273226186,0.8780308287899576,0.9159153273226186,0.7225337462225074,0.9179351195689602,0.9159153273226186,0.7521842335761757,0.9159153273226186,0.9159153273226186,0.7328114201183155,0.92856861859148,0.6530549927734105,0.9095940959409594,0.9766852508869741,0.47619047619047616,0.5,0.946078431372549,0.34146341463414637,0.9796682718031032,0.986,0.9630184907546226,0.845771144278607,0.17,0.965,0.42,0.9155,0.6241406,0.2675117,368457792,8842987008,177.5675868988037,101895
24,0.9076832614660917,0.8664740028927349,0.9076832614660917,0.7447464876792207,0.9125553267121627,0.9076832614660917,0.7864575212393802,0.9076832614660917,0.9076832614660917,0.7173662534501117,0.920807485182126,0.7437222241664226,0.875,0.9856687898089171,0.638095238095238,0.3898305084745763,0.8914027149321267,0.28448275862068967,0.9570837642192348,0.98,0.9280359820089955,0.6666666666666666,0.69,0.985,0.33,0.9255,0.5528142,0.30375475,368457792,9211444800,177.04795575141907,101895
25,0.8967071736573893,0.8508998592541128,0.8967071736573893,0.6982444631005515,0.9014783497467269,0.8967071736573893,0.7554407785446297,0.8967071736573893,0.8967071736573893,0.7141730107151174,0.9234951423338745,0.6948677350928706,0.8387650085763293,0.9812889812889813,0.8169014084507042,0.28957528957528955,0.7894736842105263,0.30985915492957744,0.9733475479744137,0.978,0.9435282358820589,0.2885572139303483,0.75,0.975,0.44,0.913,0.54564947,0.30231345,368457792,9579902592,178.72912907600403,101895
26,0.9188553508428068,0.8818969000779497,0.9188553508428068,0.7376347009182228,0.9222984308859441,0.9188553508428068,0.7597178942511685,0.9188553508428068,0.9188553508428068,0.7232092489903736,0.9281721922596479,0.6942703661356159,0.9490196078431372,0.9879138202837625,0.5551724137931034,0.4111111111111111,0.9423076923076923,0.25833333333333336,0.9586067642604745,0.968,0.9395302348825587,0.8009950248756219,0.37,0.98,0.31,0.9495,0.54762876,0.27360463,368457792,9948360384,175.70672082901,101895
27,0.9165033320266562,0.8789785665667663,0.9165033320266562,0.7387677821020325,0.9203026626850227,0.9165033320266562,0.7756486287772958,0.9165033320266562,0.9165033320266562,0.7184017409821896,0.9275970445938462,0.7116645189304693,0.8918918918918919,0.9850361197110423,0.5982905982905983,0.34946236559139787,0.9198113207547169,0.3116883116883117,0.9726315789473684,0.99,0.9540229885057471,0.6965174129353234,0.65,0.975,0.24,0.924,0.539929,0.28268865,368457792,10316818176,180.4930865764618,101895
28,0.9200313602508821,0.883918697539431,0.9200313602508821,0.764338929671302,0.9251012176542227,0.9200313602508821,0.7978994505945323,0.9200313602508821,0.9200313602508821,0.7413888404881276,0.9323645241844933,0.7711176290747781,0.9197761194029851,0.9884393063583815,0.6372549019607843,0.4066666666666667,0.9468599033816425,0.32653061224489793,0.9641943734015346,0.986,0.9400299850074962,0.6467661691542289,0.61,0.98,0.48,0.9425,0.48980516,0.2790969,368457792,10685275968,175.7952721118927,101895
29,0.9196393571148569,0.8833631028352007,0.9196393571148569,0.7610768580736857,0.9229235551937478,0.9196393571148569,0.7926738970599987,0.9196393571148569,0.9196393571148569,0.7363478389878599,0.9282899255761007,0.7597220803872152,0.8792184724689165,0.9864864864864865,0.6100917431192661,0.44366197183098594,0.9027777777777778,0.36283185840707965,0.9693665628245067,0.99,0.9485257371314343,0.6616915422885572,0.63,0.975,0.41,0.9335,0.52869856,0.26269218,368457792,11053733760,172.7458782196045,101895
30,0.9196393571148569,0.8834493470568121,0.9196393571148569,0.7679334657629964,0.9242956127229831,0.9196393571148569,0.8026001269088271,0.9196393571148569,0.9196393571148569,0.7430872768756756,0.9316299199510606,0.772830634235929,0.9323017408123792,0.9889182058047493,0.5579710144927537,0.4195804195804196,0.937799043062201,0.40186915887850466,0.9631713554987212,0.964,0.9365317341329336,0.7661691542288557,0.6,0.98,0.43,0.9415,0.48700115,0.28898686,368457792,11422191552,174.80718421936035,101895
31,0.9204233633869071,0.8843349925996936,0.9204233633869071,0.7286904560671339,0.9217921628954503,0.9204233633869071,0.7615559837352114,0.9204233633869071,0.9204233633869071,0.7198398562029542,0.9286098724967597,0.6426415601561885,0.9352380952380952,0.9810547875064004,0.4984984984984985,0.40458015267175573,0.9609756097560975,0.2857142857142857,0.9728175640355463,0.982,0.9575212393803099,0.8258706467661692,0.53,0.985,0.12,0.9305,0.5103791,0.2718661,368457792,11790649344,180.59525108337402,101895
32,0.9098392787142298,0.8697273367380045,0.9098392787142298,0.7471007006549464,0.9177371970947189,0.9098392787142298,0.7839934132081081,0.9098392787142298,0.9098392787142298,0.7264583478312706,0.9294115737757516,0.75077059331274,0.9436893203883495,0.9872408293460925,0.5179856115107914,0.43,0.9655172413793104,0.2774869109947644,0.9632885211995863,0.972,0.9280359820089955,0.7164179104477612,0.43,0.98,0.53,0.9315,0.56140435,0.33030862,368457792,12159107136,173.3055558204651,101895
33,0.926891415131321,0.893033940527634,0.926891415131321,0.7651225234658835,0.9276683993410934,0.926891415131321,0.7767489133897868,0.926891415131321,0.926891415131321,0.756476876891093,0.929366100488522,0.7297832016605639,0.9299242424242424,0.9814719505918682,0.6307053941908713,0.47058823529411764,0.9375,0.3888888888888889,0.9562594268476622,0.982,0.953023488255872,0.7562189054726368,0.4,0.975,0.42,0.951,0.54500103,0.22696324,368457792,12527564928,186.51620864868164,101895
34,0.9125833006664054,0.873376931961522,0.9125833006664054,0.7538124820129236,0.915903956074374,0.9125833006664054,0.7935685025291193,0.9125833006664054,0.9125833006664054,0.7262443018383596,0.922431094893863,0.7494995940980582,0.881508078994614,0.9888,0.6137339055793991,0.43209876543209874,0.8711111111111111,0.3404255319148936,0.9560327198364008,0.982,0.9265367316341829,0.7114427860696517,0.7,0.98,0.32,0.935,0.5615239,0.29191706,368457792,12896022720,185.90845799446106,101895
35,0.9025872206977655,0.8589926578915335,0.9025872206977655,0.7409474826305608,0.907416996605686,0.9025872206977655,0.7739216777538737,0.9025872206977655,0.9025872206977655,0.7241163068126528,0.9178368864166777,0.7253594065671284,0.9347408829174664,0.9905186837702176,0.5463576158940397,0.4805194805194805,0.9078341013824884,0.27564102564102566,0.9332023575638507,0.974,0.8875562218890555,0.8208955223880597,0.37,0.985,0.43,0.95,0.47675535,0.32585642,368457792,13264480512,179.1831705570221,101895
36,0.9163073304586437,0.8790695944588214,0.9163073304586437,0.756431001867614,0.9229847902191705,0.9163073304586437,0.800189252388731,0.9163073304586437,0.9163073304586437,0.7264945122968063,0.9329410744312124,0.7680820256514743,0.9439071566731141,0.9878883622959452,0.5622641509433962,0.4050632911392405,0.9154929577464789,0.29850746268656714,0.9723382045929019,0.976,0.9375312343828086,0.7412935323383084,0.64,0.975,0.4,0.9315,0.50192964,0.27869707,368457792,13632938304,181.4577124118805,101895
37,0.9025872206977655,0.8590819447904683,0.9025872206977655,0.7149427986035298,0.9078618220794986,0.9025872206977655,0.7654557412125494,0.9025872206977655,0.9025872206977655,0.7196000699176756,0.9247936444977671,0.7077908912681402,0.8705673758865248,0.9863373620599054,0.7551020408163265,0.2962962962962963,0.8528138528138528,0.3130434782608696,0.9630400832899532,0.982,0.9380309845077461,0.3681592039800995,0.8,0.985,0.36,0.925,0.47630262,0.26873517,368457792,14001396096,176.78159761428833,101895
38,0.9188553508428068,0.8825131528514101,0.9188553508428068,0.7542630547438472,0.9229335279344429,0.9188553508428068,0.7935209484809834,0.9188553508428068,0.9188553508428068,0.7267548808065101,0.9301142015466244,0.7420789597226203,0.9094269870609981,0.9869587897756912,0.5864661654135338,0.42207792207792205,0.9116279069767442,0.29896907216494845,0.9717573221757322,0.984,0.9455272363818091,0.7761194029850746,0.65,0.98,0.29,0.929,0.48745733,0.25201374,368457792,14369853888,175.29200744628906,101895
39,0.9198353586828695,0.8830200993247044,0.9198353586828695,0.7622254500707053,0.923673044217138,0.9198353586828695,0.7906242561022262,0.9198353586828695,0.9198353586828695,0.7534537909916093,0.9314920752858642,0.7611107517296091,0.9474708171206225,0.9868421052631579,0.7482517482517482,0.39759036144578314,0.9162790697674419,0.3288590604026846,0.9488833746898263,0.974,0.9370314842578711,0.5323383084577115,0.66,0.985,0.49,0.956,0.4687005,0.24588136,368457792,14738311680,181.75866055488586,101895
40,0.8984711877695022,0.8538360814002698,0.8984711877695022,0.7318521939124129,0.9043641800569314,0.8984711877695022,0.7806402555651812,0.8984711877695022,0.8984711877695022,0.716577229712543,0.9193768459074803,0.7428143062893189,0.7770800627943485,0.9854211663066955,0.7573529411764706,0.3523809523809524,0.8716814159292036,0.30303030303030304,0.9690937663698271,0.99,0.9120439780109945,0.5124378109452736,0.74,0.985,0.4,0.925,0.5353284,0.28898486,368457792,15106769472,183.0984287261963,101895
41,0.8963151705213642,0.8505022212037678,0.8963151705213642,0.7217610858526865,0.8994900685770989,0.8963151705213642,0.7730384130962237,0.8963151705213642,0.8963151705213642,0.7086182103363087,0.9115001754226205,0.6896870725384454,0.7980613893376414,0.9895027624309393,0.676923076923077,0.3347826086956522,0.853448275862069,0.36,0.9476093591047813,0.988,0.8950524737631185,0.6567164179104478,0.77,0.99,0.18,0.9315,0.46065894,0.30272844,368457792,15475227264,176.06358861923218,101895
42,0.8923951391611132,0.8456281343890444,0.8923951391611131,0.695751003586739,0.9012989874792042,0.8923951391611132,0.7590061333938575,0.8923951391611132,0.8923951391611132,0.6892366416858126,0.9219407480085745,0.6837614916576042,0.8395904436860068,0.9857594936708861,0.6504065040650406,0.2670807453416149,0.8602620087336245,0.24271844660194175,0.9788388497015735,0.984,0.9340329835082459,0.39800995024875624,0.86,0.985,0.25,0.902,0.47478598,0.35782385,368457792,15843685056,182.03491973876953,101895
43,0.9096432771462172,0.869079558305725,0.9096432771462172,0.7150309492127286,0.9117081028074933,0.9096432771462172,0.7626521126430389,0.9096432771462172,0.9096432771462172,0.700792550381026,0.9199615379580653,0.6469217547017728,0.852233676975945,0.9829369183040331,0.616580310880829,0.34497816593886466,0.8944954128440367,0.24489795918367346,0.9694254085397996,0.992,0.9500249875062469,0.5920398009950248,0.79,0.975,0.12,0.9195,0.48271996,0.27107552,368457792,16212142848,181.51956224441528,101895
44,0.9306154449235594,0.898653524808734,0.9306154449235594,0.7749777011006291,0.9328084355655482,0.9306154449235594,0.7951129850852825,0.9306154449235594,0.9306154449235594,0.763326508734252,0.9366165720862619,0.7562728971374161,0.9623015873015873,0.9855670103092784,0.6224066390041494,0.48717948717948717,0.9295774647887324,0.3931034482758621,0.9631499242806664,0.97,0.9555222388805598,0.746268656716418,0.38,0.99,0.57,0.954,0.45456365,0.21385284,368457792,16580600640,176.07108688354492,101895
45,0.9023912191297531,0.8596973017531018,0.902391219129753,0.7209463829336925,0.9122902886405078,0.9023912191297531,0.7786093632288333,0.9023912191297531,0.9023912191297531,0.6981674086842692,0.9287246790534884,0.7221364406080235,0.9227871939736346,0.9823651452282157,0.5904255319148937,0.3041825095057034,0.8959276018099548,0.21052631578947367,0.9809575625680087,0.98,0.9465267366316842,0.5522388059701493,0.8,0.99,0.28,0.9015,0.43134716,0.33233166,368457792,16949058432,182.13778948783875,101895
46,0.8845550764406115,0.8348777858086938,0.8845550764406115,0.6766369251682196,0.8941786045995608,0.8845550764406115,0.7492192555108373,0.8845550764406115,0.8845550764406115,0.6592476033711104,0.91470321307846,0.6005584636340934,0.8646748681898067,0.9901639344262295,0.63125,0.2603550295857988,0.8008130081300813,0.10256410256410256,0.9649122807017544,0.984,0.9055472263868066,0.5024875621890548,0.88,0.985,0.08,0.9075,0.51243395,0.38104185,368457792,17317516224,177.17175555229187,101895
47,0.9198353586828695,0.8835515451148629,0.9198353586828695,0.7551353668373293,0.9253657886822482,0.9198353586828695,0.7873988794515322,0.9198353586828695,0.9198353586828695,0.7340756702723173,0.9329202901909073,0.7554916596053327,0.9532163742690059,0.9844317592112092,0.6310679611650486,0.36,0.9209302325581395,0.3218390804597701,0.9670442842430484,0.978,0.9480259870064968,0.6467661691542289,0.45,0.99,0.56,0.939,0.46578872,0.25334728,368457792,17685974016,181.0794894695282,101895
48,0.8925911407291258,0.846684489069667,0.8925911407291258,0.69847549557895,0.9038538041226651,0.8925911407291258,0.7716816842111994,0.8925911407291258,0.8925911407291258,0.673146985501185,0.9250485554462035,0.6797901991607946,0.8641975308641975,0.9873217115689382,0.5935828877005348,0.288961038961039,0.8382978723404255,0.14912280701754385,0.9905450500556173,0.98,0.9340329835082459,0.5522388059701493,0.89,0.985,0.17,0.8905,0.516913,0.3497106,368457792,18054431808,175.5093719959259,101895
49,0.9190513524108193,0.8823106440110424,0.9190513524108193,0.7441734341367054,0.9215935434761847,0.9190513524108193,0.778990093439421,0.9190513524108193,0.9190513524108193,0.7272425580573284,0.9281062054228038,0.7179811661066642,0.9395711500974658,0.9658246656760773,0.5737051792828686,0.38235294117647056,0.8602620087336245,0.38461538461538464,0.984366576819407,0.964,0.974512743628186,0.7164179104477612,0.65,0.985,0.25,0.913,0.4944779,0.23356819,368457792,18422889600,175.6070909500122,101895
