epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_wheat,recall_corn,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.7871025727446355,0.7463340969550427,0.7871025727446355,0.594105483742596,0.8075748079711604,0.7871025727446355,0.6481553812505833,0.7871025727446355,0.7871025727446355,0.6211892296864698,0.8577529067116929,0.5805851358293908,0.9216417910447762,0.977729494839761,0.2047872340425532,0.29508196721311475,0.10675675675675676,0.45824847250509165,0.8679653679653679,0.7021739130434783,0.97781217750258,0.6996951219512195,0.8640679660169915,0.9,0.385,0.18181818181818182,0.79,0.45,0.401,0.646,0.9475,0.9161676646706587,1.039421,0.62617594,485954560,5345500160,255.27494764328003,102090
11,0.7680035951016739,0.7247242515945995,0.7680035951016739,0.5991440935608681,0.7924718950017026,0.7680035951016739,0.6432318145137194,0.7680035951016739,0.7680035951016739,0.6170396599407879,0.8477838497269952,0.5957335481820151,0.9191988950276243,0.9788300835654596,0.203125,0.2261904761904762,0.17177914110429449,0.2961210974456008,0.840782122905028,0.8184615384615385,0.941432720232333,0.7744755244755245,0.665167416291854,0.8785,0.52,0.1919191919191919,0.56,0.626,0.602,0.532,0.9725,0.8842315369261478,1.0228529,0.66667914,485954560,5831454720,252.57966136932373,102090
12,0.7948545107291316,0.7557445335243067,0.7948545107291316,0.6161022522394677,0.8137886079888468,0.7948545107291316,0.673391784138778,0.7948545107291316,0.7948545107291316,0.6300029349852196,0.863908974706261,0.6308063008187021,0.9423423423423424,0.9745189807592304,0.19859402460456943,0.29545454545454547,0.1572769953051643,0.39098837209302323,0.8886597938144329,0.7346491228070176,0.9728643216080402,0.7446808510638298,0.7841079460269865,0.937,0.565,0.26262626262626265,0.67,0.538,0.431,0.67,0.968,0.908183632734531,0.94925594,0.5814167,485954560,6317409280,253.0455343723297,102090
13,0.7833951241433547,0.7422981493718345,0.7833951241433547,0.6125016770304593,0.8062085008936299,0.7833951241433547,0.6574764794476288,0.7833951241433547,0.7833951241433547,0.6294568724570924,0.8537843215542632,0.6169698614729067,0.9319899244332494,0.9755567626290059,0.2088607594936709,0.3333333333333333,0.1596009975062344,0.3354769560557342,0.8333333333333334,0.7571059431524548,0.9551282051282052,0.8041825095057035,0.7396301849075462,0.898,0.495,0.23232323232323232,0.64,0.626,0.545,0.586,0.9685,0.844311377245509,0.96438825,0.624406,485954560,6803363840,253.41895055770874,102090
14,0.8278845073587238,0.7928541809905744,0.8278845073587238,0.6275521589434732,0.8388122440462402,0.8278845073587238,0.6568342509656078,0.8278845073587238,0.8278845073587238,0.654829176039732,0.8630956635565159,0.5730947877043844,0.9084046300956216,0.9693983402489627,0.21964285714285714,0.35714285714285715,0.17687074829931973,0.4886128364389234,0.8308525033829499,0.7929155313351499,0.9695,0.8349514563106796,0.9020489755122438,0.9345,0.615,0.10101010101010101,0.52,0.472,0.614,0.582,0.9695,0.8582834331337326,0.95507574,0.5815824,485954560,7289318400,261.4840829372406,102090
15,0.8036175710594315,0.7652128835435562,0.8036175710594315,0.6177428911130372,0.8203816169207632,0.8036175710594315,0.6571389755358213,0.8036175710594315,0.8036175710594315,0.6283083256350911,0.855835541341442,0.5979594770057962,0.9196378041878891,0.9778617710583153,0.21713147410358566,0.23880597014925373,0.15835777126099707,0.3909985935302391,0.8515625,0.7913486005089059,0.951171875,0.7862068965517242,0.8120939530234883,0.9055,0.545,0.16161616161616163,0.54,0.556,0.545,0.622,0.974,0.9101796407185628,0.9265728,0.5883759,485954560,7775272960,252.21640157699585,102090
16,0.7823840017975509,0.741381232932611,0.7823840017975509,0.6082015430816461,0.8050891096065097,0.7823840017975509,0.66768174237142,0.7823840017975509,0.7823840017975509,0.6329386817570226,0.8676339745459473,0.6291793215961589,0.936094674556213,0.9799457994579945,0.17464788732394365,0.232,0.15384615384615385,0.399734395750332,0.894484412470024,0.7766749379652605,0.9613478691774033,0.8206106870229007,0.7906046976511744,0.904,0.62,0.29292929292929293,0.64,0.602,0.373,0.626,0.97,0.8582834331337326,0.9718626,0.6200899,485954560,8261227520,253.4329445362091,102090
17,0.7951915515110661,0.7557126963774548,0.7951915515110661,0.6165670146212182,0.8180201078283027,0.7951915515110661,0.6564269320429605,0.7951915515110661,0.7951915515110661,0.644600791806796,0.8732595671462635,0.614201287039837,0.9273318872017353,0.9800753904146473,0.16266944734098018,0.20496894409937888,0.22784810126582278,0.43853820598006643,0.9088983050847458,0.784,0.9697885196374623,0.8418891170431212,0.8545727136431784,0.91,0.78,0.3333333333333333,0.36,0.528,0.429,0.588,0.963,0.8183632734530938,0.86477315,0.6078518,485954560,8747182080,262.64157128334045,102090
18,0.775306145376924,0.7331728313405281,0.775306145376924,0.6035356405121541,0.799980357216247,0.775306145376924,0.6556117058600078,0.775306145376924,0.775306145376924,0.6532761261111902,0.8692384347865295,0.5984976273936048,0.947069943289225,0.9781540141998908,0.1618798955613577,0.425,0.15639810426540285,0.3773148148148148,0.9040178571428571,0.7954545454545454,0.940413262854397,0.8470588235294118,0.7511244377811095,0.8955,0.62,0.1717171717171717,0.66,0.652,0.405,0.56,0.9785,0.8622754491017964,0.99308836,0.6519213,485954560,9233136640,253.92452597618103,102090
19,0.8051904280417931,0.7671285159340306,0.8051904280417932,0.6266340828889119,0.8223385554960917,0.8051904280417931,0.6756556830775322,0.8051904280417931,0.8051904280417931,0.6501708716209298,0.8735823937727096,0.6400891124581964,0.9232804232804233,0.9774514944939696,0.18414322250639387,0.2534246575342466,0.19455252918287938,0.44605475040257647,0.8921348314606742,0.8213256484149856,0.9737771053958648,0.8355640535372849,0.872063968015992,0.932,0.72,0.37373737373737376,0.5,0.554,0.397,0.57,0.9655,0.872255489021956,0.9663352,0.5544332,485954560,9719091200,253.94402074813843,102090
20,0.8214807325019661,0.7858776773902566,0.8214807325019661,0.6354627935382089,0.8360517565250103,0.8214807325019661,0.6841150292980892,0.8214807325019661,0.8214807325019661,0.6481955723539091,0.8703713597597097,0.6475843878676114,0.9123867069486404,0.9745322245322245,0.23783783783783785,0.2785714285714286,0.1362763915547025,0.5232558139534884,0.8739205526770294,0.804177545691906,0.9831718510963794,0.7578253706754531,0.9055472263868066,0.9375,0.44,0.3939393939393939,0.71,0.45,0.506,0.616,0.964,0.9181636726546906,0.9052405,0.5217971,485954560,10205045760,263.7169861793518,102090
21,0.8032805302774969,0.765491950029257,0.8032805302774969,0.6233361473183516,0.8240944187037588,0.8032805302774969,0.6764786358499212,0.8032805302774969,0.8032805302774969,0.6454324103371307,0.8740768512845285,0.6328471718540376,0.9485420240137221,0.9772607086197779,0.18804920913884007,0.30120481927710846,0.1513859275053305,0.4310595065312046,0.8835877862595419,0.8210227272727273,0.9723479135243841,0.7798634812286689,0.8290854572713643,0.924,0.535,0.25252525252525254,0.71,0.594,0.463,0.578,0.967,0.9121756487025948,0.8625022,0.57579494,485954560,10691000320,257.1807761192322,102090
22,0.8013706325132007,0.7630469445355567,0.8013706325132007,0.6312166586562652,0.8218221939635156,0.8013706325132007,0.6816176552442343,0.8013706325132007,0.8013706325132007,0.649582918514432,0.8690420049458881,0.651361314717119,0.944047619047619,0.9811929070392262,0.21001926782273603,0.33,0.17037037037037037,0.38980891719745225,0.8881685575364667,0.8456591639871383,0.9448209099709584,0.7917414721723519,0.7926036981509246,0.913,0.545,0.3333333333333333,0.69,0.612,0.548,0.526,0.976,0.8802395209580839,0.901487,0.5806633,485954560,11176954880,251.0756471157074,102090
23,0.8135041006628468,0.7770086693798406,0.8135041006628468,0.6299321461595292,0.8281507574302864,0.8135041006628468,0.6792463291172413,0.8135041006628468,0.8135041006628468,0.6563949479536284,0.8727909145622956,0.6187784414869274,0.9367436743674368,0.9736570247933884,0.1953125,0.3695652173913043,0.19287833827893175,0.46096096096096095,0.8882113821138211,0.7948717948717948,0.9728370221327968,0.7789115646258503,0.8510744627686156,0.9425,0.625,0.1717171717171717,0.65,0.614,0.437,0.62,0.967,0.9141716566866267,0.91448134,0.5189041,485954560,11662909440,251.13052034378052,102090
24,0.8319289967419391,0.7977908523639226,0.8319289967419391,0.6460365659099034,0.8415081369703247,0.8319289967419391,0.684002451019999,0.8319289967419391,0.8319289967419391,0.6532871937181145,0.8673981332626987,0.6448753796997329,0.9119247897080653,0.9768542872172541,0.21946902654867256,0.2619047619047619,0.22406639004149378,0.5543478260869565,0.8714069591527988,0.7923076923076923,0.962816063460585,0.7577741407528642,0.92103948025987,0.9285,0.62,0.3333333333333333,0.54,0.408,0.576,0.618,0.971,0.9241516966067864,0.8417964,0.5201063,485954560,12148864000,255.63321113586426,102090
25,0.7927199191102123,0.7533082839296807,0.7927199191102123,0.623654016357265,0.8140993541110747,0.7927199191102123,0.6809144418083102,0.7927199191102123,0.7927199191102123,0.637146316882463,0.8676865466503716,0.6501862581121571,0.9462759462759462,0.978494623655914,0.20388349514563106,0.22535211267605634,0.17613636363636365,0.3883984867591425,0.898406374501992,0.7393258426966293,0.9475728155339805,0.8676171079429735,0.7746126936531734,0.91,0.63,0.32323232323232326,0.62,0.616,0.451,0.658,0.976,0.8502994011976048,0.89501923,0.58130026,485954560,12634818560,255.24836206436157,102090
26,0.8294573643410853,0.7955709844114629,0.8294573643410853,0.6452100088762749,0.8437153301704651,0.8294573643410853,0.686985963845332,0.8294573643410853,0.8294573643410853,0.6484311599070504,0.869878752863655,0.6443781544443922,0.9334752527940394,0.975609756097561,0.22319474835886213,0.29213483146067415,0.16976127320954906,0.5273522975929978,0.855755894590846,0.7681818181818182,0.9729594391587381,0.7658862876254181,0.8765617191404298,0.92,0.51,0.26262626262626265,0.64,0.482,0.617,0.676,0.9715,0.9141716566866267,0.8852552,0.5355982,485954560,13120773120,255.51137137413025,102090
27,0.8503538928210314,0.8193125596093513,0.8503538928210314,0.6443014115547367,0.8559362079088025,0.8503538928210314,0.6670404344597797,0.8503538928210314,0.8503538928210314,0.6536341341444406,0.8693851451239707,0.5961506684042974,0.9141882008776206,0.9700507614213199,0.22570532915360503,0.26153846153846155,0.1895424836601307,0.5968586387434555,0.8362573099415205,0.8068783068783069,0.981651376146789,0.7536704730831973,0.9370314842578711,0.9555,0.36,0.1717171717171717,0.58,0.456,0.715,0.61,0.963,0.9221556886227545,0.89733183,0.47352964,485954560,13606727680,259.9533677101135,102090
28,0.8352994045612853,0.8023397584048689,0.8352994045612853,0.6535379463729141,0.8486684436142702,0.8352994045612853,0.6827708591902562,0.8352994045612853,0.8352994045612853,0.6527302029246198,0.870800519899254,0.644477346067718,0.9412410763316859,0.9764767381076843,0.20980392156862746,0.2543859649122807,0.22857142857142856,0.49552772808586765,0.8421052631578947,0.7984496124031008,0.962889658584859,0.8178506375227687,0.8565717141429285,0.934,0.535,0.29292929292929293,0.48,0.554,0.688,0.618,0.973,0.8962075848303394,0.81272817,0.519433,485954560,14092682240,256.2104842662811,102090
29,0.8126053252443546,0.7759203906152687,0.8126053252443546,0.6353756297945957,0.8300387326968353,0.8126053252443546,0.6867082207399295,0.8126053252443546,0.8126053252443546,0.6416292823693042,0.8663132311348637,0.6521881513107961,0.9168490153172867,0.9794149512459371,0.22604422604422605,0.25384615384615383,0.16,0.4389438943894389,0.8914100486223663,0.8086734693877551,0.9631449631449631,0.7779661016949152,0.8375812093953023,0.904,0.46,0.3333333333333333,0.72,0.532,0.55,0.634,0.98,0.9161676646706587,0.9127048,0.52690136,485954560,14578636800,254.0045576095581,102090
30,0.8105830805527469,0.7732759591495989,0.8105830805527469,0.6274163275782136,0.828055215705382,0.8105830805527469,0.6668800809357615,0.8105830805527469,0.8105830805527469,0.6420555934481638,0.8643620097001674,0.6245704053067299,0.926948051948052,0.9776200873362445,0.19393939393939394,0.25252525252525254,0.1853146853146853,0.46557971014492755,0.8706395348837209,0.8152866242038217,0.94873046875,0.7839721254355401,0.856071964017991,0.8955,0.64,0.25252525252525254,0.53,0.514,0.599,0.512,0.9715,0.8982035928143712,0.7964539,0.58233976,485954560,15064591360,249.02117133140564,102090
31,0.8237276710481969,0.7884164967413612,0.8237276710481969,0.6279844400248541,0.8381155496346637,0.8237276710481969,0.6726883875472897,0.8237276710481969,0.8237276710481969,0.6457847850704913,0.8702153626192727,0.6146373374645209,0.9169184290030211,0.9711785898095728,0.25,0.24031007751937986,0.1205564142194745,0.6101190476190477,0.8646864686468647,0.7189409368635438,0.9801728520589731,0.784965034965035,0.9100449775112444,0.9435,0.28,0.31313131313131315,0.78,0.41,0.524,0.706,0.964,0.8962075848303394,0.84416467,0.5004106,485954560,15550545920,251.08615946769714,102090
32,0.8224918548477699,0.7869046738591821,0.8224918548477699,0.6379043172413406,0.8308585231577086,0.8224918548477699,0.6940534802096321,0.8224918548477699,0.8224918548477699,0.6572456645900318,0.8758013261006001,0.6535351814751483,0.9162512462612163,0.9802904564315352,0.2123076923076923,0.2345679012345679,0.2,0.6134453781512605,0.9294403892944039,0.7537796976241901,0.9572060993605509,0.7751677852348994,0.9185407296351824,0.945,0.69,0.3838383838383838,0.59,0.438,0.382,0.698,0.973,0.9221556886227545,0.9276795,0.50067335,485954560,16036500480,257.59888792037964,102090
33,0.8475452196382429,0.8157046130541415,0.8475452196382429,0.6595008838207564,0.8544371551269939,0.8475452196382429,0.6781115604645509,0.8475452196382429,0.8475452196382429,0.6650640198348368,0.8674740579035761,0.6390058917590908,0.8953154875717018,0.9626073774633653,0.25824175824175827,0.2857142857142857,0.20634920634920634,0.5252293577981652,0.8307508939213349,0.8128205128205128,0.9777327935222672,0.89587852494577,0.936031984007996,0.9525,0.47,0.32323232323232326,0.52,0.458,0.697,0.634,0.966,0.8243512974051896,0.82323116,0.46659327,485954560,16522455040,256.06348419189453,102090
34,0.8010335917312662,0.7628230846864741,0.8010335917312661,0.6416976178565863,0.8210690164703753,0.8010335917312662,0.6867959745267993,0.8010335917312662,0.8010335917312662,0.6601854795150084,0.8740713739474593,0.659930641919641,0.9542032622333751,0.9779063650710152,0.2,0.273972602739726,0.26857142857142857,0.3834254143646409,0.8868940754039497,0.8401162790697675,0.9420220412074748,0.8747433264887063,0.760119940029985,0.9295,0.705,0.40404040404040403,0.47,0.694,0.494,0.578,0.983,0.8502994011976048,0.81694925,0.558321,485954560,17008409600,257.17927527427673,102090
35,0.8114818559712392,0.7750412188069908,0.8114818559712392,0.6322430335122491,0.833879683267044,0.8114818559712392,0.6882153244462871,0.8114818559712392,0.8114818559712392,0.6487101542216311,0.8786103468567256,0.6488097590759192,0.9284210526315789,0.982281284606866,0.20512820512820512,0.2446043165467626,0.1261682242990654,0.5319587628865979,0.9038461538461539,0.8142493638676844,0.9782498735457764,0.7721943048576214,0.881559220389805,0.887,0.4,0.3434343434343434,0.81,0.516,0.517,0.64,0.967,0.9201596806387226,0.8052331,0.55746305,485954560,17494364160,253.75193524360657,102090
36,0.8120435906077969,0.7753150903996509,0.8120435906077969,0.6269685115338579,0.8285201084576254,0.8120435906077969,0.6910958326770202,0.8120435906077969,0.8120435906077969,0.6441586532152529,0.8768548152713969,0.6559996616147574,0.9283847360167277,0.9819052687599787,0.1952662721893491,0.2028985507246377,0.15513626834381553,0.5477855477855478,0.9246119733924612,0.7674418604651163,0.9711011459890384,0.7670549084858569,0.8875562218890555,0.9225,0.495,0.42424242424242425,0.74,0.47,0.417,0.66,0.9745,0.9201596806387226,0.81972116,0.5350454,485954560,17980318720,264.99429750442505,102090
37,0.7992360408942816,0.7611036087801468,0.7992360408942816,0.6235117902562263,0.8243796065571053,0.7992360408942816,0.6852975188326722,0.7992360408942816,0.7992360408942816,0.6458907013658032,0.87983858623938,0.6425629758094435,0.9276914836636315,0.9813979706877114,0.2075,0.21052631578947367,0.11305518169582772,0.5255905511811023,0.9235668789808917,0.7713004484304933,0.9778113968734241,0.8204667863554758,0.8655672163918041,0.8705,0.415,0.32323232323232326,0.84,0.534,0.435,0.688,0.9695,0.9121756487025948,0.8383224,0.60642254,485954560,18466273280,256.37044310569763,102090
38,0.8368722615436468,0.8042457754512904,0.8368722615436468,0.6541393210301372,0.8500019701687697,0.8368722615436468,0.6992129103430502,0.8368722615436468,0.8368722615436468,0.6691639133962844,0.8773797725657627,0.6429836338516143,0.9257913855734302,0.9799894681411269,0.23853211009174313,0.38,0.18203309692671396,0.5373737373737374,0.8724637681159421,0.7932692307692307,0.9759036144578314,0.806282722513089,0.8915542228885557,0.9305,0.52,0.1919191919191919,0.77,0.532,0.602,0.66,0.972,0.9221556886227545,0.73329747,0.4841475,485954560,18952227840,262.8994736671448,102090
39,0.8228288956297045,0.7869348688931381,0.8228288956297045,0.6443612081067124,0.8353026448395828,0.8228288956297045,0.6853854268927957,0.8228288956297045,0.8228288956297045,0.6637446694585909,0.8724167548479319,0.6532188340242844,0.8998063891577929,0.9805089334055225,0.2094488188976378,0.2413793103448276,0.21323529411764705,0.5534979423868313,0.9038112522686026,0.8203592814371258,0.944954128440367,0.8704453441295547,0.9290354822588706,0.9055,0.665,0.35353535353535354,0.58,0.538,0.498,0.548,0.9785,0.8582834331337326,0.78298026,0.5358903,485954560,19438182400,257.75381445884705,102090
40,0.8440624648915852,0.8120872207200529,0.8440624648915852,0.6529979217095557,0.8542990646889558,0.8440624648915852,0.690705094309133,0.8440624648915852,0.8440624648915852,0.6655256044207563,0.8789741857321569,0.6485468171467603,0.9113372093023255,0.9726305119107957,0.26198083067092653,0.25984251968503935,0.1591928251121076,0.589873417721519,0.8860569715142429,0.8337801608579088,0.9812658227848101,0.7992957746478874,0.9400299850074962,0.9595,0.41,0.3333333333333333,0.71,0.466,0.591,0.622,0.969,0.906187624750499,0.87441033,0.4542487,485954560,19924136960,260.05852460861206,102090
41,0.8223795079204583,0.7869017630868653,0.8223795079204582,0.6298206996095224,0.8362394653696806,0.8223795079204583,0.6780415201218118,0.8223795079204583,0.8223795079204583,0.6600281499603589,0.8755699069546774,0.6153096791667501,0.9111438389788905,0.9768177028451,0.23469387755102042,0.3375,0.12191582002902758,0.6605166051660517,0.8833034111310593,0.7398373983739838,0.9817073170731707,0.7528455284552845,0.927536231884058,0.927,0.345,0.2727272727272727,0.84,0.358,0.492,0.728,0.966,0.9241516966067864,0.76600504,0.49890864,485954560,20410091520,264.12372279167175,102090
42,0.8158633861363892,0.7797507033489484,0.8158633861363892,0.6321382688809203,0.8333736869517824,0.8158633861363892,0.6859494751988913,0.8158633861363892,0.8158633861363892,0.657848948155992,0.8787733434875235,0.6368678153533595,0.9127450980392157,0.9816768461965575,0.19683257918552036,0.32941176470588235,0.13464696223316913,0.653179190751445,0.9104761904761904,0.7577777777777778,0.9861467419189328,0.7155963302752294,0.9305347326336831,0.884,0.435,0.2828282828282828,0.82,0.452,0.478,0.682,0.961,0.9341317365269461,0.72152936,0.5512893,485954560,20896046080,267.8001706600189,102090
43,0.8281092012133469,0.7939005689911729,0.8281092012133469,0.6430116613252439,0.8440197998906274,0.8281092012133469,0.6909412208702399,0.8281092012133469,0.8281092012133469,0.6695945773474861,0.8840552118406387,0.6363200509862089,0.9114173228346457,0.9789362822538178,0.21823204419889503,0.3375,0.12888198757763975,0.6422287390029325,0.9090909090909091,0.7735849056603774,0.9877112135176651,0.8083623693379791,0.9255372313843079,0.9295,0.395,0.2727272727272727,0.83,0.438,0.49,0.738,0.9645,0.9261477045908184,0.83869404,0.50232923,485954560,21382000640,260.6906909942627,102090
44,0.8231659364116392,0.7879326968799838,0.8231659364116392,0.6367345902195446,0.8340096677156116,0.8231659364116392,0.6951657147564848,0.8231659364116392,0.8231659364116392,0.6648707166066534,0.8821146257260823,0.6429489604560567,0.9246231155778895,0.976313079299691,0.18248175182481752,0.2761904761904762,0.19689119170984457,0.6643356643356644,0.9164733178654292,0.7315175097276264,0.9734867433716858,0.8063943161634103,0.9195402298850575,0.948,0.625,0.29292929292929293,0.76,0.38,0.395,0.752,0.973,0.906187624750499,0.8172382,0.5065024,485954560,21867955200,256.239385843277,102090
45,0.8336142006516122,0.8004190715004128,0.8336142006516122,0.6526250418183561,0.8479673288109254,0.8336142006516122,0.7041544297348695,0.8336142006516122,0.8336142006516122,0.660176034447464,0.8789016201205698,0.6657984793608399,0.9235505387378142,0.9760790431617264,0.23636363636363636,0.2714285714285714,0.15459882583170254,0.581986143187067,0.8829268292682927,0.8083140877598153,0.9807983830217282,0.7857142857142857,0.8995502248875562,0.9385,0.39,0.3838383838383838,0.79,0.504,0.543,0.7,0.9705,0.9221556886227545,0.7576635,0.47628385,485954560,22353909760,258.2447545528412,102090
46,0.8313672621053814,0.7984711843334632,0.8313672621053815,0.660226119741947,0.8508568137882513,0.8313672621053814,0.7005953048969981,0.8313672621053814,0.8313672621053814,0.6671170383855293,0.8831931333435794,0.6675716924830722,0.9533678756476683,0.975051975051975,0.19873150105708245,0.3780487804878049,0.17098445595854922,0.47706422018348627,0.8554533508541393,0.801909307875895,0.9887640449438202,0.8717948717948718,0.8275862068965517,0.938,0.47,0.31313131313131315,0.66,0.624,0.651,0.672,0.968,0.8822355289421158,0.7817652,0.50631917,485954560,22839864320,266.15135502815247,102090
