epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
16,0.7365899385480679,0.6890502359311501,0.7365899385480679,0.5285000792808111,0.7639428387548286,0.7365899385480679,0.614963225629248,0.7365899385480679,0.7365899385480679,0.5229021223971783,0.8286983508794522,0.5467548405205056,0.529925187032419,0.2006172839506173,0.8067632850241546,0.3584905660377358,0.08705357142857142,0.21087314662273476,0.9156928213689483,0.7961215932914046,0.24017467248908297,0.9870667356440765,0.1773049645390071,0.964741641337386,0.8483033932135728,0.65,0.835,0.285,0.3939393939393939,0.6368159203980099,0.5485,0.7595,0.55,0.954,0.125,0.7935,0.983895,0.8620566,672876288,11438896896,359.90267729759216,102220
17,0.7196125403603791,0.6714281895018821,0.719612540360379,0.54608716078422,0.7604073833913879,0.7196125403603791,0.634023744686114,0.7196125403603791,0.7196125403603791,0.5397456187412285,0.8373314925141624,0.6075346682745056,0.7644539614561028,0.271889400921659,0.7926267281105991,0.29289940828402367,0.08536585365853659,0.1565600882028666,0.8880389429763561,0.8212927756653993,0.27835051546391754,0.9899789029535865,0.1807909604519774,0.9546998867497168,0.7125748502994012,0.59,0.86,0.495,0.42424242424242425,0.7064676616915423,0.6385,0.54,0.54,0.9385,0.32,0.843,0.9656865,0.86668193,672876288,12111773184,377.76203179359436,102220
18,0.7483595458806375,0.7031239071211575,0.7483595458806376,0.558452592394551,0.778734489659057,0.7483595458806375,0.6496570107561148,0.7483595458806375,0.7483595458806375,0.545963056364154,0.8388492752307801,0.6116207301259642,0.6320474777448071,0.218562874251497,0.8229665071770335,0.4064516129032258,0.09930715935334873,0.21869782971619364,0.9116555308092057,0.8247863247863247,0.29081632653061223,0.9854242581988547,0.1882716049382716,0.9525691699604744,0.8502994011976048,0.73,0.86,0.315,0.43434343434343436,0.6517412935323383,0.614,0.6755,0.57,0.9465,0.305,0.8435,0.88257915,0.81313777,672876288,12784649472,365.9159553050995,102220
19,0.7227372148734507,0.6720827744631189,0.7227372148734507,0.5300856758518658,0.7583916283253531,0.7227372148734507,0.6098438637950993,0.7227372148734507,0.7227372148734507,0.5446137307794736,0.8224687476840942,0.5256480664573608,0.8477011494252874,0.17078189300411523,0.8190954773869347,0.3615819209039548,0.16908212560386474,0.1388888888888889,0.8114602587800369,0.7759500850822462,0.2972972972972973,0.9920550847457628,0.17647058823529413,0.975,0.5888223552894212,0.83,0.815,0.32,0.35353535353535354,0.746268656716418,0.6585,0.684,0.55,0.9365,0.075,0.7605,0.9967669,0.8653503,672876288,13457525760,363.8869848251343,102220
20,0.7413811061347776,0.6952169795636327,0.7413811061347776,0.5548344547572607,0.776291156756707,0.7413811061347776,0.642001665559278,0.7413811061347776,0.7413811061347776,0.555794167447032,0.8412566660498187,0.5947798156540695,0.7226148409893993,0.225,0.7929515418502202,0.4864864864864865,0.07523148148148148,0.261455525606469,0.9106881405563689,0.8312037659717552,0.2559241706161137,0.985981308411215,0.1937984496124031,0.928194297782471,0.8163672654690619,0.72,0.9,0.27,0.6565656565656566,0.48258706467661694,0.622,0.618,0.54,0.9495,0.25,0.879,0.9508373,0.7641003,672876288,14130402048,349.9142954349518,102220
21,0.710655140089574,0.6624234355960629,0.710655140089574,0.5387655794751395,0.7548660564142667,0.710655140089574,0.6417958223459608,0.710655140089574,0.710655140089574,0.5450034251652632,0.8499083523053785,0.6134395123392151,0.8012958963282938,0.19733333333333333,0.8722222222222222,0.33687943262411346,0.1182108626198083,0.13834726090993502,0.9215189873417722,0.8429878048780488,0.1892744479495268,0.9869791666666666,0.18579234972677597,0.9491993373826615,0.7405189620758483,0.74,0.785,0.475,0.37373737373737376,0.7412935323383084,0.546,0.553,0.6,0.9475,0.34,0.8595,0.92235214,0.87699074,672876288,14803278336,357.0694909095764,102220
22,0.7232579939589626,0.6752830514063288,0.7232579939589626,0.542621548302341,0.7613265270925321,0.7232579939589626,0.6445893015717397,0.7232579939589626,0.7232579939589626,0.5377268605533585,0.8355942833199922,0.6064908974094413,0.7470817120622568,0.14146341463414633,0.7777777777777778,0.391812865497076,0.10982658959537572,0.20155038759689922,0.8824959481361426,0.8084455324357405,0.2712765957446808,0.9951298701298701,0.1678832116788321,0.9579784213515048,0.7664670658682635,0.87,0.91,0.335,0.3838383838383838,0.6467661691542289,0.5445,0.6605,0.51,0.9195,0.345,0.8435,0.97780746,0.8624224,672876288,15476154624,374.0284469127655,102220
23,0.740131236329549,0.693706310033646,0.740131236329549,0.5466591719452597,0.772220491369875,0.740131236329549,0.6447477884198435,0.740131236329549,0.740131236329549,0.5404050693111057,0.8349167674987615,0.5947664179615123,0.6812816188870152,0.16435643564356436,0.7909090909090909,0.42424242424242425,0.12154696132596685,0.20209580838323354,0.8831360946745562,0.8209687308399755,0.27918781725888325,0.9926701570680628,0.17100371747211895,0.9534619750283768,0.8063872255489022,0.83,0.87,0.28,0.4444444444444444,0.6716417910447762,0.597,0.6695,0.55,0.948,0.23,0.84,0.9569875,0.8158367,672876288,16149030912,430.99277091026306,102220
24,0.7498177273200708,0.7036723407072891,0.7498177273200708,0.5528458785484145,0.7768216332499965,0.7498177273200708,0.6342628875747675,0.7498177273200708,0.7498177273200708,0.5600486489547518,0.8365736555266884,0.5668435033510072,0.7109515260323159,0.18969555035128804,0.8316831683168316,0.5238095238095238,0.08270676691729323,0.21252059308072488,0.913151364764268,0.7951037786056413,0.3167701863354037,0.9859958506224067,0.22321428571428573,0.9349811929070392,0.7904191616766467,0.81,0.84,0.33,0.4444444444444444,0.6417910447761194,0.552,0.747,0.51,0.9505,0.125,0.87,0.9091927,0.8177688,672876288,16821907200,339.776611328125,102220
25,0.6946151442558067,0.64459825335064,0.6946151442558067,0.5284106568921912,0.7396483570805329,0.6946151442558067,0.6467319332389044,0.6946151442558067,0.6946151442558067,0.5332432448171399,0.8384861633942671,0.6122314675902126,0.83,0.14695945945945946,0.7801724137931034,0.34210526315789475,0.10684931506849316,0.16108786610878661,0.888695652173913,0.8175725986597171,0.22580645161290322,0.986985944820406,0.15671641791044777,0.9559675550405562,0.6626746506986028,0.87,0.905,0.455,0.3939393939393939,0.7661691542288557,0.511,0.549,0.56,0.948,0.315,0.825,0.85818815,0.8845372,672876288,17494783488,332.7502555847168,102220
26,0.7053431934173524,0.6567487943531009,0.7053431934173524,0.5422553591923592,0.7476824137058,0.7053431934173524,0.6566033412219734,0.7053431934173524,0.7053431934173524,0.5510196632705658,0.8498134723797159,0.616346152667418,0.8,0.1272984441301273,0.8144796380090498,0.41150442477876104,0.06844547563805105,0.2849604221635884,0.9261300992282249,0.8281045751633986,0.22348484848484848,0.9957424161788185,0.19455252918287938,0.9375330862890419,0.7664670658682635,0.9,0.9,0.465,0.5959595959595959,0.5373134328358209,0.42,0.6335,0.59,0.9355,0.25,0.8855,0.84700954,0.8859444,672876288,18167659776,356.94498658180237,102220
27,0.7431517550255182,0.6967497597674586,0.7431517550255183,0.55109360630377,0.7727362391568406,0.7431517550255182,0.6344479950471437,0.7431517550255182,0.7431517550255182,0.5498653068254168,0.8385739306829754,0.570903214433712,0.6827242524916943,0.2463768115942029,0.8472906403940886,0.41333333333333333,0.07324364723467862,0.22402597402597402,0.9454072790294628,0.791289592760181,0.28061224489795916,0.9850051706308169,0.17197452229299362,0.9371002132196162,0.8203592814371258,0.68,0.86,0.31,0.494949494949495,0.6865671641791045,0.5455,0.6995,0.55,0.9525,0.135,0.879,0.8494547,0.8581545,672876288,18840536064,331.9638705253601,102220
28,0.7198208519945839,0.671761434663893,0.7198208519945839,0.5488781681829855,0.7659807634141629,0.7198208519945839,0.6445673594391197,0.7198208519945839,0.7198208519945839,0.5609404822927312,0.8505883133667781,0.6117159213549126,0.8637532133676092,0.17419354838709677,0.8284313725490197,0.4556213017751479,0.06807511737089202,0.2208904109589041,0.9011164274322169,0.815136476426799,0.25,0.9880270692347736,0.1984732824427481,0.9675675675675676,0.6706586826347305,0.81,0.845,0.385,0.5858585858585859,0.6417910447761194,0.565,0.657,0.56,0.949,0.26,0.8055,0.90745705,0.88715357,672876288,19513412352,336.8819580078125,102220
29,0.7467972086241017,0.7014252040875628,0.7467972086241017,0.5563338218787299,0.7782501496543482,0.7467972086241017,0.6598737115697747,0.7467972086241017,0.7467972086241017,0.5498140920597409,0.8409799681116695,0.6086183448079373,0.7340619307832422,0.14527027027027026,0.752,0.4420289855072464,0.11428571428571428,0.23694029850746268,0.89258114374034,0.8195754716981132,0.2994652406417112,0.9910994764397906,0.21287128712871287,0.9575892857142857,0.8043912175648703,0.86,0.94,0.305,0.5252525252525253,0.6318407960199005,0.5775,0.695,0.56,0.9465,0.215,0.858,0.87455726,0.8093433,672876288,20186288640,329.87484312057495,102220
30,0.7216956567024269,0.6749893985254423,0.721695656702427,0.5540428740042705,0.7603380468129693,0.7216956567024269,0.6777147439630012,0.7216956567024269,0.7216956567024269,0.555874260407888,0.848500705686399,0.646378063611789,0.7120954003407155,0.1545138888888889,0.8248847926267281,0.5169491525423728,0.12857142857142856,0.2087378640776699,0.912379421221865,0.8352229780801209,0.26141078838174275,0.9825908858166923,0.16755793226381463,0.9655765920826161,0.8343313373253493,0.89,0.895,0.305,0.5454545454545454,0.6417910447761194,0.5675,0.5525,0.63,0.9595,0.47,0.8415,0.8391188,0.8028408,672876288,20859164928,336.61656522750854,102220
31,0.7156546193104885,0.6672623237251922,0.7156546193104885,0.5321303131659745,0.7416461720485817,0.7156546193104885,0.6469822922374758,0.7156546193104885,0.7156546193104885,0.5476306982744378,0.8427097363959117,0.5726535321540244,0.6590214067278287,0.12269129287598944,0.8333333333333334,0.4628099173553719,0.09280742459396751,0.19640387275242047,0.953125,0.8151010701545779,0.29411764705882354,0.9831632653061224,0.22758620689655173,0.9314079422382672,0.8602794411177644,0.93,0.9,0.28,0.40404040404040403,0.7064676616915423,0.366,0.6855,0.6,0.9635,0.165,0.903,0.87958264,0.8594143,672876288,21532041216,329.0416886806488,102220
32,0.7507551296739923,0.7064921925279557,0.7507551296739923,0.5689541729538109,0.7841867976878057,0.7507551296739923,0.6772523821646622,0.7507551296739923,0.7507551296739923,0.5534600889968416,0.8481847433539907,0.645039029330982,0.7693836978131213,0.20581113801452786,0.8114035087719298,0.3588709677419355,0.11003861003861004,0.23104693140794225,0.9045936395759717,0.8420694349897889,0.270935960591133,0.9932502596053998,0.1939799331103679,0.9501369863013699,0.7724550898203593,0.85,0.925,0.445,0.5757575757575758,0.6368159203980099,0.64,0.6185,0.55,0.9565,0.29,0.867,0.8568562,0.7816475,672876288,22204917504,334.5582721233368,102220
33,0.7505468180397875,0.7035612022089763,0.7505468180397875,0.5425831357549362,0.7774723731257563,0.7505468180397875,0.6240133861253823,0.7505468180397875,0.7505468180397875,0.5355038475921964,0.8260133401411698,0.5553544655826059,0.8076923076923077,0.17288801571709234,0.7613168724279835,0.2871287128712871,0.12082262210796915,0.22717622080679406,0.8565545641729582,0.7667493796526055,0.304,0.9926663174436878,0.15508021390374332,0.9739709443099274,0.7125748502994012,0.88,0.925,0.29,0.47474747474747475,0.5323383084577115,0.624,0.7725,0.38,0.9475,0.145,0.8045,0.83325654,0.8243561,672876288,22877793792,342.89703130722046,102220
34,0.7054473492344547,0.6565727279695444,0.7054473492344547,0.535097964757603,0.7479318601144377,0.7054473492344547,0.6469046086930617,0.7054473492344547,0.7054473492344547,0.5450926577020377,0.8443973417513632,0.5986229050937372,0.7918454935622318,0.13710879284649777,0.7878787878787878,0.4304635761589404,0.13636363636363635,0.14676390154968094,0.9065335753176044,0.8234442836468886,0.22727272727272727,0.9941551540913921,0.2108843537414966,0.9483976099945681,0.7365269461077845,0.92,0.91,0.325,0.3333333333333333,0.8009950248756219,0.4995,0.569,0.55,0.9355,0.31,0.873,0.87888837,0.85064274,672876288,23550670080,323.911762714386,102220
35,0.7344026663889178,0.686495674955282,0.7344026663889178,0.548477511642404,0.7702980410876429,0.7344026663889178,0.6364429536073339,0.7344026663889178,0.7344026663889178,0.5677515506317706,0.839082270417903,0.5805941370784702,0.8333333333333334,0.12640449438202248,0.8116591928251121,0.6263736263736264,0.10307017543859649,0.21942446043165467,0.8585780525502318,0.7853736089030207,0.30057803468208094,0.996264674493063,0.18357487922705315,0.968384074941452,0.6986027944111777,0.9,0.905,0.285,0.47474747474747475,0.6069651741293532,0.5555,0.741,0.52,0.9335,0.19,0.827,0.8272843,0.8291179,672876288,24223546368,338.8889000415802,102220
36,0.7375273409019893,0.6911003577204151,0.7375273409019893,0.5558168542610429,0.772749326358722,0.7375273409019893,0.6697816933974656,0.7375273409019893,0.7375273409019893,0.5541486300747842,0.8435861968063875,0.6267814272954445,0.8240963855421687,0.17954070981210857,0.801762114537445,0.4423963133640553,0.10909090909090909,0.2064,0.8896825396825396,0.8148809523809524,0.19596541786743515,0.9854997410668047,0.24074074074074073,0.9597277368122519,0.6826347305389222,0.86,0.91,0.48,0.5454545454545454,0.6417910447761194,0.5605,0.6845,0.68,0.9515,0.195,0.846,0.79370815,0.82206005,672876288,24896422656,332.27748012542725,102220
37,0.7531507134673472,0.7079198765134995,0.7531507134673472,0.5542844027817676,0.7836170163711552,0.7531507134673472,0.6507636803883564,0.7531507134673472,0.7531507134673472,0.548830584359807,0.8407577518807532,0.591134487448252,0.7580340264650284,0.1780821917808219,0.7717842323651453,0.3986013986013986,0.09302325581395349,0.26109660574412535,0.9007352941176471,0.78994708994709,0.24774774774774774,0.9885892116182573,0.22289156626506024,0.975434391851408,0.8003992015968064,0.91,0.93,0.285,0.5252525252525253,0.4975124378109453,0.6125,0.7465,0.55,0.953,0.185,0.814,0.8637197,0.78854704,672876288,25569298944,329.28677797317505,102220
38,0.7334652640349963,0.6869383621648942,0.7334652640349963,0.5470672224140757,0.7706376387312931,0.7334652640349963,0.6522252480189628,0.7334652640349963,0.7334652640349963,0.5452348267995523,0.8432811248170661,0.6024913345665999,0.7316176470588235,0.16,0.7782426778242678,0.4485294117647059,0.0970873786407767,0.20153846153846153,0.8960125097732604,0.8157248157248157,0.26804123711340205,0.9957961114030478,0.18,0.9702276707530648,0.7944111776447106,0.88,0.93,0.305,0.5050505050505051,0.6517412935323383,0.573,0.664,0.52,0.9475,0.225,0.831,0.8628659,0.8185949,672876288,26242175232,334.86942315101624,102220
39,0.7687740860327049,0.7250005976924003,0.7687740860327049,0.5663779155202476,0.7938659171194674,0.7687740860327049,0.6539691236026365,0.7687740860327049,0.7687740860327049,0.5605435802806784,0.8399851730110289,0.5865117119132406,0.7585551330798479,0.21951219512195122,0.7816593886462883,0.4276729559748428,0.09787928221859707,0.35471698113207545,0.8945554789800138,0.7854954034729316,0.23076923076923078,0.9846938775510204,0.21929824561403508,0.971714790807307,0.7964071856287425,0.81,0.895,0.34,0.6060606060606061,0.46766169154228854,0.649,0.769,0.6,0.965,0.125,0.8245,0.8209224,0.7561456,672876288,26915051520,334.83292150497437,102220
40,0.760129153213207,0.7156506717838933,0.7601291532132068,0.5628930480723144,0.7871507673934441,0.760129153213207,0.6435716620054027,0.760129153213207,0.760129153213207,0.5609288047704912,0.8410793709601606,0.5909792136020035,0.725,0.16261682242990655,0.8454106280193237,0.45925925925925926,0.11560693641618497,0.22862453531598512,0.9074074074074074,0.7966468361276365,0.3515625,0.9952656496580747,0.1910569105691057,0.9526881720430107,0.810379241516966,0.87,0.875,0.31,0.40404040404040403,0.6119402985074627,0.588,0.7365,0.45,0.946,0.235,0.886,0.8747944,0.7830412,672876288,27587927808,326.8356337547302,102220
41,0.7583585043224664,0.7137074306262687,0.7583585043224664,0.5629479410699066,0.7872585006516057,0.7583585043224664,0.6577930204343311,0.7583585043224664,0.7583585043224664,0.5688958624921241,0.8461047970996536,0.5916143968466765,0.8203991130820399,0.16603053435114504,0.7866108786610879,0.5390625,0.11682242990654206,0.22698412698412698,0.899184581171238,0.7885923600209315,0.26595744680851063,0.9896319336443753,0.2571428571428571,0.9703315881326352,0.7385229540918163,0.87,0.94,0.345,0.5050505050505051,0.7114427860696517,0.6065,0.7535,0.5,0.9545,0.135,0.834,0.8509287,0.7816469,672876288,28260804096,340.61418104171753,102220
42,0.760962399750026,0.7168137654273641,0.7609623997500261,0.5664439308616337,0.7904288691332285,0.760962399750026,0.6554747679749803,0.760962399750026,0.760962399750026,0.5752060999218201,0.849394494728037,0.597437938171461,0.8168421052631579,0.2075,0.855,0.5567010309278351,0.0880503144654088,0.2510729613733906,0.9215094339622641,0.8175355450236966,0.27705627705627706,0.9942378208486118,0.19148936170212766,0.9254783484390735,0.7744510978043913,0.83,0.855,0.27,0.5656565656565656,0.582089552238806,0.6105,0.69,0.64,0.949,0.18,0.919,0.7484134,0.72924036,672876288,28933680384,328.9138617515564,102220
