epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.5009375,0.4312776517896225,0.5009375,0.34429691653849126,0.48297814799585337,0.5009375,0.46045833333333336,0.5009375,0.5009375,0.4017458249007688,0.6957838269875188,0.29027433519779355,0.31092436974789917,0.1413427561837456,0.6428571428571429,0.1325581395348837,0.15151515151515152,0.11715481171548117,0.7505882352941177,0.7741935483870968,0.09821428571428571,0.7308995107263832,0.08129175946547884,0.8894101876675603,0.74,0.4,0.765,0.57,0.05,0.56,0.319,0.012,0.11,0.971,0.365,0.6635,1.2629495,1.3508528,202930944,2232240384,112.22909355163574,102220
11,0.5014583333333333,0.44013433188651985,0.5014583333333333,0.34329734506344795,0.508557980594848,0.5014583333333333,0.458375,0.5014583333333333,0.5014583333333333,0.4280206930595422,0.7908963870961643,0.0,0.43690851735015773,0.18604651162790697,0.5682656826568265,0.13321492007104796,0.0,0.08227848101265822,0.8512396694214877,0.9375,0.05161290322580645,0.9310173697270472,0.09011627906976744,0.8680479825517994,0.554,0.24,0.77,0.375,0.0,0.845,0.2575,0.015,0.4,0.938,0.31,0.796,1.2068028,1.3053703,202930944,2435171328,123.23441672325134,102220
12,0.5052083333333334,0.44529191512966304,0.5052083333333334,0.366282771176416,0.5405746075254652,0.5052083333333334,0.4881249999999999,0.5052083333333334,0.5052083333333334,0.44771172779369445,0.7753305290366193,0.3527849571217018,0.29640287769784174,0.1827956989247312,0.6964285714285714,0.07834101382488479,0.3333333333333333,0.10828976848394324,0.7834036568213784,0.8401084010840109,0.06451612903225806,0.9655355249204666,0.09142857142857143,0.9319571865443425,0.824,0.51,0.78,0.085,0.04,0.725,0.2785,0.155,0.3,0.9105,0.64,0.6095,1.3785483,1.2592378,202930944,2638102272,120.30499529838562,102220
13,0.5494791666666666,0.48943642487448036,0.5494791666666666,0.39262617526691246,0.5886297942295906,0.5494791666666666,0.501125,0.5494791666666666,0.5494791666666666,0.44633171578278463,0.7815217237367807,0.3832318180055659,0.526508226691042,0.15434083601286175,0.6254681647940075,0.08771929824561403,0.16666666666666666,0.10152671755725191,0.8016967126193001,0.8389610389610389,0.08719346049046321,0.9732002101944298,0.09862385321100918,0.8940754039497307,0.576,0.48,0.835,0.25,0.03,0.665,0.378,0.1615,0.32,0.926,0.645,0.747,1.2237558,1.2320358,202930944,2841033216,114.82053089141846,102220
14,0.5208333333333334,0.4611637691203888,0.5208333333333334,0.3855066601218979,0.5475138597937669,0.5208333333333334,0.5188333333333331,0.5208333333333334,0.5208333333333334,0.4533809773331056,0.7891903735615732,0.4170938368880425,0.6310272536687631,0.11864406779661017,0.6377358490566037,0.12717391304347825,0.14754098360655737,0.12287334593572778,0.8305882352941176,0.874251497005988,0.0546875,0.9012115563839702,0.08372641509433962,0.9111111111111111,0.602,0.56,0.845,0.585,0.09,0.65,0.353,0.073,0.49,0.967,0.355,0.656,1.1806576,1.1865734,202930944,3043964160,113.49099898338318,102220
15,0.5379166666666667,0.4782608695652174,0.5379166666666667,0.40039071185473124,0.5952815413766954,0.5379166666666667,0.5110416666666667,0.5379166666666667,0.5379166666666667,0.43854643790513675,0.7733457480533201,0.4351142992869129,0.5259938837920489,0.11423550087873462,0.6748971193415638,0.06636500754147813,0.10112359550561797,0.12626262626262627,0.7658592848904268,0.7784090909090909,0.09390862944162437,0.9870786516853932,0.09047292666209733,0.937950937950938,0.688,0.65,0.82,0.22,0.09,0.5,0.332,0.274,0.37,0.8785,0.66,0.65,1.2023268,1.120487,202930944,3246895104,118.77738094329834,102220
16,0.520625,0.46225164595604207,0.520625,0.38081828164133474,0.5447641613833777,0.520625,0.51775,0.520625,0.520625,0.44693091750389374,0.7895519536667843,0.35440761666586323,0.49794801641586867,0.12694877505567928,0.785,0.12040441176470588,0.02127659574468085,0.1114012184508268,0.8717948717948718,0.8247011952191236,0.07093425605536333,0.930401159980667,0.08503767491926803,0.9173228346456693,0.728,0.57,0.785,0.655,0.01,0.64,0.255,0.1035,0.41,0.9625,0.395,0.699,1.2308698,1.1612844,202930944,3449826048,117.38588261604309,102220
17,0.5405208333333333,0.48172001160284494,0.5405208333333333,0.401703621470532,0.5792844611690134,0.5405208333333333,0.5020416666666666,0.5405208333333333,0.5405208333333333,0.4695110884571738,0.7949639394857623,0.3867055677465306,0.42370892018779344,0.29906542056074764,0.8571428571428571,0.13857677902621723,0.08333333333333333,0.11348684210526316,0.8624401913875598,0.8189655172413793,0.06114130434782609,0.9445818901533894,0.08986175115207373,0.9418282548476454,0.722,0.32,0.72,0.37,0.03,0.69,0.3605,0.1425,0.45,0.9545,0.585,0.68,1.0239146,1.2179713,202930944,3652756992,111.8719847202301,102220
18,0.5789583333333334,0.5195869779189184,0.5789583333333334,0.42770744144563516,0.599771868156695,0.5789583333333334,0.5494166666666667,0.5789583333333334,0.5789583333333334,0.4646615643523256,0.7838232156451616,0.4733806599917371,0.5013089005235603,0.14588859416445624,0.8118811881188119,0.18392857142857144,0.10810810810810811,0.14002205071664828,0.8511137162954279,0.8600508905852418,0.09501187648456057,0.8807256235827664,0.0931098696461825,0.9047893825735719,0.766,0.55,0.82,0.515,0.12,0.635,0.363,0.169,0.4,0.971,0.5,0.784,1.249784,1.1124154,202930944,3855687936,119.5826895236969,102220
19,0.6052083333333333,0.5479226359251408,0.6052083333333333,0.43816908613953337,0.6381662963188868,0.6052083333333333,0.5635,0.6052083333333333,0.6052083333333333,0.4579427568784182,0.7859955978064209,0.46426022104271436,0.4118792599805258,0.13449023861171366,0.7426160337552743,0.21782178217821782,0.09090909090909091,0.15621156211562115,0.7962382445141066,0.8520114942528736,0.10019646365422397,0.9679878048780488,0.11036036036036036,0.9145907473309609,0.846,0.62,0.88,0.33,0.05,0.635,0.381,0.2965,0.51,0.9525,0.49,0.771,1.1380568,1.0452789,202930944,4058618880,113.6475579738617,102220
20,0.6347916666666666,0.5767670543854133,0.6347916666666666,0.45752500100325993,0.6736104670768187,0.6347916666666666,0.539125,0.6347916666666666,0.6347916666666666,0.47875743750280103,0.7836785823543037,0.45498696690568646,0.5362318840579711,0.26063829787234044,0.7789473684210526,0.15384615384615385,0.19230769230769232,0.15085158150851583,0.8375850340136054,0.802672147995889,0.0945273631840796,0.9099437148217636,0.09541984732824428,0.9321181646763043,0.74,0.49,0.74,0.48,0.05,0.62,0.4925,0.3905,0.38,0.97,0.375,0.7415,1.1459249,1.0959184,202930944,4261549824,117.94452738761902,102220
21,0.5833333333333334,0.5261330233453527,0.5833333333333334,0.43787904080674217,0.6336321484516996,0.5833333333333334,0.5579999999999999,0.5833333333333334,0.5833333333333334,0.4683595134119653,0.8024123378508464,0.5055725912896384,0.6295620437956204,0.14316239316239315,0.7107438016528925,0.13350785340314136,0.10407239819004525,0.10836653386454183,0.8216818642350557,0.8394495412844036,0.11168831168831168,0.9712673165726013,0.10914454277286136,0.9376675603217158,0.69,0.67,0.86,0.255,0.23,0.68,0.4055,0.2745,0.43,0.9465,0.555,0.6995,1.1236212,1.0593069,202930944,4464480768,115.25149440765381,102220
22,0.5635416666666667,0.5058768033334644,0.5635416666666667,0.42289020702578434,0.6101997642852158,0.5635416666666667,0.5461666666666667,0.5635416666666667,0.5635416666666667,0.4642226248512953,0.799929126910243,0.4737397842228557,0.6694045174537988,0.11980033277870217,0.6557971014492754,0.18269230769230768,0.06374501992031872,0.09773013871374527,0.8061002178649237,0.8442622950819673,0.1263537906137184,0.9724388975559022,0.10217391304347827,0.9301729660474055,0.652,0.72,0.905,0.285,0.16,0.775,0.37,0.206,0.35,0.935,0.47,0.726,1.0211166,1.101626,202930944,4667411712,119.24567413330078,102220
23,0.5969791666666666,0.5388643685866994,0.5969791666666666,0.44242250583257725,0.6418231283887691,0.5969791666666666,0.5494583333333333,0.5969791666666666,0.5969791666666666,0.4822800974397012,0.8046204663194785,0.48608766862251124,0.7753846153846153,0.15846994535519127,0.6421052631578947,0.11853720050441362,0.16901408450704225,0.1297709923664122,0.8123980424143556,0.8472727272727273,0.15498154981549817,0.9607052896725441,0.093255620316403,0.9254658385093167,0.504,0.58,0.915,0.47,0.12,0.595,0.498,0.233,0.42,0.9535,0.56,0.745,1.0477083,1.0851035,202930944,4870342656,117.86496233940125,102220
24,0.6586458333333334,0.6036491411969698,0.6586458333333334,0.4762028824120497,0.6963471676897819,0.6586458333333334,0.5655416666666667,0.6586458333333334,0.6586458333333334,0.48325570064155493,0.8010326412167802,0.4925362857119925,0.4774665042630938,0.2413793103448276,0.7709251101321586,0.17209302325581396,0.16666666666666666,0.1735668789808917,0.8846153846153846,0.8091419406575782,0.11494252873563218,0.9820295983086681,0.1047180667433832,0.9015233949945594,0.784,0.49,0.875,0.37,0.08,0.545,0.4255,0.5045,0.5,0.929,0.455,0.8285,1.0390121,1.040478,202930944,5073273600,116.23558044433594,102220
25,0.6134375,0.5558337219073457,0.6134375,0.44797946350066525,0.6343371120993285,0.6134375,0.5421250000000001,0.6134375,0.6134375,0.49201548004165785,0.8033241298123548,0.44536550766555266,0.6550387596899225,0.25196850393700787,0.8151658767772512,0.13195098963242224,0.16666666666666666,0.13693901035673187,0.8591975775927327,0.8566308243727598,0.12396694214876033,0.9501495513459621,0.07314285714285715,0.8833682008368201,0.676,0.32,0.86,0.7,0.1,0.595,0.5675,0.1195,0.45,0.953,0.32,0.8445,1.0174142,1.0841011,202930944,5276204544,110.9126296043396,102220
26,0.6283333333333333,0.572127209610549,0.6283333333333333,0.4569612623999428,0.6778631694390284,0.6283333333333333,0.566375,0.6283333333333333,0.6283333333333333,0.46553016688733245,0.8005555362974642,0.5253289972073579,0.6592741935483871,0.13347457627118645,0.5927152317880795,0.15246636771300448,0.07453416149068323,0.13938053097345132,0.8159564823209429,0.8354186717998076,0.1497584541062802,0.9761781460383221,0.12583892617449666,0.9313662604233482,0.654,0.63,0.895,0.51,0.24,0.63,0.45,0.434,0.31,0.9425,0.375,0.726,1.0957067,1.0216732,202930944,5479135488,113.46278262138367,102220
27,0.621875,0.5657180457312058,0.621875,0.4678645577435973,0.6571460474780622,0.621875,0.5795,0.621875,0.621875,0.4977409475611172,0.8115019732526281,0.520289077462633,0.7576530612244898,0.20930232558139536,0.7639484978540773,0.17264957264957265,0.13178294573643412,0.13075506445672191,0.8456642800318218,0.843298969072165,0.14666666666666667,0.9697435897435898,0.09495548961424333,0.9064709081022295,0.594,0.54,0.89,0.505,0.17,0.71,0.5315,0.2045,0.55,0.9455,0.48,0.8335,1.0517685,0.99050426,202930944,5682066432,112.80777072906494,102220
28,0.6565625,0.6002056368236437,0.6565625,0.47404346159364147,0.6896479043773909,0.6565625,0.5696666666666665,0.6565625,0.6565625,0.48037965457560555,0.7890283058676902,0.5080182313816324,0.6294964028776978,0.1440162271805274,0.6401384083044983,0.25252525252525254,0.08424908424908426,0.1582537517053206,0.7488554610856769,0.8635265700483091,0.24742268041237114,0.9532105525136884,0.11929824561403508,0.9235632183908046,0.7,0.71,0.925,0.25,0.23,0.58,0.5725,0.3575,0.24,0.9575,0.51,0.8035,0.87916946,1.0190603,202930944,5884997376,111.16544604301453,102220
29,0.6407291666666667,0.5854873500680413,0.6407291666666667,0.46871688483738067,0.6794837838186057,0.6407291666666667,0.563875,0.6407291666666667,0.6407291666666667,0.4792079047097209,0.80663249717266,0.49891902254651027,0.5295698924731183,0.20987654320987653,0.731404958677686,0.18840579710144928,0.07035175879396985,0.15657894736842104,0.8811787072243346,0.8405275779376499,0.1700404858299595,0.9637462235649547,0.09441707717569786,0.914396887159533,0.788,0.51,0.885,0.26,0.14,0.595,0.4635,0.3505,0.42,0.957,0.575,0.8225,1.0393956,1.0032399,202930944,6087928320,111.88956212997437,102220
30,0.6994791666666667,0.646350822129633,0.6994791666666667,0.49819641654997243,0.724345298858545,0.6994791666666667,0.5683333333333334,0.6994791666666667,0.6994791666666667,0.4915904011282603,0.7936944475807582,0.5089980016291968,0.5578800557880056,0.17684887459807075,0.7797356828193832,0.22015915119363394,0.08633093525179857,0.20934959349593496,0.8739054290718039,0.8252647503782148,0.24705882352941178,0.9302213666987488,0.10877192982456141,0.8835582208895553,0.8,0.55,0.885,0.415,0.24,0.515,0.499,0.5455,0.21,0.9665,0.31,0.884,1.0232432,1.0041133,202930944,6290859264,113.15331053733826,102220
31,0.5979166666666667,0.5420928344498033,0.5979166666666667,0.45216450591661994,0.6467583939248303,0.5979166666666667,0.5725,0.5979166666666667,0.5979166666666667,0.49272822885568907,0.8232419304847279,0.506425732009929,0.7393258426966293,0.13011152416356878,0.7682403433476395,0.2480916030534351,0.07109004739336493,0.10483321987746766,0.8444227005870841,0.8734402852049911,0.10547667342799188,0.9743589743589743,0.11810012836970475,0.935247403787416,0.658,0.7,0.895,0.325,0.15,0.77,0.4315,0.245,0.52,0.95,0.46,0.7655,0.9697813,0.9747727,202930944,6493790208,118.24075531959534,102220
32,0.6603125,0.6060766591209656,0.6603125,0.4714544905772087,0.7019885218184994,0.6603125,0.5782083333333333,0.6603125,0.6603125,0.4693129452980944,0.8033427386080423,0.518315929941011,0.577304964539007,0.14533622559652928,0.6267123287671232,0.18181818181818182,0.07692307692307693,0.16879432624113475,0.8483786152497809,0.8345740281224152,0.15985130111524162,0.9666329625884732,0.11126005361930295,0.9341692789968652,0.814,0.67,0.915,0.17,0.24,0.595,0.484,0.5045,0.43,0.956,0.415,0.745,0.9261062,0.9483185,202930944,6696721152,117.42480897903442,102220
33,0.5971875,0.540510667476975,0.5971875,0.44321763931461344,0.6281643689879955,0.5971875,0.5787916666666667,0.5971875,0.5971875,0.48786248358541434,0.8178633836968808,0.4769062777311758,0.7983425414364641,0.16747572815533981,0.7109375,0.18810289389067525,0.056451612903225805,0.10966810966810966,0.8631067961165049,0.8797814207650273,0.12422360248447205,0.9448511469009273,0.10140845070422536,0.91,0.578,0.69,0.91,0.585,0.07,0.76,0.4445,0.161,0.6,0.968,0.36,0.819,1.1789647,0.99262905,202930944,6899652096,113.7599983215332,102220
34,0.6833333333333333,0.6300840625855582,0.6833333333333333,0.4851293245773421,0.7179382181729095,0.6833333333333333,0.5695416666666667,0.6833333333333333,0.6833333333333333,0.485450473810699,0.8039494773775954,0.5072991447460952,0.5144578313253012,0.14957264957264957,0.7272727272727273,0.24260355029585798,0.0798611111111111,0.18214936247723132,0.8670411985018727,0.8273431994362227,0.23770491803278687,0.9691451694486596,0.1111111111111111,0.9171428571428571,0.854,0.7,0.84,0.205,0.23,0.5,0.463,0.587,0.29,0.958,0.405,0.8025,1.1160002,1.0245092,202930944,7102583040,113.51959753036499,102220
35,0.5829166666666666,0.5253305474361967,0.5829166666666666,0.4357010259301652,0.6288940082004723,0.5829166666666666,0.5461250000000001,0.5829166666666666,0.5829166666666666,0.48885536773407545,0.8173949750823063,0.48608325798455393,0.8413793103448276,0.15827338129496402,0.7235772357723578,0.12585034013605442,0.07307692307692308,0.10239651416122005,0.8531994981179423,0.8471986417657046,0.1588785046728972,0.9868073878627969,0.09375,0.9018766756032172,0.488,0.66,0.89,0.555,0.19,0.705,0.34,0.2495,0.34,0.935,0.36,0.841,0.9565164,1.0787873,202930944,7305513984,111.67078137397766,102220
36,0.6063541666666666,0.5488305515379364,0.6063541666666666,0.45020615803439096,0.6296687727416698,0.6063541666666666,0.5686249999999999,0.6063541666666666,0.6063541666666666,0.491969457444569,0.8146964442478803,0.5057211695135928,0.768595041322314,0.18633540372670807,0.7188755020080321,0.19245283018867926,0.099601593625498,0.13095238095238096,0.8799231508165226,0.8958333333333334,0.13357400722021662,0.9256788947117676,0.08895131086142322,0.8828600405679513,0.558,0.6,0.895,0.51,0.25,0.715,0.458,0.1505,0.37,0.9715,0.475,0.8705,0.97852,1.0376072,202930944,7508444928,117.74370050430298,102220
37,0.6445833333333333,0.5899839274180223,0.6445833333333333,0.47254304015081133,0.6923311476530419,0.6445833333333333,0.577125,0.6445833333333333,0.6445833333333333,0.4873087156378581,0.81755926234539,0.5166351323922072,0.7407407407407407,0.12876254180602006,0.7368421052631579,0.17136659436008678,0.04927536231884058,0.1416579223504722,0.8798665183537263,0.8367697594501718,0.16289592760180996,0.9715302491103203,0.11010830324909747,0.9178885630498533,0.72,0.77,0.91,0.395,0.17,0.675,0.3955,0.487,0.36,0.9555,0.305,0.7825,1.0330617,0.9765818,202930944,7711375872,119.36185503005981,102220
38,0.6167708333333334,0.5606989332908772,0.6167708333333334,0.46452322542314545,0.64738941781765,0.6167708333333334,0.5849583333333334,0.6167708333333334,0.6167708333333334,0.4902939613643013,0.8094076168851253,0.52566046613632,0.6290050590219224,0.15384615384615385,0.8110599078341014,0.20919540229885059,0.06984126984126984,0.1346704871060172,0.8501838235294118,0.8828451882845189,0.19387755102040816,0.9411764705882353,0.1005524861878453,0.9072737368128817,0.746,0.72,0.88,0.455,0.22,0.705,0.4625,0.211,0.38,0.968,0.455,0.817,0.86598146,0.9702636,202930944,7914306816,119.46226000785828,102220
39,0.6773958333333333,0.6240126462219412,0.6773958333333333,0.5068450387707456,0.7163790418126451,0.6773958333333333,0.5920000000000001,0.6773958333333333,0.6773958333333333,0.5066027724832066,0.8107900947335092,0.5591492132457078,0.6417657045840407,0.25,0.8097560975609757,0.1830238726790451,0.10638297872340426,0.24878048780487805,0.8187059577194107,0.855779427359491,0.1695501730103806,0.9606573705179283,0.09897292250233426,0.9358582773365913,0.756,0.57,0.83,0.345,0.3,0.51,0.639,0.4035,0.49,0.9645,0.53,0.766,0.9884056,0.9531958,202930944,8117237760,115.61242413520813,102220
40,0.621875,0.5642763634181198,0.621875,0.4617468252641916,0.6402792522295158,0.621875,0.5609583333333333,0.621875,0.621875,0.4859122178197422,0.7920079088215031,0.46703053108095766,0.4692556634304207,0.2084942084942085,0.8556701030927835,0.2275,0.06086956521739131,0.16981132075471697,0.8805970149253731,0.850597609561753,0.22972972972972974,0.8732142857142857,0.08393866020984665,0.9212684527063969,0.87,0.54,0.83,0.455,0.07,0.63,0.4425,0.2135,0.34,0.978,0.52,0.8425,0.8899381,0.9707977,202930944,8320168704,118.01518392562866,102220
41,0.6657291666666667,0.6114830822160537,0.6657291666666667,0.4894954377445792,0.7005905293263908,0.6657291666666667,0.5817916666666667,0.6657291666666667,0.6657291666666667,0.5002353273916396,0.8122639622792657,0.5115727080977767,0.6806883365200764,0.2,0.7971014492753623,0.23140495867768596,0.052884615384615384,0.12205044751830757,0.8866253321523472,0.8581081081081081,0.2088888888888889,0.9367760617760618,0.13250517598343686,0.8957905544147844,0.712,0.65,0.825,0.42,0.11,0.75,0.5005,0.381,0.47,0.9705,0.32,0.8725,0.8875644,0.98217976,202930944,8523099648,115.51671719551086,102220
42,0.6452083333333334,0.5899324154001087,0.6452083333333334,0.4882283761082138,0.6853239890123147,0.6452083333333334,0.5996250000000001,0.6452083333333334,0.6452083333333334,0.5000837744676164,0.8022019338029391,0.5556115735758991,0.7158119658119658,0.10723192019950124,0.7120622568093385,0.2924901185770751,0.10380622837370242,0.19831932773109243,0.7672790901137357,0.8608893956670467,0.25,0.9564787339268052,0.10334029227557412,0.9332959641255605,0.67,0.86,0.915,0.37,0.3,0.59,0.4385,0.3775,0.38,0.967,0.495,0.8325,0.90593725,0.9389479,202930944,8726030592,114.52978014945984,102220
43,0.6667708333333333,0.6123965846916946,0.6667708333333333,0.48959592172676686,0.708179895227396,0.6667708333333333,0.5866250000000001,0.6667708333333333,0.6667708333333333,0.49412897721878357,0.8047612482430437,0.5345156648784906,0.7022222222222222,0.1348122866894198,0.7439024390243902,0.20066889632107024,0.08962264150943396,0.1872791519434629,0.813321647677476,0.8281786941580757,0.22564102564102564,0.9849428868120457,0.10421052631578948,0.914745308310992,0.632,0.79,0.915,0.3,0.19,0.53,0.464,0.482,0.44,0.9485,0.495,0.853,0.9283683,0.9371406,202930944,8928961536,112.8755738735199,102220
44,0.6428125,0.5877279222706625,0.6428125,0.4814934233944772,0.67303473995142,0.6428125,0.5851666666666667,0.6428125,0.6428125,0.502225189624172,0.8158069798225592,0.5301470519199144,0.75,0.20717131474103587,0.7447698744769874,0.165402124430956,0.13013698630136986,0.18616144975288304,0.8711462450592885,0.8631984585741811,0.16296296296296298,0.9827586206896551,0.09596774193548387,0.8670264965652601,0.678,0.52,0.89,0.545,0.19,0.565,0.551,0.224,0.44,0.9405,0.595,0.8835,0.9699666,1.012504,202930944,9131892480,119.5775351524353,102220
45,0.6691666666666667,0.6157769183367169,0.6691666666666667,0.4986334484290605,0.7107070363592328,0.6691666666666667,0.5947916666666666,0.6691666666666667,0.6691666666666667,0.5003011369552143,0.8151069002011643,0.5520636724780523,0.6424870466321243,0.2043343653250774,0.7631578947368421,0.15953307392996108,0.14893617021276595,0.14737991266375547,0.8764510779436152,0.84967919340055,0.21428571428571427,0.9314805941542884,0.11888111888111888,0.9470074812967582,0.744,0.66,0.87,0.41,0.21,0.675,0.5285,0.4635,0.42,0.972,0.425,0.7595,1.1089729,0.93699896,202930944,9334823424,113.05414605140686,102220
