epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_fodder,precision_misc.,precision_orchards,precision_protein_crops,precision_vegetables,recall_wheat,recall_fodder,recall_misc.,recall_orchards,recall_protein_crops,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
28,0.6460905349794238,0.5504070038022146,0.6460905349794238,0.597346149253695,0.64587232353784,0.6460905349794238,0.6034417831004658,0.6460905349794238,0.6460905349794238,0.620887414495912,0.6647273473992663,0.565678903511045,0.8701298701298701,0.7192982456140351,0.4166666666666667,0.5416666666666666,0.7027027027027027,0.4748603351955307,0.67,0.656,0.25,0.52,0.6746506986027944,0.85,0.9940522,1.0449193,37379328,1046621184,19.054053783416748,101830
29,0.6490299823633157,0.5582804072966812,0.6490299823633157,0.6020984749574454,0.6474923411374333,0.6490299823633157,0.6216230871590153,0.6490299823633157,0.6490299823633157,0.6209722183220876,0.6695410534787223,0.566117088252007,0.8157894736842105,0.7393364928909952,0.4523809523809524,0.445141065830721,0.7214611872146118,0.5517241379310345,0.775,0.624,0.19,0.71,0.6307385229540918,0.8,0.963058,0.97750175,37379328,1084000512,19.011977672576904,101830
30,0.6249265138154027,0.5381307548097282,0.6249265138154027,0.5852991305166868,0.6236144507274188,0.6249265138154027,0.6309916833000665,0.6249265138154027,0.6249265138154027,0.5947503241974861,0.6738782212834329,0.584728311992979,0.6227106227106227,0.7977839335180056,0.423728813559322,0.4386503067484663,0.7827380952380952,0.5028901734104047,0.85,0.576,0.25,0.715,0.5249500998003992,0.87,0.9708208,0.9731507,37379328,1121379840,19.59659457206726,101830
31,0.6225749559082893,0.5359424658779975,0.6225749559082893,0.5877640311692719,0.6253552908972572,0.6225749559082893,0.6339850299401198,0.6225749559082893,0.6225749559082893,0.581131080871745,0.6706464915625174,0.6047131796870325,0.6559139784946236,0.8103448275862069,0.3181818181818182,0.4311594202898551,0.7711864406779662,0.5,0.915,0.564,0.35,0.595,0.5449101796407185,0.835,0.98719096,0.9505373,37379328,1158759168,18.954338788986206,101830
32,0.6413874191651969,0.5534862464675363,0.6413874191651969,0.6043444911957885,0.6468651530364513,0.6413874191651969,0.6321324018629407,0.6413874191651969,0.6413874191651969,0.5943786877273883,0.670885662528746,0.6098435615148885,0.7372881355932204,0.7711442786069652,0.3181818181818182,0.4197952218430034,0.7587939698492462,0.5610687022900763,0.87,0.62,0.35,0.615,0.6027944111776448,0.735,0.9745877,0.92590547,37379328,1196138496,19.17981219291687,101830
33,0.6437389770723104,0.5559976792097596,0.6437389770723104,0.6069039376640445,0.6423798430818027,0.6437389770723104,0.6372717897538257,0.6437389770723104,0.6437389770723104,0.6106896040303619,0.6757562153371367,0.6029285269514769,0.7195121951219512,0.8158730158730159,0.4411764705882353,0.4395973154362416,0.7175732217573222,0.5304054054054054,0.885,0.514,0.3,0.655,0.6846307385229541,0.785,0.9325151,0.95166636,37379328,1233517824,20.08629536628723,101830
34,0.6596119929453262,0.5746289639409485,0.6596119929453262,0.6092321224046756,0.6585314378218083,0.6596119929453262,0.6367704590818364,0.6596119929453262,0.6596119929453262,0.6545452837397252,0.706317206677158,0.5709921128476947,0.850828729281768,0.8216374269005848,0.5625,0.459546925566343,0.75,0.4827586206896552,0.77,0.562,0.18,0.71,0.688622754491018,0.91,0.90233785,0.9740113,37379328,1270897152,20.535775423049927,101830
35,0.6272780717225162,0.5395001530823352,0.6272780717225162,0.5933868001941416,0.6267838489452527,0.6272780717225162,0.6342944111776446,0.6272780717225162,0.6272780717225162,0.5939501175513265,0.6703270151873147,0.6006003028679696,0.6494464944649446,0.8262295081967214,0.3974358974358974,0.42586750788643535,0.7287735849056604,0.5359477124183006,0.88,0.504,0.31,0.675,0.6167664670658682,0.82,0.936575,0.9371097,37379328,1308276480,20.11486053466797,101830
36,0.6925338036449148,0.6093909712635805,0.6925338036449148,0.6373434378681099,0.6890854586322775,0.6925338036449148,0.6469291417165669,0.6925338036449148,0.6925338036449148,0.6693225247719218,0.7046786135169517,0.5947878064129086,0.8274111675126904,0.7609649122807017,0.6,0.5192307692307693,0.7547568710359408,0.5535714285714286,0.815,0.694,0.21,0.675,0.7125748502994012,0.775,0.9040373,0.95089924,37379328,1345655808,20.768537998199463,101830
37,0.6490299823633157,0.5675823331205659,0.6490299823633157,0.6078055134561864,0.6475164312101028,0.6490299823633157,0.6522930805056554,0.6490299823633157,0.6490299823633157,0.6589026366703209,0.717877446860932,0.5890024417269598,0.7407407407407407,0.8409090909090909,0.65625,0.438953488372093,0.8098958333333334,0.4666666666666667,0.9,0.518,0.21,0.755,0.6207584830339321,0.91,0.82976246,0.9562649,37379328,1383035136,20.426573276519775,101830
