epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
0,0.5866571944026397,0.5314579967649471,0.5866571944026397,0.48482656754485287,0.6080474484948925,0.5866571944026397,0.6026982133275973,0.5866571944026397,0.5866571944026397,0.5217062000117882,0.7327103281041949,0.4913728482466451,0.9058548920443493,0.9147045757441137,0.9783496552632734,0.2663420392504058,0.040335397599605416,0.39057899901864573,0.03724759851009606,0.30466982102448054,0.5945619335347432,0.17231503579952268,0.8405963302752294,0.6506931166347992,0.685931205453982,0.7562520298798311,0.8544159347119441,0.9128457283343577,0.49601538884308877,0.6904315196998124,0.15144596651445966,0.4481132075471698,0.5162077378877657,0.056020495303159695,0.6889312977099237,0.9598428633784374,0.41968552489594574,0.8848690785528682,2.8926225,1.198464,9399019520,9399019520,4468.358802080154,102285
1,0.6652801017022032,0.6102257449321686,0.6652801017022032,0.5333459163181613,0.6809384603353907,0.6652801017022032,0.6298390024479322,0.6652801017022032,0.6652801017022032,0.5361018424992892,0.7357326830859522,0.5676783224363894,0.8223071046600459,0.9374319912948857,0.9790856451473512,0.3147823033707865,0.07002835655282949,0.4343807763401109,0.05060175054704595,0.37764883955600403,0.6174719645576631,0.20681686886192951,0.8479014247208317,0.6337342254594732,0.6771327014218009,0.873985060084443,0.8341517394010651,0.9284163081335792,0.4927177796097829,0.5328330206378987,0.17884322678843226,0.4363207547169811,0.5217845939351691,0.25391403358952463,0.683206106870229,0.9611523352247927,0.5767303838446123,0.9138516889866081,1.229795,1.0138139,9399019520,18798039040,5760.185345172882,102285
2,0.6154852821581805,0.562936703402394,0.6154852821581805,0.5226747844070512,0.6514203776999115,0.6154852821581805,0.6432814359062365,0.6154852821581805,0.6154852821581805,0.5361534189846752,0.7468922683738155,0.5877201796252671,0.8602726387536515,0.9461298327063156,0.981454070526774,0.2730602278893109,0.05749934560684059,0.3817547937245787,0.029112912432926134,0.4133036459782911,0.578739602424926,0.17273125822007893,0.8364803625377644,0.6847162171436415,0.7547395388556789,0.8608314387788243,0.817483920049796,0.9237451341938128,0.5531739488870568,0.6181988742964353,0.25,0.6014150943396226,0.5176019518996166,0.23370338741816113,0.7519083969465649,0.9668267132256656,0.3844997687683058,0.8832700379772137,1.1871039,1.0895572,9399019520,28197058560,4496.770423650742,102285
3,0.6301143215023509,0.5782997528975511,0.6301143215023509,0.5386392991312527,0.644175608468251,0.6301143215023509,0.6559305043790248,0.6301143215023509,0.6301143215023509,0.5467246523916137,0.7497509077584179,0.5992623034070541,0.9109541853255253,0.9155467534304711,0.978414825495102,0.2922835990888383,0.06020157995096704,0.3887733887733888,0.047782350251486055,0.45549738219895286,0.46317404647084615,0.1941374339259971,0.8732782369146006,0.7699089463795347,0.7574677528852681,0.8588827541409548,0.8952209696382876,0.945380045072731,0.564165979664743,0.6219512195121951,0.2846270928462709,0.49292452830188677,0.5458347856395956,0.4811841730714489,0.7709923664122137,0.9685726756874727,0.2052952057962078,0.892064761143314,1.0973151,1.0225611,9399019520,37596078080,4504.002764940262,102285
4,0.6528197122799801,0.6015711087383745,0.6528197122799801,0.5528781475777604,0.6707712980041054,0.6528197122799801,0.6675305382136331,0.6528197122799801,0.6528197122799801,0.557220383383965,0.7540160415939618,0.6231768959830396,0.9219734079776067,0.916265308930783,0.9803929926260603,0.30450422270878946,0.07091968911917099,0.3685835584716326,0.06213364595545135,0.5225027442371021,0.4820209621069605,0.14434025452109847,0.9190654985398414,0.7507990624334114,0.8003636363636364,0.8557973367976616,0.9210180510408742,0.9424708051628765,0.5350370981038747,0.6163227016885553,0.3633942161339422,0.5,0.49773440223074245,0.5105607742670083,0.8225190839694656,0.9615888258402444,0.2715816247880376,0.8798720767539476,1.0709612,1.0029055,9399019520,46995097600,4530.069322109222,102285
5,0.6578206937810225,0.6074481153936606,0.6578206937810225,0.557065119445824,0.6790660042084166,0.6578206937810225,0.6753026566553684,0.6578206937810225,0.6578206937810225,0.5617973813236524,0.7552514394367287,0.6296247647005747,0.9197815326847585,0.9288007817953372,0.9799350840956034,0.2540233877503763,0.07922788821665226,0.3924930491195551,0.046486870120652946,0.5606237816764132,0.5198022979652096,0.16959511077158135,0.9357720119098256,0.724134773850943,0.7926893872505739,0.8751217927898668,0.9202572792032644,0.9525507068223724,0.6029128881560868,0.5159474671669794,0.3222983257229833,0.6179245283018868,0.5012199372603695,0.4610304582977512,0.8473282442748091,0.9602793539938891,0.30480191151533836,0.8972616430141915,1.0596633,0.98324686,9399019520,56394117120,4505.854385614395,102285
6,0.6440235934155302,0.5928724649412647,0.6440235934155302,0.5552544021880266,0.661109016383444,0.6440235934155302,0.6670988515817206,0.6440235934155302,0.6440235934155302,0.5657975649784857,0.7536403280507669,0.6098776328416123,0.8639392530605919,0.9271013241220495,0.9694884711471515,0.27103052926276494,0.06519540229885057,0.44419306184012064,0.0522419627749577,0.4655307994757536,0.48606365761553677,0.27588703837798695,0.9177005789909015,0.7535351174477036,0.8634611483059444,0.9053264046768431,0.8910021439933605,0.9699651710715017,0.5586699642759,0.6651031894934334,0.2241248097412481,0.5825471698113207,0.6190310212617637,0.4616567036720752,0.7270992366412213,0.9685726756874727,0.24849699398797595,0.8506895862482511,1.0200326,0.9865005,9399019520,65793136640,4518.524466991425,102285
7,0.6806195608483908,0.6301715449794485,0.6806195608483908,0.5781834604242818,0.6942962706140847,0.6806195608483908,0.6754059896329279,0.6806195608483908,0.6806195608483908,0.5778475299150234,0.7641683027654805,0.6312532418359593,0.9126891734575088,0.9373364350101774,0.9775534045393859,0.3795979469632164,0.07752129366744846,0.41425061425061427,0.0764381402679275,0.507715582450832,0.47916854948034343,0.21414342629482072,0.9511245674740484,0.7659494503429484,0.818529304696032,0.8911984410522897,0.8917629158309703,0.9600491702519975,0.4877713657598241,0.5891181988742964,0.3207762557077626,0.45754716981132076,0.5848727779714186,0.6037005408482778,0.8206106870229007,0.9598428633784374,0.314166795128719,0.898860683589846,1.0131656,0.89600986,9399019520,75192156160,4534.374440670013,102285
8,0.6242346628777611,0.5741094064095219,0.6242346628777611,0.5482162723131561,0.6528977916052778,0.6242346628777611,0.6758862853484282,0.6242346628777611,0.6242346628777611,0.5597954354047154,0.7627371754298593,0.6286327113761806,0.9476190476190476,0.9484818506962941,0.9807813882918195,0.2602070489705711,0.06608387969611822,0.3841784989858012,0.03210253998118533,0.4110654851955911,0.5049137197245221,0.21585677749360613,0.9217970049916805,0.753000706048482,0.8512527125665812,0.8402078596947061,0.8620236530880421,0.9535341118623233,0.6147293212420994,0.5956848030018762,0.3603500761035008,0.6438679245283019,0.6629487626350645,0.37147736976942786,0.8053435114503816,0.9672632038411174,0.24660860181902267,0.8624825104937037,0.99238694,1.014006,9399019520,84591175680,4485.514401912689,102285
9,0.6466689724151469,0.5963114917087584,0.6466689724151469,0.5600502335424523,0.6683966141640393,0.6466689724151469,0.6861275359792909,0.6466689724151469,0.6466689724151469,0.558832886827654,0.7609388914781507,0.6474598511359659,0.9417989417989417,0.9391330166270784,0.981041253219609,0.3254539762053851,0.06678821610210152,0.3195350155939892,0.059364133134624936,0.4330708661417323,0.4855932708942313,0.20135527589545016,0.9055915721231766,0.7627472527472527,0.8433547382759292,0.8382591750568367,0.8750259354035549,0.9520180290923991,0.5713107996702391,0.6529080675422139,0.4288432267884323,0.5636792452830188,0.6709654932032066,0.46342157699971537,0.7938931297709924,0.975556525534701,0.26749653152458763,0.8662802318608834,0.981869,0.9689466,9399019520,93990195200,4489.281822443008,102285
