epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.765,0.7088797483668038,0.765,0.3775364525536318,0.7332599185618719,0.765,0.392375,0.765,0.765,0.390302936642095,0.7152169167159905,0.0,0.41361256544502617,0.0,0.7948717948717948,0.25,0.0,0.0,0.6595551520653654,0.7224617796942375,0.0,0.9821052631578947,0.0,0.8610286844708209,0.632,0.0,0.62,0.005,0.0,0.0,0.7265,0.9215,0.0,0.933,0.0,0.8705,0.8293893,0.8805758,202930944,2232240384,111.65742874145508,102220
11,0.7797916666666667,0.7273544335938287,0.7797916666666667,0.38792785568524385,0.7467680917100676,0.7797916666666667,0.41391666666666665,0.7797916666666667,0.7797916666666667,0.40064349354245343,0.7298696638507964,0.0,0.4657534246575342,0.0,0.6325757575757576,0.42857142857142855,0.0,0.0,0.6924818840579711,0.7221356196414653,0.0,0.9866381614110101,0.0,0.8795656465942744,0.612,0.0,0.835,0.015,0.0,0.0,0.7645,0.9265,0.0,0.923,0.0,0.891,0.80580163,0.85212773,202930944,2435171328,108.14342594146729,102220
12,0.7423958333333334,0.6848226091666534,0.7423958333333335,0.37522015476956394,0.7225628161033651,0.7423958333333334,0.4008333333333334,0.7423958333333334,0.7423958333333334,0.417980494358622,0.7373901362912542,0.0,0.2982456140350877,0.0,0.8203592814371258,0.5714285714285714,0.0,0.0,0.691683569979716,0.7160493827160493,0.0,0.9782945736434109,0.0,0.9397049390635023,0.816,0.0,0.685,0.02,0.0,0.0,0.682,0.928,0.0,0.9465,0.0,0.7325,0.7438938,0.88863385,202930944,2638102272,108.00402498245239,102220
13,0.770625,0.7160495817147279,0.770625,0.3844807419226557,0.7412338334684112,0.770625,0.409,0.770625,0.770625,0.4264516573105748,0.7372025881601157,0.0,0.4494047619047619,0.0,0.6297709923664122,0.75,0.0,0.0,0.6206769683590876,0.7581227436823105,0.0,0.9867864693446089,0.0,0.9226579520697168,0.604,0.0,0.825,0.015,0.0,0.0,0.8435,0.84,0.0,0.9335,0.0,0.847,0.7581605,0.83802336,202930944,2841033216,107.64051508903503,102220
14,0.7671875,0.7100885300126472,0.7671874999999999,0.38653279528820805,0.7353672127599676,0.7671875,0.394625,0.7671875,0.7671875,0.427525202991345,0.7368529100734817,0.0,0.5414937759336099,0.0,0.8192090395480226,0.5,0.0,0.0,0.596661101836394,0.7314851485148515,0.0,0.9882978723404255,0.0,0.9531554977228367,0.522,0.0,0.725,0.01,0.0,0.0,0.8935,0.9235,0.0,0.929,0.0,0.7325,0.6762522,0.82568747,202930944,3043964160,107.0773651599884,102220
15,0.7925,0.7420566193489908,0.7925,0.39802303465427763,0.7577821463694887,0.7925,0.40737500000000004,0.7925,0.7925,0.47515092089614047,0.7514178386570065,0.0,0.5495049504950495,0.0,0.8698630136986302,1.0,0.0,0.0,0.6737560192616372,0.7353184449958643,0.0,0.9523575638506876,0.0,0.9210110584518167,0.666,0.0,0.635,0.015,0.0,0.0,0.8395,0.889,0.0,0.9695,0.0,0.8745,0.71020776,0.77606195,202930944,3246895104,109.04894971847534,102220
16,0.7934375,0.7433085857755029,0.7934375,0.4001656895169275,0.7594050106957271,0.7934375,0.419,0.7934375,0.7934375,0.42505696530016523,0.7461980491123008,0.0,0.5891783567134269,0.0,0.6967213114754098,0.5,0.0,0.0,0.6675634127594159,0.7309523809523809,0.0,0.9924892703862661,0.0,0.9237788513150832,0.588,0.0,0.85,0.015,0.0,0.0,0.8685,0.921,0.0,0.925,0.0,0.8605,0.7039313,0.76715577,202930944,3449826048,116.60963034629822,102220
17,0.8019791666666667,0.7540879562442142,0.8019791666666667,0.4137552049570172,0.7667914683970222,0.8019791666666667,0.4247916666666666,0.8019791666666667,0.8019791666666667,0.4592989602413502,0.7505075448111524,0.0,0.591869918699187,0.0,0.8588235294117647,0.7692307692307693,0.0,0.0,0.7035436473638721,0.7568493150684932,0.0,0.9829633453794527,0.0,0.8483069977426636,0.728,0.0,0.73,0.05,0.0,0.0,0.814,0.884,0.0,0.952,0.0,0.9395,0.7080224,0.75795555,202930944,3652756992,116.99988079071045,102220
18,0.8158333333333333,0.7701514285636901,0.8158333333333333,0.42719787349020266,0.7789678359721107,0.8158333333333333,0.4265416666666666,0.8158333333333333,0.8158333333333333,0.6319897801398254,0.7817673287237672,0.0,0.8313253012048193,1.0,0.8378378378378378,0.6153846153846154,0.0,0.0,0.7160544779199339,0.7448275862068966,1.0,0.9830421377183967,0.0,0.8554054054054054,0.552,0.01,0.775,0.08,0.0,0.0,0.8675,0.918,0.01,0.9565,0.0,0.9495,0.6459818,0.7234291,202930944,3855687936,115.28468990325928,102220
19,0.8141666666666667,0.7683373868158565,0.8141666666666668,0.4175204283131275,0.7775003027374817,0.8141666666666667,0.4270416666666666,0.8141666666666667,0.8141666666666667,0.45884794168943993,0.7638629950545279,0.0,0.7612359550561798,0.0,0.7668161434977578,0.6428571428571429,0.0,0.0,0.699960830395613,0.7357898863190906,0.0,0.9880332986472424,0.0,0.9114820435002529,0.542,0.0,0.855,0.045,0.0,0.0,0.8935,0.9385,0.0,0.9495,0.0,0.901,0.6456901,0.7198003,202930944,4058618880,116.4704053401947,102220
