epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_orchards,precision_perm._meadows,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_wheat,recall_corn,recall_orchards,recall_perm._meadows,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
27,0.9117992943943551,0.8717350655067942,0.9117992943943551,0.7405582266934433,0.9175188296778636,0.9117992943943551,0.7748391486559492,0.9117992943943551,0.9117992943943551,0.7327917630666504,0.9280607049007422,0.7322072388541858,0.9567779960707269,0.9888238424693986,0.6903225806451613,0.34285714285714286,0.9032258064516129,0.30042918454935624,0.9471057884231537,0.974,0.928535732133933,0.5323383084577115,0.36,0.98,0.7,0.949,0.5582634,0.34838545,368457792,10316818176,184.45551538467407,101895
28,0.9080752646021168,0.8671112216648809,0.9080752646021168,0.7310755656980513,0.9140524320525398,0.9080752646021168,0.7792024707262574,0.9080752646021168,0.9080752646021168,0.7182338613619625,0.9261813197327148,0.7253865112075387,0.8911070780399274,0.9869041382922996,0.603448275862069,0.30916030534351147,0.8986175115207373,0.37037037037037035,0.9680293501048218,0.982,0.9415292353823088,0.5223880597014925,0.81,0.975,0.3,0.9235,0.60515547,0.34201026,368457792,10685275968,188.29646682739258,101895
29,0.907095256762054,0.8657735807376729,0.907095256762054,0.7465512592719913,0.9138643792722063,0.907095256762054,0.7882598743272287,0.907095256762054,0.907095256762054,0.7418232692631256,0.9291024575221095,0.7350664400282895,0.9754601226993865,0.9906900328587076,0.4885057471264368,0.509090909090909,0.9556650246305419,0.32460732984293195,0.9487437185929648,0.954,0.904047976011994,0.845771144278607,0.28,0.97,0.62,0.944,0.54584795,0.41249526,368457792,11053733760,189.80301308631897,101895
30,0.9174833398667189,0.8801929236058664,0.9174833398667189,0.7463982417928128,0.9212738645974621,0.9174833398667189,0.7800744675636595,0.9174833398667189,0.9174833398667189,0.7252720444807016,0.9277203076680247,0.7282720286585042,0.9261363636363636,0.9848563968668407,0.5662650602409639,0.3772455089820359,0.9116279069767442,0.34523809523809523,0.9655349794238683,0.978,0.9425287356321839,0.7014925373134329,0.63,0.98,0.29,0.9385,0.55332345,0.30265957,368457792,11422191552,186.8163719177246,101895
31,0.9215993727949824,0.8860456130241243,0.9215993727949824,0.7739364696967671,0.9264611807871168,0.9215993727949824,0.8041501264293226,0.9215993727949824,0.9215993727949824,0.7557952529373849,0.9343236382582926,0.7771141757552388,0.9754601226993865,0.9884149552395998,0.5614035087719298,0.5053763440860215,0.9368932038834952,0.3660130718954248,0.9570055639858371,0.954,0.9380309845077461,0.7960199004975125,0.47,0.965,0.56,0.946,0.5756389,0.34213996,368457792,11790649344,184.1446568965912,101895
32,0.9253234025872207,0.8906646642930665,0.9253234025872207,0.7741584639576604,0.927691818871428,0.9253234025872207,0.7888138430784608,0.9253234025872207,0.9253234025872207,0.7626614760704712,0.9310348074563654,0.7598348387304094,0.9607072691552063,0.9879138202837625,0.6666666666666666,0.4016393442622951,0.955,0.424,0.9427032321253673,0.978,0.9395302348825587,0.6666666666666666,0.49,0.955,0.53,0.9625,0.5185783,0.26301923,368457792,12159107136,189.61351323127747,101895
33,0.915719325754606,0.8771594702290081,0.915719325754606,0.7485595021568086,0.9193729662974067,0.915719325754606,0.7762970742773602,0.915719325754606,0.915719325754606,0.7319277604305973,0.9254484054413559,0.7255644462438214,0.969939879759519,0.9877333333333334,0.6495327102803738,0.32608695652173914,0.9045454545454545,0.3448275862068966,0.9408284023668639,0.968,0.9255372313843079,0.6915422885572139,0.3,0.995,0.6,0.954,0.5497445,0.3012566,368457792,12527564928,188.18056917190552,101895
34,0.9035672285378283,0.8607055065236652,0.9035672285378283,0.7261936241669937,0.9115189868324374,0.9035672285378283,0.7769102932542259,0.9035672285378283,0.9035672285378283,0.7131469707337893,0.9267423021854463,0.7416919552371104,0.9242424242424242,0.9903948772678762,0.6590909090909091,0.3026315789473684,0.8634361233480177,0.29239766081871343,0.9598352214212152,0.976,0.927536231884058,0.43283582089552236,0.69,0.98,0.5,0.932,0.52026594,0.3608365,368457792,12896022720,186.22658371925354,101895
35,0.9192473539788318,0.8828077667345895,0.9192473539788318,0.7579919394289748,0.9239475061834417,0.9192473539788318,0.7946102524430749,0.9192473539788318,0.9192473539788318,0.7321728963659899,0.9309914086892015,0.7558748219197315,0.9526627218934911,0.9879707112970711,0.6163265306122448,0.38509316770186336,0.8914027149321267,0.3302752293577982,0.9614791987673343,0.966,0.9440279860069966,0.7512437810945274,0.62,0.985,0.36,0.936,0.5709435,0.3071573,368457792,13264480512,186.47773456573486,101895
36,0.9008232065856527,0.8562883384952797,0.9008232065856527,0.7227255058229487,0.9060239710207891,0.9008232065856527,0.7717460800516586,0.9008232065856527,0.9008232065856527,0.7210174217617872,0.9210780585035303,0.7277894890245663,0.9190207156308852,0.9887580299785867,0.6952380952380952,0.28793774319066145,0.8091286307053942,0.4016393442622951,0.9453993933265925,0.976,0.9230384807596201,0.36318407960199006,0.74,0.975,0.49,0.935,0.51550674,0.33782738,368457792,13632938304,189.4805474281311,101895
37,0.9010192081536652,0.8571597582486108,0.9010192081536652,0.7297621548445978,0.9099298351522295,0.9010192081536652,0.7781436307432639,0.9010192081536652,0.9010192081536652,0.7137222435503909,0.925128939009326,0.7447241967420166,0.9150943396226415,0.9902597402597403,0.6710526315789473,0.3167420814479638,0.8949771689497716,0.25287356321839083,0.9550561797752809,0.97,0.9145427286356822,0.5074626865671642,0.7,0.98,0.44,0.935,0.53793573,0.38893798,368457792,14001396096,189.83096051216125,101895
38,0.9039592316738534,0.8612147459734883,0.9039592316738534,0.7345664776653573,0.9126907289739392,0.9039592316738534,0.7720448405861035,0.9039592316738534,0.9039592316738534,0.7113654196843641,0.9253758974918728,0.7335480060912137,0.9752577319587629,0.9912854030501089,0.5535055350553506,0.3949579831932773,0.8949771689497716,0.22043010752688172,0.9491440080563948,0.946,0.9095452273863068,0.746268656716418,0.47,0.98,0.41,0.9425,0.5681478,0.36888465,368457792,14369853888,184.79979634284973,101895
39,0.9094472755782046,0.8692968646593932,0.9094472755782046,0.7422166656912983,0.9165823746095315,0.9094472755782046,0.7904168262350701,0.9094472755782046,0.9094472755782046,0.7126147031857878,0.927514500049355,0.7624692007579666,0.9277566539923955,0.986444212721585,0.6097560975609756,0.3351063829787234,0.8382978723404255,0.32167832167832167,0.969263381028087,0.976,0.9455272363818091,0.6218905472636815,0.63,0.985,0.46,0.9145,0.5150497,0.3348447,368457792,14738311680,185.79278945922852,101895
40,0.9180713445707566,0.8810948721565646,0.9180713445707566,0.7496879304199996,0.9243345545983528,0.9180713445707566,0.7883336316916169,0.9180713445707566,0.9180713445707566,0.736268318739583,0.935226914271306,0.7574606357348967,0.9364161849710982,0.983547557840617,0.7248322147651006,0.3283582089552239,0.8918918918918919,0.31543624161073824,0.97339593114241,0.972,0.9560219890054973,0.5373134328358209,0.66,0.99,0.47,0.933,0.49719578,0.28704774,368457792,15106769472,194.12487483024597,101895
41,0.9145433163465307,0.8762483662297819,0.9145433163465307,0.7389648964990622,0.9213965710343973,0.9145433163465307,0.7819460749369451,0.9145433163465307,0.9145433163465307,0.7250582739804872,0.9330571095694605,0.7269693569525373,0.9759036144578314,0.9868697478991597,0.6650485436893204,0.36,0.8405172413793104,0.28112449799196787,0.9659442724458205,0.972,0.9390304847576212,0.681592039800995,0.27,0.975,0.7,0.936,0.5282157,0.3409183,368457792,15475227264,192.49052047729492,101895
42,0.9212073696589572,0.8856084372731938,0.9212073696589572,0.7668518024873455,0.9272018710644175,0.9212073696589572,0.8029593614706506,0.9212073696589572,0.9212073696589572,0.7471790941875928,0.936011647159467,0.7782103735261575,0.9681908548707754,0.9860248447204969,0.689119170984456,0.43859649122807015,0.88,0.3034825870646766,0.9648397104446742,0.974,0.952023988005997,0.6616915422885572,0.5,0.99,0.61,0.933,0.5062942,0.29284972,368457792,15843685056,184.41095399856567,101895
43,0.8825950607604861,0.8309134706409137,0.8825950607604861,0.7203948694430099,0.8917497046822429,0.8825950607604861,0.7629035684716277,0.8825950607604861,0.8825950607604861,0.7102079808901637,0.9121420752351016,0.7071269273919707,0.9813278008298755,0.9935179728933412,0.501466275659824,0.3888888888888889,0.964824120603015,0.2318181818181818,0.9096126255380201,0.946,0.8425787106446777,0.8507462686567164,0.28,0.96,0.51,0.951,0.4913833,0.48330277,368457792,16212142848,189.9212543964386,101895
44,0.8888671109368875,0.8407355719096482,0.8888671109368875,0.699015984651774,0.8985960168456251,0.8888671109368875,0.7652152591081859,0.8888671109368875,0.8888671109368875,0.685768663317903,0.9203095199490898,0.7185311560973558,0.8907103825136612,0.9745417515274949,0.6585365853658537,0.2655172413793103,0.7538461538461538,0.27586206896551724,0.9813664596273292,0.978,0.9565217391304348,0.40298507462686567,0.77,0.98,0.4,0.869,0.5918233,0.38188887,368457792,16580600640,191.0181167125702,101895
45,0.9214033712269698,0.8854356286503043,0.9214033712269698,0.7478978053531511,0.9260713986443211,0.9214033712269698,0.7791087920858333,0.9214033712269698,0.9214033712269698,0.7458094262852034,0.9353620455564318,0.7284629274084676,0.9682539682539683,0.9809964047252183,0.7070063694267515,0.30962343096234307,0.9154929577464789,0.37349397590361444,0.96579887697805,0.976,0.9545227386306847,0.5522388059701493,0.74,0.975,0.31,0.946,0.55323756,0.2484774,368457792,16949058432,188.66252946853638,101895
46,0.9172873382987063,0.8790561901995498,0.9172873382987063,0.7509122012246428,0.9196675966013431,0.9172873382987063,0.7747931977508048,0.9172873382987063,0.9172873382987063,0.7540194687129428,0.9273161571008176,0.7097343304831097,0.9892008639308856,0.9847368421052631,0.5614035087719298,0.46938775510204084,0.9552238805970149,0.3795180722891566,0.9386653581943082,0.916,0.935032483758121,0.7960199004975125,0.23,0.96,0.63,0.9565,0.4948823,0.32190993,368457792,17317516224,189.1010341644287,101895
47,0.898079184633477,0.8535664908221574,0.898079184633477,0.7318715615998197,0.9093361290614607,0.898079184633477,0.7823066430537396,0.898079184633477,0.898079184633477,0.7036924004148316,0.9265137975904553,0.7501287762617918,0.9770833333333333,0.9917035398230089,0.5508771929824562,0.3609022556390977,0.8716814159292036,0.21800947867298578,0.9555895865237366,0.938,0.8960519740129935,0.7810945273631841,0.48,0.985,0.46,0.936,0.56288886,0.4181177,368457792,17685974016,189.2795934677124,101895
48,0.9217953743629949,0.8860861450801836,0.9217953743629949,0.7457483574921039,0.9240550394651881,0.9217953743629949,0.7804994123407379,0.9217953743629949,0.9217953743629949,0.7385527628764196,0.9311012602101374,0.6958820865613972,0.9735234215885947,0.9854620976116303,0.5912408759124088,0.3829787234042553,0.92018779342723,0.35911602209944754,0.9573604060913705,0.956,0.9485257371314343,0.8059701492537313,0.18,0.98,0.65,0.943,0.52877474,0.3086484,368457792,18054431808,187.18761038780212,101895
49,0.9215993727949824,0.8858241648500337,0.9215993727949824,0.7573827834280971,0.9246241743967797,0.9215993727949824,0.7884388248306549,0.9215993727949824,0.9215993727949824,0.7381895958591679,0.9299684653862429,0.7461243094655123,0.9604743083003953,0.9884514435695538,0.6495327102803738,0.39080459770114945,0.8418803418803419,0.38095238095238093,0.9552313883299799,0.972,0.9410294852573713,0.6915422885572139,0.34,0.985,0.64,0.9495,0.50892735,0.29185435,368457792,18422889600,186.28245544433594,101895
50,0.9200313602508821,0.8837056407693962,0.9200313602508821,0.7653901057364912,0.9245374549784825,0.9200313602508821,0.7964572697659699,0.9200313602508821,0.9200313602508821,0.7419127771709854,0.9312110971882587,0.7665257944021862,0.977366255144033,0.9883966244725738,0.5833333333333334,0.4262295081967213,0.8995433789954338,0.3643410852713178,0.9541792547834844,0.95,0.9365317341329336,0.7661691542288557,0.52,0.985,0.47,0.9475,0.52800286,0.3043782,368457792,18791347392,193.21157097816467,101895
51,0.9061152489219914,0.8640914239597385,0.9061152489219915,0.7340188104841024,0.9124602852513953,0.9061152489219914,0.7774497372848757,0.9061152489219914,0.9061152489219914,0.7084910544709524,0.9225670083910635,0.749293372621046,0.9525691699604744,0.9867794817556849,0.6408839779005525,0.3136094674556213,0.7626459143968871,0.34868421052631576,0.9542651593011305,0.964,0.9325337331334332,0.5771144278606966,0.53,0.98,0.53,0.9285,0.4509703,0.3556624,368457792,19159805184,186.8889720439911,101895
52,0.9104272834182674,0.870555924434782,0.9104272834182674,0.7394095940282772,0.9202797817558223,0.9104272834182674,0.7796096131038958,0.9104272834182674,0.9104272834182674,0.7245650526857272,0.9345567074811018,0.7506780727322582,0.945631067961165,0.9864087820177732,0.6491228070175439,0.325,0.9468599033816425,0.24669603524229075,0.9722367731796753,0.974,0.9430284857571214,0.5522388059701493,0.52,0.98,0.56,0.928,0.5078581,0.3480775,368457792,19528262976,186.57315683364868,101895
53,0.8827910623284986,0.8334623169652395,0.8827910623284986,0.7099810223517381,0.8994586566254362,0.8827910623284986,0.7809412878848422,0.8827910623284986,0.8827910623284986,0.6774444306040561,0.9254068210441413,0.7410594944112588,0.9676767676767677,0.9864056552474171,0.44694533762057875,0.31140350877192985,0.8794642857142857,0.17553191489361702,0.9746835443037974,0.958,0.9065467266366817,0.6915422885572139,0.71,0.985,0.33,0.8855,0.45139802,0.4363543,368457792,19896720768,187.17638659477234,101895
54,0.9159153273226186,0.8783028391433797,0.9159153273226186,0.7524254507639584,0.9221156537234901,0.9159153273226186,0.7957386466681371,0.9159153273226186,0.9159153273226186,0.723081880093118,0.9312446205304775,0.7691704917234885,0.9625246548323472,0.9879518072289156,0.6398104265402843,0.36129032258064514,0.8148148148148148,0.32894736842105265,0.9662337662337662,0.976,0.9425287356321839,0.6716417910447762,0.56,0.99,0.5,0.93,0.4918166,0.3273886,368457792,20265178560,185.4680826663971,101895
55,0.9180713445707566,0.8808023877126696,0.9180713445707566,0.7462700683772546,0.9239974167839896,0.9180713445707566,0.7768560943408893,0.9180713445707566,0.9180713445707566,0.7280152129934014,0.9321266570727902,0.7450389184780793,0.9755600814663951,0.9869519832985386,0.648936170212766,0.3291139240506329,0.8828828828828829,0.3116883116883117,0.9609731373542828,0.958,0.9450274862568716,0.6069651741293532,0.52,0.98,0.48,0.948,0.45576137,0.28797102,368457792,20633636352,184.03962182998657,101895
