param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_orchards,precision_perm._meadows,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_wheat,recall_corn,recall_orchards,recall_perm._meadows,recall_rapeseed,recall_temp._meadows,recall_vegetables
1.25,0.49428571428571433,0.41000000000000003,0.49428571428571433,0.46479633515168883,0.46479633515168883,0.49428571428571433,0.49428571428571433,0.49428571428571433,0.49428571428571433,0.4915682734152245,0.4915682734152245,0.3100151265255529,0.5451963456913429,0.5423990342405618,0.39441150465491237,0.31549164064532914,0.6215565350552189,0.3856442654859368,0.6362785881332698,0.44000000000000006,0.4575,0.555,0.2375,0.6824999999999999,0.4125,0.675
1.5,0.5925,0.5245833333333334,0.5925,0.5849941498802806,0.5849941498802806,0.5925,0.5925,0.5925,0.5925,0.6338498885178174,0.6338498885178174,0.5446239019714428,0.8423671709064967,0.6779763551581182,0.4612338714537862,0.36154453927841956,0.7143001151322319,0.5218017694882832,0.8577253982073867,0.6000000000000001,0.7425,0.4175000000000001,0.5475,0.905,0.3449999999999999,0.59
2.0,0.5785714285714286,0.5083333333333333,0.5785714285714286,0.5638413282757994,0.5638413282757992,0.5785714285714286,0.5785714285714285,0.5785714285714286,0.5785714285714286,0.6011037495997584,0.6011037495997587,0.5151674650087879,0.7156350343666247,0.7474423067744796,0.4789756326420059,0.3472764122715,0.659724432823926,0.46275228120454076,0.7959201471152328,0.7024999999999999,0.5700000000000001,0.4699999999999999,0.385,0.9075,0.425,0.5900000000000001
3.0,0.5203571428571429,0.4404166666666667,0.5203571428571429,0.4984823046719914,0.4984823046719914,0.5203571428571429,0.5203571428571429,0.5203571428571429,0.5203571428571429,0.5560887849901384,0.5560887849901384,0.4456180925868957,0.6254625521706266,0.6330949330227141,0.4790937950937951,0.35727098982637145,0.6829254222752674,0.48096826586706654,0.6338055366751274,0.5349999999999999,0.45,0.40499999999999997,0.45,0.77,0.305,0.7275
4.0,0.5192857142857144,0.43916666666666665,0.5192857142857144,0.4881864356151321,0.48818643561513203,0.5192857142857144,0.5192857142857144,0.5192857142857144,0.5192857142857144,0.5283695411632949,0.5283695411632949,0.35521483656152447,0.5639424301189007,0.4612918820953468,0.4663035430011398,0.41718157181571813,0.6531230770714582,0.427927294886093,0.7088169891544076,0.575,0.45999999999999996,0.4325,0.15500000000000003,0.6699999999999999,0.6875,0.655
