Metric,test_Highest GMean Epoch,val_Highest GMean Epoch,val_mean,val_std,val_min,val_25%,val_50%,val_75%,val_max
accuracy,0.5973553815932213,0.6479963912487783,0.5664262864473373,0.1241444633844676,0.0150364634238027,0.5715735658973009,0.6043154650026313,0.6237125028193369,0.6610029321103676
kappa,0.5620122744696217,0.6063279472666045,0.5206722516976845,0.12676968421991142,0.0,0.5264739664066151,0.5615883073219041,0.5802208039981458,0.6189751022201366
f1_micro,0.5973553815932213,0.6479963912487783,0.5664262864473373,0.1241444633844676,0.0150364634238027,0.5715735658973009,0.6043154650026313,0.6237125028193369,0.6610029321103676
f1_macro,0.5585127426795453,0.5153117719750052,0.44631069358455916,0.10623458330815475,0.0022790334619088,0.4437524015095829,0.478864758300262,0.5006559215706801,0.5275837058387092
f1_weighted,0.6002907675496207,0.6668745105370723,0.5814118284387241,0.13423967302015782,0.0004454918427909,0.578210381444851,0.6241828571660143,0.6469364473845165,0.6810477469604241
recall_micro,0.5973553815932213,0.6479963912487783,0.5664262864473373,0.1241444633844676,0.0150364634238027,0.5715735658973009,0.6043154650026313,0.6237125028193369,0.6610029321103676
recall_macro,0.592886471762533,0.6308304886018529,0.550266609938274,0.1114406746077522,0.0769230769230769,0.5499328797139892,0.5801389497558913,0.6074879387229463,0.6308304886018529
recall_weighted,0.5973553815932213,0.6479963912487783,0.5664262864473373,0.1241444633844676,0.0150364634238027,0.5715735658973009,0.6043154650026313,0.6237125028193369,0.6610029321103676
precision_micro,0.5973553815932213,0.6479963912487783,0.5664262864473373,0.1241444633844676,0.0150364634238027,0.5715735658973009,0.6043154650026313,0.6237125028193369,0.6610029321103676
precision_macro,0.5669648904221074,0.5235915134112287,0.4851296432660649,0.10360973078547339,0.0011566510326002,0.4810155260405582,0.5178018250384266,0.5326733832949208,0.5646068133078332
precision_weighted,0.6230960886428762,0.7388932175038088,0.6934596116406373,0.13837189179412285,0.0002260952322953,0.7142556597690122,0.7323357241114186,0.74586511110421,0.7626004061674839
gmean,0.7570008912968341,0.5818173782626859,0.47041026351282017,0.12627210113450746,0.0,0.4580082081620699,0.5037199249604113,0.545143090310878,0.5818173782626859
precision_barley,0.8644194756554308,0.9204737732656514,0.8337463818230407,0.1943278607049863,0.0,0.8458615604066881,0.8964705882352941,0.9263773408410481,0.9580103359173128
precision_wheat,0.7275852191349184,0.1841584158415841,0.1828970606739621,0.07028733203901505,0.0,0.15223168798822595,0.1797468354430379,0.2156212572942945,0.3627906976744186
precision_corn,0.8613138686131386,0.9522799575821844,0.9106820474111748,0.19309377688394025,0.0,0.9519509843718286,0.9603476371537208,0.9658095541192147,0.9789283564118
precision_fodder,0.5735294117647058,0.4379084967320261,0.3612049959982275,0.13919705416437178,0.0,0.291985974551764,0.3805970149253731,0.4579802259887006,0.6785714285714286
precision_fallow,0.4290305302624531,0.3257238307349666,0.26718032071121245,0.06439330426452555,0.0,0.2400771318989861,0.2713074520303436,0.30437828607552,0.4156626506024096
precision_misc.,0.4516129032258064,0.7155399473222125,0.7051773969956905,0.13125411588583202,0.0,0.6954557224689181,0.7208646616541353,0.7502554597086571,1.0
precision_orchards,0.1138845553822152,0.1381215469613259,0.09944828880044973,0.03694959291745045,0.0,0.0783941780654151,0.0955165692007797,0.1232849476144986,0.1975806451612903
precision_cereals,0.5744242007562737,0.6052287581699346,0.5313185414603258,0.1443044763304453,0.0,0.47936744771693124,0.5567928730512249,0.6273829201101928,0.7365853658536585
