epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_fallow,precision_misc.,precision_protein_crops,precision_rapeseed,recall_fallow,recall_misc.,recall_protein_crops,recall_rapeseed,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.5997144217039505,0.40611995836314874,0.5997144217039505,0.5388964149005705,0.58821598375614,0.5997144217039505,0.6307227722772277,0.5997144217039505,0.5997144217039505,0.5552230038758476,0.6353748169296916,0.569496981833649,0.7402862985685071,0.6443298969072165,0.4711964549483013,0.36507936507936506,0.724,0.25,0.638,0.9108910891089109,0.78231823,0.89322776,85436416,939800576,43.9334557056427,101700
11,0.6173250832936696,0.425337416154131,0.6173250832936696,0.5529835652361632,0.5967411425111603,0.6173250832936696,0.6424727722772277,0.6173250832936696,0.6173250832936696,0.5795794058069016,0.6489364115949976,0.567256364665787,0.7277131782945736,0.6832298136645962,0.5073746312684366,0.4,0.751,0.22,0.688,0.9108910891089109,0.8004104,0.8775874,85436416,1025236992,43.963215827941895,101700
12,0.6411232746311281,0.4749190496030622,0.6411232746311281,0.6052922213527315,0.6415233773338672,0.6411232746311281,0.6884232673267326,0.6411232746311281,0.6411232746311281,0.5831719255932254,0.6628605202359874,0.663418742131328,0.7787913340935005,0.5691489361702128,0.5760517799352751,0.40869565217391307,0.683,0.428,0.712,0.9306930693069307,0.79235286,0.80745924,85436416,1110673408,44.8318190574646,101700
13,0.6335078534031413,0.47107085127196446,0.6335078534031413,0.6612599822034322,0.6363564505299693,0.6335078534031413,0.6993712871287129,0.6335078534031413,0.6335078534031413,0.6453143621124924,0.6659758761419708,0.6871086231908663,0.7661971830985915,0.43923865300146414,0.6878216123499142,0.688,0.544,0.6,0.802,0.8514851485148515,0.7335107,0.7166689,85436416,1196109824,44.43715572357178,101700
14,0.632555925749643,0.4677672022119215,0.632555925749643,0.6139660698322353,0.6351639240994654,0.632555925749643,0.6958985148514851,0.632555925749643,0.632555925749643,0.5837034672141601,0.656728320269741,0.6771532091308033,0.777363184079602,0.5071868583162218,0.6084033613445378,0.4418604651162791,0.625,0.494,0.724,0.9405940594059405,0.73276424,0.7776516,85436416,1281546240,42.832274198532104,101700
15,0.6216087577344122,0.4551753764497277,0.6216087577344122,0.6303932925769496,0.6199883783824088,0.6216087577344122,0.6919975247524752,0.6216087577344122,0.6216087577344122,0.6106039201614802,0.6549049957971499,0.6695558629633268,0.7841225626740947,0.5379464285714286,0.5255754475703325,0.5947712418300654,0.563,0.482,0.822,0.900990099009901,0.66661006,0.7854209,85436416,1366982656,41.95486259460449,101700
16,0.6235126130414088,0.44796881051731574,0.6235126130414088,0.5684509345064785,0.6254257025924003,0.6235126130414088,0.6653737623762376,0.6235126130414088,0.6235126130414088,0.5694331992392829,0.6616489549891833,0.631473668248374,0.7587301587301587,0.657439446366782,0.5404929577464789,0.3210702341137124,0.717,0.38,0.614,0.9504950495049505,0.65084547,0.8452043,85436416,1452419072,43.98650598526001,101700
17,0.643979057591623,0.48521500093028624,0.643979057591623,0.6435519613962677,0.6439785778690819,0.643979057591623,0.7156237623762376,0.643979057591623,0.643979057591623,0.6117839101158292,0.6671377693549159,0.6958315856489773,0.7889908256880734,0.5068762278978389,0.6088957055214724,0.5423728813559322,0.602,0.516,0.794,0.9504950495049505,0.70239866,0.74477565,85436416,1537855488,44.85008215904236,101700
18,0.6349357448833889,0.48008136901266674,0.6349357448833889,0.6668566508682648,0.6361785898327305,0.6349357448833889,0.7236980198019802,0.6349357448833889,0.6349357448833889,0.648644004925832,0.6808061148594555,0.7059757218749705,0.7925117004680188,0.44248985115020295,0.7,0.6595744680851063,0.508,0.654,0.812,0.9207920792079208,0.62613803,0.71196103,85436416,1623291904,42.76775550842285,101700
19,0.6939552594002856,0.5494141135724464,0.6939552594002856,0.7142394645575814,0.6950330355368955,0.6939552594002856,0.7356460396039604,0.6939552594002856,0.6939552594002856,0.7014653383956373,0.7073004124364852,0.7255019422910625,0.7885085574572127,0.506896551724138,0.7306397306397306,0.7798165137614679,0.645,0.588,0.868,0.8415841584158416,0.61723375,0.65569115,85436416,1708728320,43.901668071746826,101700
20,0.6349357448833889,0.4755288430869934,0.6349357448833889,0.6540300310834983,0.6327460392302953,0.6349357448833889,0.7141732673267327,0.6349357448833889,0.6349357448833889,0.6294127742057816,0.6649269952317289,0.691594320826921,0.7936962750716332,0.48785046728971965,0.5878284923928078,0.6482758620689655,0.554,0.522,0.85,0.9306930693069307,0.63056225,0.7357932,85436416,1794164736,42.84075975418091,101700
21,0.7287006187529748,0.5826959437280514,0.7287006187529748,0.7288166269389029,0.7216890435657729,0.7287006187529748,0.7457227722772277,0.7287006187529748,0.7287006187529748,0.7207801160937426,0.720708121830876,0.722644796645671,0.7421731123388582,0.595360824742268,0.7976190476190477,0.7479674796747967,0.806,0.462,0.804,0.9108910891089109,0.62829787,0.64016706,85436416,1879601152,42.158226013183594,101700
22,0.6649214659685864,0.5172733179920375,0.6649214659685864,0.6847454592081589,0.6680855525813533,0.6649214659685864,0.7347475247524752,0.6649214659685864,0.6649214659685864,0.6630300449505228,0.6998414618178895,0.72325662110281,0.8073136427566807,0.4744525547445255,0.720353982300885,0.65,0.574,0.65,0.814,0.900990099009901,0.65043676,0.6906772,85436416,1965037568,42.04816722869873,101700
23,0.6787244169443122,0.5300945891005338,0.6787244169443122,0.6596901399344737,0.680921892505616,0.6787244169443122,0.7333737623762376,0.6787244169443122,0.6787244169443122,0.6279978450183167,0.6959747846675748,0.7188465466658098,0.7955346650998825,0.5492957746478874,0.6871609403254972,0.48,0.677,0.546,0.76,0.9504950495049505,0.6643414,0.715123,85436416,2050473984,44.236997842788696,101700
24,0.7353641123274631,0.5971588316821235,0.7353641123274632,0.7542158230646132,0.7325017269822782,0.7353641123274631,0.7619727722772277,0.7353641123274631,0.7353641123274631,0.7478586027349159,0.7306138210756575,0.7463158364909995,0.7583826429980276,0.579295154185022,0.8019047619047619,0.8518518518518519,0.769,0.526,0.842,0.9108910891089109,0.6548466,0.61362314,85436416,2135910400,47.1916127204895,101700
25,0.7458353165159448,0.6072722613942375,0.7458353165159447,0.7340371013443361,0.7322377386131905,0.7458353165159448,0.7586732673267327,0.7458353165159448,0.7458353165159448,0.7359932093610343,0.740700112846856,0.7242336360589616,0.7544802867383512,0.6993243243243243,0.7557932263814616,0.734375,0.842,0.414,0.848,0.9306930693069307,0.6607871,0.63010234,85436416,2221346816,45.07746124267578,101700
26,0.7082341742027606,0.5680435983459782,0.7082341742027606,0.7249566463378132,0.7050488524511013,0.7082341742027606,0.7569480198019802,0.7082341742027606,0.7082341742027606,0.7054902330195735,0.7133976626820376,0.7396734128032172,0.7941860465116279,0.5738758029978587,0.6788990825688074,0.775,0.683,0.536,0.888,0.9207920792079208,0.5893701,0.65664786,85436416,2306783232,43.90024781227112,101700
27,0.7315564017134698,0.5949239869715393,0.7315564017134697,0.740537056710296,0.7245836886580298,0.7315564017134698,0.7612227722772277,0.7315564017134698,0.7315564017134698,0.7322492603486916,0.7284857938778727,0.7388270413061411,0.781799379524302,0.6335078534031413,0.6995305164319249,0.8141592920353983,0.756,0.484,0.894,0.9108910891089109,0.6211555,0.62134916,85436416,2392219648,44.348267555236816,101700
28,0.6254164683484055,0.4768358428641081,0.6254164683484055,0.6612373004309288,0.6192808492711311,0.6254164683484055,0.7390990099009901,0.6254164683484055,0.6254164683484055,0.6493562084998618,0.6934993940436245,0.7094056907391563,0.8326996197718631,0.44823232323232326,0.669826224328594,0.6466666666666666,0.438,0.71,0.848,0.9603960396039604,0.6151295,0.7202429,85436416,2477656064,44.28224587440491,101700
29,0.723465016658734,0.5798804084312951,0.723465016658734,0.7069544691300101,0.7144243403092847,0.723465016658734,0.7461980198019802,0.723465016658734,0.723465016658734,0.6914857586570011,0.7186164257357982,0.7191733165612096,0.7655038759689923,0.6405797101449275,0.7184801381692574,0.6413793103448275,0.79,0.442,0.832,0.9207920792079208,0.6277287,0.66544485,85436416,2563092480,42.27626442909241,101700
30,0.7187053783912423,0.5732228660988636,0.7187053783912423,0.7044951235644208,0.7063213929524723,0.7187053783912423,0.7461732673267327,0.7187053783912423,0.7187053783912423,0.6977479620795322,0.7189409541775986,0.7111444757681985,0.761998041136141,0.6858108108108109,0.6765163297045101,0.6666666666666666,0.778,0.406,0.87,0.9306930693069307,0.56565666,0.675916,85436416,2648528896,43.38809823989868,101700
31,0.7358400761542123,0.5995794752609478,0.7358400761542122,0.738856652599255,0.7295199530427786,0.7358400761542123,0.7649232673267327,0.7358400761542123,0.7358400761542123,0.7234857616279977,0.729778438993236,0.7440179196171228,0.7726819541375872,0.6253164556962025,0.7439446366782007,0.752,0.775,0.494,0.86,0.9306930693069307,0.5745323,0.6309421,85436416,2733965312,44.27298355102539,101700
32,0.7453593526891956,0.6154204087023136,0.7453593526891956,0.7409094194277036,0.740211535046038,0.7453593526891956,0.7761485148514852,0.7453593526891956,0.7453593526891956,0.7207315761723248,0.7419925445384887,0.7585190736231697,0.7842741935483871,0.655860349127182,0.7543859649122807,0.6884057971014492,0.778,0.526,0.86,0.9405940594059405,0.5555823,0.63656986,85436416,2819401728,43.16482949256897,101700
33,0.6930033317467873,0.5505007317264099,0.6930033317467873,0.7264372273380404,0.6902550264388584,0.6930033317467873,0.7581732673267326,0.6930033317467873,0.6930033317467873,0.7092843925221768,0.7050582253122305,0.7395079727253717,0.7893401015228426,0.5251396648044693,0.6907993966817496,0.831858407079646,0.622,0.564,0.916,0.9306930693069307,0.56383955,0.6540859,85436416,2904838144,44.320462703704834,101700
34,0.7087101380295098,0.5634170092612588,0.7087101380295097,0.7089398127947527,0.6994648009048617,0.7087101380295098,0.7469232673267326,0.7087101380295098,0.7087101380295098,0.7104407188992121,0.7234797090781483,0.7151803250143994,0.7797872340425532,0.7254237288135593,0.6078697421981004,0.7286821705426356,0.733,0.428,0.896,0.9306930693069307,0.5809982,0.7260575,85436416,2990274560,45.97310256958008,101700
35,0.6906235126130414,0.545137216578835,0.6906235126130414,0.686170077374934,0.6920394120778685,0.6906235126130414,0.7434232673267327,0.6906235126130414,0.6906235126130414,0.6546988390216508,0.702879630667513,0.7321785745533603,0.7838785046728972,0.5437616387337058,0.7282809611829945,0.562874251497006,0.671,0.584,0.788,0.9306930693069307,0.5873187,0.68108666,85436416,3075710976,43.74689269065857,101700
36,0.7386958591147073,0.6016908943237667,0.7386958591147073,0.7310196256580598,0.727971915218129,0.7386958591147073,0.7668490099009901,0.7386958591147073,0.7386958591147073,0.7207296907607823,0.7344913175641683,0.7362475459851444,0.7684210526315789,0.6820987654320988,0.7243697478991596,0.708029197080292,0.803,0.442,0.862,0.9603960396039604,0.55732995,0.63469654,85436416,3161147392,44.21526122093201,101700
37,0.6487386958591147,0.499041401008419,0.6487386958591147,0.6660709780778868,0.6465230084584285,0.6487386958591147,0.7383490099009901,0.6487386958591147,0.6487386958591147,0.6378776462389782,0.6845376925817408,0.7176489630841271,0.8117469879518072,0.5008347245409015,0.6288659793814433,0.610062893081761,0.539,0.6,0.854,0.9603960396039604,0.54347324,0.73873895,85436416,3246583808,44.74147891998291,101700
38,0.7596382674916706,0.6290316828526035,0.7596382674916706,0.7643797248000862,0.7510777803733758,0.7596382674916706,0.7677722772277227,0.7596382674916706,0.7596382674916706,0.7713427193556492,0.7529685849189822,0.7455063656719123,0.7626031164069661,0.6779661016949152,0.7876588021778584,0.8571428571428571,0.832,0.48,0.868,0.8910891089108911,0.6365767,0.59720457,85436416,3332020224,46.31238007545471,101700
39,0.7425035697287006,0.6135680127722623,0.7425035697287006,0.7453575909515555,0.7392625016285628,0.7425035697287006,0.7749480198019802,0.7425035697287006,0.7425035697287006,0.7247199074371952,0.7407459963374572,0.7608243189829993,0.7980972515856237,0.6210762331838565,0.7474226804123711,0.7322834645669292,0.755,0.554,0.87,0.9207920792079208,0.61741847,0.6142763,85436416,3417456640,45.07370734214783,101700
40,0.7534507377439315,0.6266471354054994,0.7534507377439315,0.7657384645935057,0.7492821137017843,0.7534507377439315,0.7839232673267327,0.7534507377439315,0.7534507377439315,0.7527797115237089,0.748517790216355,0.7686069586877654,0.7808080808080808,0.6380510440835266,0.7819148936170213,0.8103448275862069,0.773,0.55,0.882,0.9306930693069307,0.52139235,0.5904218,85436416,3502893056,45.74348855018616,101700
41,0.723465016658734,0.5865107665709058,0.723465016658734,0.7112907609432816,0.7185462236819827,0.723465016658734,0.7606485148514851,0.723465016658734,0.723465016658734,0.686387851636266,0.7244113169183583,0.7406478821374419,0.7906976744186046,0.6338383838383839,0.7041322314049587,0.6168831168831169,0.748,0.502,0.852,0.9405940594059405,0.56828254,0.65953505,85436416,3588329472,44.50612711906433,101700
42,0.763445978105664,0.6272977186642927,0.763445978105664,0.7583471061158141,0.7470856748329939,0.763445978105664,0.7612227722772277,0.763445978105664,0.763445978105664,0.782982733549874,0.7599522750761887,0.7208497206340445,0.7349298100743188,0.7090909090909091,0.8438735177865613,0.8440366972477065,0.89,0.39,0.854,0.9108910891089109,0.5527222,0.5666085,85436416,3673765888,45.46947765350342,101700
43,0.7420276059019515,0.611797881893001,0.7420276059019516,0.7416585529105545,0.7395078508852917,0.7420276059019515,0.7684975247524752,0.7420276059019515,0.7420276059019515,0.7221185220780163,0.7400804630796779,0.7565614024363359,0.7931392931392931,0.6189427312775331,0.7598566308243727,0.7165354330708661,0.763,0.562,0.848,0.900990099009901,0.538236,0.61840236,85436416,3759202304,43.786378145217896,101700
44,0.7196573060447407,0.5724039679882351,0.7196573060447407,0.7059791264164408,0.7027306329611707,0.7196573060447407,0.7498490099009901,0.7196573060447407,0.7196573060447407,0.7067829635925305,0.7203351761140878,0.7031453728349166,0.7526165556612749,0.7027027027027027,0.6789554531490015,0.6928571428571428,0.791,0.364,0.884,0.9603960396039604,0.5861002,0.6796773,85436416,3844638720,43.104952335357666,101700
45,0.7582103760114232,0.6290049042729986,0.7582103760114232,0.7548418623138715,0.7531655164426567,0.7582103760114232,0.7699975247524752,0.7582103760114232,0.7582103760114232,0.7474202292636375,0.7531555288213062,0.754821500306887,0.7703081232492998,0.6608478802992519,0.8126232741617357,0.7459016393442623,0.825,0.53,0.824,0.900990099009901,0.60036194,0.58450663,85436416,3930075136,44.313175201416016,101700
46,0.7006187529747739,0.5296644764424552,0.7006187529747739,0.6440051703441244,0.6510959939472462,0.7006187529747739,0.7066485148514852,0.7006187529747739,0.7006187529747739,0.7147799759083919,0.7232962896534559,0.5741020597202182,0.7103109656301145,0.8105263157894737,0.6739469578783152,0.6643356643356644,0.868,0.154,0.864,0.9405940594059405,0.5437836,0.7287547,85436416,4015511552,44.32760405540466,101700
47,0.7586863398381724,0.6216334585785134,0.7586863398381724,0.7451330357672843,0.7435233877171795,0.7586863398381724,0.7594480198019802,0.7586863398381724,0.7586863398381724,0.7598356742902495,0.7559644496813513,0.7225686864090435,0.7405857740585774,0.7163120567375887,0.8263473053892215,0.7560975609756098,0.885,0.404,0.828,0.9207920792079208,0.62313825,0.608891,85436416,4100947968,45.66128993034363,101700
48,0.7486910994764397,0.6192561662092113,0.7486910994764399,0.7529914339418134,0.7407128828280699,0.7486910994764397,0.7778985148514852,0.7486910994764397,0.7486910994764397,0.7439992637215529,0.7454544658086575,0.7542095230384753,0.7881526104417671,0.6777777777777778,0.7184,0.7916666666666666,0.785,0.488,0.898,0.9405940594059405,0.5722215,0.6185586,85436416,4186384384,45.00257229804993,101700
49,0.7210851975249881,0.5883107272825157,0.7210851975249882,0.7363802215466316,0.7198835939115901,0.7210851975249881,0.7753737623762376,0.7210851975249881,0.7210851975249881,0.710131943167277,0.7280987051628861,0.7615475181925623,0.808235294117647,0.5686653771760155,0.7251655629139073,0.7384615384615385,0.687,0.588,0.876,0.9504950495049505,0.48973435,0.6251915,85436416,4271820800,47.261725425720215,101700
50,0.7258448357924798,0.5966086723188795,0.7258448357924797,0.7614850700545657,0.7271545494636837,0.7258448357924798,0.7735470297029703,0.7258448357924798,0.7258448357924798,0.7600403873844964,0.7425037579322985,0.764774776675832,0.8196517412935324,0.5475792988313857,0.7458471760797342,0.9270833333333334,0.659,0.656,0.898,0.8811881188118812,0.5365034,0.6045098,85436416,4357257216,44.783857583999634,101700
51,0.7591623036649214,0.6265959412251069,0.7591623036649215,0.7423037471167683,0.7455789397063192,0.7591623036649214,0.7693985148514851,0.7591623036649214,0.7591623036649214,0.7463711962998226,0.7568499060010032,0.7354437344486239,0.7563540753724802,0.7310344827586207,0.794392523364486,0.7037037037037037,0.863,0.424,0.85,0.9405940594059405,0.558943,0.5933724,85436416,4442693632,44.4086434841156,101700
52,0.7553545930509281,0.6215047296399768,0.7553545930509281,0.7470636712150122,0.7416170420386036,0.7553545930509281,0.7686485148514851,0.7553545930509281,0.7553545930509281,0.7495466853930851,0.7486302582720078,0.7334640509421999,0.7589285714285714,0.6943521594684385,0.7787769784172662,0.7661290322580645,0.85,0.418,0.866,0.9405940594059405,0.5761445,0.5974336,85436416,4528130048,44.58738732337952,101700
53,0.7372679676344598,0.6054791612734454,0.7372679676344598,0.7233458442930363,0.7320073820836591,0.7372679676344598,0.7711237623762376,0.7372679676344598,0.7372679676344598,0.7025619232824485,0.7396120395791778,0.7517336854509823,0.7950566426364573,0.6881720430107527,0.7036423841059603,0.6233766233766234,0.772,0.512,0.85,0.9504950495049505,0.5213753,0.646672,85436416,4613566464,44.87089014053345,101700
54,0.7629700142789148,0.635242419752656,0.7629700142789148,0.7652054378105115,0.7590766785585956,0.7629700142789148,0.7808985148514851,0.7629700142789148,0.7629700142789148,0.7583147381780654,0.7603788654775593,0.7658151983438476,0.763519706691109,0.65311004784689,0.8626609442060086,0.753968253968254,0.833,0.546,0.804,0.9405940594059405,0.516982,0.5699141,85436416,4699002880,41.93414855003357,101700
55,0.7391718229414564,0.6060645667233041,0.7391718229414563,0.749984973403938,0.7328890420623566,0.7391718229414564,0.7741485148514852,0.7391718229414564,0.7391718229414564,0.7356779153811064,0.7338277826275464,0.7529268828212665,0.7778915046059366,0.6268656716417911,0.7396351575456053,0.7983193277310925,0.76,0.504,0.892,0.9405940594059405,0.5212516,0.61232865,85436416,4784439296,42.93006658554077,101700
56,0.752022846263684,0.6230604999362941,0.7520228462636839,0.7515064164316706,0.7454095247853336,0.752022846263684,0.78084900990099,0.752022846263684,0.752022846263684,0.736648843681212,0.7472369267114806,0.7600939980291243,0.7841796875,0.671957671957672,0.75,0.7404580152671756,0.803,0.508,0.852,0.9603960396039604,0.50968117,0.5980342,85436416,4869875712,42.83244562149048,101700
57,0.752022846263684,0.6242225235585918,0.7520228462636839,0.7362268743143776,0.745632756416059,0.752022846263684,0.7783737623762376,0.752022846263684,0.752022846263684,0.7206119408799218,0.7526847329966749,0.7584517225152531,0.7876712328767124,0.7203389830508474,0.7386759581881533,0.6357615894039735,0.805,0.51,0.848,0.9504950495049505,0.5176152,0.61899966,85436416,4955312128,42.06606936454773,101700
58,0.7329842931937173,0.6013718241351356,0.7329842931937173,0.761501239989528,0.7376289675584484,0.7329842931937173,0.7719975247524752,0.7329842931937173,0.7329842931937173,0.7556778045013339,0.7473399164960607,0.7656825339547537,0.79,0.5294117647058824,0.8607068607068608,0.8425925925925926,0.711,0.648,0.828,0.900990099009901,0.48655504,0.5589355,85436416,5040748544,42.35209894180298,101700
59,0.7786768205616373,0.6570351044342702,0.7786768205616375,0.7775043258257568,0.7690796928440942,0.7786768205616373,0.7871732673267327,0.7786768205616373,0.7786768205616373,0.782714403362593,0.7735400665661427,0.7628205156760897,0.7718360071301248,0.7181008902077152,0.8235294117647058,0.8173913043478261,0.866,0.484,0.868,0.9306930693069307,0.5710842,0.55299467,85436416,5126184960,41.71085262298584,101700
