epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fallow,precision_misc.,precision_orchards,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_barley,recall_wheat,recall_fallow,recall_misc.,recall_orchards,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
41,0.7862796833773087,0.7404093840378579,0.7862796833773086,0.6643953164319053,0.8068038461756827,0.7862796833773087,0.7191827968042663,0.7862796833773087,0.7862796833773087,0.6573618205144202,0.8526561968132947,0.6699312866939238,0.7083333333333334,0.971830985915493,0.17973856209150327,0.4652777777777778,0.18523316062176165,0.8953147877013177,0.6038461538461538,0.9817073170731707,0.9249743062692704,0.85,0.9655172413793104,0.275,0.402,0.7185929648241206,0.6115,0.785,0.965034965034965,0.9,0.9457311,0.68449557,443227968,18615574656,223.34348559379578,102025
42,0.7722538536314401,0.7238704313806106,0.7722538536314401,0.6497397029772852,0.7986919123669878,0.7722538536314401,0.6972583217818014,0.7722538536314401,0.7722538536314401,0.6631295195650102,0.8549314304020448,0.6529627833601022,0.7634408602150538,0.972809667673716,0.1919191919191919,0.4559748427672956,0.16518847006651885,0.894356005788712,0.6,0.9925847457627118,0.9318918918918919,0.71,0.9655172413793104,0.38,0.29,0.7487437185929648,0.618,0.765,0.936063936063936,0.862,0.89425045,0.7184527,443227968,19058802624,223.277574300766,102025
43,0.7505901958061381,0.7008973314103922,0.750590195806138,0.6427295491458098,0.7790719644764841,0.7505901958061381,0.7094038662843745,0.7505901958061381,0.7505901958061381,0.6649528679735237,0.8640548086304904,0.6491955689277317,0.6444444444444445,0.9742163801820021,0.1782178217821782,0.5384615384615384,0.13977566867989646,0.9206204379562044,0.6944444444444444,0.9927234927234927,0.9016715830875123,0.87,0.9630184907546226,0.36,0.252,0.8140703517587939,0.5045,0.75,0.954045954045954,0.917,0.8703997,0.76653415,443227968,19502030592,230.50659728050232,102025
44,0.7866962921816414,0.7385301507273377,0.7866962921816415,0.6509544306823474,0.8087924450486216,0.7866962921816414,0.6822902223636103,0.7866962921816414,0.7866962921816414,0.6726026758922982,0.8507970011079335,0.6340266530814253,0.8170731707317073,0.9768261964735516,0.25,0.5069444444444444,0.16279069767441862,0.8497041420118343,0.5451263537906137,0.9924650161463939,0.9524940617577197,0.67,0.9690154922538731,0.31,0.292,0.7035175879396985,0.718,0.755,0.9210789210789211,0.802,0.9044373,0.7563176,443227968,19945258560,224.53960728645325,102025
45,0.7643382863491182,0.7150499134383539,0.7643382863491182,0.6408304172400752,0.7869312861568271,0.7643382863491182,0.6904887691972968,0.7643382863491182,0.7643382863491182,0.675504026774379,0.858313538947287,0.6120672945990507,0.8064516129032258,0.9648688767936665,0.21328671328671328,0.55625,0.1351590106007067,0.904,0.6085271317829457,0.9907024793388429,0.9002904162633107,0.75,0.974512743628186,0.305,0.178,0.7688442211055276,0.565,0.785,0.958041958041958,0.93,0.99981374,0.742633,443227968,20388486528,224.17613530158997,102025
46,0.7675322871823358,0.7197013790712594,0.7675322871823358,0.6521190380503251,0.7919671397522647,0.7675322871823358,0.7279830458139884,0.7675322871823358,0.7675322871823358,0.6591243470491313,0.8598296628132888,0.6862388126003461,0.5751633986928104,0.9790174002047083,0.15664335664335666,0.5966386554621849,0.1943620178041543,0.8893312101910829,0.6422764227642277,0.9728370221327968,0.925849639546859,0.88,0.9560219890054973,0.56,0.284,0.6582914572864321,0.5585,0.79,0.9660339660339661,0.899,0.9568041,0.72383,443227968,20831714496,224.2779586315155,102025
47,0.7469795861685877,0.6957893859420208,0.7469795861685877,0.6299692163706755,0.7761311541457245,0.7469795861685877,0.6770293115417613,0.7469795861685877,0.7469795861685877,0.657810051234846,0.8548011002727447,0.6376237655533021,0.7108433734939759,0.9554576603034752,0.15749525616698293,0.4809384164222874,0.15163934426229508,0.9151624548736462,0.6371681415929203,0.9787664307381193,0.9328193832599119,0.59,0.975512243878061,0.415,0.328,0.7437185929648241,0.507,0.72,0.967032967032967,0.847,0.83552206,0.76753926,443227968,21274942464,227.12348580360413,102025
48,0.7708651576169976,0.722297909684469,0.7708651576169975,0.6579484194022682,0.7988246858137279,0.7708651576169976,0.7040836001192995,0.7708651576169976,0.7708651576169976,0.6734226845648933,0.8576011077429022,0.6762789401467196,0.7575757575757576,0.9680479281078382,0.16398243045387995,0.5178571428571429,0.19126506024096385,0.881021897810219,0.6388888888888888,0.9906639004149378,0.9515011547344111,0.75,0.9690154922538731,0.56,0.348,0.6381909547738693,0.6035,0.69,0.954045954045954,0.824,0.89054096,0.787179,443227968,21718170432,227.5683572292328,102025
49,0.7641994167476739,0.7161274298842901,0.7641994167476739,0.639587015987028,0.7904409109169053,0.7641994167476739,0.7241845735826548,0.7641994167476739,0.7641994167476739,0.644253402440191,0.8603274756172397,0.6827864933431632,0.4857142857142857,0.983744100681699,0.16940789473684212,0.5916666666666667,0.18333333333333332,0.8917647058823529,0.5814814814814815,0.9826707441386341,0.9284974093264249,0.85,0.9375312343828086,0.515,0.284,0.7185929648241206,0.5685,0.785,0.9630369630369631,0.896,0.96424615,0.7556708,443227968,22161398400,230.18206429481506,102025
50,0.7464241077628108,0.6957024659622625,0.7464241077628108,0.6388749917685027,0.7764194208298684,0.7464241077628108,0.7025553084925773,0.7464241077628108,0.7464241077628108,0.6591899292009459,0.8588039033412983,0.6624244460757499,0.7849462365591398,0.9615004935834156,0.1917808219178082,0.5015384615384615,0.14871306005719734,0.9153915391539154,0.49693251533742333,0.9946865037194474,0.9372197309417041,0.73,0.9735132433783108,0.42,0.326,0.7839195979899497,0.5085,0.81,0.935064935064935,0.836,0.87140715,0.7771773,443227968,22604626368,225.59146213531494,102025
51,0.745452020552701,0.695881764994658,0.745452020552701,0.6533083335211202,0.7777360556108148,0.745452020552701,0.721141144514164,0.745452020552701,0.745452020552701,0.6681126610841388,0.866060944407546,0.6894018944914952,0.7094017094017094,0.9826530612244898,0.16149068322981366,0.49230769230769234,0.15677966101694915,0.912751677852349,0.6681222707423581,0.9897750511247444,0.9397321428571429,0.83,0.9625187406296851,0.52,0.384,0.7437185929648241,0.476,0.765,0.967032967032967,0.842,0.89671624,0.78211033,443227968,23047854336,222.77921390533447,102025
52,0.7772531592834329,0.7300128806232347,0.7772531592834327,0.6659283446971309,0.8026425224051785,0.7772531592834329,0.715786143289816,0.7772531592834329,0.7772531592834329,0.6689642185595533,0.85518274892889,0.6847370214921608,0.797979797979798,0.9776649746192894,0.2,0.42824074074074076,0.1837270341207349,0.8911614317019723,0.6172839506172839,0.983640081799591,0.9409799554565702,0.79,0.9625187406296851,0.45,0.37,0.7035175879396985,0.61,0.75,0.961038961038961,0.845,0.7936613,0.7087137,443227968,23491082304,229.78626418113708,102025
53,0.8066935147896126,0.7623480236945644,0.8066935147896126,0.6765322938868628,0.8222377662591933,0.8066935147896126,0.7185564025265795,0.8066935147896126,0.8066935147896126,0.6622139080285796,0.8483374063539548,0.6893706972815383,0.6771653543307087,0.969077306733167,0.2164009111617312,0.4875283446712018,0.2360097323600973,0.8589211618257261,0.58203125,0.987460815047022,0.9453302961275627,0.86,0.9710144927536232,0.475,0.43,0.48743718592964824,0.7245,0.745,0.9440559440559441,0.83,0.82610476,0.68276346,443227968,23934310272,227.51512956619263,102025
54,0.7665601999722261,0.7181048054486021,0.7665601999722261,0.6536104861799104,0.7926704461017715,0.7665601999722261,0.7261929760012076,0.7665601999722261,0.7665601999722261,0.6613455140320367,0.8580151551971382,0.6845058601338514,0.676923076923077,0.9785385794583547,0.1771523178807947,0.5524193548387096,0.18341708542713567,0.8831951770911831,0.5789473684210527,0.9824922760041195,0.9390243902439024,0.88,0.9570214892553723,0.535,0.274,0.7336683417085427,0.586,0.77,0.9530469530469531,0.847,0.8347517,0.75329614,443227968,24377538240,222.37064266204834,102025
55,0.7771142896819886,0.7295172778557228,0.7771142896819886,0.658990005199025,0.8001798502319796,0.7771142896819886,0.7216350042286396,0.7771142896819886,0.7771142896819886,0.6584416822176888,0.8522572473639902,0.691444170886885,0.5641025641025641,0.9665501747378932,0.1661764705882353,0.4971751412429379,0.22867513611615245,0.8829090909090909,0.7098445595854922,0.968968968968969,0.9415730337078652,0.88,0.9675162418790605,0.565,0.352,0.6331658291457286,0.607,0.685,0.967032967032967,0.838,0.88068104,0.7202552,443227968,24820766208,223.98655796051025,102025
56,0.7814192473267602,0.7350003987488148,0.7814192473267603,0.6673926332766853,0.8040485570318536,0.7814192473267602,0.7117057964747235,0.7814192473267602,0.7814192473267602,0.6763947581245422,0.8565770252756261,0.6711097694254095,0.797752808988764,0.9725411882176734,0.20364741641337386,0.4613583138173302,0.1764018691588785,0.8980842911877395,0.6738197424892703,0.9886246122026887,0.9153225806451613,0.71,0.9735132433783108,0.335,0.394,0.7587939698492462,0.586,0.785,0.955044955044955,0.908,0.909927,0.6929636,443227968,25263994176,222.16365313529968,102025
57,0.7911401194278572,0.7442672247954562,0.7911401194278572,0.6709253444233327,0.8109035259005636,0.7911401194278572,0.711651473883594,0.7911401194278572,0.7911401194278572,0.675498799765117,0.8491457378608649,0.6728068123284411,0.71900826446281,0.977710233029382,0.1597315436241611,0.5347222222222222,0.26136363636363635,0.8404907975460123,0.6666666666666666,0.9699097291875627,0.9498861047835991,0.87,0.9645177411294353,0.595,0.308,0.4623115577889447,0.685,0.72,0.9660339660339661,0.834,0.86342037,0.69752043,443227968,25707222144,233.0484104156494,102025
58,0.796694903485627,0.7517690193925657,0.796694903485627,0.6654014636705172,0.8142632629528402,0.796694903485627,0.7257059878635634,0.796694903485627,0.796694903485627,0.6507335580748606,0.8501765433047942,0.6903935990171143,0.5174418604651163,0.9646999495713565,0.19305856832971802,0.5053763440860215,0.21264367816091953,0.8776455026455027,0.6695278969957081,0.9917184265010351,0.9244897959183673,0.89,0.9560219890054973,0.445,0.376,0.5577889447236181,0.6635,0.78,0.957042957042957,0.906,0.9290538,0.6684943,443227968,26150450112,224.7297134399414,102025
59,0.7825302041383141,0.7354637889634243,0.7825302041383142,0.670016196086602,0.805290382228321,0.7825302041383141,0.7124347269816671,0.7825302041383141,0.7825302041383141,0.6855698886629263,0.8592067391587059,0.6708707270256372,0.7368421052631579,0.9483839845634346,0.17270788912579957,0.5570934256055363,0.1700507614213198,0.8952802359882006,0.765625,0.9877049180327869,0.9364406779661016,0.84,0.9825087456271864,0.405,0.322,0.6733668341708543,0.607,0.735,0.9630369630369631,0.884,0.89769655,0.7165215,443227968,26593678080,226.5713484287262,102025
60,0.8182196917094848,0.775340927402234,0.8182196917094848,0.6842629820745276,0.829887183726314,0.8182196917094848,0.7113379896430231,0.8182196917094848,0.8182196917094848,0.6805549658652369,0.8491373837903519,0.6640752310882606,0.7345132743362832,0.9762145748987854,0.2388663967611336,0.480719794344473,0.21755027422303475,0.8420473307649973,0.7047619047619048,0.9877425944841676,0.942578548212351,0.83,0.9640179910044977,0.295,0.374,0.5979899497487438,0.765,0.74,0.9660339660339661,0.87,0.91574025,0.6482197,443227968,27036906048,225.5907220840454,102025
61,0.7697542008054437,0.7225874699006707,0.7697542008054437,0.6588665900391456,0.7942887741345532,0.7697542008054437,0.7413602975828573,0.7697542008054437,0.7697542008054437,0.6683057784673403,0.8660757525795402,0.6975619724345845,0.6164383561643836,0.9805924412665986,0.17905918057663125,0.6053811659192825,0.18894601542416453,0.8984812150279776,0.6338582677165354,0.9700598802395209,0.9419354838709677,0.9,0.95952023988006,0.59,0.27,0.7386934673366834,0.562,0.805,0.971028971028971,0.876,0.8793497,0.7469928,443227968,27480134016,226.16001915931702,102025
62,0.8154422996805999,0.7720338900284394,0.8154422996805999,0.6851715506622449,0.8262453574195364,0.8154422996805999,0.7156475844890331,0.8154422996805999,0.8154422996805999,0.6837995902205302,0.8482428335921963,0.6771571799344052,0.797979797979798,0.9569260890846794,0.23809523809523808,0.5331230283911672,0.22633744855967078,0.8532267275842376,0.626984126984127,0.9937106918238994,0.9278131634819533,0.79,0.9770114942528736,0.425,0.338,0.5527638190954773,0.747,0.79,0.9470529470529471,0.874,0.83994573,0.6200825,443227968,27923361984,224.86625146865845,102025
63,0.7721149840299958,0.7244420272394482,0.7721149840299958,0.6628320297797798,0.7960521992830933,0.7721149840299958,0.7239455889684318,0.7721149840299958,0.7721149840299958,0.6837326595760176,0.8635335594917122,0.6754880503088391,0.7567567567567568,0.970558882235529,0.1553398058252427,0.5911330049261084,0.19491525423728814,0.8871715610510046,0.6724137931034483,0.9878048780487805,0.9375,0.84,0.9720139930034982,0.56,0.24,0.6934673366834171,0.574,0.78,0.971028971028971,0.885,0.93140256,0.7219694,443227968,28366589952,225.143128156662,102025
64,0.8012776003332871,0.7551098614599392,0.801277600333287,0.6740691543704389,0.8119451215102536,0.8012776003332871,0.6988347650927116,0.8012776003332871,0.8012776003332871,0.6767876128593256,0.8365764723999762,0.6538595699087446,0.6967213114754098,0.9243421052631579,0.17467948717948717,0.4883177570093458,0.3333333333333333,0.8738738738738738,0.7362637362637363,0.9209783631232361,0.942578548212351,0.85,0.9830084957521239,0.545,0.418,0.2964824120603015,0.679,0.67,0.978021978021978,0.87,0.8260787,0.6899745,443227968,28809817920,225.07919573783875,102025
65,0.8039161227607277,0.759750209318665,0.8039161227607277,0.6767889281423732,0.8192795710347759,0.8039161227607277,0.7228961997611918,0.8039161227607277,0.8039161227607277,0.6815274622450046,0.856312584028358,0.6743368732032131,0.7264957264957265,0.9675162418790605,0.2261904761904762,0.5714285714285714,0.1941747572815534,0.8701134930643127,0.6637168141592921,0.9827586206896551,0.9313524590163934,0.85,0.9675162418790605,0.38,0.288,0.7035175879396985,0.69,0.75,0.968031968031968,0.909,0.92717445,0.6568912,443227968,29253045888,226.55090856552124,102025
66,0.7719761144285516,0.7244098215571586,0.7719761144285516,0.6625040947012165,0.7969623542866409,0.7719761144285516,0.7241580600370842,0.7719761144285516,0.7719761144285516,0.6715750834027205,0.8570568029848478,0.6857317695431291,0.6776859504132231,0.9875647668393782,0.16459197786998617,0.5182481751824818,0.20458015267175572,0.8739684921230307,0.7142857142857143,0.9817629179331308,0.9214876033057852,0.82,0.9525237381309345,0.595,0.284,0.6733668341708543,0.5825,0.75,0.968031968031968,0.892,0.85282075,0.73533654,443227968,29696273856,223.94556593894958,102025
67,0.7826690737397584,0.7367436000704817,0.7826690737397582,0.671434638387275,0.8070145953585831,0.7826690737397584,0.7386068222337576,0.7826690737397584,0.7826690737397584,0.6775284388208059,0.8656277249783237,0.706021527722095,0.6949152542372882,0.9786259541984733,0.1903367496339678,0.5735294117647058,0.20930232558139536,0.888728323699422,0.626984126984127,0.9926931106471816,0.9426406926406926,0.82,0.9610194902548725,0.65,0.312,0.678391959798995,0.615,0.79,0.9500499500499501,0.871,0.8570167,0.7340424,443227968,30139501824,227.22741293907166,102025
68,0.7985002083044022,0.7543334589490172,0.7985002083044022,0.6827228458519241,0.8188000260263713,0.7985002083044022,0.7271612397469457,0.7985002083044022,0.7985002083044022,0.683446596025406,0.8603549370831697,0.6933924776301696,0.7433628318584071,0.9759036144578314,0.21728395061728395,0.48677248677248675,0.19285714285714287,0.8912448700410397,0.73,0.9906735751295337,0.922920892494929,0.84,0.9715142428785607,0.44,0.368,0.678391959798995,0.6515,0.73,0.955044955044955,0.91,1.0052965,0.6645298,443227968,30582729792,226.29842114448547,102025
69,0.7680877655881128,0.7200691117257738,0.7680877655881128,0.6610442882570886,0.7979181309606931,0.7680877655881128,0.715548558344374,0.7680877655881128,0.7680877655881128,0.6723880782295959,0.8616255403414499,0.6860762100506055,0.7623762376237624,0.9855670103092784,0.16109422492401215,0.5162241887905604,0.18356164383561643,0.8856926570779712,0.625,0.9865424430641822,0.9454342984409799,0.77,0.9555222388805598,0.53,0.35,0.6733668341708543,0.585,0.775,0.952047952047952,0.849,0.77437043,0.7508575,443227968,31025957760,226.7780900001526,102025
70,0.7882238577975281,0.7430693155364834,0.7882238577975281,0.6823061769194805,0.8104161019704443,0.7882238577975281,0.7299051558675013,0.7882238577975281,0.7882238577975281,0.6830176438800434,0.8600056293797512,0.7058466405754936,0.875,0.9711011459890384,0.1833648393194707,0.4737903225806452,0.21391304347826087,0.8992481203007519,0.6051660516605166,0.98559670781893,0.939978563772776,0.77,0.9740129935032483,0.485,0.47,0.6180904522613065,0.598,0.82,0.957042957042957,0.877,0.96760917,0.68755627,443227968,31469185728,225.42833590507507,102025
71,0.7840577697542008,0.7372008032052169,0.7840577697542007,0.6628263193056121,0.8058324314783896,0.7840577697542008,0.7196267972482668,0.7840577697542008,0.7840577697542008,0.6764800282549747,0.8592437824809974,0.666615522898134,0.656934306569343,0.9698795180722891,0.1650853889943074,0.5581395348837209,0.18890356671070013,0.8778990450204639,0.7461928934010152,0.9908069458631257,0.9344790547798066,0.9,0.9655172413793104,0.435,0.24,0.7185929648241206,0.6435,0.735,0.9690309690309691,0.87,0.85072833,0.69678307,443227968,31912413696,227.0761342048645,102025
72,0.7873906401888626,0.7406236636793312,0.7873906401888626,0.6673713491263864,0.8095592512097672,0.7873906401888626,0.7146971115357876,0.7873906401888626,0.7873906401888626,0.676348418860186,0.8546589904518419,0.673209344234366,0.6363636363636364,0.9814910025706941,0.15865921787709497,0.5410447761194029,0.3013698630136986,0.8498402555910544,0.693069306930693,0.9806122448979592,0.9446854663774403,0.84,0.9540229885057471,0.71,0.29,0.44221105527638194,0.665,0.7,0.9600399600399601,0.871,0.82633364,0.675388,443227968,32355641664,228.38773941993713,102025
73,0.7698930704068879,0.7225612865282292,0.7698930704068879,0.6654531826658396,0.7956003411924318,0.7698930704068879,0.7220832413890094,0.7698930704068879,0.7698930704068879,0.6648759532257446,0.8566752425334562,0.6946548151512986,0.73,0.9830508474576272,0.24260355029585798,0.3944805194805195,0.17753623188405798,0.8936688311688312,0.62890625,0.986734693877551,0.9469026548672567,0.73,0.9565217391304348,0.41,0.486,0.7386934673366834,0.5505,0.805,0.9660339660339661,0.856,0.86762077,0.75992453,443227968,32798869632,224.48483681678772,102025
74,0.8026662963477295,0.7589894460412309,0.8026662963477296,0.6783000784589455,0.8180750301548109,0.8026662963477295,0.7390076163861017,0.8026662963477295,0.8026662963477295,0.6697493725174657,0.8551337692891158,0.6923408717974284,0.6158940397350994,0.9790602655771196,0.22530864197530864,0.5585284280936454,0.20086083213773315,0.8778726198292843,0.6926406926406926,0.9798183652875883,0.8977604673807206,0.93,0.9580209895052474,0.365,0.334,0.7035175879396985,0.6685,0.8,0.97002997002997,0.922,0.88107765,0.66121393,443227968,33242097600,222.44879293441772,102025
75,0.7298986251909457,0.6791703669537126,0.7298986251909457,0.6440568974881818,0.7603918140914105,0.7298986251909457,0.7159808402996608,0.7298986251909457,0.7298986251909457,0.6750113607481736,0.8681135767767106,0.661510595517634,0.7614678899082569,0.9834710743801653,0.15770609318996415,0.5261194029850746,0.13957307060755336,0.9242761692650334,0.683982683982684,0.9827586206896551,0.9157472417251755,0.83,0.9515242378810594,0.44,0.282,0.8542713567839196,0.415,0.79,0.968031968031968,0.913,0.8866136,0.8016311,443227968,33685325568,227.2438600063324,102025
76,0.7941952506596306,0.7490958758471664,0.7941952506596307,0.6749897208697109,0.8144418356387333,0.7941952506596306,0.7291799217761186,0.7941952506596306,0.7941952506596306,0.6871039751593222,0.8639745139056717,0.6829449723065033,0.6818181818181818,0.9767794043412418,0.19474835886214442,0.6177777777777778,0.1868421052631579,0.8729208250166334,0.7326732673267327,0.9907692307692307,0.9296066252587992,0.9,0.967016491754123,0.445,0.278,0.7135678391959799,0.656,0.74,0.965034965034965,0.898,0.8900078,0.6820711,443227968,34128553536,227.77640008926392,102025
77,0.7962782946812943,0.7517172071331388,0.7962782946812943,0.678382208930755,0.816037533487883,0.7962782946812943,0.728143907007513,0.7962782946812943,0.7962782946812943,0.6695921624753326,0.8543048923072258,0.693571067801953,0.6717557251908397,0.9830421377183967,0.20930232558139536,0.46153846153846156,0.19846153846153847,0.8781144781144781,0.7198067632850241,0.9847560975609756,0.9195519348268839,0.88,0.9560219890054973,0.405,0.396,0.6482412060301508,0.652,0.745,0.968031968031968,0.903,0.81922907,0.6695547,443227968,34571781504,225.24593329429626,102025
78,0.8154422996805999,0.772721785695872,0.8154422996805999,0.6905661948307652,0.8292106763744785,0.8154422996805999,0.7292953601349818,0.8154422996805999,0.8154422996805999,0.6871474370335567,0.8558586274850118,0.6939199759788673,0.7924528301886793,0.9822874493927125,0.2478134110787172,0.5678233438485805,0.22021660649819494,0.8492290119931468,0.6037735849056604,0.9946120689655172,0.9261186264308012,0.84,0.9700149925037481,0.425,0.36,0.6130653266331658,0.7435,0.8,0.922077922077922,0.89,0.81479776,0.6654545,443227968,35015009472,227.79713344573975,102025
79,0.8139147340647133,0.7709917993555387,0.8139147340647133,0.6870683425736097,0.826920456336963,0.8139147340647133,0.7209861152448791,0.8139147340647133,0.8139147340647133,0.6881635142939734,0.8526387356408199,0.6776323477937843,0.8105263157894737,0.9854696419304618,0.20334261838440112,0.5324675324675324,0.23783783783783785,0.8479130931961121,0.6751054852320675,0.9857433808553971,0.9150657229524772,0.77,0.9490254872563718,0.365,0.328,0.6633165829145728,0.7415,0.8,0.967032967032967,0.905,0.89085674,0.6421547,443227968,35458237440,224.42969751358032,102025
80,0.7828079433412026,0.7371217574058626,0.7828079433412026,0.6720915201461019,0.808234124480572,0.7828079433412026,0.7343688657712374,0.7828079433412026,0.7828079433412026,0.667111717087447,0.861171920321911,0.7040941337255916,0.6357142857142857,0.9921301154249738,0.19186046511627908,0.5065963060686016,0.18207282913165265,0.889050036258158,0.7013574660633484,0.9769539078156313,0.9282700421940928,0.89,0.9450274862568716,0.495,0.384,0.6532663316582915,0.613,0.775,0.974025974025974,0.88,0.8179791,0.709666,443227968,35901465408,224.10998702049255,102025
81,0.8378003055131231,0.798172555778476,0.8378003055131231,0.7031509213309126,0.8420726677837823,0.8378003055131231,0.7245156826240016,0.8378003055131231,0.8378003055131231,0.6910903792558375,0.8490973965242066,0.6721342463189887,0.7567567567567568,0.9695760598503741,0.26262626262626265,0.48478260869565215,0.30116959064327486,0.8365235385411278,0.6733870967741935,0.9876796714579056,0.9473118279569892,0.84,0.9715142428785607,0.26,0.446,0.5175879396984925,0.8085,0.835,0.961038961038961,0.881,0.8473783,0.6013634,443227968,36344693376,221.68248629570007,102025
82,0.8053048187751701,0.7613264645890866,0.8053048187751702,0.6842926324963063,0.8225229251973782,0.8053048187751701,0.7250239469442155,0.8053048187751701,0.8053048187751701,0.6785316365910138,0.8537739720613806,0.6965732600652587,0.7523809523809524,0.9782718544719555,0.18673647469458987,0.5119363395225465,0.2697201017811705,0.8615196078431373,0.6274509803921569,0.9787018255578094,0.9400665926748057,0.79,0.9675162418790605,0.535,0.386,0.5326633165829145,0.703,0.8,0.964035964035964,0.847,0.7911657,0.65439,443227968,36787921344,231.15444326400757,102025
83,0.8114150812387169,0.7682215687122661,0.8114150812387169,0.6770757185409159,0.827164930481186,0.8114150812387169,0.7174396560943276,0.8114150812387169,0.8114150812387169,0.6853081847664473,0.8615944644510064,0.6705601265170391,0.648854961832061,0.9821063394683026,0.22186495176848875,0.6334661354581673,0.19452449567723343,0.860233918128655,0.7171717171717171,0.991701244813278,0.9178498985801217,0.85,0.9600199900049975,0.345,0.318,0.678391959798995,0.7355,0.71,0.955044955044955,0.905,0.8670608,0.6297797,443227968,37231149312,228.4413661956787,102025
84,0.7879461185946396,0.7429552955008674,0.7879461185946396,0.6832093598827557,0.8090102290769782,0.7879461185946396,0.7446031588417883,0.7879461185946396,0.7879461185946396,0.683079289110011,0.8628294412703056,0.7121857356507119,0.7631578947368421,0.9701640974639483,0.20214669051878353,0.5208333333333334,0.19852941176470587,0.9025875190258752,0.6764705882352942,0.9740777666999003,0.9397463002114165,0.87,0.9750124937531235,0.565,0.35,0.678391959798995,0.593,0.805,0.9760239760239761,0.889,0.89815557,0.6804205,443227968,37674377280,223.85270261764526,102025
85,0.7928065546451881,0.7453499048121932,0.7928065546451881,0.6679797688441627,0.8069396587334616,0.7928065546451881,0.7017694318215439,0.7928065546451881,0.7928065546451881,0.6816805302104462,0.842893382454864,0.6524512716968167,0.680672268907563,0.9290108849976337,0.15931372549019607,0.544,0.35377358490566035,0.8544061302681992,0.6941747572815534,0.9729187562688064,0.9468546637744034,0.81,0.9810094952523738,0.65,0.272,0.3768844221105528,0.669,0.715,0.9690309690309691,0.873,0.8071065,0.6609131,443227968,38117605248,225.5470769405365,102025
86,0.8357172614914595,0.7965214626359198,0.8357172614914595,0.7137010746766194,0.8427120968947794,0.8357172614914595,0.7368086827708323,0.8357172614914595,0.8357172614914595,0.7053675192253646,0.8546246634771553,0.7047749726143367,0.8764044943820225,0.9711586275484834,0.25815217391304346,0.5154867256637168,0.35177865612648224,0.8492239467849224,0.602112676056338,0.9847870182555781,0.939203354297694,0.78,0.9760119940029985,0.475,0.466,0.4472361809045226,0.766,0.855,0.97002997002997,0.896,0.8639075,0.5656849,443227968,38560833216,230.89774107933044,102025
87,0.797250381891404,0.7530224008959118,0.797250381891404,0.6876052928021185,0.817050184564807,0.797250381891404,0.7367141146770967,0.797250381891404,0.797250381891404,0.6796260895024046,0.8566267035889702,0.7102206501322298,0.7592592592592593,0.9792615073343449,0.21479713603818615,0.4724576271186441,0.21647819063004847,0.8744855967078189,0.673728813559322,0.9896587383660806,0.9365079365079365,0.82,0.9675162418790605,0.45,0.446,0.6733668341708543,0.6375,0.795,0.9560439560439561,0.885,0.85244054,0.67733353,443227968,39004061184,382.0320391654968,102025
88,0.8159977780863769,0.7728324697602603,0.8159977780863767,0.6843947047616438,0.8284582882210756,0.8159977780863769,0.7037685325231188,0.8159977780863769,0.8159977780863769,0.7018944941500416,0.8525379502337685,0.6598567526408485,0.9041095890410958,0.9698946312092324,0.2831858407079646,0.5190615835777126,0.2080745341614907,0.8488437676254935,0.6652173913043479,0.9867482161060143,0.9319148936170213,0.66,0.9660169915042479,0.32,0.354,0.6733668341708543,0.7525,0.765,0.967032967032967,0.876,0.8783933,0.610205,443227968,39447289152,362.52539467811584,102025
89,0.7973892514928482,0.7533467052465543,0.7973892514928482,0.681360359395087,0.8187361254697784,0.7973892514928482,0.7330190606935387,0.7973892514928482,0.7973892514928482,0.6786970440767299,0.8619346394963483,0.6998337183897841,0.7777777777777778,0.9816607233825777,0.1975,0.5125628140703518,0.20839363241678727,0.8835477318889641,0.6093189964157706,0.9877300613496932,0.9497816593886463,0.77,0.9630184907546226,0.395,0.408,0.7236180904522613,0.6525,0.85,0.965034965034965,0.87,0.8080955,0.68359333,443227968,39890517120,231.25882601737976,102025
90,0.8041938619636162,0.7605956661807958,0.8041938619636162,0.6853189295924135,0.8226668638305615,0.8041938619636162,0.7293162677034322,0.8041938619636162,0.8041938619636162,0.6858128246048274,0.8594368672263795,0.7020376345734762,0.8690476190476191,0.970074812967581,0.24242424242424243,0.5106888361045131,0.21475409836065573,0.8837959974176889,0.5448717948717948,0.9907120743034056,0.9459459459459459,0.73,0.9720139930034982,0.44,0.43,0.6582914572864321,0.6845,0.85,0.9590409590409591,0.84,0.79845536,0.6399026,443227968,40333745088,224.61819314956665,102025
