param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fallow,precision_misc.,precision_orchards,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_barley,recall_wheat,recall_fallow,recall_misc.,recall_orchards,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables
1.25,0.4033333333333333,0.32875,0.4033333333333333,0.35352285894037744,0.3535228589403774,0.4033333333333333,0.4033333333333333,0.4033333333333333,0.4033333333333333,0.4299452803606714,0.4299452803606714,0.204909523214502,0.3624631482992804,0.42669029223526794,0.24339080459770113,0.5168421052631579,0.2980090042477596,0.3736994452397996,0.4087301587301587,0.48325822216700665,0.7564243424659107,0.31,0.6224999999999999,0.0775,0.0675,0.4325,0.6100000000000001,0.1025,0.8,0.6075
1.5,0.42027777777777775,0.3478125,0.42027777777777775,0.3769722350921494,0.37697223509214944,0.42027777777777775,0.42027777777777775,0.42027777777777775,0.42027777777777775,0.43926860420360603,0.43926860420360603,0.16534318836425924,0.4305754917597023,0.5135901257054545,0.2309065934065934,0.43030414746543777,0.29399390305815887,0.4017124265342663,0.41180934908949585,0.6620356480882796,0.5784897527250652,0.38999999999999996,0.465,0.0325,0.14250000000000002,0.575,0.585,0.1925,0.64,0.76
2.0,0.4175,0.34468750000000004,0.4175,0.374949433708384,0.37494943370838413,0.4175,0.4175,0.4175,0.4175,0.49115089394603384,0.49115089394603395,0.22312754162420417,0.4063278280229453,0.5130892477307432,0.4352906782492482,0.7604885057471265,0.2793741129853585,0.49370889487870623,0.2954810181190682,0.5243707875968873,0.7122269721842225,0.33499999999999996,0.56,0.12250000000000001,0.1,0.6900000000000001,0.31250000000000006,0.2125,0.7700000000000001,0.655
3.0,0.3736111111111111,0.2953125,0.3736111111111111,0.324959512113631,0.324959512113631,0.3736111111111111,0.3736111111111111,0.3736111111111111,0.3736111111111111,0.38880575654736077,0.38880575654736077,0.15369603994933495,0.31826527696976076,0.35824725673409974,0.23718206157965196,0.5774603174603176,0.2568929579037772,0.37172109538915177,0.28774622892635315,0.33613762239479916,0.7555989915683359,0.1825,0.385,0.18,0.14750000000000002,0.3875,0.5700000000000001,0.1125,0.8625,0.5349999999999999
4.0,0.4175,0.3446875,0.4175,0.36788934008089874,0.36788934008089874,0.4175,0.4175,0.4175,0.4175,0.4164945751497691,0.4164945751497692,0.16169178067028384,0.36455238490188874,0.5175551632643454,0.20484848484848484,0.43119658119658116,0.33727499727201216,0.4031299346171089,0.3773667259937282,0.4493730974157553,0.6631538068380174,0.4375,0.4625,0.0475,0.0975,0.5075000000000001,0.5650000000000001,0.14250000000000002,0.8149999999999998,0.6825
