epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fallow,precision_misc.,precision_orchards,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_barley,recall_wheat,recall_fallow,recall_misc.,recall_orchards,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.6536592139980558,0.5948690448427667,0.6536592139980558,0.5541828659767741,0.6815858351127435,0.6536592139980558,0.646666817793753,0.6536592139980558,0.6536592139980558,0.6223891751516665,0.8549828881185018,0.5739681592643143,0.6989247311827957,0.9524517087667161,0.10283018867924529,0.510989010989011,0.12980769230769232,0.947463768115942,0.3448275862068966,0.9902173913043478,0.9239904988123515,0.65,0.9610194902548725,0.545,0.186,0.678391959798995,0.2615,0.85,0.9100899100899101,0.778,0.89085203,0.8161199,443227968,4875507648,220.65433645248413,102025
11,0.7040688793223163,0.6491543476086367,0.7040688793223163,0.5990316890213792,0.738389857359648,0.7040688793223163,0.6678337790549524,0.7040688793223163,0.7040688793223163,0.6334735222388992,0.8507488210194687,0.6198981844222596,0.6261682242990654,0.9728205128205129,0.10613437195715676,0.4979757085020243,0.16444981862152358,0.8996617812852311,0.5253623188405797,0.9863588667366212,0.9223300970873787,0.67,0.9480259870064968,0.545,0.246,0.6834170854271356,0.399,0.725,0.939060939060939,0.855,0.86987364,0.72777665,443227968,5318735616,219.0054109096527,102025
12,0.6778225246493542,0.6213645225443916,0.6778225246493542,0.5801858706017076,0.7167851379305658,0.6778225246493542,0.6619318158151154,0.6778225246493542,0.6778225246493542,0.6302909930594472,0.8596602397064566,0.5981130504251136,0.7087378640776699,0.9816272965879265,0.11901840490797547,0.47738693467336685,0.12064777327935222,0.9305373525557011,0.40992167101827676,0.9966442953020134,0.9280973451327433,0.73,0.9345327336331835,0.485,0.19,0.7487437185929648,0.355,0.785,0.8901098901098901,0.839,0.8132178,0.76210284,443227968,5761963584,220.04488468170166,102025
13,0.6272739897236494,0.5692968561173758,0.6272739897236494,0.5530287022742861,0.6588671566231469,0.6272739897236494,0.6457789047090954,0.6272739897236494,0.6272739897236494,0.6344985628491071,0.8676519189167089,0.5509694590767394,0.75,0.9881593110871906,0.1276595744680851,0.47368421052631576,0.09454349000540249,0.9504950495049505,0.3918269230769231,0.9925213675213675,0.9415971394517283,0.72,0.9175412293853074,0.39,0.18,0.8793969849246231,0.192,0.815,0.9280719280719281,0.79,0.82831866,0.8503102,443227968,6205191552,218.01287460327148,102025
14,0.7130954034161922,0.6591084202816254,0.7130954034161922,0.6124865032509133,0.7498207714637574,0.7130954034161922,0.680987802740709,0.7130954034161922,0.7130954034161922,0.6382899602232834,0.8562610001051175,0.6305118500756011,0.509090909090909,0.9740721911540416,0.10351826792963464,0.5066666666666667,0.2926829268292683,0.90625,0.5402298850574713,0.9822546972860126,0.9298440979955457,0.84,0.9575212393803099,0.765,0.304,0.36180904522613067,0.4205,0.705,0.9400599400599401,0.835,0.9060536,0.7127672,443227968,6648419520,217.41660904884338,102025
15,0.6319955561727538,0.5731902941026221,0.6319955561727538,0.5476416186945738,0.6532452754751908,0.6319955561727538,0.6299463085284585,0.6319955561727538,0.6319955561727538,0.6475848702106585,0.8645335382962216,0.5103812456793366,0.8441558441558441,0.9696048632218845,0.13053613053613053,0.5223880597014925,0.08870967741935484,0.9472222222222222,0.4064039408866995,0.9882854100106496,0.9309576837416481,0.65,0.9565217391304348,0.28,0.14,0.8844221105527639,0.1705,0.825,0.9270729270729271,0.836,0.8684421,0.8172486,443227968,7091647488,225.9345805644989,102025
16,0.711845577003194,0.6567724427188769,0.711845577003194,0.6028136362711622,0.7482856285191659,0.711845577003194,0.6595777629353643,0.711845577003194,0.711845577003194,0.6491896016471732,0.8547737206161777,0.6067072791960796,0.8125,0.9665,0.1227390180878553,0.4666666666666667,0.13776493256262043,0.9158215010141988,0.49829351535836175,0.9902173913043478,0.9322033898305084,0.65,0.9660169915042479,0.475,0.21,0.7185929648241206,0.4515,0.73,0.9100899100899101,0.825,0.8662721,0.7178306,443227968,7534875456,228.0808584690094,102025
17,0.6453270379114012,0.5881082274240241,0.6453270379114012,0.5498182565252443,0.6732090769196896,0.6453270379114012,0.6605218327479182,0.6453270379114012,0.6453270379114012,0.6237809470579665,0.8674918540048798,0.5609361528999913,0.6033057851239669,0.9840255591054313,0.12111111111111111,0.5344827586206896,0.11281337047353761,0.9554655870445344,0.38902147971360385,0.991313789359392,0.9224890829694323,0.73,0.9235382308845578,0.545,0.124,0.8140703517587939,0.236,0.815,0.9120879120879121,0.845,0.8022506,0.81710404,443227968,7978103424,218.484393119812,102025
18,0.7344813220386057,0.6819091303734086,0.7344813220386057,0.6046069009237658,0.7681219617020798,0.7344813220386057,0.6919168589538657,0.7344813220386057,0.7344813220386057,0.6233622401532659,0.8549951912860349,0.6372021703614398,0.41037735849056606,0.9748559455212154,0.12554112554112554,0.5647668393782384,0.22631578947368422,0.8940016433853739,0.4885245901639344,0.9823284823284824,0.9435483870967742,0.87,0.9300349825087456,0.725,0.218,0.4321608040201005,0.544,0.745,0.9440559440559441,0.819,0.8701659,0.6972037,443227968,8421331392,219.15762853622437,102025
19,0.7537841966393557,0.704601344588001,0.7537841966393557,0.6407708614481479,0.7822324101315132,0.7537841966393557,0.7074302099553055,0.7537841966393557,0.7537841966393557,0.6390803838763658,0.8549371420838537,0.6807331991780078,0.5755395683453237,0.9819027921406411,0.1557377049180328,0.4158790170132325,0.18424753867791843,0.9153297682709447,0.6205357142857143,0.9905759162303664,0.9119754350051177,0.8,0.9490254872563718,0.475,0.44,0.6582914572864321,0.5135,0.695,0.945054945054945,0.891,0.86099845,0.6249551,443227968,8864559360,217.45762729644775,102025
20,0.7089293153728649,0.6553627185445701,0.7089293153728649,0.6099575849468402,0.7445731985083848,0.7089293153728649,0.6941906549936505,0.7089293153728649,0.7089293153728649,0.6453092125273725,0.861704853933628,0.6387651656627337,0.6638655462184874,0.9873150105708245,0.12292358803986711,0.5306122448979592,0.17882689556509299,0.9137931034482759,0.5016949152542373,0.9785714285714285,0.9301801801801802,0.79,0.9335332333833083,0.74,0.208,0.628140703517588,0.424,0.74,0.958041958041958,0.826,0.79428303,0.7119293,443227968,9307787328,226.1429808139801,102025
21,0.6757394806276906,0.6205490722007116,0.6757394806276906,0.5972780854155946,0.7105516533929287,0.6757394806276906,0.6703044613290031,0.6757394806276906,0.6757394806276906,0.6549032933342056,0.8691021398553312,0.6045947757550086,0.7326732673267327,0.987778958554729,0.13274336283185842,0.4897119341563786,0.10934393638170974,0.9479674796747968,0.5942622950819673,0.991578947368421,0.9080694586312564,0.74,0.9290354822588706,0.45,0.238,0.8291457286432161,0.2915,0.725,0.9410589410589411,0.889,0.75597405,0.7283039,443227968,9751015296,221.0571961402893,102025
22,0.7332314956256075,0.680267398867103,0.7332314956256075,0.6187445075714764,0.7681319128552785,0.7332314956256075,0.6879453617639864,0.7332314956256075,0.7332314956256075,0.638075025931432,0.8520904793381417,0.6460871593074058,0.6695652173913044,0.9794661190965093,0.14656290531776914,0.4621212121212121,0.16094674556213018,0.8902743142144638,0.49830508474576274,0.9904458598726115,0.9449877750611247,0.77,0.9535232383808095,0.565,0.244,0.6834170854271356,0.5355,0.735,0.932067932067932,0.773,0.83123535,0.6910935,443227968,10194243264,222.88489413261414,102025
23,0.7199000138869601,0.6657516139552104,0.7199000138869602,0.6139368766962793,0.761906078839738,0.7199000138869601,0.6568549327734571,0.7199000138869601,0.7199000138869601,0.6688622214037393,0.8617902691342885,0.6033373591023669,0.8571428571428571,0.9785340314136126,0.1883289124668435,0.5173913043478261,0.11511299435028248,0.9039497307001796,0.5318352059925093,0.9904661016949152,0.9369988545246277,0.6,0.9340329835082459,0.355,0.238,0.8190954773869347,0.5035,0.71,0.9340659340659341,0.818,0.75893426,0.71938413,443227968,10637471232,224.93257403373718,102025
24,0.7410081933064853,0.6902432588194432,0.7410081933064853,0.627923905970149,0.7690774039028099,0.7410081933064853,0.7016634769821015,0.7410081933064853,0.7410081933064853,0.6365258456190884,0.8529636540796429,0.6644048071293769,0.5757575757575758,0.972972972972973,0.14098837209302326,0.5169230769230769,0.16585365853658537,0.9052631578947369,0.5555555555555556,0.9768378650553877,0.918580375782881,0.76,0.9535232383808095,0.485,0.336,0.6834170854271356,0.473,0.775,0.9690309690309691,0.88,0.79510474,0.61513424,443227968,11080699200,223.77319860458374,102025
25,0.7079572281627552,0.6531864849454012,0.7079572281627552,0.5954465955191687,0.7427163449647731,0.7079572281627552,0.653349837465728,0.7079572281627552,0.7079572281627552,0.6513108136953706,0.8607299874631597,0.5616290860415066,0.6767676767676768,0.9772727272727273,0.1606060606060606,0.5572519083969466,0.10391276459268763,0.916219119226638,0.5746268656716418,0.9875259875259875,0.9076142131979695,0.67,0.9455272363818091,0.265,0.146,0.8140703517587939,0.4265,0.77,0.949050949050949,0.894,0.74436,0.67943555,443227968,11523927168,217.88532423973083,102025
26,0.7597555895014582,0.7102549053875009,0.7597555895014582,0.6448745926458455,0.7890383136508288,0.7597555895014582,0.7091154025987301,0.7597555895014582,0.7597555895014582,0.6508965987893126,0.8556111779323022,0.6753046391361333,0.6666666666666666,0.9757453259221829,0.16530278232405893,0.4892966360856269,0.17452229299363056,0.893666927286943,0.5643939393939394,0.9967567567567568,0.9317180616740088,0.82,0.9650174912543729,0.505,0.32,0.6884422110552764,0.5715,0.745,0.9210789210789211,0.846,0.76629823,0.61848617,443227968,11967155136,228.25779342651367,102025
27,0.7689209831967783,0.7210816362111494,0.7689209831967782,0.658452494458121,0.7966300643605307,0.7689209831967783,0.7145229607300042,0.7689209831967783,0.7689209831967783,0.6702329452561006,0.8613809538966516,0.6846987820172686,0.7184466019417476,0.9772036474164134,0.15601023017902813,0.5264797507788161,0.20559210526315788,0.8963079340141398,0.6317991631799164,0.9875647668393782,0.9326923076923077,0.74,0.9640179910044977,0.61,0.338,0.628140703517588,0.5705,0.755,0.952047952047952,0.873,0.746322,0.5913814,443227968,12410383104,217.91281414031982,102025
28,0.721566449104291,0.6691692748964297,0.721566449104291,0.6203623548338406,0.7490706287959196,0.721566449104291,0.6971507682667718,0.721566449104291,0.721566449104291,0.6397503752071962,0.8580488709517886,0.6518989206221338,0.6259541984732825,0.9604156358238496,0.137987012987013,0.48739495798319327,0.14299242424242425,0.9385542168674699,0.5598455598455598,0.9855222337125129,0.9190871369294605,0.82,0.9700149925037481,0.425,0.348,0.7587939698492462,0.3895,0.725,0.952047952047952,0.886,0.76129806,0.6281438,443227968,12853611072,213.9012954235077,102025
29,0.7719761144285516,0.7229704370629564,0.7719761144285516,0.6465814786082338,0.7963585336748386,0.7719761144285516,0.6994142662242118,0.7719761144285516,0.7719761144285516,0.6616249124584572,0.8506088645957871,0.6443414301521302,0.6902654867256637,0.980699008868023,0.1917808219178082,0.5095238095238095,0.16347237880496054,0.8598937583001328,0.6394849785407726,0.9916142557651991,0.9278897136797455,0.78,0.9395302348825587,0.42,0.214,0.7286432160804021,0.6475,0.745,0.945054945054945,0.875,0.77553594,0.59531575,443227968,13296839040,224.2095811367035,102025
30,0.7261491459519511,0.6740479781920856,0.7261491459519511,0.6226867944130041,0.7527314837288613,0.7261491459519511,0.7074978922752875,0.7261491459519511,0.7261491459519511,0.6479558345176284,0.8565620707657167,0.651696573534158,0.5641025641025641,0.9722782258064516,0.12182203389830508,0.5619047619047619,0.17302798982188294,0.8997821350762527,0.6410256410256411,0.9865702479338843,0.9110889110889111,0.88,0.9640179910044977,0.575,0.236,0.6834170854271356,0.413,0.75,0.954045954045954,0.912,0.796318,0.63244253,443227968,13740067008,220.74849390983582,102025
31,0.728371059575059,0.6754309479212429,0.7283710595750591,0.6233576322381642,0.7643919115825197,0.728371059575059,0.6781751833411933,0.728371059575059,0.728371059575059,0.6524138427149019,0.8598278927585097,0.6210992296067424,0.6694214876033058,0.9676777722526106,0.17329545454545456,0.4697986577181208,0.11936936936936937,0.9191820837390458,0.6216216216216216,0.9957310565635006,0.9356270810210877,0.81,0.9725137431284357,0.305,0.28,0.7989949748743719,0.472,0.69,0.932067932067932,0.843,0.79437995,0.65126383,443227968,14183294976,226.4923882484436,102025
32,0.7632273295375642,0.7137134505446641,0.7632273295375642,0.6441483535204506,0.7937243788698655,0.7632273295375642,0.7064854846361103,0.7632273295375642,0.7632273295375642,0.6401926046457254,0.8530603280993039,0.6828215306447157,0.5675675675675675,0.9839544513457557,0.15771028037383178,0.421875,0.25068870523415976,0.8869814020028612,0.5537848605577689,0.9802494802494802,0.9589216944801027,0.84,0.9500249875062469,0.675,0.432,0.457286432160804,0.62,0.695,0.942057942057942,0.747,0.7159698,0.6426853,443227968,14626522944,220.25470685958862,102025
33,0.7560061102624636,0.7058231665287836,0.7560061102624636,0.6315028708531458,0.7826734794170658,0.7560061102624636,0.7028831677074692,0.7560061102624636,0.7560061102624636,0.636742240256441,0.8521116684091875,0.6613109165810475,0.5182926829268293,0.9576771653543307,0.16446124763705103,0.5205479452054794,0.1580188679245283,0.8999172870140613,0.5866141732283464,0.9946695095948828,0.93048128342246,0.85,0.9725137431284357,0.435,0.304,0.6733668341708543,0.544,0.745,0.932067932067932,0.87,0.89212227,0.61074674,443227968,15069750912,224.45194005966187,102025
34,0.752256631023469,0.7021707395196037,0.752256631023469,0.6340105609088287,0.7828384974464827,0.752256631023469,0.6936001412691535,0.752256631023469,0.752256631023469,0.6500367144671575,0.858563061011516,0.6553673817023165,0.6194690265486725,0.9728643216080402,0.16831683168316833,0.5175718849840255,0.15431472081218275,0.8996598639455783,0.5846774193548387,0.9946808510638298,0.9387755102040817,0.7,0.9675162418790605,0.425,0.324,0.7638190954773869,0.529,0.725,0.9340659340659341,0.874,0.7424573,0.5972347,443227968,15512978880,221.18989896774292,102025
35,0.7497569781974726,0.6999415292819071,0.7497569781974726,0.6438927132351537,0.7839887204697464,0.7497569781974726,0.7019489877855921,0.7497569781974726,0.7497569781974726,0.6756904139289459,0.8696521052073819,0.6503722687440233,0.7623762376237624,0.9890681936491411,0.18375241779497098,0.5277777777777778,0.13869257950530034,0.9107744107744108,0.6406926406926406,0.9957173447537473,0.9323621227887617,0.77,0.9495252373813093,0.475,0.228,0.7889447236180904,0.541,0.74,0.929070929070929,0.896,0.76847136,0.6431528,443227968,15956206848,220.691015958786,102025
36,0.7526732398278017,0.7023502551506131,0.7526732398278017,0.6374187680535974,0.780760632117135,0.7526732398278017,0.6823099586442124,0.7526732398278017,0.7526732398278017,0.6556662854680414,0.8523171034637779,0.6414025961440448,0.7283950617283951,0.9638792676892627,0.24,0.4125230202578269,0.14189189189189189,0.9043401240035429,0.5827067669172933,0.9935064935064936,0.9337539432176656,0.59,0.9735132433783108,0.3,0.448,0.7386934673366834,0.5105,0.775,0.9170829170829171,0.888,0.76430327,0.6044442,443227968,16399434816,221.46690917015076,102025
37,0.7462852381613665,0.6966693667607331,0.7462852381613664,0.6457507345434966,0.7785134056863806,0.7462852381613665,0.7185399460467191,0.7462852381613665,0.7462852381613665,0.6614814119350215,0.8667805443222167,0.685186511211993,0.7142857142857143,0.9795291709314228,0.1755485893416928,0.5169230769230769,0.15772870662460567,0.9220055710306406,0.5588235294117647,0.9967914438502674,0.9316969050160085,0.8,0.9565217391304348,0.56,0.336,0.7537688442211056,0.4965,0.76,0.9310689310689311,0.873,0.81470597,0.6244875,443227968,16842662784,220.70426511764526,102025
38,0.7467018469656992,0.6960146202291155,0.7467018469656992,0.6421514068842443,0.781176748342675,0.7467018469656992,0.6810818941886799,0.7467018469656992,0.7467018469656992,0.6765150973198364,0.862447240212491,0.6151884923544647,0.8352941176470589,0.9751647237709072,0.24096385542168675,0.4078341013824885,0.1267175572519084,0.9173333333333333,0.6533333333333333,0.99375,0.9382448537378115,0.71,0.9615192403798101,0.2,0.354,0.8341708542713567,0.516,0.735,0.9530469530469531,0.866,0.7171409,0.6122318,443227968,17285890752,224.93383693695068,102025
39,0.7628107207332315,0.7145987915015269,0.7628107207332315,0.6562969958414437,0.7929129256799825,0.7628107207332315,0.7178776141988004,0.7628107207332315,0.7628107207332315,0.6566902611664163,0.8598032422107903,0.6789006622416592,0.6397058823529411,0.9860392967942089,0.21052631578947367,0.4293785310734463,0.15478615071283094,0.8976248976248976,0.6519823788546255,0.9957850368809273,0.9443838604143948,0.87,0.953023488255872,0.32,0.456,0.7638190954773869,0.548,0.74,0.9440559440559441,0.866,0.7542979,0.61671317,443227968,17729118720,214.56829357147217,102025
40,0.7628107207332315,0.7146113805787594,0.7628107207332315,0.6585272879738026,0.7905877865176972,0.7628107207332315,0.711501240657935,0.7628107207332315,0.7628107207332315,0.6755889805997022,0.8611781192781403,0.6674765585265968,0.8823529411764706,0.9777215189873417,0.20754716981132076,0.48346055979643765,0.15169082125603864,0.9101027397260274,0.5567010309278351,0.9916666666666667,0.9190573770491803,0.75,0.9650174912543729,0.33,0.38,0.7889447236180904,0.5315,0.81,0.951048951048951,0.897,0.7521438,0.5694869,443227968,18172346688,224.60410380363464,102025
41,0.7521177614220247,0.702356827337466,0.7521177614220247,0.6564050973241614,0.7887529347220598,0.7521177614220247,0.6995162267153258,0.7521177614220247,0.7521177614220247,0.6801860961542021,0.8655166612913944,0.660107171221116,0.7669902912621359,0.9843423799582464,0.23404255319148937,0.43859649122807015,0.1354515050167224,0.9086378737541528,0.723404255319149,0.9896265560165975,0.9405829596412556,0.79,0.9425287356321839,0.33,0.4,0.8140703517587939,0.547,0.68,0.9530469530469531,0.839,0.69499683,0.6247446,443227968,18615574656,218.34195804595947,102025
42,0.7694764616025552,0.7222030948347851,0.7694764616025552,0.6557062512595034,0.7941894398662592,0.7694764616025552,0.7136150035396455,0.7694764616025552,0.7694764616025552,0.6510771708283503,0.8548602932978739,0.6812565025384204,0.6201550387596899,0.9854620976116303,0.20402298850574713,0.43103448275862066,0.16995073891625614,0.9076539101497504,0.6574074074074074,0.9845995893223819,0.8994082840236687,0.8,0.9485257371314343,0.355,0.5,0.6934673366834171,0.5455,0.71,0.958041958041958,0.912,0.7083419,0.56278944,443227968,19058802624,217.67124271392822,102025
43,0.7500347174003611,0.7006344697866416,0.7500347174003611,0.6465791647433995,0.7827489991999876,0.7500347174003611,0.7156663373105027,0.7500347174003611,0.7500347174003611,0.6630488164285481,0.8650060125670549,0.6727703636280693,0.6412213740458015,0.989468141126909,0.1724137931034483,0.5197132616487455,0.15072463768115943,0.9050086355785838,0.6742081447963801,0.9865563598759048,0.928125,0.84,0.9390304847576212,0.475,0.29,0.7839195979899497,0.524,0.745,0.9530469530469531,0.891,0.7503048,0.607483,443227968,19502030592,223.18218207359314,102025
44,0.7668379391751146,0.7193412157025456,0.7668379391751147,0.6601595378633457,0.7959643656321618,0.7668379391751146,0.7227931420002834,0.7668379391751146,0.7668379391751146,0.6639414631489162,0.8641535072562774,0.6969775613564332,0.6936936936936937,0.9806615776081425,0.2011605415860735,0.46882217090069284,0.1680473372781065,0.9078189300411522,0.6111111111111112,0.993717277486911,0.9504405286343612,0.77,0.9630184907546226,0.52,0.406,0.7135678391959799,0.5515,0.77,0.948051948051948,0.863,0.703953,0.5960995,443227968,19945258560,217.62880086898804,102025
45,0.7694764616025552,0.7206816906524125,0.7694764616025552,0.6555922342456056,0.7975631970926153,0.7694764616025552,0.7075331413506887,0.7694764616025552,0.7694764616025552,0.6741656228048978,0.8583821807743149,0.6629468532954701,0.8105263157894737,0.9791983764586504,0.2159090909090909,0.4864864864864865,0.15644820295983086,0.8765867418899859,0.5916030534351145,0.9968152866242038,0.9539170506912442,0.77,0.9645177411294353,0.475,0.252,0.7437185929648241,0.6215,0.775,0.938061938061938,0.828,0.6698603,0.60387987,443227968,20388486528,225.05663776397705,102025
46,0.7536453270379114,0.704479752856793,0.7536453270379113,0.6518410266804795,0.7833185697078818,0.7536453270379114,0.7128291554560908,0.7536453270379114,0.7536453270379114,0.659940987907519,0.8607254506190608,0.6893607106087933,0.6752136752136753,0.9741641337386018,0.16820987654320987,0.4121996303142329,0.18120805369127516,0.92,0.68,0.9844559585492227,0.9440175631174533,0.79,0.9610194902548725,0.545,0.446,0.678391959798995,0.506,0.68,0.949050949050949,0.86,0.7949384,0.61741513,443227968,20831714496,216.61956334114075,102025
47,0.7537841966393557,0.7046914113092229,0.7537841966393557,0.6491232875965407,0.7846442030948508,0.7537841966393557,0.7132006313277626,0.7537841966393557,0.7537841966393557,0.6685297806764059,0.8661756607219671,0.654411735613255,0.6640625,0.983094262295082,0.21003134796238246,0.5092936802973977,0.1372867587327376,0.9120492524186455,0.6828193832599119,0.9866666666666667,0.9314641744548287,0.85,0.9590204897551224,0.335,0.274,0.8492462311557789,0.5185,0.775,0.961038961038961,0.897,0.7372922,0.5943916,443227968,21274942464,219.13758969306946,102025
48,0.7725315928343286,0.7254116315520742,0.7725315928343286,0.6603738459103135,0.8001576336931976,0.7725315928343286,0.7325764185355508,0.7725315928343286,0.7725315928343286,0.654089283030588,0.86043805534667,0.7099578981888317,0.5389221556886228,0.9790066564260113,0.172821270310192,0.4708423326133909,0.21269296740994853,0.8956254796623178,0.6728971962616822,0.9926931106471816,0.9513023782559457,0.9,0.9555222388805598,0.585,0.436,0.6231155778894473,0.5835,0.72,0.9500499500499501,0.84,0.74235004,0.58614826,443227968,21718170432,218.51399731636047,102025
