epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_corn,precision_orchards,precision_cereals,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_corn,recall_orchards,recall_cereals,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
21,0.728371059575059,0.6749305476093732,0.7283710595750591,0.6456511975642119,0.760905746326055,0.728371059575059,0.7443223651348652,0.728371059575059,0.728371059575059,0.6506887669967438,0.8371339072769229,0.7296257625754279,0.26294820717131473,0.9226856561546287,0.09405940594059406,0.8862897985705003,0.4716636197440585,0.9173387096774194,0.951510333863275,0.6990144048521607,0.66,0.907,0.76,0.682,0.516,0.91,0.5985,0.9210789210789211,0.7447556,0.7258158,154860928,3252079488,82.70805978775024,101960
22,0.6876822663518956,0.6314630479049256,0.6876822663518956,0.6168572586794916,0.7322096762161123,0.6876822663518956,0.75564498001998,0.6876822663518956,0.6876822663518956,0.6347111756052232,0.8373492520939319,0.7443128570388443,0.13385826771653545,0.9800995024875622,0.11458333333333333,0.8589420654911839,0.376940133037694,0.8642201834862385,0.936485532815808,0.81256038647343,0.85,0.788,0.77,0.5115,0.68,0.942,0.6635,0.8401598401598401,0.6749522,0.7781748,154860928,3406940416,82.7183792591095,101960
23,0.41591445632551033,0.35750810247641274,0.41591445632551033,0.4501378052872189,0.5098245489394277,0.41591445632551033,0.5002350774225774,0.41591445632551033,0.41591445632551033,0.6375476960522215,0.8032540568020979,0.38626259939375096,0.02621822033898305,0.9845559845559846,0.2857142857142857,0.6297169811320755,0.5490196078431373,0.7321156773211568,0.9745222929936306,0.9185185185185185,0.99,0.51,0.16,0.1335,0.168,0.962,0.459,0.6193806193806194,0.7733431,1.2194518,154860928,3561801344,82.33682155609131,101960
24,0.7204554922927371,0.6672693820988902,0.7204554922927371,0.631416774203996,0.7490713663357943,0.7204554922927371,0.7490062437562437,0.7204554922927371,0.7204554922927371,0.6403179602107787,0.8467731420546944,0.733954521382862,0.17330210772833723,0.9507278835386338,0.1213768115942029,0.9577187807276303,0.3857493857493858,0.9161676646706587,0.9328358208955224,0.6846652267818575,0.74,0.849,0.67,0.487,0.628,0.918,0.75,0.9500499500499501,1.4120724,0.7466682,154860928,3716662272,84.6864378452301,101960
25,0.6974031384529926,0.6435472122587755,0.6974031384529926,0.6252036733972148,0.7460470727434759,0.6974031384529926,0.7565879745254745,0.6974031384529926,0.6974031384529926,0.6499541832182637,0.8573350986226953,0.7436822612574189,0.1118421052631579,0.9578833693304536,0.10876132930513595,0.8972477064220183,0.40236686390532544,0.91015625,0.9307128580946036,0.8806629834254144,0.85,0.887,0.72,0.489,0.68,0.932,0.6985,0.7962037962037962,0.69624,0.7327214,154860928,3871523200,81.05110716819763,101960
26,0.7285099291765033,0.6774748523282345,0.7285099291765034,0.6646272899474859,0.7735972172383665,0.7285099291765033,0.7554617257742258,0.7285099291765033,0.7285099291765033,0.6845803397747444,0.8704260792104573,0.7423241371867301,0.39097744360902253,0.9335378323108384,0.0918918918918919,0.9142461964038727,0.3676042677012609,0.944672131147541,0.966903073286052,0.8668098818474759,0.52,0.913,0.85,0.661,0.758,0.922,0.6135,0.8061938061938062,0.7178075,0.68587697,154860928,4026384128,83.50627708435059,101960
27,0.7457297597555895,0.6956354760822447,0.7457297597555895,0.6673932254941659,0.7763837310121631,0.7457297597555895,0.7680692432567433,0.7457297597555895,0.7457297597555895,0.6657566229160394,0.8528587297615251,0.7581781607430853,0.3349282296650718,0.9513742071881607,0.10901162790697674,0.9249823071479123,0.4118421052631579,0.9255533199195171,0.9579335793357934,0.7104276069017255,0.7,0.9,0.75,0.6535,0.626,0.92,0.649,0.9460539460539461,0.6563805,0.71772856,154860928,4181245056,86.38646960258484,101960
28,0.7369809748646021,0.6860119767051989,0.7369809748646021,0.6508747352878348,0.7718239520752144,0.7369809748646021,0.7696332417582418,0.7369809748646021,0.7369809748646021,0.6572485740970475,0.8544194441487561,0.7584255628949464,0.19801980198019803,0.955288985823337,0.10460251046025104,0.9414093428345209,0.5017241379310344,0.9126984126984127,0.9321357285429142,0.7121096725057121,0.8,0.876,0.75,0.5945,0.582,0.92,0.7005,0.9340659340659341,0.65065485,0.68599385,154860928,4336105984,81.40173435211182,101960
29,0.7164282738508541,0.6646646275008975,0.7164282738508541,0.6584185291354232,0.7561987041677153,0.7164282738508541,0.7686351148851149,0.7164282738508541,0.7164282738508541,0.6724667392504877,0.8642776007469368,0.7571868724401383,0.3484848484848485,0.9641255605381166,0.0886214442013129,0.9301340860973889,0.39487726787620064,0.9396378269617707,0.9737080689029919,0.7401448109412712,0.69,0.86,0.81,0.659,0.74,0.934,0.537,0.919080919080919,0.66695195,0.70376563,154860928,4490966912,85.81916332244873,101960
30,0.7442021941397028,0.6936333746719017,0.7442021941397028,0.6728038781082862,0.7799145779384713,0.7442021941397028,0.7731458541458541,0.7442021941397028,0.7442021941397028,0.6735868347700812,0.8573664791798302,0.7671526062616915,0.3872832369942196,0.9714611872146118,0.11799410029498525,0.8847392144236961,0.3603515625,0.8530465949820788,0.9610580455547392,0.852760736196319,0.67,0.851,0.8,0.687,0.738,0.952,0.654,0.8331668331668332,0.72225136,0.68728185,154860928,4645827840,85.13072609901428,101960
