param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_fodder,precision_orchards,precision_protein_crops,precision_temp._meadows,precision_vegetables,recall_fodder,recall_orchards,recall_protein_crops,recall_temp._meadows,recall_vegetables
0.5,0.5432432432432432,0.381389756840916,0.5432432432432432,0.37764276004081754,0.60055362784895,0.5432432432432432,0.5230833333333333,0.5432432432432432,0.5432432432432432,0.4723095278313,0.7840274769767872,0.43579448600800585,0.4897089122023176,0.1174839381689909,0.07865080656072149,0.7149742302089568,0.9607297520155132,0.195,0.675,0.5833333333333333,0.5375,0.6245833333333334
1.0,0.5761261261261261,0.4024222980104176,0.5761261261261261,0.38931978154684843,0.6008112758543063,0.5761261261261261,0.5413333333333334,0.5761261261261261,0.5761261261261261,0.44790617482309447,0.7460826140761643,0.36688267362367366,0.35238293065048365,0.17054175897146379,0.11595803872879282,0.6456320645429239,0.9550160812218081,0.4983333333333334,0.6249999999999999,0.5666666666666667,0.27,0.7466666666666667
1.5,0.6117117117117117,0.436787266226984,0.6117117117117117,0.3965884959274665,0.6371992392268198,0.6117117117117117,0.5335000000000001,0.6117117117117117,0.6117117117117117,0.45251785282840035,0.7576198330102851,0.3798302088829402,0.3678472222222222,0.1265432244381688,0.11256817288400553,0.7159026579004838,0.9397279866971214,0.30833333333333335,0.675,0.4833333333333334,0.4083333333333334,0.7925
2.0,0.5511261261261261,0.382428567744446,0.5511261261261261,0.3804623585456927,0.6039840087837895,0.5511261261261261,0.5286666666666666,0.5511261261261261,0.5511261261261261,0.4614799537674757,0.7738811092204478,0.4361276306499079,0.4411605415860735,0.11382775567893441,0.08842840129394827,0.7054119229315127,0.9585711473469096,0.30333333333333334,0.6749999999999999,0.5750000000000001,0.4175,0.6725
2.5,0.5540540540540541,0.3823664573067279,0.5540540540540541,0.3675246980771424,0.5810323478025593,0.5540540540540541,0.51325,0.5540540540540541,0.5540540540540541,0.4270781283297834,0.725580512524874,0.32779342095917674,0.38330479159431313,0.14051213336722662,0.09590418628393312,0.5619851922271277,0.9536843381763168,0.4683333333333334,0.55,0.55,0.29000000000000004,0.7079166666666666
3.0,0.5864864864864865,0.4250972080368348,0.5864864864864865,0.3905884921074604,0.6179396475185204,0.5864864864864865,0.5197499999999999,0.5864864864864865,0.5864864864864865,0.4209834177337631,0.7366858849323015,0.2651926179032476,0.2436227824463119,0.14098051093681538,0.1008794736625062,0.6591282586799362,0.9603060629432457,0.09666666666666668,0.4999999999999999,0.6333333333333333,0.7291666666666667,0.6395833333333333
