param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_fallow,precision_misc.,precision_protein_crops,precision_rapeseed,recall_fallow,recall_misc.,recall_protein_crops,recall_rapeseed
1.25,0.5436507936507936,0.34185035775458894,0.5436507936507936,0.47754743122767696,0.5401680812141876,0.5436507936507936,0.5414583333333333,0.5436507936507936,0.5436507936507936,0.5172606906710686,0.6156532584094911,0.487796693786286,0.7413473872820533,0.41940045388186614,0.6274868407122742,0.2808080808080808,0.5774999999999999,0.4633333333333334,0.55,0.575
1.5,0.5273809523809524,0.3374992529493537,0.5273809523809524,0.4708813372745375,0.5255401663812016,0.5273809523809524,0.5825,0.5273809523809524,0.5273809523809524,0.49887849972545845,0.6012002446408499,0.5156531135161895,0.7311759548268969,0.4658469605404717,0.5464299257380134,0.25206115779645194,0.585,0.44833333333333336,0.4216666666666667,0.875
2.0,0.47023809523809523,0.2669321996075378,0.47023809523809523,0.4040798833656952,0.475236687794113,0.47023809523809523,0.5120833333333333,0.47023809523809523,0.47023809523809523,0.44926543492972415,0.5605227049593998,0.41833043016254273,0.7357643668853144,0.40414167424835085,0.43386726636681666,0.22328843221841504,0.5733333333333334,0.3466666666666667,0.31999999999999995,0.8083333333333333
3.0,0.4833333333333333,0.29127700222328873,0.4833333333333333,0.4337287409352098,0.47842482215823,0.4833333333333333,0.5662499999999999,0.4833333333333333,0.4833333333333333,0.5130814322802295,0.6224934314139263,0.4701538359121404,0.7580561701462567,0.5172459444650801,0.5321367553487258,0.2448868591608555,0.505,0.4116666666666666,0.42333333333333334,0.925
4.0,0.5130952380952382,0.3145411126843361,0.5130952380952382,0.4476608647708565,0.49157632295214587,0.5130952380952382,0.5558333333333334,0.5130952380952382,0.5130952380952382,0.47070674661745093,0.5380211558507899,0.397432437832806,0.5764063890123322,0.4802389472020283,0.5767509991194202,0.24943065113602278,0.5650000000000001,0.4699999999999999,0.39666666666666667,0.7916666666666666
