epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_fallow,precision_misc.,precision_protein_crops,precision_rapeseed,recall_fallow,recall_misc.,recall_protein_crops,recall_rapeseed,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.4438095238095238,0.24921946740128564,0.4438095238095238,0.3436657217865541,0.38391355178579717,0.4438095238095238,0.43074999999999997,0.4438095238095238,0.4438095238095238,0.4239475163313604,0.5842510908224938,0.0,0.7580645161290323,0.32066869300911854,0.617056856187291,0.0,0.141,0.844,0.738,0.0,1.4373845,1.3595872,48057984,528637824,28.101757526397705,101700
11,0.4766666666666667,0.27449624343780454,0.4766666666666667,0.43796207617148,0.49655738739473515,0.4766666666666667,0.511,0.4766666666666667,0.4766666666666667,0.4434863980699146,0.5636129708492597,0.5064338673163259,0.7487844408427877,0.450199203187251,0.380517503805175,0.19444444444444445,0.462,0.452,0.5,0.63,1.2513525,1.2933521,48057984,576695808,28.180270671844482,101700
12,0.5928571428571429,0.37677889621659144,0.5928571428571429,0.4117397316434235,0.5555651513000744,0.5928571428571429,0.4545,0.5928571428571429,0.5928571428571429,0.45697047513175026,0.6022245900946583,0.0,0.7014613778705637,0.6511627906976745,0.47525773195876286,0.0,0.672,0.224,0.922,0.0,1.2146105,1.2681645,48057984,624753792,29.43532681465149,101700
13,0.6147619047619047,0.4138692427117474,0.6147619047619047,0.4599050715193583,0.5994589072291439,0.6147619047619047,0.48250000000000004,0.6147619047619047,0.6147619047619047,0.44383653904821685,0.5908900846530508,0.0,0.7063921993499458,0.448210922787194,0.6207430340557275,0.0,0.652,0.476,0.802,0.0,1.2855586,1.2110057,48057984,672811776,28.309337615966797,101700
14,0.5942857142857143,0.40268411564398765,0.5942857142857143,0.4851488299059685,0.5818516624521923,0.5942857142857143,0.5045,0.5942857142857143,0.5942857142857143,0.6455558042307827,0.6364131464171908,0.3823755033681535,0.7452574525745257,0.5073684210526316,0.5114155251141552,0.8181818181818182,0.55,0.482,0.896,0.09,1.3336668,1.1685133,48057984,720869760,28.441272258758545,101700
15,0.530952380952381,0.33884165441411496,0.530952380952381,0.4741403788743438,0.5432314840525565,0.530952380952381,0.5915,0.530952380952381,0.530952380952381,0.4903959544523614,0.603840139990367,0.5457471056302283,0.7481296758104738,0.46115702479338844,0.5353159851301115,0.2169811320754717,0.6,0.558,0.288,0.92,1.1443288,1.0724399,48057984,768927744,28.68070673942566,101700
16,0.5847619047619048,0.3995278069254984,0.5847619047619048,0.5763142922953824,0.5943103124702365,0.5847619047619048,0.6122500000000001,0.5847619047619048,0.5847619047619048,0.5708092352971164,0.6313922614414419,0.6103876166036444,0.722972972972973,0.40625,0.7110609480812641,0.4429530201342282,0.535,0.624,0.63,0.66,1.0811676,1.098357,48057984,816985728,29.285635709762573,101700
17,0.6047619047619047,0.4308571428571428,0.6047619047619047,0.5928813698841298,0.6110393835604705,0.6047619047619047,0.6255000000000001,0.6047619047619047,0.6047619047619047,0.5861923522925732,0.6480686596008544,0.621717841130079,0.7525035765379113,0.433112582781457,0.689922480620155,0.46923076923076923,0.526,0.654,0.712,0.61,1.100646,1.0547507,48057984,865043712,28.419965982437134,101700
18,0.6542857142857142,0.4761364807751778,0.6542857142857142,0.6243771963107941,0.6513940024924879,0.6542857142857142,0.6435,0.6542857142857142,0.6542857142857142,0.6111562153862804,0.6508478862226014,0.6311489325395001,0.7172827172827173,0.5103448275862069,0.6815642458100558,0.5354330708661418,0.718,0.444,0.732,0.68,0.97349334,0.99247086,48057984,913101696,28.385310888290405,101700
19,0.6228571428571429,0.4276275036134628,0.6228571428571429,0.5405901039399438,0.620494348274836,0.6228571428571429,0.5275,0.6228571428571429,0.6228571428571429,0.6540880659158543,0.6408273764568447,0.4613149679874684,0.693304535637149,0.45166402535657685,0.6986564299424184,0.7727272727272727,0.642,0.57,0.728,0.17,0.89326894,1.1820955,48057984,961159680,29.733013153076172,101700
20,0.5457142857142857,0.3330670128832518,0.5457142857142857,0.47313000022409046,0.5327570541508737,0.5457142857142857,0.5742499999999999,0.5457142857142857,0.5457142857142857,0.5285615862920091,0.616682004344377,0.4980258266648086,0.702845100105374,0.7086614173228346,0.41895604395604397,0.28378378378378377,0.667,0.18,0.61,0.84,1.1125582,1.0764217,48057984,1009217664,26.641064643859863,101700
21,0.63,0.43471332063052126,0.63,0.5597026412229744,0.6095057855392515,0.63,0.611,0.63,0.63,0.5808438687048763,0.6432378945954231,0.5581134510050512,0.6936522539098436,0.656084656084656,0.5793528505392912,0.3942857142857143,0.754,0.248,0.752,0.69,0.99617046,1.0125215,48057984,1057275648,26.505990266799927,101700
22,0.6842857142857143,0.5017178441056473,0.6842857142857143,0.6155646936482898,0.6679440510651411,0.6842857142857143,0.59,0.6842857142857143,0.6842857142857143,0.6927847870477543,0.6754645509530912,0.5481637266601613,0.6991452991452991,0.5741324921135647,0.7061946902654868,0.7916666666666666,0.818,0.364,0.798,0.38,0.9222379,1.0295866,48057984,1105333632,28.640167713165283,101700
23,0.4942857142857143,0.2891792828685259,0.4942857142857143,0.4266484422663754,0.5088959523416028,0.4942857142857143,0.5595,0.4942857142857143,0.4942857142857143,0.482374152022431,0.5964157184374853,0.48635133896607363,0.7209039548022599,0.6596858638743456,0.3670886075949367,0.18181818181818182,0.638,0.252,0.348,1.0,0.9945377,1.0858274,48057984,1153391616,28.068758964538574,101700
24,0.659047619047619,0.48260555383503667,0.659047619047619,0.6196161054374338,0.6550623558445735,0.659047619047619,0.6547499999999999,0.659047619047619,0.659047619047619,0.6038487194262045,0.6575494963626956,0.6392250952316111,0.7236714975845411,0.5468354430379747,0.6731898238747553,0.4716981132075472,0.749,0.432,0.688,0.75,1.0831646,0.9384842,48057984,1201449600,30.025373697280884,101700
25,0.6542857142857142,0.48385131017672145,0.6542857142857142,0.6428681394437763,0.6568867974495262,0.6542857142857142,0.64775,0.6542857142857142,0.6542857142857142,0.6409887792770952,0.6634101847836555,0.6437069015861115,0.7337078651685394,0.48606271777003485,0.7050092764378478,0.6391752577319587,0.653,0.558,0.76,0.62,0.88022095,0.9318497,48057984,1249507584,27.17768120765686,101700
26,0.6514285714285715,0.4721153846153846,0.6514285714285715,0.5977845771989365,0.6411198821021493,0.6514285714285715,0.6665,0.6514285714285715,0.6514285714285715,0.599401340556181,0.665448238781715,0.6285374154654282,0.7247191011235955,0.6653696498054474,0.5982142857142857,0.40930232558139534,0.774,0.342,0.67,0.88,0.89984095,0.8939508,48057984,1297565568,26.80003571510315,101700
27,0.6828571428571428,0.5124280983092209,0.6828571428571428,0.6397467768961107,0.6721978165303624,0.6828571428571428,0.68025,0.6828571428571428,0.6828571428571428,0.6344478293859075,0.6810464124202813,0.6518380505089492,0.7201793721973094,0.6233766233766234,0.697265625,0.49696969696969695,0.803,0.384,0.714,0.82,0.8754902,0.87147,48057984,1345623552,25.99974226951599,101700
28,0.6704761904761904,0.504737236725513,0.6704761904761904,0.6385916254644026,0.6681661675688124,0.6704761904761904,0.694,0.6704761904761904,0.6704761904761904,0.6173079357969476,0.6746547417509753,0.6767526065278389,0.7345309381237525,0.575682382133995,0.6962524654832347,0.4627659574468085,0.736,0.464,0.706,0.87,0.81903887,0.8503245,48057984,1393681536,27.678389310836792,101700
29,0.6561904761904762,0.4740165128703254,0.6561904761904762,0.5950621287460148,0.6382451653411303,0.6561904761904762,0.6695000000000001,0.6561904761904762,0.6561904761904762,0.6115443001263101,0.6731027251105297,0.6142670283917002,0.7132743362831858,0.6990291262135923,0.618348623853211,0.4155251141552511,0.806,0.288,0.674,0.91,0.7754015,0.85061383,48057984,1441739520,28.121689558029175,101700
30,0.6771428571428572,0.5096094234345938,0.6771428571428572,0.6352595219182723,0.6720066184919674,0.6771428571428572,0.69925,0.6771428571428572,0.6771428571428572,0.6238259904417889,0.6842264121743558,0.6738182040545798,0.7310536044362292,0.6190476190476191,0.7044444444444444,0.44075829383886256,0.791,0.442,0.634,0.93,0.7875668,0.8421654,48057984,1489797504,26.278271436691284,101700
31,0.6052380952380952,0.3988812541003418,0.6052380952380952,0.5241001372326146,0.5729131412582344,0.6052380952380952,0.627,0.6052380952380952,0.6052380952380952,0.5900912805226763,0.6560329909718557,0.5217237720368331,0.6878868258178603,0.7843137254901961,0.5220228384991843,0.3661417322834646,0.778,0.16,0.64,0.93,0.83603597,0.90854096,48057984,1537855488,26.032838106155396,101700
32,0.6166666666666667,0.4035564336873302,0.6166666666666667,0.5236762133192389,0.5586444324972195,0.6166666666666667,0.626,0.6166666666666667,0.6166666666666667,0.6335852148986386,0.676755589652697,0.4440040783465344,0.6644682605111294,0.8604651162790697,0.5638629283489096,0.44554455445544555,0.806,0.074,0.724,0.9,0.87401444,0.91678977,48057984,1585913472,26.32025170326233,101700
33,0.7014285714285714,0.5381134458203247,0.7014285714285714,0.6741081420630567,0.6870779447748424,0.7014285714285714,0.6817500000000001,0.7014285714285714,0.7014285714285714,0.6891565247932611,0.6951127721163854,0.6503250196803961,0.7220708446866485,0.643598615916955,0.6919275123558485,0.6990291262135923,0.795,0.372,0.84,0.72,0.83866453,0.85286015,48057984,1633971456,26.20778465270996,101700
34,0.6733333333333333,0.5139676113360324,0.6733333333333333,0.6633243817507746,0.6684930354191478,0.6733333333333333,0.7115,0.6733333333333333,0.6733333333333333,0.6403180745982604,0.6771742732180591,0.6911153146853508,0.7521929824561403,0.5892857142857143,0.6331269349845201,0.5866666666666667,0.686,0.462,0.818,0.88,0.8254248,0.7983475,48057984,1682029440,25.797751665115356,101700
35,0.6976190476190476,0.5494475791465351,0.6976190476190476,0.7084248982935313,0.6973911145372931,0.6976190476190476,0.7215,0.6976190476190476,0.6976190476190476,0.6994914536663741,0.702367975139422,0.7136150664612547,0.7655719139297849,0.5435606060606061,0.7218430034129693,0.7669902912621359,0.676,0.574,0.846,0.79,0.81074977,0.8012743,48057984,1730087424,27.250579833984375,101700
36,0.6685714285714286,0.4906074652354232,0.6685714285714286,0.6126923841278954,0.6475105333497366,0.6685714285714286,0.6805,0.6685714285714286,0.6685714285714286,0.6356120397280004,0.6868105249051757,0.6218037676888885,0.707638279192274,0.7368421052631579,0.6411149825783972,0.45685279187817257,0.806,0.28,0.736,0.9,0.8049872,0.80701864,48057984,1778145408,28.33055353164673,101700
37,0.670952380952381,0.5144224334091821,0.670952380952381,0.6644733260346409,0.6676000130306312,0.670952380952381,0.7124999999999999,0.670952380952381,0.670952380952381,0.6424192665346493,0.6812464016906398,0.6961606600316133,0.7627906976744186,0.6058394160583942,0.6120058565153733,0.589041095890411,0.656,0.498,0.836,0.86,0.72418034,0.7961431,48057984,1826203392,27.666128635406494,101700
38,0.7028571428571428,0.552107188023379,0.7028571428571428,0.7010624702504724,0.6948130009194796,0.7028571428571428,0.7305,0.7028571428571428,0.7028571428571428,0.6888605942269226,0.7000867411889642,0.7067672794830373,0.750775594622544,0.6208791208791209,0.6764705882352942,0.7073170731707317,0.726,0.452,0.874,0.87,0.74463356,0.74196756,48057984,1874261376,27.814127922058105,101700
39,0.6504761904761904,0.4768531088786315,0.6504761904761904,0.5943634817040679,0.644009671237653,0.6504761904761904,0.6845,0.6504761904761904,0.6504761904761904,0.6080652165966249,0.6848169927541736,0.6430344445473559,0.7326923076923076,0.7426160337552743,0.5960502692998204,0.3609022556390977,0.762,0.352,0.664,0.96,0.75740385,0.8505851,48057984,1922319360,28.3155996799469,101700
40,0.6966666666666667,0.5441161435436049,0.6966666666666667,0.6669752271590451,0.6958719473624682,0.6966666666666667,0.73075,0.6966666666666667,0.6966666666666667,0.6462241694643417,0.7052065110229457,0.7139552629466197,0.7532082922013821,0.6108490566037735,0.7505422993492408,0.47029702970297027,0.763,0.518,0.692,0.95,0.80579793,0.7436298,48057984,1970377344,28.20889377593994,101700
41,0.7366666666666667,0.5844634486706981,0.7366666666666667,0.7165513212925351,0.7218125080235679,0.7366666666666667,0.731,0.7366666666666667,0.7366666666666667,0.7349801141817229,0.7378568866381372,0.6958345756484302,0.7153284671532847,0.7035714285714286,0.8257080610021786,0.6953125,0.882,0.394,0.758,0.89,0.79365236,0.7644852,48057984,2018435328,27.63739848136902,101700
42,0.7171428571428572,0.5696543158766301,0.7171428571428572,0.7278162825262553,0.7138614434330423,0.7171428571428572,0.7264999999999999,0.7171428571428572,0.7171428571428572,0.7318547647138862,0.7128721392870755,0.7137408835172226,0.7474949899799599,0.5775280898876405,0.7513321492007105,0.851063829787234,0.746,0.514,0.846,0.8,0.76659304,0.760882,48057984,2066493312,26.158863306045532,101700
43,0.6952380952380952,0.5375563431166774,0.6952380952380952,0.6658711757800567,0.6832100272165813,0.6952380952380952,0.7235,0.6952380952380952,0.6952380952380952,0.6594021873248642,0.7004506464351741,0.6869853554388924,0.7368421052631579,0.6906474820143885,0.6694214876033058,0.5406976744186046,0.77,0.384,0.81,0.93,0.8539357,0.75768995,48057984,2114551296,26.559447765350342,101700
44,0.7247619047619047,0.5794470237682766,0.7247619047619047,0.7253864324683718,0.7177937894257519,0.7247619047619047,0.74325,0.7247619047619047,0.7247619047619047,0.7165539894067166,0.7174685200706117,0.7227303468030606,0.7437619961612284,0.6204188481675392,0.7562724014336918,0.7457627118644068,0.775,0.474,0.844,0.88,0.6978326,0.73312,48057984,2162609280,27.888878107070923,101700
45,0.6433333333333333,0.4544224765868887,0.6433333333333333,0.5685760685335584,0.6187604629030526,0.6433333333333333,0.6645,0.6433333333333333,0.6433333333333333,0.6009775580459797,0.6684097136957607,0.5830869444647322,0.6987951807228916,0.6956521739130435,0.6402321083172147,0.36923076923076925,0.812,0.224,0.662,0.96,0.6948492,0.85056233,48057984,2210667264,28.34216570854187,101700
46,0.7438095238095238,0.6023231256599788,0.7438095238095238,0.7453575102724694,0.7377169666458175,0.7438095238095238,0.7440000000000001,0.7438095238095238,0.7438095238095238,0.7532016950498828,0.7388465826235681,0.7271233060393671,0.7379679144385026,0.6432291666666666,0.8220858895705522,0.8095238095238095,0.828,0.494,0.804,0.85,0.7776746,0.71397924,48057984,2258725248,28.27351713180542,101700
47,0.7185714285714285,0.5622067797805919,0.7185714285714285,0.6826172111799338,0.7006866635759307,0.7185714285714285,0.7302500000000001,0.7185714285714285,0.7185714285714285,0.6936377902255871,0.7236204907489896,0.6830975262857505,0.7176669484361792,0.7219917012448133,0.7686274509803922,0.5662650602409639,0.849,0.348,0.784,0.94,0.64953935,0.73336697,48057984,2306783232,29.163246393203735,101700
48,0.7147619047619047,0.573332881079981,0.7147619047619046,0.7047057506094412,0.709629749139355,0.7147619047619047,0.7575000000000001,0.7147619047619047,0.7147619047619047,0.679757620224236,0.7163200329663261,0.7371861913912252,0.7705263157894737,0.6469072164948454,0.7003311258278145,0.6012658227848101,0.732,0.502,0.846,0.95,0.7633594,0.7128728,48057984,2354841216,27.017773389816284,101700
49,0.7233333333333334,0.5702662721893491,0.7233333333333334,0.7028879296134826,0.7069405668605947,0.7233333333333334,0.738,0.7233333333333334,0.7233333333333334,0.7065094594710892,0.7199407612355742,0.6950331890581254,0.7179930795847751,0.6828358208955224,0.774859287054409,0.6503496503496503,0.83,0.366,0.826,0.93,0.7448311,0.7208297,48057984,2402899200,26.133028030395508,101700
50,0.6866666666666666,0.5445316105214583,0.6866666666666666,0.7221962518696932,0.6879782884010904,0.6866666666666666,0.74875,0.6866666666666666,0.6866666666666666,0.7125822319493427,0.7125106106921459,0.7377601533144432,0.7926829268292683,0.496274217585693,0.7482876712328768,0.8130841121495327,0.585,0.666,0.874,0.87,0.7527682,0.7022103,48057984,2450957184,26.8380606174469,101700
51,0.7266666666666667,0.563466483178213,0.7266666666666666,0.6903308620400738,0.6874206996927781,0.7266666666666667,0.72075,0.7266666666666667,0.7266666666666667,0.7604946800426906,0.7471241669903441,0.6240171266987279,0.6926640926640927,0.8244274809160306,0.7789855072463768,0.7459016393442623,0.897,0.216,0.86,0.91,0.6532299,0.7439152,48057984,2499015168,29.215773582458496,101700
52,0.7176190476190476,0.560849173043693,0.7176190476190476,0.6671568810751216,0.702935733678052,0.7176190476190476,0.724,0.7176190476190476,0.7176190476190476,0.6836946975503337,0.7323276597145322,0.6808813237626377,0.7207953603976802,0.728,0.8112359550561797,0.47474747474747475,0.87,0.364,0.722,0.94,0.6927521,0.73268723,48057984,2547073152,27.557026386260986,101700
53,0.7033333333333334,0.5593317390279229,0.7033333333333334,0.7339288055270798,0.7106623544702347,0.7033333333333334,0.7507499999999999,0.7033333333333334,0.7033333333333334,0.7289502573309926,0.7290401230973094,0.7447861061629953,0.7668571428571429,0.4918032786885246,0.8812785388127854,0.7758620689655172,0.671,0.66,0.772,0.9,0.77016956,0.70790327,48057984,2595131136,27.295279264450073,101700
54,0.7242857142857143,0.580883113301851,0.7242857142857143,0.7150236595546435,0.7164533044543949,0.7242857142857143,0.7505,0.7242857142857143,0.7242857142857143,0.6987534340651798,0.7189637040240475,0.7267246730110484,0.7541302235179786,0.6391184573002755,0.7398945518453427,0.6618705035971223,0.776,0.464,0.842,0.92,0.7614542,0.7079307,48057984,2643189120,27.411415338516235,101700
55,0.7438095238095238,0.591274148035598,0.7438095238095238,0.7207242907771925,0.7158666736437848,0.7438095238095238,0.733,0.7438095238095238,0.7438095238095238,0.7723211004695223,0.7534152648169297,0.6669420065758809,0.7051482059282371,0.7795698924731183,0.8169556840077071,0.7876106194690266,0.904,0.29,0.848,0.89,0.7396983,0.7235589,48057984,2691247104,27.896231174468994,101700
56,0.7257142857142858,0.5723981900452488,0.7257142857142859,0.7033303891502077,0.7046292089814171,0.7257142857142858,0.7272500000000001,0.7257142857142858,0.7257142857142858,0.7150939608544693,0.7165980062728775,0.6752731177162749,0.7198275862068966,0.657258064516129,0.7701754385964912,0.7131147540983607,0.835,0.326,0.878,0.87,0.67462265,0.74193555,48057984,2739305088,27.51959490776062,101700
57,0.72,0.5697261133180012,0.72,0.7092817982946598,0.7119250645144974,0.72,0.74075,0.72,0.72,0.6968873441747376,0.71375207456106,0.7144652601773335,0.7285191956124314,0.6071428571428571,0.804,0.647887323943662,0.797,0.442,0.804,0.92,0.7192861,0.68640876,48057984,2787363072,28.34624481201172,101700
58,0.7338095238095238,0.5978279488848539,0.7338095238095238,0.7311387012084795,0.7303035742541101,0.7338095238095238,0.76375,0.7338095238095238,0.7338095238095238,0.7097508662210024,0.7304181806129242,0.748642382980723,0.7699293642785066,0.6137931034482759,0.7788104089219331,0.6764705882352942,0.763,0.534,0.838,0.92,0.67192996,0.6955389,48057984,2835421056,26.116472959518433,101700
59,0.7185714285714285,0.5788169817083517,0.7185714285714285,0.7139800184055398,0.7141088475321051,0.7185714285714285,0.75675,0.7185714285714285,0.7185714285714285,0.6898357619246367,0.7183904981441859,0.7398096761578625,0.7725823591923485,0.6319612590799032,0.7114427860696517,0.6433566433566433,0.727,0.522,0.858,0.92,0.67007947,0.6990899,48057984,2883479040,28.153080224990845,101700
60,0.6523809523809524,0.47821647379169496,0.6523809523809524,0.6016321868244391,0.6406764857029983,0.6523809523809524,0.68675,0.6523809523809524,0.6523809523809524,0.6059670271935158,0.6728017460905392,0.6391354836190956,0.7218992248062015,0.6822033898305084,0.6197654941373534,0.4,0.745,0.322,0.74,0.94,0.64494586,0.82151926,48057984,2931537024,28.368831396102905,101700
61,0.7433333333333333,0.5875300634064573,0.7433333333333333,0.7289306942640656,0.723750869544424,0.7433333333333333,0.706,0.7433333333333333,0.7433333333333333,0.7997760447432712,0.7534692801969188,0.6642863045409599,0.6979969183359014,0.7575757575757576,0.8278688524590164,0.9156626506024096,0.906,0.35,0.808,0.76,0.73372567,0.7776612,48057984,2979595008,28.672477960586548,101700
62,0.7104761904761905,0.5626348782242319,0.7104761904761906,0.7172384261546316,0.6997645346417145,0.7104761904761905,0.7412500000000001,0.7104761904761905,0.7104761904761905,0.7142300331654913,0.7081042806596529,0.7106596482037638,0.752832131822863,0.6369047619047619,0.6725403817914831,0.7946428571428571,0.731,0.428,0.916,0.89,0.7848214,0.73893136,48057984,3027652992,26.009981870651245,101700
63,0.7576190476190476,0.6238386824324325,0.7576190476190476,0.7591274553114142,0.7486209637447105,0.7576190476190476,0.75625,0.7576190476190476,0.7576190476190476,0.7731276844486995,0.7513433454585978,0.7339905892408513,0.75,0.6772334293948127,0.8066914498141264,0.8585858585858586,0.837,0.47,0.868,0.85,0.69927555,0.69431055,48057984,3075710976,26.016738176345825,101700
64,0.7252380952380952,0.5760173554008188,0.7252380952380952,0.6859859139352458,0.7142069524950108,0.7252380952380952,0.74275,0.7252380952380952,0.7252380952380952,0.6877846649483825,0.7334235336530168,0.7074230684923818,0.7355229040622299,0.7068965517241379,0.8008658008658008,0.5078534031413613,0.851,0.41,0.74,0.97,0.66553336,0.7124796,48057984,3123768960,26.123908281326294,101700
65,0.6771428571428572,0.5252259161692621,0.6771428571428572,0.633362181179748,0.6828774594892577,0.6771428571428572,0.7224999999999999,0.6771428571428572,0.6771428571428572,0.6174151736241666,0.7049372907691369,0.7060743383207345,0.777422790202343,0.6308411214953271,0.7034632034632035,0.35793357933579334,0.73,0.54,0.65,0.97,0.67049795,0.7830493,48057984,3171826944,26.077784776687622,101700
66,0.6471428571428571,0.49404994147483416,0.6471428571428571,0.6116679092343522,0.6603166662232779,0.6471428571428571,0.7124999999999999,0.6471428571428571,0.6471428571428571,0.6038293010074013,0.7031327367644595,0.6988000133896805,0.7931034482758621,0.5346869712351946,0.7684478371501272,0.3190789473684211,0.644,0.632,0.604,0.97,0.732476,0.7977283,48057984,3219884928,26.870755434036255,101700
67,0.7538095238095238,0.6193464693920483,0.7538095238095238,0.7442011162389538,0.7466210092926631,0.7538095238095238,0.7657499999999999,0.7538095238095238,0.7538095238095238,0.7397701525838238,0.750825949451383,0.744890727707986,0.7477718360071302,0.6786703601108033,0.8409090909090909,0.6917293233082706,0.839,0.49,0.814,0.92,0.7601585,0.68609214,48057984,3267942912,27.883565425872803,101700
68,0.7438095238095238,0.5973197419538796,0.7438095238095238,0.7206821588834913,0.724749030957795,0.7438095238095238,0.749,0.7438095238095238,0.7438095238095238,0.7397748266475611,0.7466845165957344,0.7015549835447252,0.7219031993437244,0.7396694214876033,0.8163672654690619,0.6811594202898551,0.88,0.358,0.818,0.94,0.630043,0.6887386,48057984,3316000896,28.21075987815857,101700
69,0.7180952380952381,0.5670253891965311,0.7180952380952381,0.677214098723786,0.7063091991195625,0.7180952380952381,0.73725,0.7180952380952381,0.7180952380952381,0.6777715369613166,0.7260406789636218,0.7003748218715119,0.7382847038019452,0.7148014440433214,0.758,0.5,0.835,0.396,0.758,0.96,0.66731536,0.7346322,48057984,3364058880,27.910400390625,101700
70,0.7490476190476191,0.6116433308769345,0.7490476190476191,0.7526596899756274,0.7439957020410339,0.7490476190476191,0.76175,0.7490476190476191,0.7490476190476191,0.7516722689035407,0.7455818949871974,0.7443921184924304,0.7417040358744394,0.6390977443609023,0.8547008547008547,0.7711864406779662,0.827,0.51,0.8,0.91,0.745372,0.6660594,48057984,3412116864,27.901714086532593,101700
71,0.700952380952381,0.5464456443236922,0.700952380952381,0.6621853304555073,0.68958848423192,0.700952380952381,0.73125,0.700952380952381,0.700952380952381,0.6545457287296494,0.7073003823507857,0.6923179613670579,0.7403574788334901,0.6797153024911032,0.7132616487455197,0.48484848484848486,0.787,0.382,0.796,0.96,0.6125663,0.74405193,48057984,3460174848,27.746841430664062,101700
72,0.7428571428571429,0.6020773387606149,0.7428571428571429,0.7249668447354329,0.7374856526714231,0.7428571428571429,0.755,0.7428571428571429,0.7428571428571429,0.7211736366504442,0.746255988835545,0.7362950960246027,0.7390542907180385,0.6693121693121693,0.8644859813084113,0.6118421052631579,0.844,0.506,0.74,0.93,0.69684684,0.7026507,48057984,3508232832,26.21999478340149,101700
