epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_wheat,recall_corn,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.7378946185821817,0.6919535932074317,0.7378946185821817,0.5720680011232123,0.7697265955975199,0.7378946185821817,0.6369969743943125,0.7378946185821817,0.7378946185821817,0.6156433000691248,0.8561116934704466,0.5516019384850207,0.9396621078037007,0.9816053511705686,0.2153392330383481,0.3225806451612903,0.11494252873563218,0.26819620253164556,0.876,0.6837944664031621,0.9735638027452974,0.7807486631016043,0.5837081459270365,0.8805,0.365,0.10101010101010101,0.8,0.678,0.438,0.692,0.9575,0.874251497005988,0.95049584,0.62694037,485954560,5345500160,246.43041944503784,102090
11,0.7387933940006741,0.6931398357653312,0.7387933940006741,0.5760937679333912,0.7742039182843813,0.7387933940006741,0.6434341156721585,0.7387933940006741,0.7387933940006741,0.6077145477514794,0.859534014538556,0.5952804094511519,0.9436222692036645,0.9864546525323911,0.17035398230088494,0.26666666666666666,0.1054739652870494,0.30343511450381677,0.8775510204081632,0.709051724137931,0.9845360824742269,0.73,0.6691654172913544,0.8375,0.385,0.24242424242424243,0.79,0.636,0.387,0.658,0.955,0.874251497005988,0.9439913,0.64368176,485954560,5831454720,242.53023314476013,102090
12,0.7958656330749354,0.7561873292679188,0.7958656330749354,0.5993528437059135,0.8114505071328375,0.7958656330749354,0.6441281671811526,0.7958656330749354,0.7958656330749354,0.6306542854815858,0.8652088964163115,0.5545359714859426,0.9123655913978495,0.9754055468341183,0.18369829683698297,0.2,0.18834080717488788,0.4065620542082739,0.9150943396226415,0.7894736842105263,0.9784836065573771,0.7571189279731994,0.8480759620189905,0.932,0.755,0.10101010101010101,0.42,0.57,0.388,0.57,0.955,0.9021956087824351,0.9325272,0.54598546,485954560,6317409280,245.3355348110199,102090
13,0.8041793056959892,0.766482554792738,0.8041793056959892,0.6167047612171144,0.8245777118584028,0.8041793056959892,0.6680746859785496,0.8041793056959892,0.8041793056959892,0.6266756471810796,0.8632641219387329,0.6021354957579043,0.9309173272933182,0.9706959706959707,0.22877358490566038,0.22950819672131148,0.1442687747035573,0.4117647058823529,0.8641390205371248,0.6967741935483871,0.9884575026232949,0.8014571948998178,0.8215892053973014,0.9275,0.485,0.1414141414141414,0.73,0.56,0.547,0.648,0.942,0.8782435129740519,0.8707225,0.54431117,485954560,6803363840,241.00689268112183,102090
14,0.7562071677339625,0.7121492484143683,0.7562071677339626,0.5983442196891731,0.7839252769317723,0.7562071677339625,0.6633656442872738,0.7562071677339625,0.7562071677339625,0.6239765911250181,0.8612682882530793,0.62604322375864,0.9480030143180106,0.9787697332607512,0.20075757575757575,0.24324324324324326,0.16404494382022472,0.2887563884156729,0.8982035928143712,0.764102564102564,0.9524276606179499,0.8014571948998178,0.6286856571714143,0.899,0.53,0.2727272727272727,0.73,0.678,0.45,0.596,0.971,0.8782435129740519,0.85667115,0.583854,485954560,7289318400,235.82855439186096,102090
15,0.7139647230648242,0.6655850417848517,0.7139647230648242,0.5554677527788101,0.7515603098780521,0.7139647230648242,0.6302819972068039,0.7139647230648242,0.7139647230648242,0.607626737312424,0.8643607529762405,0.5649954531104282,0.9587628865979382,0.9834757834757835,0.2016348773841962,0.17272727272727273,0.09381663113006397,0.26434923201293453,0.9016393442622951,0.7698412698412699,0.9712846347607053,0.7587354409317804,0.5577211394302849,0.863,0.37,0.1919191919191919,0.88,0.654,0.33,0.582,0.964,0.9101796407185628,0.9352525,0.6870489,485954560,7775272960,240.7135181427002,102090
16,0.771149309066397,0.7287138763078566,0.771149309066397,0.5925437768840169,0.7962977877013706,0.771149309066397,0.6521710501490319,0.771149309066397,0.771149309066397,0.6403397495808613,0.8714465876410314,0.5787552162670073,0.9214876033057852,0.9815217391304348,0.1630695443645084,0.325,0.1473922902494331,0.35853658536585364,0.9220055710306406,0.7575757575757576,0.9839793281653747,0.8428290766208252,0.7801099450274862,0.903,0.68,0.13131313131313133,0.65,0.588,0.331,0.65,0.952,0.8562874251497006,0.9060358,0.58387476,485954560,8261227520,238.22414875030518,102090
17,0.8141781822267161,0.7774328515144593,0.8141781822267161,0.6307003348453645,0.831221067129609,0.8141781822267161,0.6666982962157099,0.8141781822267161,0.8141781822267161,0.6496067024257313,0.8724109346930361,0.6285106156724034,0.9280343716433942,0.9635258358662614,0.20430107526881722,0.23308270676691728,0.19457013574660634,0.41086350974930363,0.8769497400346621,0.8449367088607594,0.9815195071868583,0.8582834331337326,0.863568215892054,0.951,0.665,0.31313131313131315,0.43,0.59,0.506,0.534,0.956,0.8582834331337326,0.8719735,0.51261383,485954560,8747182080,239.2871642112732,102090
18,0.7766543085046624,0.7352469838114266,0.7766543085046624,0.6002710487017094,0.805261927539844,0.7766543085046624,0.6640790205287485,0.7766543085046624,0.7766543085046624,0.6343104084259477,0.8768289530788648,0.6227897979627122,0.9377853881278538,0.979858464888405,0.1588310038119441,0.19463087248322147,0.1338432122370937,0.40271493212669685,0.8948717948717949,0.8021108179419525,0.9910994764397906,0.8473581213307241,0.8210894552723638,0.9,0.625,0.29292929292929293,0.7,0.534,0.349,0.608,0.9465,0.8642714570858283,0.89837337,0.59930384,485954560,9233136640,234.4601104259491,102090
19,0.7712616559937086,0.7295290246790395,0.7712616559937086,0.5873062832471547,0.8010308402605096,0.7712616559937086,0.6481593959461932,0.7712616559937086,0.7712616559937086,0.6319112359136297,0.8750841797301159,0.5622599385205141,0.9470622454915648,0.9824753559693319,0.21613832853025935,0.30952380952380953,0.08399209486166008,0.439622641509434,0.9266304347826086,0.6192,0.9951716738197425,0.7992957746478874,0.8135932033983009,0.897,0.375,0.13131313131313133,0.85,0.466,0.341,0.774,0.9275,0.906187624750499,0.8321018,0.6032798,485954560,9719091200,231.36785078048706,102090
20,0.8050780811144815,0.7676463327376656,0.8050780811144815,0.6284514934205434,0.8260328829695666,0.8050780811144815,0.688285352016425,0.8050780811144815,0.8050780811144815,0.6407905454223862,0.8727591445503204,0.6502109455810134,0.9268558951965066,0.9792442788717403,0.195357833655706,0.25210084033613445,0.15476190476190477,0.44715447154471544,0.8908382066276803,0.762114537444934,0.9865145228215768,0.812962962962963,0.848575712143928,0.92,0.505,0.30303030303030304,0.78,0.55,0.457,0.692,0.951,0.8762475049900199,0.85368776,0.51851887,485954560,10205045760,231.7861807346344,102090
21,0.8153016514998315,0.7795486672814534,0.8153016514998315,0.6344017998121639,0.8366439400586875,0.8153016514998315,0.6758934464177819,0.8153016514998315,0.8153016514998315,0.6542177231835345,0.876819130502585,0.6276756464224188,0.9425810119386014,0.9731543624161074,0.19001919385796545,0.38181818181818183,0.14672686230248308,0.4304932735426009,0.8755905511811024,0.7681498829039812,0.9927348209652309,0.8409090909090909,0.8285857071464268,0.9425,0.495,0.21212121212121213,0.65,0.576,0.556,0.656,0.9565,0.8862275449101796,0.82076305,0.519559,485954560,10691000320,231.46526169776917,102090
22,0.7437366588023817,0.6987480446543917,0.7437366588023817,0.5787152266971558,0.7743700887109259,0.7437366588023817,0.6599537075274737,0.7437366588023817,0.7437366588023817,0.616674764395077,0.8672811178546489,0.6019760227840217,0.9510682288077188,0.9820809248554914,0.1925233644859813,0.23404255319148937,0.110397946084724,0.31406761177753545,0.9237804878048781,0.7478632478632479,0.979177247333672,0.7317460317460317,0.6896551724137931,0.8495,0.515,0.2222222222222222,0.86,0.576,0.303,0.7,0.964,0.9201596806387226,0.8381171,0.6281029,485954560,11176954880,244.61201214790344,102090
23,0.7920458375463431,0.752516893613477,0.7920458375463431,0.6039492935777109,0.8089781467250932,0.7920458375463431,0.664147546409158,0.7920458375463431,0.7920458375463431,0.6533386095188454,0.8761710047783373,0.5793652891626021,0.9328896283971159,0.9808510638297873,0.16287015945330297,0.4,0.16939890710382513,0.456198347107438,0.9242424242424242,0.7565217391304347,0.9831288343558282,0.7672849915682968,0.8405797101449275,0.922,0.715,0.12121212121212122,0.62,0.552,0.305,0.696,0.9615,0.908183632734531,0.8385701,0.5140978,485954560,11662909440,250.35915279388428,102090
24,0.7883383889450624,0.749040934987615,0.7883383889450624,0.6154056638865869,0.8122300915481279,0.7883383889450624,0.6762317284018124,0.7883383889450624,0.7883383889450624,0.6371330592294763,0.8764896139941032,0.6252667010881447,0.9474009900990099,0.984366576819407,0.1855072463768116,0.24096385542168675,0.17355371900826447,0.3751387347391787,0.9168490153172867,0.7706855791962175,0.9865702479338843,0.7902946273830156,0.7651174412793603,0.913,0.64,0.20202020202020202,0.63,0.676,0.419,0.652,0.955,0.9101796407185628,0.8643916,0.5333418,485954560,12148864000,237.93423223495483,102090
25,0.7880013481631277,0.7488109818448563,0.7880013481631277,0.6204956254468358,0.8140189725910203,0.7880013481631277,0.6862347779884328,0.7880013481631277,0.7880013481631277,0.6383851209453074,0.8766292675760634,0.6462057499804595,0.9500616522811344,0.9814612868047983,0.20973154362416108,0.24271844660194175,0.15777777777777777,0.3637362637362637,0.8955823293172691,0.785024154589372,0.9916536254564423,0.8061041292639138,0.7701149425287356,0.9,0.625,0.25252525252525254,0.71,0.662,0.446,0.65,0.9505,0.8962075848303394,0.80397975,0.53616595,485954560,12634818560,242.33614683151245,102090
26,0.7671048196831817,0.7254615154785176,0.7671048196831817,0.609911644038205,0.7997940958773139,0.7671048196831817,0.6722355805811484,0.7671048196831817,0.7671048196831817,0.6314350182962939,0.87466303865717,0.6353167736391521,0.960995292535306,0.9841363102232668,0.16279069767441862,0.20833333333333334,0.20557491289198607,0.34279918864097364,0.8974358974358975,0.7904509283819628,0.9831029185867896,0.7787307032590052,0.7141429285357321,0.8375,0.7,0.25252525252525254,0.59,0.676,0.49,0.596,0.96,0.906187624750499,0.7996909,0.5895683,485954560,13120773120,233.63962411880493,102090
27,0.8123806313897315,0.7760962692035415,0.8123806313897315,0.6350594857746729,0.8335330109490031,0.8123806313897315,0.6830798637425979,0.8123806313897315,0.8123806313897315,0.6501227394051462,0.8764146370340113,0.6436257326580697,0.9432265317594154,0.9724102030192608,0.26176470588235295,0.30303030303030304,0.11428571428571428,0.44805194805194803,0.895117540687161,0.7630979498861048,0.9822244794311833,0.818018018018018,0.8385807096451774,0.934,0.445,0.30303030303030304,0.72,0.552,0.495,0.67,0.967,0.906187624750499,0.8304842,0.47319585,485954560,13606727680,234.7887077331543,102090
28,0.8019323671497585,0.7645939282566708,0.8019323671497585,0.6312944337688227,0.8233198308363946,0.8019323671497585,0.6835324910217728,0.8019323671497585,0.8019323671497585,0.6266549497933556,0.8633263636532531,0.6489772638258928,0.9467948717948718,0.9810092240911558,0.2430167597765363,0.2459016393442623,0.165374677002584,0.3565426170468187,0.8490066225165563,0.7478632478632479,0.9806320081549439,0.7504078303425775,0.7381309345327336,0.904,0.435,0.30303030303030304,0.64,0.594,0.641,0.7,0.962,0.9181636726546906,0.82230186,0.49869496,485954560,14092682240,244.4402515888214,102090
29,0.8102460397708122,0.7738494478067316,0.8102460397708123,0.6232736803205962,0.8325201984678141,0.8102460397708122,0.671357099489631,0.8102460397708122,0.8102460397708122,0.6534432034100712,0.8749739191338626,0.5916380172143819,0.9425156516789983,0.9739175795513824,0.25461254612546125,0.40625,0.11477761836441894,0.4292237442922374,0.8768233387358185,0.7385892116182573,0.9942135718043135,0.8035087719298246,0.8275862068965517,0.9335,0.345,0.13131313131313133,0.8,0.564,0.541,0.712,0.945,0.9141716566866267,0.80094814,0.4895654,485954560,14578636800,232.68167638778687,102090
30,0.8032805302774969,0.7658465041239041,0.8032805302774969,0.624153260018835,0.8278016669638892,0.8032805302774969,0.6736091931851167,0.8032805302774969,0.8032805302774969,0.649676708542951,0.8795704112577437,0.6154051473391938,0.9608562691131498,0.9720062208398134,0.23103448275862068,0.30434782608695654,0.11538461538461539,0.4166666666666667,0.90625,0.7052023121387283,0.9759277833500501,0.9090909090909091,0.7851074462768616,0.9375,0.335,0.21212121212121213,0.81,0.64,0.493,0.732,0.973,0.8183632734530938,0.8088408,0.51626295,485954560,15064591360,245.0292627811432,102090
31,0.8001348163127738,0.7624746428306086,0.8001348163127738,0.6213189164495599,0.8240574509415909,0.8001348163127738,0.6811193279426335,0.8001348163127738,0.8001348163127738,0.649304000827352,0.8809172580059688,0.6179654452788607,0.9473988439306359,0.9783526927138332,0.22432432432432434,0.3220338983050847,0.11394101876675604,0.4419642857142857,0.9126637554585153,0.7650727650727651,0.9932221063607924,0.794066317626527,0.8190904547726137,0.9265,0.415,0.1919191919191919,0.85,0.594,0.418,0.736,0.9525,0.908183632734531,0.7689859,0.4827534,485954560,15550545920,243.55018877983093,102090
32,0.7963150207841816,0.7580229878501172,0.7963150207841816,0.6166280167191587,0.8163096918118742,0.7963150207841816,0.6854802076688021,0.7963150207841816,0.7963150207841816,0.636301004379155,0.8771834322879297,0.6346993323560198,0.9474885844748858,0.9762532981530343,0.2056451612903226,0.2631578947368421,0.13310580204778158,0.4510108864696734,0.9378238341968912,0.6615120274914089,0.9936675461741424,0.7933450087565674,0.8295852073963018,0.925,0.51,0.25252525252525254,0.78,0.58,0.362,0.77,0.9415,0.9041916167664671,0.7582271,0.48820168,485954560,16036500480,234.79266953468323,102090
33,0.794517469947197,0.7556213526083879,0.794517469947197,0.6158125081410999,0.8178489634464359,0.794517469947197,0.6781988301757306,0.794517469947197,0.794517469947197,0.6496702351764527,0.881754782010641,0.6252261602189029,0.9466370205669816,0.9829670329670329,0.17012448132780084,0.24175824175824176,0.14022140221402213,0.48509933774834435,0.9017199017199017,0.8360655737704918,0.971457185778668,0.8206521739130435,0.8510744627686156,0.8945,0.615,0.2222222222222222,0.76,0.586,0.367,0.612,0.97,0.9041916167664671,0.7627916,0.53021413,485954560,16522455040,244.3016004562378,102090
34,0.8039546118413662,0.7662572149188871,0.8039546118413662,0.6181177719133816,0.8185612883889849,0.8039546118413662,0.6848548879978447,0.8039546118413662,0.8039546118413662,0.6461251190852536,0.8795250316334821,0.6263533781002292,0.9373988127361036,0.97911227154047,0.18882175226586104,0.25555555555555554,0.15611814345991562,0.48353552859618715,0.9307228915662651,0.75,0.9851586489252815,0.7948275862068965,0.8680659670164917,0.9375,0.625,0.23232323232323232,0.74,0.558,0.309,0.696,0.9625,0.9201596806387226,0.76507103,0.4645087,485954560,17008409600,242.92395210266113,102090
35,0.8151893045725199,0.7795312729503647,0.81518930457252,0.6413662531411232,0.835334497400144,0.8151893045725199,0.6924733055718557,0.8151893045725199,0.8151893045725199,0.653323618940416,0.8806124183527045,0.6572915816883526,0.9411764705882353,0.9793103448275862,0.20993589743589744,0.27102803738317754,0.16434540389972144,0.44776119402985076,0.9094269870609981,0.7699316628701595,0.9812468322351748,0.859073359073359,0.8395802098950524,0.923,0.655,0.29292929292929293,0.59,0.6,0.492,0.676,0.968,0.8882235528942116,0.75500965,0.48015228,485954560,17494364160,241.04563403129578,102090
36,0.8111448151893046,0.7750264621576937,0.8111448151893046,0.6323132435961055,0.8315758700036618,0.8111448151893046,0.6852776275444205,0.8111448151893046,0.8111448151893046,0.6542882545732585,0.879000886424086,0.6227666060238733,0.9493223335297584,0.9777895293495505,0.21415607985480944,0.32608695652173914,0.1654501216545012,0.4132334581772784,0.888507718696398,0.8137755102040817,0.9847016828148903,0.8098591549295775,0.8050974512743628,0.9245,0.59,0.15151515151515152,0.68,0.662,0.518,0.638,0.9655,0.9181636726546906,0.75374013,0.48567644,485954560,17980318720,239.10659408569336,102090
37,0.8137287945174699,0.7782938585290586,0.8137287945174699,0.6496609310560794,0.8348081838444364,0.8137287945174699,0.7085416633046207,0.8137287945174699,0.8137287945174699,0.6625746053027743,0.8848215228243568,0.6762891832733766,0.954225352112676,0.9804852320675106,0.20358306188925082,0.34831460674157305,0.18181818181818182,0.4442970822281167,0.9113207547169812,0.773542600896861,0.9845837615621789,0.8435754189944135,0.8125937031484258,0.9295,0.625,0.31313131313131315,0.7,0.67,0.483,0.69,0.958,0.9041916167664671,0.7680827,0.47055674,485954560,18466273280,246.2996301651001,102090
38,0.7851926749803393,0.7458530479506015,0.7851926749803393,0.6284414728315031,0.8111102399628727,0.7851926749803393,0.6923888782473218,0.7851926749803393,0.7851926749803393,0.6469397081253925,0.8764550636194189,0.6604606799475586,0.9504504504504504,0.982594048287479,0.20657276995305165,0.36585365853658536,0.1529126213592233,0.3713355048859935,0.9252525252525252,0.7510373443983402,0.9816980172852059,0.7816901408450704,0.7381309345327336,0.875,0.66,0.30303030303030304,0.63,0.684,0.458,0.724,0.9655,0.8862275449101796,0.79790634,0.51681286,485954560,18952227840,243.50171971321106,102090
39,0.822716548702393,0.7886193642019655,0.822716548702393,0.6513720215769891,0.8427285416537542,0.822716548702393,0.6993767753802286,0.822716548702393,0.822716548702393,0.6455485835056565,0.8766292185036376,0.6711824935895109,0.950084127874369,0.9795808704997313,0.1925133689839572,0.2517985611510791,0.20216606498194944,0.47929936305732485,0.8543140028288543,0.7235772357723578,0.9941952506596307,0.8279569892473119,0.8465767116441779,0.9115,0.54,0.35353535353535354,0.56,0.602,0.604,0.712,0.942,0.9221556886227545,0.78100324,0.49949545,485954560,19438182400,241.69671821594238,102090
40,0.8114818559712392,0.7754412613003275,0.8114818559712392,0.6296231338918293,0.830881819672525,0.8114818559712392,0.6905818119020692,0.8114818559712392,0.8114818559712392,0.65510167550426,0.8805478872265181,0.6251506344453085,0.9482470784641068,0.9814511729405346,0.18998272884283246,0.37209302325581395,0.15384615384615385,0.5121042830540037,0.9236947791164659,0.7391304347826086,0.9812658227848101,0.7492012779552716,0.8515742128935532,0.8995,0.55,0.16161616161616163,0.78,0.55,0.46,0.748,0.969,0.936127744510978,0.7614803,0.49639225,485954560,19924136960,234.62182140350342,102090
41,0.8208066509380968,0.7863586172262753,0.8208066509380968,0.6458418580713483,0.8406013176283291,0.8208066509380968,0.7008352223770169,0.8208066509380968,0.8208066509380968,0.6490536014461543,0.8802766781335902,0.6597085703119587,0.9514840182648402,0.9785564853556485,0.19891500904159132,0.2631578947368421,0.18635170603674542,0.4683954619124797,0.8909090909090909,0.7116788321167883,0.9916666666666667,0.8494208494208494,0.8330834582708646,0.9355,0.55,0.25252525252525254,0.71,0.578,0.539,0.78,0.952,0.8782435129740519,0.74841726,0.46329764,485954560,20410091520,247.0832495689392,102090
42,0.8160880799910123,0.7801058050145329,0.8160880799910123,0.626730244083212,0.8357175735452741,0.8160880799910123,0.6753973244279694,0.8160880799910123,0.8160880799910123,0.6517475618335635,0.8794291577380081,0.6140387881834968,0.929806181246726,0.9792332268370607,0.18459069020866772,0.25,0.1431451612903226,0.5560747663551402,0.8909090909090909,0.7975609756097561,0.9807983830217282,0.8053571428571429,0.887056471764118,0.9195,0.575,0.1717171717171717,0.71,0.476,0.49,0.654,0.9705,0.9001996007984032,0.70034623,0.47250676,485954560,20896046080,240.08641815185547,102090
43,0.7893495112908662,0.7494205715517916,0.7893495112908661,0.6000660095968072,0.8058412857610361,0.7893495112908662,0.6595289423923495,0.7893495112908662,0.7893495112908662,0.6583073073108713,0.8830582010904082,0.5633026961129545,0.9455587392550143,0.9776951672862454,0.16261061946902655,0.3225806451612903,0.1676470588235294,0.43647798742138366,0.9351535836177475,0.844632768361582,0.973026973026973,0.8176895306859205,0.8245877061469266,0.9205,0.735,0.10101010101010101,0.57,0.694,0.274,0.598,0.974,0.9041916167664671,0.7338824,0.49813282,485954560,21382000640,238.26670122146606,102090
44,0.8090102235703853,0.7724843573880313,0.8090102235703853,0.6270441162178049,0.8322562752418905,0.8090102235703853,0.6828842623870428,0.8090102235703853,0.8090102235703853,0.6548008758948225,0.8875260892389419,0.6296601028063789,0.9456342668863262,0.9798194370685077,0.1721958925750395,0.24705882352941178,0.13513513513513514,0.5303867403314917,0.9168443496801706,0.821882951653944,0.9881930184804928,0.8108581436077058,0.8605697151424287,0.9225,0.545,0.21212121212121213,0.75,0.576,0.43,0.646,0.9625,0.9241516966067864,0.73809016,0.50516486,485954560,21867955200,239.4732620716095,102090
45,0.8136164475901584,0.7781654483419013,0.8136164475901584,0.6467062564395102,0.8349051311766205,0.8136164475901584,0.7066712946647706,0.8136164475901584,0.8136164475901584,0.6511146912997731,0.8819089083862368,0.6787358032043551,0.9568126520681265,0.9809119830328739,0.21699819168173598,0.23943661971830985,0.18662952646239556,0.4194407456724368,0.9126712328767124,0.7990762124711316,0.9769076305220884,0.822262118491921,0.7861069465267366,0.925,0.6,0.3434343434343434,0.67,0.63,0.533,0.692,0.973,0.9141716566866267,0.6910064,0.4785391,485954560,22353909760,237.20029735565186,102090
46,0.8356364453432199,0.8032006619338897,0.8356364453432199,0.6590011211223785,0.849553956972665,0.8356364453432199,0.7037417979768961,0.8356364453432199,0.8356364453432199,0.6638522944661084,0.884915993492477,0.6628087291329288,0.9453668987680771,0.9797612869745719,0.2078740157480315,0.24545454545454545,0.25225225225225223,0.520618556701031,0.9033989266547406,0.8106235565819861,0.9852941176470589,0.7878787878787878,0.8820589705147426,0.944,0.66,0.2727272727272727,0.56,0.606,0.505,0.702,0.9715,0.9341317365269461,0.7075803,0.42276648,485954560,22839864320,235.96495461463928,102090
