epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_corn,precision_orchards,precision_cereals,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_corn,recall_orchards,recall_cereals,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
0,0.2788501597000417,0.17055477782389905,0.2788501597000417,0.1502409625241438,0.23875847761687335,0.2788501597000417,0.23242162631845917,0.2788501597000417,0.2788501597000417,0.18485972218109112,0.3509736799843591,0.0,0.0,0.0,0.034904013961605584,0.22058823529411764,0.07083939835031539,0.0,0.8935762224352828,0.2589699074074074,0.0,0.0,0.2,0.0075,0.292,0.0,0.4657671164417791,0.8941058941058941,2.2343884,1.7024542,357782144,357782144,224.7055401802063,101960
1,0.5450631856686571,0.45149077915081104,0.5450631856686571,0.4397804294365163,0.581306893986187,0.5450631856686571,0.4940068633341448,0.5450631856686571,0.5450631856686571,0.4605622663486497,0.647494854225153,0.4532051620431435,0.09876543209876543,0.4761421319796954,0.07911001236093942,0.6159544159544159,0.20502645502645503,0.5351014040561622,0.891170431211499,0.7832278481012658,0.16,0.469,0.64,0.5405,0.31,0.687374749498998,0.6506746626686657,0.4945054945054945,1.8260407,1.2072871,357782144,715564288,173.47856402397156,101960
2,0.611026246354673,0.5354103231867138,0.611026246354673,0.507273241975872,0.6469645726440023,0.611026246354673,0.5970471799474082,0.611026246354673,0.611026246354673,0.5264889723274653,0.721592780555649,0.5530706387037324,0.08955223880597014,0.6466431095406361,0.0812720848056537,0.7218670076726342,0.33116883116883117,0.6345885634588564,0.8979591836734694,0.8088607594936709,0.42,0.732,0.69,0.5645,0.204,0.9118236472945892,0.6156921539230384,0.6383616383616384,1.3174168,0.9324223,357782144,1073346432,174.8335952758789,101960
3,0.6701846965699209,0.6015474911217422,0.6701846965699209,0.5594507691509516,0.6944104452069312,0.6701846965699209,0.6254123866946014,0.6701846965699209,0.6701846965699209,0.5864743068040955,0.7668949851912092,0.5791388825376929,0.09054054054054055,0.5663449939686369,0.12608695652173912,0.7925696594427245,0.44959128065395093,0.8844621513944223,0.8991404011461318,0.8830584707646177,0.67,0.939,0.29,0.512,0.33,0.8897795591182365,0.7841079460269865,0.5884115884115884,0.9429053,0.7773391,357782144,1431128576,176.39629364013672,101960
4,0.7535064574364672,0.6991020313960141,0.7535064574364672,0.6483027388319498,0.7743819918726504,0.7535064574364672,0.7086408264196041,0.7535064574364672,0.7535064574364672,0.638261935634266,0.8097614270146477,0.6928376144936712,0.2676056338028169,0.8492890995260663,0.1187648456057007,0.8312421580928482,0.3888111888111888,0.931958762886598,0.9010863350485993,0.8173374613003096,0.57,0.896,0.5,0.6625,0.556,0.905811623246493,0.7876061969015492,0.7912087912087912,0.8508765,0.6066817,357782144,1788910720,174.62415957450867,101960
5,0.7532287182335786,0.701639820451025,0.7532287182335786,0.6586893923327803,0.7738133045362633,0.7532287182335786,0.7400751695328904,0.7532287182335786,0.7532287182335786,0.645103723904434,0.8261987855188183,0.7268603078947367,0.2818181818181818,0.9037487335359676,0.13908872901678657,0.888421052631579,0.39208173690932313,0.9178082191780822,0.9332477535301669,0.7046153846153846,0.62,0.892,0.58,0.633,0.614,0.9398797595190381,0.7266366816591704,0.9150849150849151,0.77357024,0.5974985,357782144,2146692864,176.2184853553772,101960
6,0.7737814192473268,0.7229720007201048,0.7737814192473268,0.6617621527956764,0.7905971649136013,0.7737814192473268,0.7240891340192463,0.7737814192473268,0.7737814192473268,0.6485105462262545,0.8232222679790939,0.6974509486936182,0.20795107033639143,0.9035175879396985,0.18848167539267016,0.8386889460154242,0.37745098039215685,0.9070208728652751,0.8994176813128639,0.8655555555555555,0.68,0.899,0.36,0.6525,0.616,0.9579158316633266,0.8490754622688655,0.7782217782217782,0.639561,0.5440412,357782144,2504475008,176.99561190605164,101960
7,0.7347590612414943,0.6754359549701136,0.7347590612414943,0.6267161470393677,0.765050517892953,0.7347590612414943,0.6779064364194571,0.7347590612414943,0.7347590612414943,0.6867046268710224,0.8140824848759587,0.5809225384831679,0.09364908503767493,0.9309623430962343,0.4583333333333333,0.6964856230031949,0.5773480662983426,0.9292730844793713,0.921301775147929,0.8862837045720985,0.87,0.89,0.11,0.654,0.418,0.9478957915831663,0.7781109445277361,0.7552447552447552,0.5845098,0.6060837,357782144,2862257152,176.3784384727478,101960
8,0.7714206360227747,0.7231800604097947,0.7714206360227747,0.6661205521710318,0.7958458435261203,0.7714206360227747,0.7600846106540633,0.7714206360227747,0.7714206360227747,0.6544970696556136,0.8446087369258664,0.7472155529612294,0.1820388349514563,0.9357142857142857,0.14555256064690028,0.8898128898128899,0.44585091420534456,0.8919925512104283,0.9191390343222804,0.8258754863813229,0.75,0.917,0.54,0.642,0.634,0.9599198396793587,0.7896051974012993,0.8481518481518482,0.6539062,0.5333914,357782144,3220039296,174.39115047454834,101960
9,0.7679488959866685,0.7163502129199537,0.7679488959866685,0.6590467255210104,0.7909525030305801,0.7679488959866685,0.7444101645192687,0.7679488959866685,0.7679488959866685,0.6545433632784846,0.8305903473120848,0.7276626848107826,0.1532567049808429,0.9572649572649573,0.17894736842105263,0.8167892156862745,0.48300536672629696,0.8458844133099825,0.8904182106934886,0.9107806691449815,0.8,0.896,0.51,0.6665,0.54,0.9679358717434869,0.8405797101449275,0.7342657342657343,0.54071045,0.5311849,357782144,3577821440,174.16536450386047,101960
