param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_orchards,precision_perm._meadows,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_wheat,recall_corn,recall_orchards,recall_perm._meadows,recall_rapeseed,recall_temp._meadows,recall_vegetables
0.5,0.7058823529411764,0.6023570097973499,0.7058823529411764,0.5398832124418833,0.7347550088829735,0.7058823529411764,0.6404166666666666,0.7058823529411764,0.7058823529411764,0.5193425809315093,0.8091355598840666,0.5948295708620678,0.5830762378800556,0.8996949989789554,0.2738607226537758,0.23011962017511406,0.4666544971118304,0.26286091942184225,0.9191310702989922,0.8133333333333332,0.7233333333333333,0.5416666666666667,0.3416666666666667,0.9083333333333334,0.4666666666666667,0.6879166666666667
1.0,0.657516339869281,0.5573751425188471,0.657516339869281,0.496423466884897,0.6828376799889719,0.657516339869281,0.6379166666666667,0.657516339869281,0.657516339869281,0.4867518197531712,0.8177275693482908,0.33689690678074635,0.44598661697142994,0.9532007035682606,0.32140830363622575,0.10769711163153786,0.41284747217544576,0.23623686255265203,0.9298856677366469,0.8766666666666667,0.5991666666666667,0.6,0.24166666666666664,0.95,0.5333333333333334,0.6645833333333334
1.5,0.6558823529411766,0.541049733579102,0.6558823529411766,0.5129173075650956,0.6554422019404622,0.6558823529411766,0.6116071428571428,0.6558823529411766,0.6558823529411766,0.5133851260674335,0.7614945619146197,0.5399452096936777,0.5310300229089255,0.889893556921699,0.40170005240422535,0.2687669248892021,0.40994506183267215,0.28189794836853654,0.8104623151467731,0.8066666666666666,0.55375,0.5541666666666667,0.33333333333333337,0.9333333333333332,0.36666666666666664,0.7333333333333333
2.0,0.732516339869281,0.6377273258369514,0.732516339869281,0.5555321508179125,0.7544863562528178,0.732516339869281,0.6608333333333333,0.732516339869281,0.732516339869281,0.5533913224254239,0.8298026155059024,0.5744367079684669,0.6782981309657179,0.9658247080836959,0.4062293144208038,0.29932900432900433,0.3594473004464645,0.2900499807584551,0.8745608179738259,0.82,0.7091666666666667,0.5791666666666666,0.19166666666666668,0.975,0.5916666666666667,0.7591666666666667
2.5,0.657843137254902,0.5424122048008648,0.657843137254902,0.5056550135128979,0.6763830154730359,0.657843137254902,0.5813690476190477,0.657843137254902,0.657843137254902,0.5185175444436313,0.7572281737339802,0.49896278488021395,0.6166822739046234,0.8078586785214734,0.35042500475429883,0.2140322479452914,0.5126831564190268,0.269527665317139,0.8584137842435663,0.655,0.6433333333333333,0.5416666666666666,0.25,0.9458333333333334,0.3416666666666667,0.6920833333333334
3.0,0.6076797385620916,0.46167263669517633,0.6076797385620916,0.4231243791939233,0.6110842848817304,0.6076797385620916,0.5451190476190477,0.6076797385620916,0.6076797385620916,0.437049839791767,0.7087082813792189,0.39157322261266564,0.44452444702037097,0.845518540481114,0.23444422413388716,0.16737246943363965,0.33534766947117833,0.2599293426879633,0.7722121853142154,0.5233333333333333,0.51,0.29583333333333334,0.5166666666666667,0.8625,0.35833333333333334,0.7491666666666666
