epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_orchards,precision_perm._meadows,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_wheat,recall_corn,recall_orchards,recall_perm._meadows,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.6132130954714762,0.4873699250477127,0.6132130954714762,0.47912769580177883,0.6358192513274663,0.6132130954714762,0.6109666238309417,0.6132130954714762,0.6132130954714762,0.4558448218467897,0.7328455515308451,0.5844952681750217,0.43231441048034935,0.8673469387755102,0.2974910394265233,0.2751677852348993,0.3762993762993763,0.13701923076923078,0.8052749719416387,0.792,0.4672663668165917,0.415,0.41,0.905,0.57,0.7175,0.8810675,0.86517787,106799360,1174792960,62.379833698272705,101895
11,0.745344050186238,0.6384399276923398,0.745344050186238,0.590164654735543,0.7593089778205521,0.745344050186238,0.6434469550938816,0.745344050186238,0.745344050186238,0.5662914714935235,0.7811969121516505,0.6206417926237514,0.6327212020033389,0.8200883002207505,0.38016528925619836,0.2702702702702703,0.7980769230769231,0.1897810218978102,0.8729372937293729,0.758,0.7426286856571714,0.46,0.4,0.83,0.52,0.7935,0.7908657,0.84924626,106799360,1281592320,61.700164794921875,101895
12,0.7663203293471869,0.6693368532186297,0.7663203293471869,0.5967730668482131,0.7805272494847832,0.7663203293471869,0.6668715285214536,0.7663203293471869,0.7663203293471869,0.5907104626498885,0.8099878959039756,0.592834636189754,0.6552315608919382,0.8309932397295892,0.4188679245283019,0.35714285714285715,0.7521008403361344,0.19466666666666665,0.9259701492537313,0.764,0.7986006996501749,0.555,0.15,0.895,0.73,0.7755,0.8272737,0.7896457,106799360,1388391680,66.39860534667969,101895
13,0.7380905704763772,0.6288371464797202,0.7380905704763772,0.5787880707255099,0.7450017433021128,0.7380905704763772,0.6592421289355322,0.7380905704763772,0.7380905704763772,0.5783185331827377,0.7997802833669331,0.5966894835190187,0.7422480620155039,0.9682791435368755,0.4648648648648649,0.3684210526315789,0.5451977401129944,0.2032967032967033,0.755922165820643,0.766,0.6101949025487257,0.43,0.21,0.965,0.74,0.8935,0.72377443,0.7740092,106799360,1495191040,61.06946587562561,101895
14,0.7959223681631052,0.7121801476785588,0.7959223681631052,0.6289431153111282,0.8047770902619898,0.7959223681631052,0.7033062040408368,0.7959223681631052,0.7959223681631052,0.5990140171066598,0.838779997262756,0.6507009103606363,0.6564774381368268,0.9700883752549286,0.4336917562724014,0.3116883116883117,0.706766917293233,0.252,0.8623853211009175,0.902,0.7131434282858571,0.605,0.24,0.94,0.63,0.893,0.84659547,0.7225889,106799360,1601990400,62.42719078063965,101895
15,0.8165065673397373,0.7405106952320688,0.8165065673397373,0.6379303415310928,0.8312220791547545,0.8165065673397373,0.7112290283429712,0.8165065673397373,0.8165065673397373,0.625242567848984,0.861518438067492,0.6430947436086079,0.7517361111111112,0.9566265060240964,0.4175824175824176,0.36538461538461536,0.7777777777777778,0.2032967032967033,0.9042938437661666,0.866,0.7936031984007996,0.57,0.19,0.945,0.74,0.874,0.6310126,0.6655488,106799360,1708789760,63.103339433670044,101895
16,0.8263085669476573,0.7525362037725984,0.8263085669476573,0.6571411360499032,0.8371522948126938,0.8263085669476573,0.7183733133433282,0.8263085669476573,0.8263085669476573,0.6333965937282445,0.8645557974132199,0.6696076383490497,0.8145315487571702,0.979746835443038,0.40336134453781514,0.32098765432098764,0.7966101694915254,0.24568965517241378,0.872848948374761,0.852,0.7736131934032984,0.72,0.26,0.94,0.57,0.913,0.61614966,0.7078159,106799360,1815589120,62.714635372161865,101895
17,0.825132326994707,0.7539543468547376,0.825132326994707,0.6274938514276046,0.8355048327112439,0.825132326994707,0.7140841008067395,0.825132326994707,0.825132326994707,0.6514274531123103,0.8728439008885326,0.5611535002797094,0.6187335092348285,0.9547563805104409,0.4807692307692308,0.5454545454545454,0.7751004016064257,0.2334384858044164,0.9517396184062851,0.938,0.8225887056471765,0.625,0.06,0.965,0.74,0.848,0.65146405,0.6816784,106799360,1922388480,61.48550510406494,101895
18,0.858459125661635,0.7969470174865787,0.858459125661635,0.6795244089144756,0.8702654372268362,0.858459125661635,0.728652780752481,0.858459125661635,0.858459125661635,0.6604337556788445,0.8892455016759492,0.6936996986535122,0.8238532110091743,0.9778660612939841,0.4824120603015075,0.3046875,0.8857142857142857,0.22826086956521738,0.9202423018677436,0.898,0.8610694652673663,0.48,0.39,0.93,0.63,0.9115,0.50714976,0.6747112,106799360,2029187840,60.243345499038696,101895
19,0.8443442462262302,0.7777155899085296,0.8443442462262302,0.6669565299710473,0.8505552823223219,0.8443442462262302,0.726228707075034,0.8443442462262302,0.8443442462262302,0.6688539259601628,0.8753724609456371,0.6281748398721734,0.7090909090909091,0.9815611555009219,0.4626334519572954,0.43333333333333335,0.9178743961352657,0.2777777777777778,0.899706457925636,0.936,0.7981009495252374,0.65,0.13,0.95,0.7,0.9195,0.5533936,0.66326946,106799360,2135987200,59.24949026107788,101895
