epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_fodder,precision_orchards,precision_protein_crops,precision_temp._meadows,precision_vegetables,recall_fodder,recall_orchards,recall_protein_crops,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.6074034044852743,0.45088224560245516,0.6074034044852743,0.45488810199197066,0.666665254233287,0.6074034044852743,0.6340194805194805,0.6074034044852743,0.6074034044852743,0.4917782826901032,0.8005655765481907,0.6068123085022331,0.44246031746031744,0.14457831325301204,0.12985074626865672,0.7705544933078394,0.9714475431606906,0.446,0.72,0.87,0.4025974025974026,0.7315,0.37535915,0.39288425,218933440,2408267840,109.72615718841553,101765
11,0.6776546879221832,0.5232956900476684,0.6776546879221832,0.4832178220278502,0.7165280360334872,0.6776546879221832,0.6332871128871129,0.6776546879221832,0.6776546879221832,0.509478557649296,0.7986639040996572,0.590864797508342,0.5372549019607843,0.1393596986817326,0.18138424821002386,0.7243589743589743,0.965034965034965,0.274,0.74,0.76,0.5644355644355644,0.828,0.33186585,0.3438595,218933440,2627201280,114.0251784324646,101765
12,0.5333693596325317,0.3791886088836768,0.5333693596325317,0.4122033333633947,0.6127456675367864,0.5333693596325317,0.6066040959040959,0.5333693596325317,0.5333693596325317,0.4888098802556683,0.7968747640310624,0.5588055909734204,0.551440329218107,0.12678288431061807,0.09726775956284153,0.6866952789699571,0.9818631492168178,0.268,0.8,0.89,0.47952047952047955,0.5955,0.3577577,0.46038806,218933440,2846134720,112.4452064037323,101765
13,0.6065928127533099,0.45226860047472406,0.6065928127533099,0.4575468971844866,0.6701950432691774,0.6065928127533099,0.6412034965034964,0.6065928127533099,0.6065928127533099,0.49451639727603586,0.8003827644048964,0.6064371708743196,0.48360655737704916,0.15789473684210525,0.12207792207792208,0.7263157894736842,0.9826869806094183,0.354,0.72,0.94,0.4825174825174825,0.7095,0.3566286,0.42440784,218933440,3065068160,115.04020309448242,101765
14,0.6636044312348014,0.5019057375786544,0.6636044312348014,0.4686411176438191,0.6997432413792685,0.6636044312348014,0.6361170829170829,0.6636044312348014,0.6636044312348014,0.5120278666613234,0.7984682620611702,0.5825588247484369,0.5433962264150943,0.1266233766233766,0.18863636363636363,0.7518115942028986,0.949671772428884,0.288,0.78,0.83,0.4145854145854146,0.868,0.3283757,0.33444345,218933440,3284001600,110.18033981323242,101765
15,0.7057552012969468,0.5587420742726352,0.7057552012969468,0.5197994052451081,0.7375088587671601,0.7057552012969468,0.6672917082917083,0.7057552012969468,0.7057552012969468,0.5208515765708033,0.8013994501023796,0.6416230856776288,0.5169712793733682,0.16901408450704225,0.21750663129973474,0.7334235453315291,0.9673423423423423,0.396,0.72,0.82,0.5414585414585414,0.859,0.35349822,0.309232,218933440,3502935040,109.6098861694336,101765
16,0.6611726560389084,0.5094030516233908,0.6611726560389084,0.4872836697839028,0.7105097995565087,0.6611726560389084,0.631384915084915,0.6611726560389084,0.6611726560389084,0.5049139013681817,0.800584038565728,0.6017102226323958,0.494475138121547,0.1896551724137931,0.13313609467455623,0.7318932655654383,0.9754098360655737,0.358,0.55,0.9,0.5754245754245755,0.7735,0.3160919,0.3515269,218933440,3721868480,106.17773103713989,101765
17,0.7033234261010538,0.5551898880492621,0.7033234261010538,0.5148697709450804,0.735306857088971,0.7033234261010538,0.6666963036963037,0.7033234261010538,0.7033234261010538,0.5210368898419424,0.8032566228110729,0.6371418305451653,0.5201072386058981,0.16317016317016317,0.2123456790123457,0.7446197991391679,0.9649415692821369,0.388,0.7,0.86,0.5184815184815185,0.867,0.32517835,0.31369007,218933440,3940801920,108.48848724365234,101765
18,0.6706295595784924,0.5207180858974958,0.6706295595784924,0.49434455014515566,0.7163337357259134,0.6706295595784924,0.6595929070929071,0.6706295595784924,0.6706295595784924,0.5113381056348573,0.8061512882968793,0.6297168548878265,0.5138121546961326,0.15333333333333332,0.17110266159695817,0.7434119278779473,0.9750304506699148,0.372,0.69,0.9,0.5354645354645354,0.8005,0.31473652,0.3451138,218933440,4159735360,105.73214101791382,101765
19,0.6852202107538503,0.5337394685817419,0.6852202107538503,0.48298853673916453,0.7157684869109263,0.6852202107538503,0.6478655344655345,0.6852202107538503,0.6852202107538503,0.5353100920409345,0.8129338047810076,0.575062970049543,0.676056338028169,0.15704387990762125,0.178714859437751,0.6930998970133883,0.971635485817743,0.192,0.68,0.89,0.6723276723276723,0.805,0.28775835,0.33804196,218933440,4378668800,110.00675106048584,101765
20,0.6198324777087274,0.4662748539875794,0.6198324777087274,0.4627950435952387,0.6816911098900629,0.6198324777087274,0.6439016983016984,0.6198324777087274,0.6198324777087274,0.5051337678826305,0.8085263423563714,0.6096272350153856,0.5389408099688473,0.13380281690140844,0.13713405238828968,0.7365269461077845,0.9792642140468227,0.346,0.76,0.89,0.4915084915084915,0.732,0.32496297,0.39843285,218933440,4597602240,106.29172921180725,101765
21,0.6806268576060525,0.5359303279466758,0.6806268576060525,0.5118105001398114,0.7229853805559422,0.6806268576060525,0.6588665334665336,0.6806268576060525,0.6806268576060525,0.5118456213040344,0.8030619253173608,0.6358799336731393,0.4925,0.2048611111111111,0.16152450090744103,0.7121535181236673,0.9881889763779528,0.394,0.59,0.89,0.6673326673326674,0.753,0.3085776,0.35805687,218933440,4816535680,108.58846354484558,101765
22,0.6544177249392056,0.5047660308332012,0.6544177249392056,0.4830578532996018,0.7058561930370344,0.6544177249392056,0.6591805194805195,0.6544177249392056,0.6544177249392056,0.5246672536459693,0.8172139462415948,0.6159052634835384,0.6186440677966102,0.15766738660907129,0.14603174603174604,0.7178871548619448,0.9831059129304743,0.292,0.73,0.92,0.5974025974025974,0.7565,0.2800058,0.37157005,218933440,5035469120,107.7321994304657,101765
23,0.701432045393137,0.5522499260429369,0.701432045393137,0.5058473820539051,0.7352409808037812,0.701432045393137,0.6526925074925075,0.701432045393137,0.701432045393137,0.5279069367636131,0.8102294151994018,0.6132918399751465,0.5631768953068592,0.13577981651376148,0.22857142857142856,0.7441217150760719,0.9678848283499446,0.312,0.74,0.8,0.5374625374625375,0.874,0.30456454,0.31658244,218933440,5254402560,108.91059899330139,101765
24,0.6541475276952176,0.5016326169063745,0.6541475276952176,0.4781279548572325,0.7040987260076487,0.6541475276952176,0.6660078921078922,0.6541475276952176,0.6541475276952176,0.5209151775081791,0.8179206785805146,0.6194416887723125,0.5616438356164384,0.13961605584642234,0.1634446397188049,0.7645107794361525,0.9753605769230769,0.328,0.8,0.93,0.46053946053946054,0.8115,0.29499602,0.3445655,218933440,5473336000,109.0705828666687,101765
25,0.7249392056201027,0.5768980427529031,0.7249392056201027,0.525628315480092,0.7465667204787196,0.7249392056201027,0.6693999000999001,0.7249392056201027,0.7249392056201027,0.5524604262514886,0.8158515217265667,0.6229007437436741,0.61328125,0.14522058823529413,0.28321678321678323,0.7719568567026194,0.9486266531027467,0.314,0.79,0.81,0.5004995004995005,0.9325,0.27715743,0.2975791,218933440,5692269440,105.88108468055725,101765
26,0.7049446095649824,0.560979107061347,0.7049446095649824,0.510616455969003,0.7384735092070365,0.7049446095649824,0.6701671328671328,0.7049446095649824,0.7049446095649824,0.5446156635687046,0.8229184721925865,0.6197760691185111,0.6634146341463415,0.16966580976863754,0.18452380952380953,0.7331863285556781,0.9722877358490566,0.272,0.66,0.93,0.6643356643356644,0.8245,0.31157753,0.33053052,218933440,5911202880,105.04662036895752,101765
27,0.7276411780599837,0.5924039983786222,0.7276411780599839,0.5473288269114314,0.7588012493342798,0.7276411780599837,0.6964683316683316,0.7276411780599837,0.7276411780599837,0.5410300310830609,0.8192364153289339,0.6723785340372618,0.5604395604395604,0.19596541786743515,0.22443890274314215,0.7396184062850729,0.9846878680800942,0.408,0.68,0.9,0.6583416583416584,0.836,0.29959792,0.31516543,218933440,6130136320,111.04448795318604,101765
28,0.7041340178330181,0.560802096916269,0.7041340178330181,0.5226677758593203,0.7405367527697643,0.7041340178330181,0.6789889110889111,0.7041340178330181,0.7041340178330181,0.5257070724280735,0.8121777699347018,0.652890840422257,0.5211970074812967,0.18857142857142858,0.18813905930470348,0.7544097693351425,0.9762180974477959,0.418,0.66,0.92,0.5554445554445554,0.8415,0.31073627,0.31931597,218933440,6349069760,108.7961208820343,101765
29,0.7154823020805188,0.5733269643268487,0.7154823020805188,0.5213247472620978,0.7476926757308106,0.7154823020805188,0.6812805194805195,0.7154823020805188,0.7154823020805188,0.5388357041835915,0.8206116550564221,0.6396631899294436,0.5814814814814815,0.16483516483516483,0.21307506053268765,0.7617834394904459,0.9730033745781778,0.314,0.75,0.88,0.5974025974025974,0.865,0.2925518,0.30776775,218933440,6568003200,113.58692407608032,101765
30,0.7011618481491488,0.561608234508888,0.7011618481491488,0.5247524614637236,0.7442891979038257,0.7011618481491488,0.6812759240759241,0.7011618481491488,0.7011618481491488,0.5357310614287917,0.8257562540657589,0.6571969224608698,0.5726256983240223,0.18309859154929578,0.17037037037037037,0.7714285714285715,0.9811320754716981,0.41,0.65,0.92,0.6203796203796204,0.806,0.25612408,0.35631505,218933440,6786936640,108.955894947052,101765
31,0.7084571737368279,0.5655372650528192,0.7084571737368278,0.5220895615526968,0.7438564094225132,0.7084571737368279,0.6806845154845156,0.7084571737368279,0.7084571737368279,0.5332193381240076,0.8168652701091459,0.6489679586797942,0.56656346749226,0.16666666666666666,0.20506912442396313,0.7535853976531942,0.9742120343839542,0.366,0.72,0.89,0.5774225774225774,0.85,0.25569785,0.31854036,218933440,7005870080,110.66850304603577,101765
32,0.7308835449878411,0.5948170112407569,0.7308835449878411,0.5472520247996066,0.7614504523137559,0.7308835449878411,0.6927777222777223,0.7308835449878411,0.7308835449878411,0.5427968654627031,0.8207990140306216,0.6717840549456829,0.5538461538461539,0.19943019943019943,0.21553884711779447,0.7717528373266078,0.9734162895927602,0.432,0.7,0.86,0.6113886113886113,0.8605,0.27701753,0.29377443,218933440,7224803520,106.15359091758728,101765
33,0.7173736827884356,0.5766776104570498,0.7173736827884356,0.5272896344115521,0.7511584915093094,0.7173736827884356,0.6826813186813188,0.7173736827884356,0.7173736827884356,0.544998656308368,0.8249412967343633,0.6458107582496425,0.605072463768116,0.15187376725838264,0.2361111111111111,0.752851711026616,0.9790842283776144,0.334,0.77,0.85,0.5934065934065934,0.866,0.25624806,0.31357628,218933440,7443736960,109.95455694198608,101765
34,0.7130505268846258,0.570635628181825,0.7130505268846259,0.5280387198839653,0.7463249559619649,0.7130505268846258,0.6791963036963038,0.7130505268846258,0.7130505268846258,0.5318014702040819,0.8172314017219373,0.6555159936520616,0.5239179954441914,0.16971279373368145,0.2102803738317757,0.7863636363636364,0.9687325516471245,0.46,0.65,0.9,0.5184815184815185,0.8675,0.28656515,0.3128215,218933440,7662670400,106.97531294822693,101765
35,0.7214266414482572,0.5816904078115396,0.7214266414482572,0.5376132548647308,0.7530298185511334,0.7214266414482572,0.6877887112887112,0.7214266414482572,0.7214266414482572,0.5360969467913412,0.81759547544884,0.6655355541768361,0.5284360189573459,0.1875,0.2141119221411192,0.7801120448179272,0.9703247480403135,0.446,0.69,0.88,0.5564435564435565,0.8665,0.29374933,0.2983482,218933440,7881603840,105.49208378791809,101765
36,0.6808970548500405,0.5323893639059807,0.6808970548500405,0.5073261311527544,0.7206799824886532,0.6808970548500405,0.6901158841158841,0.6808970548500405,0.6808970548500405,0.5315693163588642,0.8206129864296494,0.6507312504313427,0.5247524752475248,0.13548387096774195,0.23575129533678757,0.7869158878504673,0.9749430523917996,0.424,0.84,0.91,0.4205794205794206,0.856,0.2742415,0.33185163,218933440,8100537280,107.91134285926819,101765
37,0.6976492839773034,0.5498886682215185,0.6976492839773034,0.5188504432995321,0.7218312895439467,0.6976492839773034,0.6800304695304695,0.6976492839773034,0.6976492839773034,0.5347100953262303,0.8200318390527261,0.645314642233364,0.4625,0.14549180327868852,0.2747603833865815,0.8207547169811321,0.9700435729847494,0.592,0.71,0.86,0.34765234765234765,0.8905,0.27500972,0.31197,218933440,8319470720,107.76572751998901,101765
38,0.6571196973790867,0.5092811526400004,0.6571196973790867,0.48764620009380427,0.7135941986193387,0.6571196973790867,0.6631923076923076,0.6571196973790867,0.6571196973790867,0.5383160631982264,0.8334858802539663,0.6251469288225947,0.649402390438247,0.1225114854517611,0.17365269461077845,0.7623762376237624,0.9836375078665828,0.326,0.8,0.87,0.5384615384615384,0.7815,0.2718097,0.3677689,218933440,8538404160,109.19614458084106,101765
39,0.7130505268846258,0.5755044989614043,0.7130505268846259,0.5340913836813138,0.7501438506067839,0.7130505268846258,0.6764557442557442,0.7130505268846258,0.7130505268846258,0.5528922470979303,0.8283905029408677,0.6384892206841265,0.6240601503759399,0.2565217391304348,0.1533442088091354,0.7489626556016598,0.9815724815724816,0.332,0.59,0.94,0.7212787212787213,0.799,0.27433115,0.32817575,218933440,8757337600,108.08969855308533,101765
40,0.7154823020805188,0.5772921401877218,0.7154823020805188,0.5351660989947439,0.752325814163133,0.7154823020805188,0.6813759240759241,0.7154823020805188,0.7154823020805188,0.535559828865683,0.8205444878716951,0.6570647841643101,0.535175879396985,0.21428571428571427,0.1785028790786948,0.7704714640198511,0.9793632075471698,0.426,0.6,0.93,0.6203796203796204,0.8305,0.27639496,0.32625487,218933440,8976271040,108.56221055984497,101765
41,0.7319643339637936,0.5985325202051848,0.7319643339637936,0.5544039781870974,0.7639626410572409,0.7319643339637936,0.7014791208791209,0.7319643339637936,0.7319643339637936,0.5447694913865126,0.8250063968874825,0.6845426015207045,0.5359477124183006,0.20496894409937888,0.21951219512195122,0.7846952010376135,0.9787234042553191,0.492,0.66,0.9,0.6043956043956044,0.851,0.2651232,0.30686602,218933440,9195204480,105.40179109573364,101765
42,0.706295595784923,0.563858603000875,0.706295595784923,0.5245429307699181,0.7432284519505695,0.706295595784923,0.6720851148851149,0.706295595784923,0.706295595784923,0.5255717666257225,0.812892686223523,0.6513136460167934,0.5193236714975845,0.19130434782608696,0.18259023354564755,0.758575197889182,0.9760653823701109,0.43,0.66,0.86,0.5744255744255744,0.836,0.27079397,0.30629343,218933440,9414137920,106.73368096351624,101765
43,0.6509051607673602,0.5056857552966205,0.6509051607673602,0.4938702645557564,0.7088906181613814,0.6509051607673602,0.6783897102897103,0.6509051607673602,0.6509051607673602,0.5228732711139606,0.8248408957603448,0.6509485656433435,0.5515320334261838,0.13932980599647266,0.16515426497277677,0.770949720670391,0.9874005305039788,0.396,0.79,0.91,0.5514485514485514,0.7445,0.2324232,0.36482316,218933440,9633071360,108.96074295043945,101765
44,0.7457443934071872,0.6122840150364255,0.7457443934071872,0.5722932226689598,0.7694414905052384,0.7457443934071872,0.7065967032967033,0.7457443934071872,0.7457443934071872,0.5623117079761203,0.8257563004175573,0.6889818125546044,0.5295275590551181,0.1740139211136891,0.33884297520661155,0.7990726429675425,0.9701014415376401,0.538,0.75,0.82,0.5164835164835165,0.9085,0.2479814,0.2749778,218933440,9852004800,107.79386639595032,101765
45,0.7511483382869495,0.6172506965543005,0.7511483382869496,0.550490830044818,0.7724836251783087,0.7511483382869495,0.6755681318681319,0.7511483382869495,0.7511483382869495,0.5490241175037106,0.8193234013694088,0.6435816973614754,0.5876623376623377,0.18518518518518517,0.2492753623188406,0.7517084282460137,0.9712892741061755,0.362,0.6,0.86,0.6593406593406593,0.8965,0.25434035,0.26615798,218933440,10070938240,109.06055355072021,101765
46,0.6546879221831937,0.5076546581963041,0.6546879221831937,0.4909323704219723,0.7111669136529242,0.6546879221831937,0.6676967032967033,0.6546879221831937,0.6546879221831937,0.5231926719178801,0.8244530423243911,0.6399953024247961,0.5646067415730337,0.1442687747035573,0.15257048092868988,0.7704918032786885,0.9840255591054313,0.402,0.73,0.92,0.5164835164835165,0.77,0.28448844,0.3467512,218933440,10289871680,110.49311399459839,101765
47,0.7271007835720076,0.5927015982769297,0.7271007835720077,0.5452023850401931,0.7597152588340742,0.7271007835720076,0.6880601398601398,0.7271007835720076,0.7271007835720076,0.5430681302993915,0.8227503946814765,0.6640195938550045,0.579250720461095,0.19936708860759494,0.20319634703196346,0.7526881720430108,0.9808383233532935,0.402,0.63,0.89,0.6993006993006993,0.819,0.254765,0.32664818,218933440,10508805120,111.08018803596497,101765
48,0.6811672520940286,0.5363708795160705,0.6811672520940286,0.5074303310647481,0.7265592276835545,0.6811672520940286,0.6838094905094905,0.6811672520940286,0.6811672520940286,0.5325050957144188,0.8324325359134661,0.6567144343352784,0.5208791208791209,0.14814814814814814,0.18556701030927836,0.8296703296703297,0.9782608695652174,0.474,0.76,0.9,0.45254745254745254,0.8325,0.28055602,0.33641127,218933440,10727738560,108.73375916481018,101765
49,0.7389894623074844,0.6074749978672884,0.7389894623074845,0.5587057153048143,0.7703332243076975,0.7389894623074844,0.7114771228771228,0.7389894623074844,0.7389894623074844,0.5549900232085074,0.8324717449729697,0.6908071662591371,0.5747422680412371,0.1878048780487805,0.24225352112676057,0.7904884318766067,0.9796610169491525,0.446,0.77,0.86,0.6143856143856143,0.867,0.26025343,0.28349078,218933440,10946672000,105.27579379081726,101765
50,0.7287219670359363,0.5938732837481395,0.7287219670359363,0.5422399753376542,0.7633461962639236,0.7287219670359363,0.6800729270729271,0.7287219670359363,0.7287219670359363,0.5434743263138933,0.8271602596373198,0.6604715879500181,0.5887096774193549,0.18289085545722714,0.19861431870669746,0.7662650602409639,0.9808917197452229,0.438,0.62,0.86,0.6353646353646354,0.847,0.23955087,0.3001514,218933440,11165605440,104.93741703033447,101765
51,0.7144015131045663,0.5807188799583458,0.7144015131045663,0.5444599304893909,0.7547368423595622,0.7144015131045663,0.7047683316683316,0.7144015131045663,0.7144015131045663,0.5435574021456073,0.8305799939081768,0.6866523093033524,0.5696517412935324,0.18548387096774194,0.19913419913419914,0.777122641509434,0.9863945578231292,0.458,0.69,0.92,0.6583416583416584,0.7975,0.2205945,0.32211393,218933440,11384538880,111.68657732009888,101765
52,0.7057552012969468,0.5666205981155299,0.7057552012969468,0.5344158836112823,0.7438965363454718,0.7057552012969468,0.7067046953046953,0.7057552012969468,0.7057552012969468,0.5421786748436984,0.8316710973658713,0.6824821144251197,0.523517382413088,0.15264187866927592,0.24396782841823056,0.8057432432432432,0.9850230414746544,0.512,0.78,0.91,0.47652347652347654,0.855,0.26137805,0.3145107,218933440,11603472320,107.49942111968994,101765
53,0.7546609024587949,0.6276831153780744,0.7546609024587949,0.5724938281713046,0.7807872091177985,0.7546609024587949,0.7095657342657342,0.7546609024587949,0.7546609024587949,0.5586881498229588,0.8303522636758998,0.6904001669229959,0.5725,0.2185430463576159,0.2445054945054945,0.7759815242494227,0.9819106840022611,0.458,0.66,0.89,0.6713286713286714,0.8685,0.2510808,0.27367416,218933440,11822405760,109.69319224357605,101765
54,0.7298027560118887,0.597632456764243,0.7298027560118887,0.5465488045274002,0.7639980684793682,0.7298027560118887,0.702957142857143,0.7298027560118887,0.7298027560118887,0.5657344695064517,0.8413778609532023,0.6716155654845778,0.6964980544747081,0.19010416666666666,0.2,0.7582184517497349,0.9838516746411483,0.358,0.73,0.89,0.7142857142857143,0.8225,0.24368683,0.32993683,218933440,12041339200,108.46276092529297,101765
55,0.7387192650634964,0.6073086751908393,0.7387192650634964,0.5528947321414878,0.7692139564822402,0.7387192650634964,0.6995611388611389,0.7387192650634964,0.7387192650634964,0.5561056892702839,0.8319293102186573,0.6709229822070705,0.625,0.19753086419753085,0.21428571428571427,0.7628979143798024,0.9808139534883721,0.39,0.64,0.93,0.6943056943056943,0.8435,0.21994771,0.29781207,218933440,12260272640,109.19234871864319,101765
56,0.7081869764928398,0.5679861325999873,0.7081869764928398,0.5332063468873305,0.7421760702843198,0.7081869764928398,0.6962052947052948,0.7081869764928398,0.7081869764928398,0.5338138803830731,0.8224959339224045,0.6752720398052497,0.5,0.17557251908396945,0.22033898305084745,0.7926421404682275,0.9805157593123209,0.552,0.69,0.91,0.47352647352647353,0.8555,0.26007792,0.30443946,218933440,12479206080,107.13662719726562,101765
57,0.7141313158605782,0.5782919418078208,0.7141313158605782,0.5404415383901664,0.7529393346758064,0.7141313158605782,0.6983677322677323,0.7141313158605782,0.7141313158605782,0.5452366696265283,0.8278350494965527,0.675936496857756,0.5948275862068966,0.20461095100864554,0.1814516129032258,0.7635524798154556,0.9817407181984176,0.414,0.71,0.9,0.6613386613386614,0.8065,0.22847678,0.32398975,218933440,12698139520,107.20071053504944,101765
58,0.6890029721696839,0.5416293151433433,0.6890029721696839,0.5157702853379568,0.7155937545652353,0.6890029721696839,0.6870280719280719,0.6890029721696839,0.6890029721696839,0.5275108713260234,0.8189018813852874,0.6542240799853511,0.4159891598915989,0.17676767676767677,0.24390243902439024,0.821917808219178,0.9789772727272728,0.614,0.7,0.9,0.3596403596403596,0.8615,0.24607298,0.31515092,218933440,12917072960,110.47464990615845,101765
59,0.7152121048365306,0.5798304157507987,0.7152121048365306,0.5424222219841579,0.7550267556261858,0.7152121048365306,0.6992761238761238,0.7152121048365306,0.7152121048365306,0.5444641994820475,0.8297848784579166,0.6809096799606068,0.5826972010178118,0.16055045871559634,0.2222222222222222,0.773067331670823,0.9837837837837838,0.458,0.7,0.9,0.6193806193806194,0.819,0.2695099,0.3100808,218933440,13136006400,106.60895466804504,101765
60,0.6922453390975412,0.5487570487994922,0.6922453390975412,0.5083177588932337,0.733999472910048,0.6922453390975412,0.6779709290709292,0.6922453390975412,0.6922453390975412,0.549342019894465,0.8319383407707718,0.6338200690172681,0.6854460093896714,0.15932914046121593,0.17623762376237623,0.7494199535962877,0.9762773722627737,0.292,0.76,0.89,0.6453546453546454,0.8025,0.22593017,0.32279742,218933440,13354939840,105.76536273956299,101765
61,0.723318022156174,0.5852877782353076,0.7233180221561741,0.5428994754311603,0.7557051482010484,0.723318022156174,0.702382917082917,0.723318022156174,0.723318022156174,0.5454887879857644,0.8225842498126279,0.6771278919441974,0.5773480662983426,0.1896551724137931,0.21674876847290642,0.7730870712401056,0.9706048615036744,0.418,0.77,0.88,0.5854145854145855,0.8585,0.23919787,0.28615004,218933440,13573873280,106.27735614776611,101765
62,0.6995406646852202,0.5606596906895247,0.6995406646852202,0.5250975120927659,0.7399327293885541,0.6995406646852202,0.6955649350649351,0.6995406646852202,0.6995406646852202,0.5393267185626007,0.8252871310113513,0.6613028928246064,0.5986159169550173,0.19525065963060687,0.17680608365019013,0.7347826086956522,0.9911783238815375,0.346,0.74,0.93,0.6753246753246753,0.7865,0.23760386,0.34399688,218933440,13792806720,110.28246569633484,101765
63,0.7346663064036747,0.6009620262059364,0.7346663064036747,0.5560617418339824,0.7659982054139224,0.7346663064036747,0.7101839160839161,0.7346663064036747,0.7346663064036747,0.55394568128546,0.8298084416231144,0.6890910182450842,0.5782828282828283,0.1774193548387097,0.25290697674418605,0.7840755735492577,0.977043673012318,0.458,0.77,0.87,0.5804195804195804,0.8725,0.23290083,0.2832486,218933440,14011740160,106.60426783561707,101765
