epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
15,0.7371107176335798,0.6902044481912584,0.7371107176335798,0.5442795957369414,0.7680279584979012,0.7371107176335798,0.6380201748997105,0.7371107176335798,0.7371107176335798,0.5353570310236849,0.8313269421658619,0.5875646159348563,0.6826758147512865,0.18043478260869567,0.8093023255813954,0.359375,0.11209439528023599,0.18900804289544235,0.8875968992248062,0.8228247162673392,0.281437125748503,0.9800307219662059,0.171875,0.9476295479603087,0.7944111776447106,0.83,0.87,0.345,0.3838383838383838,0.7014925373134329,0.5725,0.6525,0.47,0.957,0.22,0.8595,1.0373311,0.8660798,672876288,10766020608,339.85521626472473,102220
16,0.6770128111655036,0.6264551432774024,0.6770128111655036,0.5230095982038709,0.718752205344567,0.6770128111655036,0.6576103380078377,0.6770128111655036,0.6770128111655036,0.5280573097311062,0.8351733409028719,0.6257538023737076,0.7210626185958254,0.12016021361815754,0.771551724137931,0.4049586776859504,0.09716599190283401,0.19583333333333333,0.8787584869059166,0.8570075757575758,0.23293172690763053,0.9695152423788106,0.13799621928166353,0.9497459062676454,0.7584830339321357,0.9,0.895,0.49,0.48484848484848486,0.7014925373134329,0.453,0.4525,0.58,0.97,0.365,0.841,1.0470729,0.9084924,672876288,11438896896,338.3888657093048,102220
17,0.7578377252369545,0.7119031094780897,0.7578377252369545,0.5525169502502839,0.7803063496733511,0.7578377252369545,0.6280527128691509,0.7578377252369545,0.7578377252369545,0.5403195481364117,0.8238170884719745,0.5726952604461362,0.7055449330783938,0.17136659436008678,0.7725321888412017,0.3627450980392157,0.13333333333333333,0.21765913757700206,0.8745414526779164,0.7853107344632768,0.34375,0.9816700610997964,0.18518518518518517,0.9501958589815332,0.7365269461077845,0.79,0.9,0.37,0.42424242424242425,0.527363184079602,0.596,0.7645,0.44,0.964,0.175,0.849,0.9739867,0.8424907,672876288,12111773184,340.39047503471375,102220
18,0.7356525361941464,0.6879015424548174,0.7356525361941464,0.5357812096122453,0.7612198993962099,0.7356525361941464,0.6276484968777959,0.7356525361941464,0.7356525361941464,0.5352331344806895,0.8256541909893595,0.5530187117543701,0.6555740432612313,0.13713405238828968,0.822429906542056,0.3939393939393939,0.11926605504587157,0.19903691813804172,0.8785388127853881,0.809447128287708,0.2847222222222222,0.9762506316321374,0.2,0.9464584495259342,0.7864271457085829,0.89,0.88,0.39,0.3939393939393939,0.6169154228855721,0.481,0.754,0.41,0.966,0.115,0.8485,1.0108286,0.8560348,672876288,12784649472,339.1775949001312,102220
19,0.759608374127695,0.7141254470614229,0.759608374127695,0.5490616974686878,0.7800240920471023,0.759608374127695,0.632297667893521,0.759608374127695,0.759608374127695,0.5352988877953554,0.8235935643258334,0.5555410289680486,0.6747404844290658,0.2177650429799427,0.8169014084507042,0.36666666666666664,0.15584415584415584,0.2149390243902439,0.8814655172413793,0.7976318622174381,0.2217391304347826,0.9622641509433962,0.15555555555555556,0.9580736543909348,0.7784431137724551,0.76,0.87,0.33,0.36363636363636365,0.7014925373134329,0.6135,0.741,0.51,0.969,0.105,0.8455,0.99151707,0.85839015,672876288,13457525760,346.77406883239746,102220
20,0.6813873554838038,0.6313544547900565,0.6813873554838038,0.5240378882512879,0.7245517545622397,0.6813873554838038,0.6557792642891512,0.6813873554838038,0.6813873554838038,0.5221209686718454,0.8350358846996447,0.6258871761021475,0.6916376306620209,0.1050228310502283,0.6992481203007519,0.3533834586466165,0.1171875,0.22603978300180833,0.8651348651348651,0.8607491856677525,0.25396825396825395,0.9845679012345679,0.1504,0.9581120943952802,0.7924151696606786,0.92,0.93,0.47,0.45454545454545453,0.6218905472636815,0.433,0.5285,0.48,0.957,0.47,0.812,0.94687414,0.8941496,672876288,14130402048,347.1080300807953,102220
21,0.7473179877096136,0.7008254508424537,0.7473179877096136,0.5527238085379178,0.7746721420180256,0.7473179877096136,0.6464146392500693,0.7473179877096136,0.7473179877096136,0.5393351814625199,0.8280202653202543,0.5945178528102152,0.8312958435207825,0.1716101694915254,0.75,0.34767025089605735,0.1607843137254902,0.20652173913043478,0.8633496846531185,0.822360248447205,0.2694300518134715,0.963771712158809,0.14285714285714285,0.942371020856202,0.6786427145708582,0.81,0.915,0.485,0.41414141414141414,0.6616915422885572,0.616,0.662,0.52,0.971,0.165,0.8585,0.95899254,0.783489,672876288,14803278336,345.8694438934326,102220
22,0.7348192896573273,0.6873529871386506,0.7348192896573273,0.5517087678912823,0.7695112951929537,0.7348192896573273,0.649563911299969,0.7348192896573273,0.7348192896573273,0.5433236742000019,0.8309084470045666,0.6112389422404083,0.7897196261682243,0.14715719063545152,0.7026022304832714,0.4125,0.0907563025210084,0.3333333333333333,0.8453463960811757,0.8306606799230276,0.27071823204419887,0.9669504256384577,0.1694915254237288,0.9606481481481481,0.6746506986027944,0.88,0.945,0.495,0.5454545454545454,0.46766169154228854,0.604,0.6475,0.49,0.9655,0.25,0.83,0.96980286,0.8189962,672876288,15476154624,339.0381953716278,102220
23,0.7546088949067805,0.7093659833576111,0.7546088949067805,0.5596778437091644,0.783270025066119,0.7546088949067805,0.6551369944416909,0.7546088949067805,0.7546088949067805,0.545931221561582,0.8349383987964714,0.6095155581117608,0.8269230769230769,0.18625277161862527,0.7704918032786885,0.3308550185873606,0.136,0.22183098591549297,0.8494208494208494,0.8327067669172933,0.27167630057803466,0.9772612430520465,0.18691588785046728,0.9608399545970489,0.6866267465069861,0.84,0.94,0.445,0.5151515151515151,0.6268656716417911,0.66,0.6645,0.47,0.967,0.2,0.8465,0.9379431,0.7908784,672876288,16149030912,353.31696367263794,102220
24,0.7658577231538382,0.7223000157010859,0.7658577231538382,0.56667295791694,0.7874867011886805,0.7658577231538382,0.6645942971587354,0.7658577231538382,0.7658577231538382,0.5399288670895688,0.8335619965921145,0.6143892481998722,0.6753670473083198,0.19811320754716982,0.7459016393442623,0.35738831615120276,0.16544117647058823,0.26365795724465557,0.9034892353377877,0.825099375354912,0.2623762376237624,0.9752149721800708,0.16289592760180996,0.9442013129102844,0.8263473053892215,0.84,0.91,0.52,0.45454545454545453,0.5522388059701493,0.6085,0.7265,0.53,0.964,0.18,0.863,0.90365744,0.7984356,672876288,16821907200,339.08568692207336,102220
25,0.7670034371419644,0.7225359811589267,0.7670034371419645,0.5600099513177422,0.7907707920816498,0.7670034371419644,0.6401911293123087,0.7670034371419644,0.7670034371419644,0.5533848845873256,0.8323765901979655,0.5703432066810202,0.7982456140350878,0.20053475935828877,0.793859649122807,0.4021164021164021,0.10526315789473684,0.2692307692307692,0.8652202498356345,0.8141836173721825,0.26344086021505375,0.9727959697732997,0.2079207920792079,0.9478067740144365,0.7265469061876247,0.75,0.905,0.38,0.5858585858585859,0.5223880597014925,0.658,0.7405,0.49,0.9655,0.105,0.8535,1.0236093,0.7860872,672876288,17494783488,333.335725069046,102220
26,0.7220081241537339,0.6739385656867791,0.7220081241537339,0.5310394694630827,0.7528703870490806,0.7220081241537339,0.6445717286969858,0.7220081241537339,0.7220081241537339,0.5213235871283184,0.8313961939642196,0.5826910256925878,0.7919320594479831,0.11748998664886515,0.6666666666666666,0.26898047722342733,0.1574074074074074,0.22545454545454546,0.8906098741529526,0.8186244674376141,0.24064171122994651,0.9831546707503829,0.15165876777251186,0.9432624113475178,0.7445109780439122,0.88,0.96,0.62,0.3434343434343434,0.6169154228855721,0.46,0.6725,0.45,0.963,0.16,0.8645,0.99716467,0.84615,672876288,18167659776,340.00416564941406,102220
27,0.7392979897927299,0.6930909776653865,0.7392979897927299,0.5556405839107404,0.7697922374267024,0.7392979897927299,0.6630491972108851,0.7392979897927299,0.7392979897927299,0.5486500168360801,0.8396897221318599,0.6189877178859041,0.7870563674321504,0.16030534351145037,0.7982456140350878,0.40711462450592883,0.09322033898305085,0.265625,0.9038961038961039,0.8372395833333334,0.22088353413654618,0.9704260651629073,0.2094240837696335,0.9303635432667691,0.7524950099800399,0.84,0.91,0.515,0.5555555555555556,0.5920398009950248,0.522,0.643,0.55,0.968,0.2,0.9085,0.8844206,0.7760122,672876288,18840536064,338.7743628025055,102220
28,0.7204457868971982,0.6727633765899144,0.7204457868971983,0.5428751426071418,0.7538942583485865,0.7204457868971982,0.6578129649415175,0.7204457868971982,0.7204457868971982,0.5312527994164382,0.8348994943344134,0.6115197788375766,0.7242647058823529,0.12010443864229765,0.7394636015325671,0.34797297297297297,0.10826210826210826,0.2671081677704194,0.8881453154875717,0.8353936239427456,0.27979274611398963,0.9738693467336683,0.1361111111111111,0.9545454545454546,0.7864271457085829,0.92,0.965,0.515,0.3838383838383838,0.6019900497512438,0.4645,0.642,0.54,0.969,0.245,0.861,0.9594095,0.85158813,672876288,19513412352,344.89596819877625,102220
29,0.7254452661181127,0.6779460837804736,0.7254452661181127,0.5424072339818583,0.7551505412124447,0.7254452661181127,0.6531172767159785,0.7254452661181127,0.7254452661181127,0.5304053735404429,0.8327945725696804,0.606628158472601,0.7023172905525846,0.1474036850921273,0.7315175097276264,0.3205882352941177,0.13058419243986255,0.19765739385065886,0.9077809798270894,0.8226725775807473,0.3111111111111111,0.9781281790437436,0.1736111111111111,0.9414922168545357,0.7864271457085829,0.88,0.94,0.545,0.3838383838383838,0.6716417910447762,0.4725,0.6495,0.42,0.9615,0.25,0.877,0.9475,0.8533126,672876288,20186288640,334.25460290908813,102220
30,0.7403395479637538,0.6938446960115865,0.7403395479637538,0.5591317441778303,0.7707510127089325,0.7403395479637538,0.6617075717402824,0.7403395479637538,0.7403395479637538,0.5534439103176484,0.8367220475982162,0.621466969369201,0.7966101694915254,0.12772133526850507,0.7755102040816326,0.4731182795698925,0.11713665943600868,0.2773109243697479,0.88,0.8239030023094688,0.252212389380531,0.9609490855165596,0.20233463035019456,0.954520244037715,0.7504990019960079,0.88,0.95,0.44,0.5454545454545454,0.4925373134328358,0.506,0.7135,0.57,0.972,0.26,0.8605,0.8744594,0.8066746,672876288,20859164928,333.4136619567871,102220
31,0.7226330590563483,0.6755448329353276,0.7226330590563483,0.5384004222857195,0.7608641481661695,0.7226330590563483,0.6684372121504015,0.7226330590563483,0.7226330590563483,0.5347496412109918,0.8442642647013892,0.5973487829825229,0.8077753779697624,0.159369527145359,0.7642276422764228,0.30296127562642367,0.08264462809917356,0.26713947990543735,0.8913043478260869,0.8471760797342193,0.17297297297297298,0.9759157049673859,0.18181818181818182,0.9636904761904762,0.7465069860279441,0.91,0.94,0.665,0.5050505050505051,0.5621890547263682,0.533,0.6375,0.64,0.9725,0.1,0.8095,0.84212273,0.8314689,672876288,21532041216,345.531879901886,102220
32,0.752317466930528,0.7067282936216874,0.752317466930528,0.5517681214493534,0.7760443096046092,0.752317466930528,0.6457274633982449,0.752317466930528,0.752317466930528,0.5400850632522428,0.8299070672330273,0.577663558606539,0.6764705882352942,0.14086687306501547,0.7333333333333333,0.35144927536231885,0.11924119241192412,0.3020527859237537,0.8831478537360891,0.8172615876398508,0.30952380952380953,0.9526598340653978,0.2231404958677686,0.9718731298623579,0.8263473053892215,0.91,0.935,0.485,0.4444444444444444,0.5124378109452736,0.5555,0.767,0.39,0.976,0.135,0.812,0.9346453,0.78739524,672876288,22204917504,341.63091492652893,102220
33,0.7446099364649515,0.6989635097256095,0.7446099364649515,0.5578820190139266,0.771199073854747,0.7446099364649515,0.6694034379981181,0.7446099364649515,0.7446099364649515,0.5389842605382033,0.8355671763886494,0.6213974977838425,0.7259786476868327,0.21652421652421652,0.7922077922077922,0.34269662921348315,0.10687022900763359,0.288,0.9307178631051753,0.8343234323432344,0.2,0.9469586374695864,0.14977973568281938,0.9337539432176656,0.8143712574850299,0.76,0.915,0.61,0.5656565656565656,0.5373134328358209,0.5575,0.632,0.61,0.973,0.17,0.888,0.88371694,0.7901735,672876288,22877793792,330.30049896240234,102220
34,0.7359650036454536,0.6892632880241554,0.7359650036454536,0.5468192697497715,0.7646925181563587,0.7359650036454536,0.6500737323784512,0.7359650036454536,0.7359650036454536,0.5403088297268315,0.8370175687797355,0.5930956336352219,0.6741573033707865,0.12046632124352331,0.7896995708154506,0.34901960784313724,0.11395348837209303,0.27906976744186046,0.8967181467181468,0.812137203166227,0.28654970760233917,0.9763343403826787,0.21052631578947367,0.9750741839762611,0.8383233532934131,0.93,0.92,0.445,0.494949494949495,0.47761194029850745,0.4645,0.7695,0.49,0.9695,0.18,0.8215,0.9437483,0.85676783,672876288,23550670080,340.85180497169495,102220
35,0.7064889074054786,0.6580627548380613,0.7064889074054786,0.5449241848788476,0.7395519948063809,0.7064889074054786,0.6586165956944847,0.7064889074054786,0.7064889074054786,0.5452335099286576,0.8408034655529528,0.6148652711804313,0.6926994906621392,0.11349306431273644,0.8303571428571429,0.40492957746478875,0.16055045871559634,0.17258261933904528,0.9187432286023836,0.8495713172252534,0.3262411347517731,0.9866666666666667,0.16666666666666666,0.9203007518796993,0.8143712574850299,0.9,0.93,0.575,0.35353535353535354,0.7014925373134329,0.424,0.545,0.46,0.962,0.32,0.918,0.88808316,0.8134772,672876288,24223546368,344.96107840538025,102220
36,0.7104468284553692,0.6620832149635764,0.7104468284553692,0.5309374174559641,0.7488562232168008,0.7104468284553692,0.6628905124697085,0.7104468284553692,0.7104468284553692,0.5228945430523465,0.8388174660933092,0.6185074345511797,0.8253588516746412,0.15120274914089346,0.6759581881533101,0.28721174004192873,0.10514541387024609,0.22107081174438686,0.8967909800520382,0.8373751783166904,0.20392156862745098,0.9695152423788106,0.1404109589041096,0.9607728337236534,0.688622754491018,0.88,0.97,0.685,0.47474747474747475,0.6368159203980099,0.517,0.587,0.52,0.97,0.205,0.8205,0.9098504,0.87246555,672876288,24896422656,342.44771027565,102220
37,0.7556504530778044,0.7109747107398354,0.7556504530778044,0.5538021045118867,0.78145117658549,0.7556504530778044,0.6429183115752514,0.7556504530778044,0.7556504530778044,0.5360498390372523,0.8351842050908511,0.5870076132404617,0.678343949044586,0.18984547461368653,0.7679324894514767,0.36213991769547327,0.12133891213389121,0.21428571428571427,0.906888720666162,0.8219895287958116,0.2589928057553957,0.9708835341365462,0.1814814814814815,0.9584755403868032,0.8502994011976048,0.86,0.91,0.44,0.29292929292929293,0.6417910447761194,0.599,0.7065,0.36,0.967,0.245,0.8425,0.8583354,0.7940047,672876288,25569298944,341.58499813079834,102220
38,0.7556504530778044,0.7112589992859527,0.7556504530778044,0.5599927721247441,0.7836180156836801,0.7556504530778044,0.6626765228024277,0.7556504530778044,0.7556504530778044,0.5422873317629359,0.8384552668769157,0.601241785716761,0.7224199288256228,0.18046709129511676,0.7224334600760456,0.3611111111111111,0.12276214833759591,0.21150592216582065,0.8877840909090909,0.8249701314217444,0.33544303797468356,0.9847328244274809,0.1875,0.9663182346109176,0.810379241516966,0.85,0.95,0.455,0.48484848484848486,0.6218905472636815,0.625,0.6905,0.53,0.9675,0.135,0.832,0.8519021,0.7883889,672876288,26242175232,352.9849097728729,102220
39,0.752317466930528,0.7071965314364478,0.752317466930528,0.565461326533496,0.7775934255669085,0.752317466930528,0.6575528419641946,0.752317466930528,0.752317466930528,0.5583657393740448,0.8425760657232394,0.6102216456832801,0.7408759124087592,0.1592920353982301,0.847926267281106,0.43661971830985913,0.08677685950413223,0.3067484662576687,0.9368421052631579,0.8120586637696904,0.2804232804232804,0.979251012145749,0.1867704280155642,0.9268041237113402,0.810379241516966,0.9,0.92,0.465,0.42424242424242425,0.4975124378109453,0.4895,0.7475,0.53,0.9675,0.24,0.899,0.846706,0.799935,672876288,26915051520,345.93622303009033,102220
