epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
0,0.015036463423802722,0.0,0.015036463423802722,0.0022790334619088044,0.000445491842790985,0.015036463423802722,0.07692307692307693,0.015036463423802722,0.015036463423802722,0.0011566510326002093,0.00022609523229535707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015036463423802722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8815596,2.5792387,277698304,277698304,156.1857750415802,102285
1,0.1503646342380272,0.0,0.1503646342380272,0.02010929401296044,0.03930844630756871,0.1503646342380272,0.07692307692307693,0.1503646342380272,0.1503646342380272,0.011566510326002092,0.022609523229535706,0.0,0.1503646342380272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5717328,2.5692844,277698304,555396608,152.98237442970276,102285
2,0.0751823171190136,4.400364714451932e-05,0.0751823171190136,0.010764494391698421,0.010520895202772685,0.0751823171190136,0.07692307692307693,0.0751823171190136,0.0751823171190136,0.005787170999328688,0.005656208028815348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07523322299127294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5625088,2.5743566,277698304,833094912,149.91726851463318,102285
3,0.13720772874219983,0.05163389381841588,0.13720772874219983,0.04724087327842667,0.06278039790623713,0.13720772874219983,0.12234615384615387,0.13720772874219983,0.13720772874219983,0.03616041386619813,0.04597758294561373,0.0,0.0,0.0,0.22460117548278757,0.040097205346294046,0.0,0.0,0.02086677367576244,0.14156079854809436,0.0,0.0,0.0,0.04295942720763723,0.0,0.0,0.0,0.8025,0.165,0.0,0.0,0.455,0.078,0.0,0.0,0.0,0.09,0.0,2.5703483,2.4960005,277698304,1110793216,150.7450692653656,102285
4,0.23171190136079994,0.14889541965852693,0.23171190136079994,0.1431396001363358,0.20351464008339734,0.23171190136079994,0.20813452888940145,0.23171190136079994,0.23171190136079994,0.23794311350552208,0.3904730857877521,0.0,0.31029810298102983,0.0,0.3127997049059388,0.05774278215223097,0.17743490838958534,0.41563275434243174,0.038461538461538464,0.14317673378076062,0.6666666666666666,0.171875,0.6666666666666666,0.10098522167487685,0.0315203955500618,0.1145,0.0,0.424,0.11,0.368,0.5022488755622189,0.005,0.384,0.002,0.022,0.059,0.205,0.51,2.4645135,2.1910794,277698304,1388491520,155.99919533729553,102285
5,0.2860687166378468,0.22463807212619447,0.2860687166378468,0.1735879340693519,0.26131461759116964,0.2860687166378468,0.2926526544420098,0.2860687166378468,0.2860687166378468,0.22545046754978237,0.3708828456740092,0.0,0.5460122699386503,0.031835205992509365,0.44868662186927305,0.05847953216374269,0.15145228215767634,0.5636363636363636,0.04152357165157665,0.16666666666666666,0.0,0.0,0.7244534824605999,0.05857519788918206,0.13953488372093023,0.2225,0.34,0.7345,0.05,0.073,0.030984507746126936,0.665,0.001,0.0,0.0,0.7125,0.555,0.42,2.0571587,1.957155,277698304,1666189824,158.64611721038818,102285
6,0.3243365160514247,0.2636901144383995,0.3243365160514247,0.2115340363542995,0.31379667984555,0.3243365160514247,0.34353298350824585,0.3243365160514247,0.3243365160514247,0.2872251473174225,0.4814713503994699,0.0,0.5476190476190477,0.038366336633663366,0.5440389294403893,0.08277703604806408,0.20471698113207548,0.7251908396946565,0.05394190871369295,0.0,0.575,0.18604651162790697,0.6352429296591733,0.061224489795918366,0.07976190476190476,0.276,0.62,0.559,0.31,0.217,0.1424287856071964,0.585,0.0,0.0115,0.064,0.876,0.135,0.67,1.9563444,1.8133345,277698304,1943888128,155.19209575653076,102285
7,0.4336516051424705,0.3725464652302125,0.4336516051424705,0.2893877619337931,0.4124980764665486,0.4336516051424705,0.4015292161611502,0.4336516051424705,0.4336516051424705,0.3323790243066131,0.5255854181130095,0.0,0.6830357142857143,0.04805914972273567,0.6078886310904872,0.13053613053613053,0.20130315500685872,0.7011661807580175,0.10416666666666667,0.0,0.4482758620689655,0.321285140562249,0.830477908025248,0.10256410256410256,0.14216867469879518,0.459,0.78,0.786,0.28,0.587,0.24037981009495252,0.25,0.0,0.0065,0.16,0.921,0.16,0.59,1.8275226,1.6956309,277698304,2221586432,159.7151758670807,102285
8,0.4662055484550034,0.41367821702241003,0.4662055484550034,0.33498332212831844,0.4684131081344199,0.4662055484550034,0.45230029216161155,0.4662055484550034,0.4662055484550034,0.3822121948826363,0.5932613089359088,0.31658957059131065,0.6770025839793282,0.1557632398753894,0.8264550264550264,0.08859470468431772,0.25435897435897437,0.7938144329896907,0.05791505791505792,0.38274932614555257,0.34782608695652173,0.3489010989010989,0.8598003629764065,0.06382978723404255,0.11174785100286533,0.655,0.5,0.781,0.435,0.248,0.1924037981009495,0.525,0.284,0.008,0.254,0.9475,0.27,0.78,1.7517713,1.5591213,277698304,2499284736,161.38540840148926,102285
9,0.4628975265017668,0.40967079515407223,0.4628975265017668,0.3204750861638755,0.461454601458742,0.4628975265017668,0.450761772959674,0.4628975265017668,0.4628975265017668,0.38223121240835817,0.6059242434170272,0.3192891606044877,0.6253555465258025,0.1382716049382716,0.9142674344209852,0.07407407407407407,0.2708018154311649,0.7838383838383839,0.07001909611712286,0.34120734908136485,0.45454545454545453,0.3125,0.8355806872553284,0.05680119581464873,0.09174311926605505,0.7695,0.56,0.7145,0.51,0.179,0.19390304847576212,0.55,0.13,0.0225,0.28,0.9605,0.19,0.8,1.610159,1.5554417,277698304,2776983040,154.31783771514893,102285
10,0.45274791369069994,0.4031045389341915,0.45274791369069994,0.334127055985985,0.4564844924450095,0.45274791369069994,0.4615731557298274,0.45274791369069994,0.45274791369069994,0.38639307605287926,0.6099292751704601,0.2778703814100555,0.84597875569044,0.21052631578947367,0.9052504526252263,0.11171171171171171,0.2311960542540074,0.8558951965065502,0.056910569105691054,0.36728971962616824,0.2,0.2321219226260258,0.8518850987432675,0.09036144578313253,0.06398274622573688,0.5575,0.64,0.75,0.31,0.375,0.09795102448775612,0.49,0.393,0.002,0.396,0.949,0.15,0.89,1.4531158,1.551773,277698304,3054681344,159.64685654640198,102285
11,0.508683557627246,0.460627860142763,0.508683557627246,0.37628318662002624,0.5140773109290516,0.508683557627246,0.5066463306808134,0.508683557627246,0.508683557627246,0.4416120657900123,0.694689332072376,0.366530992265346,0.7913593256059009,0.14177693761814744,0.9105431309904153,0.15384615384615385,0.26207729468599034,0.7898989898989899,0.06168647425014148,0.355297157622739,0.7058823529411765,0.3911042944785276,0.9729437229437229,0.07352941176470588,0.1310116086235489,0.751,0.75,0.855,0.27,0.434,0.19540229885057472,0.545,0.275,0.012,0.51,0.899,0.3,0.79,1.507928,1.3979526,277698304,3332379648,161.86070656776428,102285
12,0.5043229832343433,0.455891537300503,0.5043229832343433,0.36482834156533045,0.49175774913528,0.5043229832343433,0.5019973474801062,0.5043229832343433,0.5043229832343433,0.4151000030363395,0.6462534577483059,0.2936523631437694,0.8489583333333334,0.17647058823529413,0.9330814894765246,0.1015625,0.21344800625488664,0.8571428571428571,0.07295796986518636,0.47017045454545453,0.25,0.33459119496855344,0.9431875314228255,0.07281553398058252,0.12191358024691358,0.7335,0.72,0.8645,0.39,0.546,0.06896551724137931,0.46,0.331,0.002,0.532,0.938,0.15,0.79,1.3764838,1.4249601,277698304,3610077952,152.50884008407593,102285
13,0.4877828734681603,0.4427655398944764,0.4877828734681603,0.3755160691623838,0.4998344988697071,0.4877828734681603,0.5116892130857648,0.4877828734681603,0.4877828734681603,0.47371928475719505,0.7402773716271052,0.36010234242536343,0.8746958637469586,0.2028985507246377,0.9493166287015945,0.16806722689075632,0.24926253687315633,0.936046511627907,0.05163398692810457,0.4886731391585761,0.6779661016949152,0.3907563025210084,0.9720316622691293,0.08135593220338982,0.11564625850340136,0.719,0.7,0.8335,0.3,0.338,0.08045977011494253,0.79,0.302,0.02,0.558,0.921,0.24,0.85,1.3129251,1.395289,277698304,3887776256,346.07414269447327,102285
14,0.5372528381324713,0.4853327158406334,0.5372528381324713,0.3851316989457898,0.5410562353895608,0.5372528381324713,0.4959890439395687,0.5372528381324713,0.5372528381324713,0.46943804891799024,0.6926876899071103,0.35785937562913567,0.7171080285834385,0.12465373961218837,0.9552065154159395,0.40625,0.21459952686718486,0.7002457002457002,0.07548770144189991,0.3569482288828338,0.7581967213114754,0.5193798449612403,0.985579589572934,0.1111111111111111,0.17792792792792791,0.853,0.9,0.821,0.065,0.635,0.2848575712143928,0.445,0.131,0.0925,0.402,0.8885,0.14,0.79,1.3374698,1.42613,277698304,4165474560,353.1920156478882,102285
15,0.5177054356815277,0.47192611394436723,0.5177054356815277,0.397719091101166,0.5166009104811696,0.5177054356815277,0.5250352131626493,0.5177054356815277,0.5177054356815277,0.48708586134810755,0.7350570653475144,0.3623510493033549,0.8448,0.23741007194244604,0.9214686384497706,0.2388888888888889,0.2530193236714976,0.845,0.053528810092055915,0.5866900175131349,0.7241379310344828,0.38633540372670805,0.9770053475935829,0.09840425531914894,0.1654275092936803,0.792,0.66,0.9035,0.215,0.419,0.08445777111444278,0.785,0.335,0.021,0.622,0.9135,0.185,0.89,1.4474683,1.3568658,277698304,4443172864,226.16489601135254,102285
16,0.5077061875046989,0.46244789407641607,0.5077061875046989,0.3880534817709526,0.5172051059753013,0.5077061875046989,0.5411861184792219,0.5077061875046989,0.5077061875046989,0.4511375952763515,0.7047663078708234,0.3752489550937261,0.9161028416779432,0.20232558139534884,0.9270941054808687,0.1270096463022508,0.24528301886792453,0.8151898734177215,0.06017191977077364,0.4300653594771242,0.5769230769230769,0.3173164097914778,0.9878318584070797,0.09375,0.1657250470809793,0.677,0.87,0.8965,0.395,0.364,0.16091954022988506,0.735,0.329,0.015,0.7,0.893,0.12,0.88,1.2764549,1.3533552,277698304,4720871168,181.4865062236786,102285
