param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables
0.5,0.5397243107769423,0.48903483517993207,0.5397243107769423,0.4047123647142986,0.5494343047507046,0.5397243107769423,0.5007692307692306,0.5397243107769423,0.5397243107769423,0.45189576910614215,0.6637519671883343,0.41343984058870786,0.7463487733640412,0.13495994363929148,0.941989640793134,0.2850108225108225,0.2609248235284368,0.7022296425136181,0.08872688541567322,0.43695227766737543,0.5646657837248468,0.47663542269117504,0.9260007183484292,0.0997367120777787,0.21046355210522477,0.79125,0.5416666666666667,0.7916666666666667,0.2958333333333333,0.3725,0.21166666666666667,0.4416666666666667,0.35250000000000004,0.2041666666666667,0.39666666666666667,0.9520833333333332,0.3583333333333333,0.8
1.0,0.46347117794486214,0.41110257292918195,0.46347117794486214,0.3377232360340815,0.46939170451699397,0.46347117794486214,0.4506730769230769,0.46347117794486214,0.46347117794486214,0.4131942433771636,0.6427314437154683,0.32724311689640095,0.7271836510168543,0.10415762968970721,0.9300269353458376,0.20552491154900795,0.21055501488380307,0.7922918000142236,0.05684258551905611,0.37621461335959105,0.5313976790033128,0.3345575052450887,0.8690121030089465,0.08190147862087369,0.15185925664682515,0.6679166666666667,0.6083333333333334,0.6783333333333333,0.275,0.3524999999999999,0.16375,0.3541666666666667,0.26083333333333336,0.065,0.32499999999999996,0.9412499999999999,0.5250000000000001,0.6416666666666667
1.5,0.46854636591478693,0.4181207566631587,0.46854636591478693,0.33742701008382736,0.4806773177729179,0.46854636591478693,0.4588782051282051,0.46854636591478693,0.46854636591478693,0.42477233636977463,0.6572474552658037,0.3159792240691103,0.798433005243923,0.12904089154089154,0.8823804171659427,0.1712350283682158,0.2438455190347549,0.6920839437722599,0.04957005572892997,0.49032948237670676,0.6166543131760523,0.35845392585488256,0.8805684210965433,0.09739346868529161,0.11205190076267557,0.6475,0.5833333333333333,0.79625,0.29166666666666663,0.22583333333333333,0.145,0.5791666666666666,0.18,0.11000000000000001,0.32833333333333337,0.9408333333333333,0.3625,0.7749999999999999
2.0,0.47299498746867175,0.41624848315844076,0.47299498746867175,0.33298493048416306,0.4862564477444879,0.47299498746867175,0.4264423076923077,0.47299498746867175,0.47299498746867175,0.39961340807672757,0.6137568068831608,0.2462871624843695,0.6421118006827491,0.11814690009817959,0.8848659580322655,0.08601881046702779,0.24398791228337463,0.725878023293102,0.06029721698565358,0.36649891201831125,0.48909486557418286,0.4170668455175498,0.8924574349641601,0.07196261384214953,0.19658701123875283,0.66625,0.6250000000000001,0.7691666666666668,0.2625,0.23083333333333336,0.1833333333333333,0.4125,0.19666666666666668,0.27083333333333337,0.17666666666666667,0.8375,0.32083333333333336,0.5916666666666666
2.5,0.424812030075188,0.37086155328849174,0.424812030075188,0.2956789193691536,0.4320915563237424,0.424812030075188,0.408301282051282,0.424812030075188,0.424812030075188,0.3696927926346294,0.575646658813054,0.12072277984492175,0.6507993752539609,0.06680455206421165,0.924512566800812,0.21755307593561768,0.20575046194108176,0.6282207142087748,0.061087806069819214,0.30012953819743543,0.4337134081561813,0.22922305764411027,0.8320608410025411,0.08971500103431151,0.1664359059413239,0.5820833333333333,0.7583333333333333,0.6583333333333333,0.20416666666666666,0.33166666666666667,0.14875,0.45833333333333337,0.11749999999999998,0.11125,0.056666666666666664,0.9099999999999999,0.4625,0.5083333333333333
3.0,0.45889724310776947,0.4020878128101085,0.45889724310776947,0.3330570211682284,0.46789157343439725,0.45889724310776947,0.439551282051282,0.45889724310776947,0.45889724310776947,0.39043740588687337,0.6119477911471891,0.28483649009285616,0.7788374404945303,0.12551471265034828,0.9247272712766268,0.16938121872687542,0.24077713954058638,0.6907685312251121,0.05221903312915036,0.374961718790398,0.48781410303534295,0.2534368140669202,0.7744415524207109,0.061183642350086755,0.14162309882266577,0.4791666666666667,0.6333333333333333,0.6975,0.3541666666666667,0.225,0.1933333333333333,0.35000000000000003,0.24916666666666662,0.23041666666666663,0.385,0.9504166666666667,0.3416666666666667,0.625
