epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
10,0.6703468388709509,0.6180769517912592,0.6703468388709509,0.5067686277510288,0.7075299436084366,0.6703468388709509,0.6181005885485173,0.6703468388709509,0.6703468388709509,0.5069836444362142,0.8206213974632344,0.5780993279093471,0.593519882179676,0.15204678362573099,0.7644628099173554,0.2,0.1414141414141414,0.22954545454545455,0.9144942648592284,0.8309352517985612,0.26174496644295303,0.9588701684836471,0.1083984375,0.9283715724678232,0.8043912175648703,0.78,0.925,0.48,0.2828282828282828,0.5024875621890548,0.4385,0.462,0.39,0.9675,0.555,0.8295,1.0384482,0.9203383,672876288,7401639168,334.2544400691986,102220
11,0.6635767107592959,0.6112361509312204,0.6635767107592959,0.5043584093276264,0.7061199786873882,0.6635767107592959,0.6273314939170356,0.6635767107592959,0.6635767107592959,0.5016540620478515,0.8187535428833974,0.5890195674981828,0.6097946287519748,0.16129032258064516,0.6430976430976431,0.17755443886097153,0.21804511278195488,0.19830508474576272,0.8740617180984154,0.8290598290598291,0.2647058823529412,0.9756592292089249,0.11496746203904555,0.953307392996109,0.7704590818363274,0.85,0.955,0.53,0.29292929292929293,0.582089552238806,0.524,0.4365,0.36,0.962,0.53,0.735,1.1324162,0.93008035,672876288,8074515456,341.0685679912567,102220
12,0.6795125507759608,0.6284565949700598,0.6795125507759608,0.5081035514480625,0.7189906759902677,0.6795125507759608,0.6299972793369991,0.6795125507759608,0.6795125507759608,0.507295088244564,0.8274722671638775,0.5894321743493312,0.6096822995461422,0.14659685863874344,0.7615062761506276,0.26609442060085836,0.13709677419354838,0.17509727626459143,0.883304940374787,0.8651252408477842,0.19480519480519481,0.9579416130628402,0.13480055020632736,0.9554896142433235,0.8043912175648703,0.84,0.91,0.31,0.3434343434343434,0.6716417910447762,0.5185,0.449,0.45,0.968,0.49,0.805,1.0714092,0.89920163,672876288,8747391744,335.15610909461975,102220
13,0.6737839808353296,0.6223118749562906,0.6737839808353296,0.5079199127582393,0.7071798082352314,0.6737839808353296,0.6319065184496077,0.6737839808353296,0.6737839808353296,0.5041222760198183,0.8207364824352382,0.5844486216704097,0.5451174289245982,0.13793103448275862,0.7196969696969697,0.22244897959183674,0.2047244094488189,0.25839793281653745,0.8958990536277602,0.8456561922365989,0.215311004784689,0.9624691358024692,0.10047281323877069,0.9413423575860124,0.8802395209580839,0.88,0.95,0.545,0.26262626262626265,0.4975124378109453,0.426,0.4575,0.45,0.9745,0.425,0.8345,0.9872881,0.8661406,672876288,9420268032,349.11105251312256,102220
14,0.6788876158733466,0.6276498994028071,0.6788876158733466,0.5185908204437284,0.7191436994201795,0.6788876158733466,0.6452245454816284,0.6788876158733466,0.6788876158733466,0.5133156718586803,0.8230902095833122,0.6147273095586206,0.6268656716417911,0.1336405529953917,0.728,0.31690140845070425,0.16289592760180996,0.21036585365853658,0.839410395655547,0.8632478632478633,0.21739130434782608,0.9622454048683556,0.1341772151898734,0.9646464646464646,0.7544910179640718,0.87,0.91,0.45,0.36363636363636365,0.6865671641791045,0.541,0.4545,0.45,0.9685,0.53,0.764,1.0955237,0.87935805,672876288,10093144320,346.44058418273926,102220
15,0.6650348921987292,0.6124661461237378,0.6650348921987292,0.5044459876243556,0.700023944932662,0.6650348921987292,0.6186573198018256,0.6650348921987292,0.6650348921987292,0.5101065198416115,0.8206676122747771,0.5746327733764477,0.69009009009009,0.19883040935672514,0.7777777777777778,0.1956882255389718,0.1643835616438356,0.18875502008032127,0.9055944055944056,0.8401937046004843,0.18,0.9496578690127078,0.11377870563674322,0.9165284687672748,0.7644710578842315,0.68,0.875,0.59,0.24242424242424243,0.7014925373134329,0.518,0.347,0.36,0.9715,0.545,0.829,1.0095791,0.89539075,672876288,10766020608,345.8313534259796,102220
16,0.7026351421726903,0.6525399381220947,0.7026351421726903,0.5259627385696005,0.7418300508117304,0.7026351421726903,0.6297357714467041,0.7026351421726903,0.7026351421726903,0.517616282303889,0.8232190370279945,0.5909078163980381,0.6563039723661486,0.14100486223662884,0.7711864406779662,0.26245847176079734,0.17751479289940827,0.1921921921921922,0.8547750591949487,0.8240611961057024,0.25,0.9781059063136456,0.13810316139767054,0.9656893325015595,0.7584830339321357,0.87,0.91,0.395,0.30303030303030304,0.6368159203980099,0.5415,0.5925,0.4,0.9605,0.415,0.774,1.0029835,0.8966724,672876288,11438896896,355.9379734992981,102220
17,0.7107592959066764,0.6618114372751065,0.7107592959066763,0.5292670475159895,0.744362446850231,0.7107592959066764,0.6431828696744909,0.7107592959066764,0.7107592959066764,0.5124292595941305,0.8246473897308121,0.6072884934694359,0.6527545909849749,0.17316017316017315,0.7115384615384616,0.24516129032258063,0.12111801242236025,0.24758220502901354,0.8723241590214067,0.8523654159869495,0.23976608187134502,0.9603764239722635,0.1222879684418146,0.9507163323782235,0.780439121756487,0.8,0.925,0.57,0.3939393939393939,0.6368159203980099,0.5705,0.5225,0.41,0.9695,0.31,0.8295,1.0170777,0.832727,672876288,12111773184,325.82060170173645,102220
18,0.6861785230705135,0.6355860049357203,0.6861785230705135,0.5171319378457593,0.7227656467546688,0.6861785230705135,0.6367046476547885,0.6861785230705135,0.6861785230705135,0.514732036471648,0.8242469913351025,0.5906039948562316,0.6140089418777943,0.125,0.7131782945736435,0.31877729257641924,0.17679558011049723,0.1867007672634271,0.875829383886256,0.8400673400673401,0.2671232876712329,0.9761784085149519,0.13614262560777957,0.9469825155104343,0.8223552894211577,0.91,0.92,0.365,0.32323232323232326,0.7263681592039801,0.462,0.499,0.39,0.963,0.42,0.8395,1.009532,0.86828136,672876288,12784649472,344.61706948280334,102220
19,0.7371107176335798,0.6898802950565397,0.7371107176335798,0.5480102065932927,0.765559137760528,0.7371107176335798,0.6343031568402467,0.7371107176335798,0.7371107176335798,0.5325269139375026,0.8233580748560577,0.5907574786622726,0.5962099125364432,0.16310679611650486,0.8,0.302158273381295,0.2052980132450331,0.22243713733075435,0.8660647103085026,0.8155339805825242,0.33620689655172414,0.9791983764586504,0.14380530973451328,0.9603035610040864,0.8163672654690619,0.84,0.9,0.42,0.31313131313131315,0.572139303482587,0.5755,0.672,0.39,0.965,0.325,0.8225,0.9495979,0.8130332,672876288,13457525760,325.99248480796814,102220
