epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
20,0.5245833333333333,0.4682544209579682,0.5245833333333333,0.3861583654641352,0.5397560101201995,0.5245833333333333,0.5367083333333333,0.5245833333333333,0.5245833333333333,0.4645812596910184,0.8263032232029685,0.3408869667354057,0.5203007518796993,0.14325842696629212,0.6907630522088354,0.1925601750547046,0.05,0.09123013537374926,0.8884180790960452,0.9230769230769231,0.08396946564885496,0.9840170484816196,0.08669950738916256,0.9206815511163338,0.692,0.51,0.86,0.44,0.03,0.775,0.3145,0.012,0.66,0.9235,0.44,0.7835,1.3206377,1.296463,202930944,4261549824,118.78234672546387,102220
21,0.4840625,0.42830004244272946,0.4840625,0.37439265532652616,0.518597899912078,0.4840625,0.5074583333333333,0.4840625,0.4840625,0.47813812887168256,0.8408369124815194,0.3352570085083339,0.6325301204819277,0.13734939759036144,0.7543859649122807,0.13231552162849872,0.07142857142857142,0.06844547563805105,0.8855325914149443,0.9411764705882353,0.08333333333333333,0.9799894681411269,0.10011641443538999,0.9510542168674698,0.63,0.57,0.86,0.26,0.03,0.885,0.2785,0.024,0.56,0.9305,0.43,0.6315,1.3010837,1.3643539,202930944,4464480768,121.0218152999878,102220
22,0.5336458333333334,0.4751644873416794,0.5336458333333334,0.40823130294168924,0.5785141167779457,0.5336458333333334,0.5395833333333334,0.5336458333333334,0.5336458333333334,0.46239885039271306,0.7943771337188973,0.453886844817262,0.455188679245283,0.13445378151260504,0.7729257641921398,0.2132701421800948,0.13513513513513514,0.11087420042643924,0.7896440129449838,0.8744855967078189,0.06372549019607843,0.9280540801545147,0.10041407867494824,0.970615243342516,0.772,0.64,0.885,0.225,0.1,0.78,0.366,0.2125,0.52,0.961,0.485,0.5285,1.5410419,1.3289565,202930944,4667411712,125.52734375,102220
23,0.5526041666666667,0.4958198979460824,0.5526041666666667,0.42111598187438587,0.5962230527017144,0.5526041666666667,0.5586666666666666,0.5526041666666667,0.5526041666666667,0.4722712777673201,0.8078724840801957,0.48459949496574967,0.4724220623501199,0.13863636363636364,0.7056451612903226,0.31343283582089554,0.11764705882352941,0.13807982740021574,0.8431578947368421,0.8602409638554217,0.06784968684759916,0.9600404653515427,0.09531374106433678,0.9547892720306513,0.788,0.61,0.875,0.21,0.18,0.64,0.4005,0.1785,0.65,0.949,0.6,0.623,1.3458655,1.2814548,202930944,4870342656,120.5078752040863,102220
24,0.5638541666666667,0.5069229174512477,0.5638541666666667,0.42989880723626533,0.6071627475783983,0.5638541666666667,0.5710833333333334,0.5638541666666667,0.5638541666666667,0.47919864205513907,0.8061035719240626,0.5028890318150552,0.7465940054495913,0.09211986681465038,0.7,0.1806083650190114,0.12582781456953643,0.10354041416165664,0.7718023255813954,0.8724954462659381,0.1326530612244898,0.9867233138608603,0.11370716510903427,0.9243119266055045,0.548,0.83,0.91,0.475,0.19,0.775,0.2655,0.2395,0.52,0.929,0.365,0.806,1.1931553,1.2877083,202930944,5073273600,122.58225727081299,102220
25,0.5280208333333334,0.4719620665752968,0.5280208333333334,0.38846680478870094,0.561684873186277,0.5280208333333334,0.5462916666666667,0.5280208333333334,0.5280208333333334,0.4662610218691347,0.8250318800013717,0.3721071381871146,0.6073943661971831,0.12195121951219512,0.597444089456869,0.2608695652173913,0.036585365853658534,0.09015942825728422,0.8235294117647058,0.9166666666666666,0.08401084010840108,0.9893560404470463,0.10598626104023552,0.9611790079079798,0.69,0.75,0.935,0.12,0.03,0.82,0.392,0.0605,0.62,0.9295,0.54,0.6685,1.1326792,1.2915494,202930944,5276204544,119.30433654785156,102220
26,0.6205208333333333,0.5630071497652148,0.6205208333333333,0.4528998892970797,0.6723977673487211,0.6205208333333333,0.5612916666666666,0.6205208333333333,0.6205208333333333,0.4583955881199265,0.7870137920736521,0.5133897848663161,0.5485799701046338,0.11649016641452345,0.688715953307393,0.1298342541436464,0.12307692307692308,0.162406015037594,0.7602179836512262,0.8115830115830116,0.11370262390670553,0.9863982589771491,0.10353227771010962,0.9562096195262024,0.734,0.77,0.885,0.235,0.24,0.54,0.4185,0.5255,0.39,0.9065,0.425,0.666,1.1180687,1.2984891,202930944,5479135488,118.17023706436157,102220
27,0.6266666666666667,0.5714803471858096,0.6266666666666667,0.4646446646889224,0.6688664797143057,0.6266666666666667,0.5837083333333333,0.6266666666666667,0.6266666666666667,0.48324146013419544,0.809909782085741,0.5123018050534153,0.48664343786295006,0.20132013201320131,0.7798165137614679,0.21164021164021163,0.12280701754385964,0.15669856459330145,0.8478066248880931,0.8622448979591837,0.11743119266055047,0.9684799186578547,0.10391978122151321,0.940089228808158,0.838,0.61,0.85,0.2,0.14,0.655,0.4735,0.338,0.64,0.9525,0.57,0.7375,1.2369708,1.2120062,202930944,5682066432,124.42491817474365,102220
28,0.6877083333333334,0.6341615948992511,0.6877083333333334,0.49042525705866263,0.7160980577460072,0.6877083333333334,0.5838333333333333,0.6877083333333334,0.6877083333333334,0.48290782441672425,0.7940885238062023,0.5217429874085281,0.4779582366589327,0.17897727272727273,0.7641921397379913,0.24299065420560748,0.1487603305785124,0.1822429906542056,0.8467432950191571,0.8149100257069408,0.13602015113350127,0.9432485322896281,0.12638580931263857,0.9324644549763034,0.824,0.63,0.875,0.26,0.18,0.585,0.442,0.634,0.54,0.964,0.285,0.787,1.2329085,1.1914158,202930944,5884997376,125.24498844146729,102220
29,0.5890625,0.532942638962884,0.5890625,0.4324726039549714,0.6221100916317135,0.5890625,0.5722083333333333,0.5890625,0.5890625,0.4805814554392096,0.8162842640618422,0.4813402572625025,0.5535714285714286,0.10970464135021098,0.6559139784946236,0.34545454545454546,0.13333333333333333,0.11626080125687353,0.8956692913385826,0.8561736770691994,0.11176470588235295,0.9857293868921776,0.10078387458006718,0.9026178010471204,0.744,0.78,0.915,0.19,0.14,0.74,0.2275,0.3155,0.57,0.9325,0.45,0.862,1.2388811,1.186778,202930944,6087928320,128.12179946899414,102220
