epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,recall_barley,recall_wheat,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
17,0.5692196680754561,0.5157840529888904,0.5692196680754561,0.5029624469839037,0.6263034211021046,0.5692196680754561,0.5697365563646727,0.5692196680754561,0.5692196680754561,0.5493759944130066,0.7462193183082246,0.5387361927127602,0.958102279728897,0.7686116700201208,0.776304888152444,0.04342273307790549,0.7191489361702128,0.24,0.1873873873873874,0.09026128266033254,0.6681034482758621,0.9584599797365755,0.6333333333333333,0.7775,0.7655310621242485,0.4685,0.6732673267326733,0.3383383383383383,0.417910447761194,0.52,0.38,0.62,0.945054945054945,0.361,1.1714853,1.1119578,544702848,9804651264,272.152592420578,102155
18,0.5572621379239253,0.5037147549059329,0.5572621379239253,0.4903612045835067,0.6119869707109995,0.5572621379239253,0.5667182546092133,0.5572621379239253,0.5572621379239253,0.5383999564306133,0.736404816640733,0.539210171740432,0.9602731222842955,0.828042328042328,0.793038570084666,0.04903314917127072,0.6571018651362984,0.23969072164948454,0.16946778711484595,0.08705882352941176,0.6237864077669902,0.8794197642792384,0.6354869816779171,0.7735,0.627254509018036,0.4215,0.7029702970297029,0.45845845845845845,0.4626865671641791,0.605,0.37,0.514,0.9690309690309691,0.3295,1.115376,1.1727375,544702848,10349354112,294.1814458370209,102155
19,0.5614885063395526,0.5055661712813924,0.5614885063395526,0.4863818653477258,0.5952770345994607,0.5614885063395526,0.5513498305348817,0.5614885063395526,0.5614885063395526,0.518368986020761,0.7049258910014905,0.5149096870522276,0.891742195367573,0.7526205450733753,0.8533333333333334,0.05091258405379443,0.5980392156862745,0.25597269624573377,0.21739130434782608,0.07319148936170213,0.5794573643410853,0.8887867647058824,0.5406113537117904,0.8855,0.7194388777555111,0.32,0.5247524752475248,0.48848848848848847,0.373134328358209,0.45,0.43,0.598,0.9660339660339661,0.3095,1.1191907,1.0812073,544702848,10894056960,297.31540060043335,102155
20,0.5945778785692196,0.5397500029463744,0.5945778785692196,0.509318446285853,0.6279187770988982,0.5945778785692196,0.5837802788291294,0.5945778785692196,0.5945778785692196,0.5357035906779765,0.7206767256844665,0.5390252683617155,0.9580174927113703,0.7518656716417911,0.6754966887417219,0.051053484602917344,0.653276955602537,0.19557195571955718,0.27154046997389036,0.09492635024549918,0.6471734892787524,0.9334619093539055,0.6603550295857988,0.8215,0.8076152304609219,0.612,0.6237623762376238,0.30930930930930933,0.527363184079602,0.52,0.29,0.664,0.967032967032967,0.279,1.165444,1.0062803,544702848,11438759808,278.30792450904846,102155
21,0.5821049376352954,0.5291529998750925,0.5821049376352954,0.5166589664602923,0.6326792774924325,0.5821049376352954,0.5815442031783264,0.5821049376352954,0.5821049376352954,0.5516982660625472,0.7379807874602042,0.5497363556801392,0.9574468085106383,0.7775510204081633,0.8016157989228008,0.05325914149443561,0.636098981077147,0.2846441947565543,0.2379862700228833,0.07338638373121131,0.6926315789473684,0.9627016129032258,0.5913591359135913,0.8325,0.7635270541082164,0.4465,0.6633663366336634,0.43743743743743746,0.3781094527363184,0.52,0.415,0.658,0.954045954045954,0.3285,1.0696177,1.0732664,544702848,11983462656,265.80904054641724,102155
22,0.5737552829605196,0.5200318815447911,0.5737552829605196,0.5043438836639242,0.628157541258215,0.5737552829605196,0.5604693379234682,0.5737552829605196,0.5737552829605196,0.5571231182884078,0.7469417398924623,0.5185613373616373,0.9391929242675512,0.7240773286467487,0.8188976377952756,0.04307334109429569,0.6793168880455408,0.24803149606299213,0.24258760107816713,0.07972665148063782,0.7890173410404624,0.9530469530469531,0.6113861386138614,0.8495,0.8256513026052105,0.416,0.7326732673267327,0.35835835835835833,0.31343283582089554,0.45,0.35,0.546,0.9530469530469531,0.3705,1.0959483,1.097105,544702848,12528165504,263.8823676109314,102155
23,0.5694258323884136,0.5162410238054425,0.5694258323884136,0.5113687909962785,0.6262386765955864,0.5694258323884136,0.5700124051486146,0.5694258323884136,0.5694258323884136,0.5605838714834838,0.7471653226687704,0.5357267164027136,0.9602803738317757,0.8012820512820513,0.8284854563691073,0.04017372421281216,0.6615905245346869,0.2532051282051282,0.2975206611570248,0.0901015228426396,0.7191601049868767,0.9122641509433962,0.6023588879528222,0.822,0.751503006012024,0.413,0.7326732673267327,0.3913913913913914,0.39303482587064675,0.54,0.355,0.548,0.9660339660339661,0.3575,1.1262327,1.105462,544702848,13072868352,262.2154574394226,102155
24,0.5067518812493558,0.4564234031808012,0.5067518812493558,0.46557940850397106,0.5488914608316493,0.5067518812493558,0.5555419118436886,0.5067518812493558,0.5067518812493558,0.534182872802143,0.7212116445109552,0.480165973405487,0.9636819035691923,0.7205623901581723,0.9008264462809917,0.051240992794235385,0.6065400843881856,0.3305084745762712,0.16812865497076024,0.06417674907943188,0.6817102137767221,0.9351669941060904,0.45346869712351945,0.7695,0.8216432865731463,0.2725,0.6336633663366337,0.5755755755755756,0.19402985074626866,0.575,0.61,0.574,0.951048951048951,0.134,1.0690472,1.1930821,544702848,13617571200,282.194548368454,102155
25,0.606329244407793,0.5539925776503736,0.606329244407793,0.5260857001131085,0.6505080868540628,0.606329244407793,0.594835286047078,0.606329244407793,0.606329244407793,0.5432808097210322,0.7372023148933244,0.5684423105279083,0.9704797047970479,0.704201680672269,0.780359820089955,0.055401662049861494,0.6511936339522546,0.20925553319919518,0.3103448275862069,0.09213759213759214,0.6334661354581673,0.9363369245837414,0.6329113924050633,0.789,0.8396793587174348,0.5205,0.594059405940594,0.4914914914914915,0.5174129353233831,0.45,0.375,0.636,0.955044955044955,0.375,1.1148438,1.0396636,544702848,14162274048,257.0930333137512,102155
26,0.5475724152149263,0.4956703293040481,0.5475724152149263,0.49336106011386927,0.5990899134037532,0.5475724152149263,0.5688714283849184,0.5475724152149263,0.5475724152149263,0.5398209490714019,0.741055159728779,0.5278465819244011,0.9649446494464945,0.6317321688500728,0.8785982478097623,0.04852824184566428,0.676056338028169,0.2537764350453172,0.22742474916387959,0.07276239536381197,0.689873417721519,0.9392156862745098,0.5551181102362205,0.7845,0.8697394789579158,0.351,0.6039603960396039,0.43243243243243246,0.417910447761194,0.34,0.565,0.654,0.957042957042957,0.282,1.0017384,1.1526575,544702848,14706976896,269.53231739997864,102155
27,0.4803628491908051,0.4318208081397551,0.4803628491908051,0.4516205076256559,0.5237776400446111,0.4803628491908051,0.546819838284761,0.4803628491908051,0.4803628491908051,0.5183084527852753,0.7173730827903745,0.47203124767172233,0.9819884726224783,0.7069271758436945,0.8983666061705989,0.03978201634877384,0.621978021978022,0.26976744186046514,0.1641991924629879,0.056657223796033995,0.6123260437375746,0.8838475499092558,0.46555323590814196,0.6815,0.7975951903807615,0.2475,0.7227722772277227,0.5665665665665666,0.2885572139303483,0.61,0.4,0.616,0.973026973026973,0.1115,1.0875381,1.3101623,544702848,15251679744,263.1394646167755,102155
28,0.5576744665498402,0.5026957915178738,0.5576744665498402,0.4892338844626927,0.5879274754928447,0.5576744665498402,0.5508381636753481,0.5576744665498402,0.5576744665498402,0.5379678328204452,0.711803110059551,0.4896696266383108,0.8690702087286527,0.7149837133550488,0.8994082840236687,0.04568527918781726,0.5895806861499364,0.325,0.32954545454545453,0.07416267942583732,0.6434426229508197,0.904363974001857,0.5224032586558045,0.916,0.8797595190380761,0.304,0.6237623762376238,0.4644644644644645,0.25870646766169153,0.29,0.465,0.628,0.973026973026973,0.2565,1.1095421,1.1073495,544702848,15796382592,268.5643537044525,102155
29,0.6202453355324193,0.5676480307280523,0.6202453355324193,0.5291047620986952,0.6583019366153582,0.6202453355324193,0.6047066585662686,0.6202453355324193,0.6202453355324193,0.5386380251912644,0.7391185542717863,0.574305602294962,0.9776357827476039,0.656060606060606,0.8156146179401993,0.06666666666666667,0.6525037936267072,0.210896309314587,0.24671052631578946,0.10533910533910534,0.6274509803921569,0.962037962037962,0.6041019266625233,0.765,0.8677354709418837,0.491,0.5445544554455446,0.43043043043043044,0.5970149253731343,0.375,0.365,0.768,0.962037962037962,0.486,1.0748596,1.0240167,544702848,16341085440,263.35752034187317,102155
30,0.559942273992372,0.5089073983050998,0.559942273992372,0.4936355184889957,0.6095536878708001,0.559942273992372,0.5799112932185391,0.559942273992372,0.559942273992372,0.5371267934549203,0.7464840085737029,0.5210029697710984,0.9525462962962963,0.7495291902071564,0.8425026968716289,0.041271989174560215,0.6795096322241682,0.15922107674684993,0.20786516853932585,0.058333333333333334,0.6438848920863309,0.9610778443113772,0.6126526082130965,0.823,0.7975951903807615,0.3905,0.6039603960396039,0.3883883883883884,0.6915422885572139,0.555,0.175,0.716,0.962037962037962,0.276,1.0638446,1.1359855,544702848,16885788288,264.85375213623047,102155
31,0.5640655602515204,0.5135424421305872,0.5640655602515204,0.4990316630722609,0.6080858724394169,0.5640655602515204,0.5891471821600888,0.5640655602515204,0.5640655602515204,0.5364352895597524,0.7435771443861575,0.5466655294247181,0.9557572319909245,0.7022292993630573,0.8548034934497817,0.04578313253012048,0.6517412935323383,0.17101449275362318,0.24186046511627907,0.07545367717287488,0.6527514231499051,0.9377431906614786,0.6116504854368932,0.8425,0.8837675350701403,0.3915,0.5643564356435643,0.3933933933933934,0.5870646766169154,0.52,0.395,0.688,0.9630369630369631,0.252,1.0885416,1.1082402,544702848,17430491136,270.27082324028015,102155
32,0.5387073497577569,0.489435230149034,0.5387073497577569,0.4911971482523698,0.584594786017595,0.5387073497577569,0.5887318344891486,0.5387073497577569,0.5387073497577569,0.5460978001909498,0.7473996457127858,0.5340693273631615,0.975669099756691,0.6553755522827688,0.8574401664932362,0.05030487804878049,0.7296747967479674,0.23963133640552994,0.24691358024691357,0.06717737183264584,0.6971677559912854,0.9126760563380282,0.5750452079566004,0.802,0.8917835671342685,0.412,0.6534653465346535,0.35935935935935936,0.5174129353233831,0.5,0.57,0.64,0.971028971028971,0.159,1.0576379,1.1301076,544702848,17975193984,263.1225998401642,102155
33,0.5438614575816926,0.4924739538495133,0.5438614575816926,0.4958663839729152,0.5976818207003741,0.5438614575816926,0.592243756224771,0.5438614575816926,0.5438614575816926,0.5560441541108206,0.7579986096026765,0.5511942274002332,0.9625537139349294,0.6530920060331825,0.8786808009422851,0.05238828967642527,0.745945945945946,0.23937360178970918,0.222,0.07488402915838303,0.7393258426966293,0.9801255230125523,0.5681159420289855,0.784,0.8677354709418837,0.373,0.6732673267326733,0.27627627627627627,0.5323383084577115,0.555,0.565,0.658,0.936063936063936,0.294,1.0937994,1.155496,544702848,18519896832,267.190735578537,102155
34,0.5881867848675394,0.5364481538325148,0.5881867848675394,0.5184999457913595,0.6367241647711263,0.5881867848675394,0.5954763456811658,0.5881867848675394,0.5881867848675394,0.5485787803711962,0.7489105311608877,0.5679237612278685,0.9709969788519638,0.6697819314641744,0.846078431372549,0.05410279531109107,0.6772151898734177,0.2433734939759036,0.2514124293785311,0.08729472774416594,0.6908315565031983,0.934761441090555,0.6085176085176085,0.8035,0.8617234468937875,0.4315,0.594059405940594,0.42842842842842843,0.5024875621890548,0.445,0.505,0.648,0.9590409590409591,0.3715,1.0878286,1.0471375,544702848,19064599680,270.10060811042786,102155
35,0.5400474177919802,0.4888563998728124,0.5400474177919802,0.49611054588610287,0.5872768761967361,0.5400474177919802,0.5752525143616876,0.5400474177919802,0.5400474177919802,0.5489236755293759,0.7337814754140074,0.5198052591821352,0.964622641509434,0.6474820143884892,0.8649318463444857,0.05708245243128964,0.6813008130081301,0.3013698630136986,0.26461538461538464,0.06870937790157845,0.7303370786516854,0.958958958958959,0.49875,0.818,0.9018036072144289,0.349,0.5346534653465347,0.4194194194194194,0.3283582089552239,0.43,0.74,0.65,0.957042957042957,0.1995,1.010587,1.1195753,544702848,19609302528,268.020770072937,102155
36,0.6123080094835583,0.5620734786407624,0.6123080094835583,0.5313399881804783,0.6493786274349782,0.6123080094835583,0.6211808875106335,0.6123080094835583,0.6123080094835583,0.5409802246666101,0.7419359449316134,0.5853473667039525,0.9796308084022916,0.6409155937052933,0.8057190916736754,0.06743940990516333,0.6306098964326813,0.23929961089494164,0.32038834951456313,0.09878048780487805,0.5533333333333333,0.9686868686868687,0.6459790209790209,0.7695,0.8977955911823647,0.479,0.6336633663366337,0.5485485485485485,0.6119402985074627,0.33,0.405,0.83,0.958041958041958,0.3695,0.97380084,1.0166887,544702848,20154005376,269.4839324951172,102155
37,0.6116895165446861,0.5615100175607575,0.6116895165446861,0.5325410823819426,0.652480062976359,0.6116895165446861,0.6167144432957948,0.6116895165446861,0.6116895165446861,0.5503822313092299,0.7512906986241902,0.5879121977674125,0.9746376811594203,0.7159468438538206,0.7767475035663338,0.06521739130434782,0.6892911010558069,0.23799126637554585,0.24744897959183673,0.08925318761384335,0.6395147313691508,0.9391304347826087,0.6790254237288136,0.807,0.8637274549098196,0.5445,0.5643564356435643,0.4574574574574575,0.5422885572139303,0.485,0.49,0.738,0.971028971028971,0.3205,1.0057433,1.0113311,544702848,20698708224,268.2604651451111,102155
38,0.6272549221729719,0.5755395155919593,0.6272549221729719,0.5268082112412115,0.6498240786993774,0.6272549221729719,0.5987103244309704,0.6272549221729719,0.6272549221729719,0.5275742050756718,0.7198963500120181,0.5597704652439656,0.9513150531617236,0.7294520547945206,0.8009441384736428,0.07768924302788845,0.5695067264573991,0.18181818181818182,0.3392070484581498,0.09787234042553192,0.5807017543859649,0.8263422818791947,0.6484674329501916,0.85,0.8537074148296593,0.509,0.38613861386138615,0.6356356356356356,0.6368159203980099,0.385,0.345,0.662,0.984015984015984,0.3385,1.0087699,0.99482274,544702848,21243411072,275.72679233551025,102155
39,0.5766415833419235,0.5250561222707166,0.5766415833419235,0.5048609825112998,0.6221408358256176,0.5766415833419235,0.5944980632535088,0.5766415833419235,0.5766415833419235,0.5344521881970091,0.7403406201185693,0.5568612664575323,0.9762516046213093,0.5881595881595881,0.8281818181818181,0.0603448275862069,0.6793760831889082,0.16747572815533981,0.2459016393442623,0.08024158757549611,0.698076923076923,0.9639278557114228,0.5910364145658263,0.7605,0.9158316633266533,0.4555,0.48514851485148514,0.3923923923923924,0.6865671641791045,0.375,0.465,0.726,0.961038961038961,0.3165,1.0782906,1.0818543,544702848,21788113920,314.294757604599,102155
40,0.6014843830532934,0.5503677077878637,0.6014843830532934,0.5188267405790693,0.6421639381678858,0.6014843830532934,0.6047951052776489,0.6014843830532934,0.6014843830532934,0.5397127641646982,0.7420019246948993,0.564510907583843,0.9683014354066986,0.6052980132450331,0.812341504649197,0.06060606060606061,0.6532738095238095,0.17794486215538846,0.30414746543778803,0.08904933814681107,0.6684491978609626,0.9683673469387755,0.6290613718411552,0.8095,0.9158316633266533,0.4805,0.5544554455445545,0.4394394394394394,0.7064676616915423,0.33,0.37,0.75,0.948051948051948,0.3485,0.98413616,1.029099,544702848,22332816768,311.6906018257141,102155
41,0.5820018554788167,0.5295713347583162,0.5820018554788167,0.5092078709399765,0.6297894084323536,0.5820018554788167,0.593150873355921,0.5820018554788167,0.5820018554788167,0.5508797258267238,0.7541861682120128,0.5588659517500123,0.9541497388276262,0.6508620689655172,0.8729096989966555,0.05944055944055944,0.725417439703154,0.2137546468401487,0.18924731182795698,0.0788675429726997,0.7740259740259741,0.9597989949748744,0.5812030075187969,0.822,0.9078156312625251,0.3915,0.6732673267326733,0.3913913913913914,0.572139303482587,0.44,0.39,0.596,0.954045954045954,0.3865,1.0526971,1.0657362,544702848,22877519616,310.1388666629791,102155
42,0.5542727553860427,0.5038863559535742,0.5542727553860427,0.4997831142131757,0.6030527749648099,0.5542727553860427,0.5853685059575708,0.5542727553860427,0.5542727553860427,0.5527140794816022,0.7541281136365512,0.5348332347474453,0.9621896162528216,0.6919575113808801,0.8815958815958816,0.04441776710684274,0.7001862197392924,0.20426287744227353,0.2631578947368421,0.07342007434944238,0.7387387387387387,0.9395711500974658,0.5803571428571429,0.8525,0.9138276553106213,0.3425,0.7326732673267327,0.3763763763763764,0.572139303482587,0.375,0.395,0.656,0.9630369630369631,0.26,0.988839,1.11261,544702848,23422222464,309.7692058086395,102155
