epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_fodder,precision_orchards,precision_protein_crops,precision_temp._meadows,precision_vegetables,recall_fodder,recall_orchards,recall_protein_crops,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
11,0.6363145095920022,0.4697301359539128,0.6363145095920022,0.44196972566825493,0.6791028570325001,0.6363145095920022,0.5467266366816592,0.6363145095920022,0.6363145095920022,0.4479161815080014,0.753084303635004,0.5134695829485952,0.3333333333333333,0.15053763440860216,0.11538461538461539,0.6876971608832808,0.9526281635301752,0.246,0.56,0.54,0.654,0.7336331834082959,1.050003,1.0886024,80097600,881073600,43.96068978309631,101765
12,0.5587679005674142,0.3958408744100217,0.5587679005674142,0.4148384711254696,0.6321185963553085,0.5587679005674142,0.5589347326336832,0.5587679005674142,0.5587679005674142,0.4639706798356105,0.7757095064123068,0.5278341179264209,0.41194029850746267,0.14492753623188406,0.0851528384279476,0.7147058823529412,0.9631268436578171,0.276,0.6,0.78,0.486,0.6526736631684158,1.0847226,1.0624881,80097600,961171200,45.28122615814209,101765
13,0.5031072683058633,0.3471266244401985,0.5031072683058633,0.3854828467430864,0.5849920835701483,0.5031072683058633,0.5440462768615693,0.5031072683058633,0.5031072683058633,0.454561506117061,0.7737677467762641,0.502354726019827,0.40977443609022557,0.12777777777777777,0.07297830374753451,0.686777920410783,0.9754990925589837,0.218,0.69,0.74,0.535,0.5372313843078461,0.9751486,1.0670809,80097600,1041268800,45.07082486152649,101765
14,0.5068900297216968,0.3455060063940424,0.5068900297216968,0.36491403960543584,0.579083064445249,0.5068900297216968,0.5456434782608696,0.5068900297216968,0.5068900297216968,0.45779525109606733,0.768343066291465,0.4462652388561325,0.45454545454545453,0.11808669656203288,0.07733050847457627,0.6821608040201005,0.9568527918781726,0.1,0.79,0.73,0.543,0.5652173913043478,1.0439706,1.0771478,80097600,1121366400,42.29441952705383,101765
15,0.5641718454471765,0.3921630058933495,0.5641718454471765,0.38628203954850304,0.6214226218646322,0.5641718454471765,0.5536309845077462,0.5641718454471765,0.5641718454471765,0.45845302255252723,0.7598740826789496,0.4619309894434912,0.4634146341463415,0.121875,0.09418282548476455,0.6675496688741722,0.945242984257358,0.114,0.78,0.68,0.504,0.6901549225387307,1.0333338,1.0640883,80097600,1201464000,45.12558674812317,101765
16,0.3342339908132937,0.2076654820367525,0.3342339908132937,0.2858206183116142,0.43163656719254834,0.3342339908132937,0.479863668165917,0.3342339908132937,0.3342339908132937,0.4607807491340802,0.7897765024780627,0.3895039386141262,0.43870967741935485,0.11009174311926606,0.05102040816326531,0.7216494845360825,0.9824324324324324,0.136,0.72,0.9,0.28,0.3633183408295852,1.0061994,1.2121929,80097600,1281561600,46.78633379936218,101765
17,0.5176979194812213,0.36041623624581487,0.5176979194812213,0.40810051128371816,0.6003006084827754,0.5176979194812213,0.5474436781609195,0.5176979194812213,0.5176979194812213,0.4611763726225718,0.7751203906337616,0.5284380884485381,0.3837471783295711,0.16666666666666666,0.07255813953488371,0.7138643067846607,0.9690455717970765,0.34,0.57,0.78,0.484,0.5632183908045977,1.1211112,1.0913581,80097600,1361659200,42.82831645011902,101765
18,0.6449608213996217,0.48021568566045636,0.6449608213996217,0.4592941294311311,0.6898314248995486,0.6449608213996217,0.5478253873063468,0.6449608213996217,0.6449608213996217,0.46546474415771844,0.761194869887507,0.5267366426345569,0.3934782608695652,0.17889908256880735,0.11052631578947368,0.6982857142857143,0.9461343472750317,0.362,0.39,0.63,0.611,0.7461269365317341,1.0000017,1.0608472,80097600,1441756800,46.32230520248413,101765
19,0.4836530667387193,0.32435748336498227,0.4836530667387192,0.36124566338816344,0.5635723422188125,0.4836530667387193,0.5385458270864567,0.4836530667387193,0.4836530667387193,0.45293324819880443,0.7650612388485378,0.46120620068265894,0.4444444444444444,0.12414965986394558,0.07272727272727272,0.6580732700135685,0.9652715939447908,0.136,0.73,0.8,0.485,0.5417291354322838,0.9797289,1.0612185,80097600,1521854400,46.26096701622009,101765
20,0.5682248041069982,0.4058941285339277,0.5682248041069982,0.4101453400422429,0.6302242940362076,0.5682248041069982,0.5710368815592204,0.5682248041069982,0.5682248041069982,0.46495517280200793,0.7715593508577059,0.5031652882423869,0.4340659340659341,0.15053763440860216,0.08844339622641509,0.6898096304591266,0.9619192688499619,0.158,0.7,0.75,0.616,0.631184407796102,0.9312378,1.0347536,80097600,1601952000,45.556570291519165,101765
21,0.5722777627668197,0.4104083698967349,0.5722777627668197,0.4262408805812937,0.6403515712750419,0.5722777627668197,0.5740353823088455,0.5722777627668197,0.5722777627668197,0.46840085253646835,0.774109303494483,0.5398847368122699,0.4234527687296417,0.1580246913580247,0.08932714617169374,0.7148387096774194,0.9563609467455622,0.26,0.64,0.77,0.554,0.6461769115442278,1.0467492,1.0426272,80097600,1682049600,43.645890951156616,101765
22,0.6417184544717643,0.48054215974765546,0.6417184544717643,0.46447046194569774,0.689748799444618,0.6417184544717643,0.6031241379310345,0.6417184544717643,0.6417184544717643,0.4845948742655647,0.7782211375498724,0.5736197487873093,0.45565749235474007,0.17525773195876287,0.11813643926788686,0.7257653061224489,0.948157401623985,0.298,0.68,0.71,0.569,0.7586206896551724,0.93291897,0.9818547,80097600,1762147200,43.87470626831055,101765
23,0.5876790056741421,0.4257094530491651,0.5876790056741421,0.42874789896631177,0.6458995100851903,0.5876790056741421,0.5734357821089454,0.5876790056741421,0.5876790056741421,0.46343234297534563,0.7680975814141533,0.5308559374914754,0.42045454545454547,0.15632754342431762,0.09668874172185431,0.6811440677966102,0.9625468164794008,0.222,0.63,0.73,0.643,0.6421789105447276,0.8856437,0.992821,80097600,1842244800,42.28433036804199,101765
24,0.6168603080248581,0.457628901831478,0.6168603080248581,0.4594389971530111,0.6746657312464557,0.6168603080248581,0.5819308345827087,0.6168603080248581,0.6168603080248581,0.47663763289955774,0.7774791886710385,0.5642224074195602,0.4157303370786517,0.18726591760299627,0.10453920220082531,0.711864406779661,0.9637883008356546,0.37,0.5,0.76,0.588,0.6916541729135433,0.98516953,0.98768264,80097600,1922342400,42.55033087730408,101765
25,0.5455282356119967,0.38704374254246376,0.5455282356119967,0.42651014264387277,0.6133999964074499,0.5455282356119967,0.566743428285857,0.5455282356119967,0.5455282356119967,0.45364592817471366,0.7643492305931934,0.5619273490822183,0.3623417721518987,0.1652892561983471,0.08935611038107753,0.6812339331619537,0.9700085689802913,0.458,0.6,0.68,0.53,0.5657171414292853,0.9390294,0.99896157,80097600,2002440000,43.31085228919983,101765
26,0.6184814914887868,0.44705481020367654,0.6184814914887868,0.4408162641278107,0.6602824438769364,0.6184814914887868,0.6031196401799102,0.6184814914887868,0.6184814914887868,0.4789868396496358,0.7721872839616939,0.5657141245284035,0.4337899543378995,0.14366729678638943,0.13296903460837886,0.7566371681415929,0.927870744373918,0.38,0.76,0.73,0.342,0.8035982008995503,0.99377483,1.0386405,80097600,2082537600,43.8543426990509,101765
27,0.49310997027830317,0.33402670022043157,0.49310997027830317,0.38337574294708354,0.5790913335720906,0.49310997027830317,0.5554408795602199,0.49310997027830317,0.49310997027830317,0.47493890824201995,0.7846791872610231,0.5081422508819022,0.46204620462046203,0.13829787234042554,0.07446808510638298,0.7489177489177489,0.9509646302250804,0.28,0.65,0.91,0.346,0.5912043978010995,1.0019792,1.1036131,80097600,2162635200,43.186394929885864,101765
28,0.650364766279384,0.48723964860598623,0.650364766279384,0.45892248649631906,0.6904529873911168,0.650364766279384,0.5679251374312844,0.650364766279384,0.650364766279384,0.4786989788707934,0.7682045584373755,0.5272890243439645,0.46332046332046334,0.19140625,0.11147011308562198,0.6743718592964824,0.9529262086513995,0.24,0.49,0.69,0.671,0.7486256871564217,0.9347979,0.9968438,80097600,2242732800,42.91674876213074,101765
29,0.6341529316400972,0.47383802731128255,0.6341529316400972,0.46223973827578463,0.685240883631684,0.6341529316400972,0.5887272363818091,0.6341529316400972,0.6341529316400972,0.4847237122739852,0.7781135723192152,0.5527257693903384,0.44193548387096776,0.20155038759689922,0.10796221322537113,0.7174163783160323,0.9547540983606557,0.274,0.52,0.8,0.622,0.7276361819090454,0.98820454,1.0177239,80097600,2322830400,45.27390503883362,101765
30,0.5106727911375304,0.3578625139193431,0.5106727911375304,0.3965686273338547,0.5903070662277593,0.5106727911375304,0.5752470764617691,0.5106727911375304,0.5106727911375304,0.47741065781151165,0.7880148034037334,0.5268713947671683,0.5161290322580645,0.12741935483870967,0.08020833333333334,0.6899509803921569,0.9733455882352942,0.224,0.79,0.77,0.563,0.5292353823088456,0.85648847,1.0066041,80097600,2402928000,45.37446212768555,101765
31,0.44312348014050257,0.3003572802454073,0.44312348014050257,0.38322261782191136,0.5396353985345854,0.44312348014050257,0.5432543728135932,0.44312348014050257,0.44312348014050257,0.4769984801832388,0.7944546619633962,0.51158790237417,0.41037735849056606,0.17994100294985252,0.06114130434782609,0.7570621468926554,0.9764705882352941,0.348,0.61,0.9,0.402,0.456271864067966,0.88422006,1.078864,80097600,2483025600,47.28473711013794,101765
32,0.6087543907052148,0.45189156571054534,0.6087543907052148,0.4485062290911994,0.6623968642579392,0.6087543907052148,0.6115343328335832,0.6087543907052148,0.6087543907052148,0.4785578999891536,0.7807796146891185,0.5677753696271143,0.45660377358490567,0.16198704103671707,0.1140215716486903,0.6875642343268242,0.9726128793486306,0.242,0.75,0.74,0.669,0.656671664167916,0.9350636,0.9388358,80097600,2563123200,44.37418007850647,101765
33,0.6063226155093218,0.4454663810541406,0.6063226155093218,0.4452842317824377,0.6636711910799095,0.6063226155093218,0.6175246376811595,0.6063226155093218,0.6063226155093218,0.48998628068030337,0.7984299314423025,0.5866127293583757,0.4375,0.14338919925512103,0.12,0.7891440501043842,0.9598981540420115,0.406,0.77,0.78,0.378,0.7536231884057971,0.9895554,0.98032457,80097600,2643220800,45.15099000930786,101765
34,0.5741691434747366,0.4149985763047974,0.5741691434747366,0.4323542760204928,0.6436293188300363,0.5741691434747366,0.6006338830584708,0.5741691434747366,0.5741691434747366,0.4763120207700034,0.7841798664548052,0.5680591366437615,0.4438040345821326,0.14957264957264957,0.10096153846153846,0.7201166180758017,0.9671052631578947,0.308,0.7,0.84,0.494,0.6611694152923538,0.94389874,0.97044367,80097600,2723318400,44.42659139633179,101765
35,0.6330721426641448,0.4666890066347158,0.6330721426641448,0.45222775044193037,0.6729484693371093,0.6330721426641448,0.6090179910044977,0.6330721426641448,0.6330721426641448,0.4850202943395403,0.7833363276897718,0.5762913123287556,0.42084942084942084,0.1335676625659051,0.15789473684210525,0.7669683257918553,0.945821325648415,0.436,0.76,0.69,0.339,0.8200899550224887,0.9559866,0.920942,80097600,2803416000,45.24793791770935,101765
36,0.6103755741691435,0.44826861109580485,0.6103755741691435,0.44598800626671975,0.6647869101264984,0.6103755741691435,0.6243233383308346,0.6103755741691435,0.6103755741691435,0.48942423644519273,0.7925246433890478,0.5873555125164212,0.46228710462287104,0.1314935064935065,0.13667820069204153,0.7591093117408907,0.9575530586766542,0.38,0.81,0.79,0.375,0.7666166916541729,0.8711798,0.9467513,80097600,2883513600,46.48485708236694,101765
37,0.5938935422858687,0.42726798450764125,0.5938935422858687,0.42787054142834285,0.6468365687823008,0.5938935422858687,0.6097234382808596,0.5938935422858687,0.5938935422858687,0.47444076779602085,0.778731359296837,0.5639987768481697,0.427536231884058,0.12030075187969924,0.140597539543058,0.7262693156732892,0.9575,0.354,0.8,0.8,0.329,0.7656171914042978,0.94936824,0.9337257,80097600,2963611200,46.43511414527893,101765
38,0.6098351796811673,0.44703101079026664,0.6098351796811673,0.4313156224745878,0.6648479326285733,0.6098351796811673,0.6129246376811593,0.6098351796811673,0.6098351796811673,0.5033673145804818,0.7988645430621993,0.5414965630899783,0.5864197530864198,0.1178082191780822,0.13949275362318841,0.7095375722543352,0.9635782747603834,0.19,0.86,0.77,0.491,0.7536231884057971,0.82166165,0.94142765,80097600,3043708800,45.39674210548401,101765
39,0.650364766279384,0.4775272391811315,0.650364766279384,0.4573698078120218,0.6706867291254611,0.650364766279384,0.6128119940029985,0.650364766279384,0.650364766279384,0.4834063411106748,0.7667278895777014,0.5659404405844141,0.39162112932604737,0.1393596986817326,0.21037463976945245,0.7454068241469817,0.93026941362916,0.43,0.74,0.73,0.284,0.8800599700149925,0.9002963,0.96560794,80097600,3123806400,44.78181338310242,101765
40,0.5890299918940827,0.43513963815436285,0.5890299918940827,0.45399344279769716,0.6569442906718316,0.5890299918940827,0.608535932033983,0.5890299918940827,0.5890299918940827,0.48245285869775767,0.7916158888753532,0.5940276798706179,0.4261241970021413,0.17346938775510204,0.0990990990990991,0.7386666666666667,0.9749049429657795,0.398,0.68,0.77,0.554,0.6406796601699151,0.93758756,0.92889,80097600,3203904000,43.96732473373413,101765
41,0.6517157524993245,0.496898822182019,0.6517157524993245,0.4748161437584841,0.7023132500297609,0.6517157524993245,0.6420213893053475,0.6517157524993245,0.6517157524993245,0.5187362390002743,0.8105830920566367,0.5948001527300292,0.5619834710743802,0.1825,0.12324929971988796,0.764456981664316,0.9614914425427873,0.272,0.73,0.88,0.542,0.7861069465267366,0.9294756,0.9707974,80097600,3284001600,43.23057460784912,101765
42,0.6568495001350986,0.48293878511895305,0.6568495001350986,0.4544987314391612,0.6775849099163721,0.6568495001350986,0.6044102948525737,0.6568495001350986,0.6568495001350986,0.4865498750878364,0.7691819916116371,0.5562778699164388,0.431924882629108,0.13345521023765997,0.1925133689839572,0.7524509803921569,0.9224049331963001,0.368,0.73,0.72,0.307,0.8970514742628686,0.91888255,0.967424,80097600,3364099200,44.1900897026062,101765
43,0.6225344501486085,0.46296187040570536,0.6225344501486085,0.4386011461027627,0.6699618239607287,0.6225344501486085,0.6110283858070965,0.6225344501486085,0.6225344501486085,0.4963417253975341,0.7925821413924711,0.5358719269097495,0.5616438356164384,0.13992537313432835,0.1297208538587849,0.6762513312034079,0.9741672331747111,0.164,0.75,0.79,0.635,0.7161419290354822,0.9605078,0.9401779,80097600,3444196800,44.14919638633728,101765
44,0.6392866792758714,0.48329878260040215,0.6392866792758714,0.4721892561777352,0.693035189476996,0.6392866792758714,0.6126257871064468,0.6392866792758714,0.6392866792758714,0.4895801974890796,0.7900961977510459,0.5890328760666742,0.43902439024390244,0.18210862619808307,0.12152269399707175,0.7371879106438897,0.9680573663624511,0.36,0.57,0.83,0.561,0.7421289355322339,0.90872985,0.96419734,80097600,3524294400,44.04410266876221,101765
45,0.6163199135368819,0.4618462043528708,0.6163199135368819,0.4647377742514143,0.6776261173438156,0.6163199135368819,0.6332294852573714,0.6163199135368819,0.6163199135368819,0.494751021017627,0.7974278430928332,0.6066902638478255,0.47593582887700536,0.16628175519630484,0.11805555555555555,0.7430555555555556,0.9704264099037139,0.356,0.72,0.85,0.535,0.7051474262868566,0.8916167,0.9302857,80097600,3604392000,44.0344603061676,101765
46,0.6168603080248581,0.45910177189942347,0.6168603080248581,0.44300728325674116,0.6712263676941305,0.6168603080248581,0.6297276361819091,0.6168603080248581,0.6168603080248581,0.5044241767561584,0.8017692604913645,0.5595342837311384,0.5714285714285714,0.1445993031358885,0.12556732223903178,0.7074074074074074,0.9731182795698925,0.192,0.83,0.83,0.573,0.7236381809095452,0.7909405,0.92188483,80097600,3684489600,44.53569984436035,101765
47,0.6325317481761686,0.4728135029691789,0.6325317481761686,0.464591715278481,0.6816472560433434,0.6325317481761686,0.6278221889055471,0.6325317481761686,0.6325317481761686,0.4857013861828989,0.7857455862651165,0.602423111516746,0.43451143451143454,0.13527397260273974,0.16478555304740405,0.7280550774526678,0.9658808933002482,0.418,0.79,0.73,0.423,0.7781109445277361,0.94508135,0.91472226,80097600,3764587200,43.50838327407837,101765
48,0.6706295595784924,0.5189471026374788,0.6706295595784924,0.5038492197349864,0.7106803244098346,0.6706295595784924,0.6397233383308346,0.6706295595784924,0.6706295595784924,0.49353392488514664,0.7851696118804199,0.6290833090576339,0.39093959731543626,0.19148936170212766,0.18765432098765433,0.7236180904522613,0.9739682539682539,0.466,0.63,0.76,0.576,0.7666166916541729,0.9232132,0.8928013,80097600,3844684800,44.56307101249695,101765
49,0.6930559308295056,0.5389561854765699,0.6930559308295056,0.4983153780202364,0.7245819892416994,0.6930559308295056,0.6195172413793103,0.6930559308295056,0.6930559308295056,0.5005198890638622,0.7823058875954426,0.586018439443982,0.45857988165680474,0.21739130434782608,0.154296875,0.7167630057803468,0.9555683785343335,0.31,0.55,0.79,0.62,0.8275862068965517,0.85229117,0.9192437,80097600,3924782400,46.58745217323303,101765
50,0.5639016482031883,0.40977191088440335,0.5639016482031883,0.4335753196843742,0.6379029303072042,0.5639016482031883,0.6147372313843078,0.5639016482031883,0.5639016482031883,0.4814074757213964,0.7943842250104425,0.5840045576657207,0.45231607629427795,0.14338919925512103,0.10194174757281553,0.7304347826086957,0.9789555728760717,0.332,0.77,0.84,0.504,0.6276861569215393,0.8716981,0.95926994,80097600,4004880000,44.72085094451904,101765
51,0.5725479600108079,0.41344794191724277,0.5725479600108079,0.41730551192246496,0.6387853752735441,0.5725479600108079,0.6113332333833082,0.5725479600108079,0.5725479600108079,0.4961683089703387,0.7987978296413492,0.5405182873655138,0.5766871165644172,0.11805555555555555,0.11942446043165468,0.6900662251655629,0.9766081871345029,0.188,0.85,0.83,0.521,0.6676661669165417,0.86037374,0.9541195,80097600,4084977600,42.937211990356445,101765
52,0.6706295595784924,0.5122317258761413,0.6706295595784924,0.45678232833669874,0.6989219312975686,0.6706295595784924,0.6283182408795602,0.6706295595784924,0.6706295595784924,0.5171625296401793,0.7996118705738761,0.5275664500663207,0.6132075471698113,0.14416058394160583,0.17488789237668162,0.6872246696035242,0.9663319551092735,0.13,0.79,0.78,0.624,0.8175912043978011,0.91758704,0.90272164,80097600,4165075200,44.29684352874756,101765
53,0.6854904079978384,0.5354295112996824,0.6854904079978384,0.508377592600071,0.7237288051484684,0.6854904079978384,0.6548182908545728,0.6854904079978384,0.6854904079978384,0.5088756617943249,0.7970829872826213,0.6345986867857716,0.4543524416135881,0.19877675840978593,0.1696969696969697,0.7580872011251758,0.9634649381261049,0.428,0.65,0.84,0.539,0.8170914542728636,0.8921049,0.8824244,80097600,4245172800,46.57988142967224,101765
54,0.6630640367468252,0.5081746967511365,0.6630640367468252,0.48560654910149753,0.7080424621508377,0.6630640367468252,0.6514194902548726,0.6630640367468252,0.6630640367468252,0.5113036656465729,0.8016340229606789,0.6164412443006154,0.513677811550152,0.17330210772833723,0.14625850340136054,0.7694610778443114,0.9538188277087034,0.338,0.74,0.86,0.514,0.8050974512743628,0.89776367,0.9123272,80097600,4325270400,47.40530610084534,101765
55,0.653066738719265,0.49821569839072843,0.653066738719265,0.47235953899268174,0.7012300122882,0.653066738719265,0.6460210894552725,0.653066738719265,0.653066738719265,0.5128850206403837,0.8060193380128899,0.5985746446420396,0.5666666666666667,0.14568345323741008,0.1524163568773234,0.7303523035230353,0.9693063228974831,0.272,0.81,0.82,0.539,0.7891054472763618,0.84339446,0.8921421,80097600,4405368000,43.65229535102844,101765
56,0.6268576060524182,0.47616437047659577,0.6268576060524182,0.4759239560201702,0.6867396342353131,0.6268576060524182,0.6542281859070465,0.6268576060524182,0.6268576060524182,0.5015117799587671,0.8074853556860951,0.633071366780771,0.4732142857142857,0.15458015267175573,0.1361344537815126,0.7654135338345864,0.9782164737916951,0.424,0.81,0.81,0.509,0.7181409295352323,0.83838993,0.90462506,80097600,4485465600,43.792635679244995,101765
57,0.6563091056471224,0.503938735326554,0.6563091056471224,0.48072145538586675,0.7049235788609232,0.6563091056471224,0.6538222888555723,0.6563091056471224,0.6563091056471224,0.5073468211356487,0.8037445685713838,0.6140382555167517,0.511864406779661,0.148014440433213,0.16265060240963855,0.7417218543046358,0.9724828017510945,0.302,0.82,0.81,0.56,0.777111444277861,0.88946444,0.8948588,80097600,4565563200,42.47418189048767,101765
58,0.5933531477978925,0.423866271724075,0.5933531477978925,0.41891884727416534,0.6443144815375624,0.5933531477978925,0.5918182908545727,0.5933531477978925,0.5933531477978925,0.5007127341204622,0.7976238011829576,0.5135705892902542,0.5040983606557377,0.08795411089866156,0.2046783625730994,0.7439353099730458,0.9628975265017667,0.246,0.92,0.7,0.276,0.8170914542728636,0.8060046,0.9972905,80097600,4645660800,43.998868227005005,101765
59,0.667387192650635,0.5200601766850004,0.667387192650635,0.49707205303872304,0.7170945501178175,0.667387192650635,0.6666223888055972,0.667387192650635,0.667387192650635,0.5167319679938887,0.8138031751433543,0.6362286882293494,0.5170454545454546,0.1728395061728395,0.15181518151815182,0.764,0.9779596977329975,0.364,0.7,0.92,0.573,0.776111944027986,0.99928814,0.89985204,80097600,4725758400,45.49152207374573,101765
60,0.7195352607403405,0.5745599652882638,0.7195352607403405,0.5269691078591614,0.746210640506525,0.7195352607403405,0.6625135432283857,0.7195352607403405,0.7195352607403405,0.5216475774421406,0.7989285688674335,0.6334716934026067,0.4906166219839142,0.1974921630094044,0.2103960396039604,0.7496886674968867,0.9600443951165372,0.366,0.63,0.85,0.602,0.8645677161419291,0.8387527,0.85044974,80097600,4805856000,43.439849853515625,101765
61,0.6317211564442042,0.47092959961101577,0.6317211564442042,0.45728301394310067,0.6680188970667601,0.6317211564442042,0.6437168415792104,0.6317211564442042,0.6317211564442042,0.5090010018994875,0.812138670432286,0.5903234167155231,0.4308231173380035,0.12340425531914893,0.1994750656167979,0.8255451713395638,0.9657573998839234,0.492,0.87,0.76,0.265,0.8315842078960519,0.9504266,0.8948303,80097600,4885953600,42.269150257110596,101765
62,0.6525263442312889,0.49838882163130405,0.6525263442312889,0.4805354711792664,0.7009548542123236,0.6525263442312889,0.6462221889055473,0.6525263442312889,0.6525263442312889,0.49765845523861296,0.7955440871748674,0.616777334355284,0.4690721649484536,0.15436241610738255,0.15798922800718132,0.7361702127659574,0.9706982543640897,0.364,0.69,0.88,0.519,0.7781109445277361,0.7863738,0.8919286,80097600,4966051200,42.72097110748291,101765
63,0.6773844906781951,0.5276617536225208,0.6773844906781951,0.4955845400366753,0.718534388494131,0.6773844906781951,0.6551203398300849,0.6773844906781951,0.6773844906781951,0.5019635536273648,0.7974325907272863,0.6211263291797365,0.45251396648044695,0.171990171990172,0.17373737373737375,0.7336621454993835,0.9779141104294479,0.324,0.7,0.86,0.595,0.7966016991504248,0.8089336,0.8725869,80097600,5046148800,42.093618869781494,101765
64,0.5914617670899757,0.43921089840007244,0.5914617670899757,0.45654161350981914,0.6556254396944481,0.5914617670899757,0.6437328335832084,0.5914617670899757,0.5914617670899757,0.4877125840207571,0.8007845590324387,0.6230507278031262,0.41567291311754684,0.15756302521008403,0.12554112554112554,0.7530017152658662,0.986784140969163,0.488,0.75,0.87,0.439,0.671664167916042,0.81416965,0.895015,80097600,5126246400,42.559324502944946,101765
65,0.6971088894893273,0.5460363510471049,0.6971088894893273,0.5112521537794584,0.7271988946244086,0.6971088894893273,0.6425176411794103,0.6971088894893273,0.6971088894893273,0.5086980569918766,0.7853145462869088,0.6086526247628051,0.4720496894409938,0.15257731958762888,0.26199261992619927,0.6857451403887689,0.9711255156157925,0.304,0.74,0.71,0.635,0.8235882058970515,0.7994195,0.871518,80097600,5206344000,43.24139857292175,101765
